group,AHR,ASCL2,ATF1,CLOCK,DUX4,E2F1,E2F6,E2F8,EBF1,ELK3,ESR1,ETV5,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXG1,FOXM1,FOXP1,GLI2,GRHL2,HNF4G,HOXB13,HSF1,JUNB,MAF,MECOM,NFATC1,PBX1,PGR,PPARG,RELA,SP1,SP4,SPIB,SREBF1,STAT5A,TAL1,TEAD4,TFAP2A,TFDP1,VEZF1,ZFX
progressive,0.653386710842339,-0.699651642053481,-0.701403609995557,-0.710974545975422,-0.718663738610093,-0.658610170817791,0.653451598543898,-0.697542791752832,0.721778348284896,0.677070721911156,0.673534342176223,0.684338144485697,0.7484471936254,0.665682930287657,0.662211438254282,-0.699554310501143,-0.753346215093059,-0.658675058519349,-0.657799074548311,-0.657928849951427,0.667499785931292,0.667532229782071,0.700689845278415,-0.729078214710216,-0.716619776011003,0.723400540823856,-0.660394582610647,0.730440856442943,-0.653484042394677,0.740271343229041,-0.538827473740979,0.655495561142987,-0.657247529085064,0.732939032952941,0.699392091247247,0.73339324686385,0.658804833922466,-0.651212972840133,-0.680477326242972,0.67080905871077,0.666818465064929,0.727001808260347,0.672561026652847,-0.656890646726493
stable,-0.0067399006561151,-0.216434113204237,0.159637197562817,0.0576299370708273,-0.0906478773637059,0.0695194247450978,-0.0406665915992566,0.0826205799530519,-0.173495644979324,-0.0168118870298603,-0.0482395136847792,-0.0958731936027166,0.192655137855696,-0.112912268295142,-0.137902911177367,-0.0105263616988765,-0.303295529525182,0.0101477155946003,0.121924045576914,0.0902692312594298,-0.037485964323337,-0.0985237163326495,-0.199395038511811,0.0692165078616769,0.10533934620962,-0.0861798533332476,-0.0633096286349692,-0.0104506324780212,0.243015069724421,-0.0176449084592677,0.399017264686188,-0.006361254551839,0.227263391786534,0.293147813930581,0.0642183792852319,-0.44324312966564,-0.134495096238882,0.0368801305564952,-0.181977317715109,0.0179478253426886,-0.0877701669712073,-0.0584629585002347,0.0260508519741979,0.0415753422495193
stable,0.220758166008414,-0.230883886552888,-0.326554487559302,-0.383555310969146,-0.431739774249748,-0.330569859499352,0.318960197150946,-0.34532198684432,0.107978588909612,0.12910293694205,0.385999450410915,0.300454569948976,-0.0879890199037093,0.340171835877733,0.247032665007438,-0.342266812542107,-0.415940158572594,-0.398743891785857,-0.397783694148019,0.154417238303236,-0.107804007520914,0.359113916551449,0.344536370595179,-0.264228931794175,-0.1855800161858,0.37831786930821,0.377706834447768,-0.212465550045266,-0.452776831587838,-0.134864122769078,0.131110622912075,0.283258303162239,-0.13791929707129,0.24284271167869,0.360074114189287,-0.0437326378688079,0.239001921127337,-0.435144111329356,0.0941866592024825,0.343052428791248,0.220147131147971,0.380063683195189,0.376222892643837,-0.346980510036949
stable,0.163863857217937,-0.282316472036227,-0.0003966047371148,0.0821632813722852,-0.0054863655300882,-0.0198963376452597,-0.123211871663668,0.164260461955051,-0.395348822113948,-0.0129557547457505,0.0579042916187626,-0.0808412655819025,-0.0738345818928742,-0.0035694426340333,-0.0893021666403518,0.0600195168833749,0.238161144637445,0.0120964444820018,0.15057759852459,0.258255784651262,-0.409097786333929,-0.144694628257387,0.209803905933736,-0.393101395270298,0.282316472036227,-0.151106404840743,-0.381137152367334,-0.106818875862923,-0.270286128343744,-0.0262420134390967,0.49767284428957,-0.267642096762979,0.114023861920508,-0.0280267347561134,0.0592924081986644,-0.190832979341744,0.0828242892674766,0.004891458424416,0.623594848323523,-0.147338659838153,-0.0159302902741116,-0.260965917021546,0.490600059811022,0.237632338321292
stable,-0.215854772316932,-0.214795443628313,-0.0468256384391228,-0.0236528233755767,-0.058097557766462,-0.0349247427029159,-0.110675019944572,-0.0224196985739808,-0.0705446698577382,-0.352177132933622,0.44873328770019,0.121574519029819,0.354196478246302,0.149795697375066,0.147395655814913,0.0825117736369838,0.0441359366906755,-0.442385591573855,0.277419976337546,0.227027379579713,-0.393010943477742,-0.144871474174062,-0.0149712937321267,0.0960844224599179,-0.047272542729634,0.25323748861766,-0.198243432868637,0.274771654615998,0.366933250525873,-0.0029048778883231,-0.00408007065226,0.22869085666106,0.142256256474033,0.449445024162856,-0.236271677588992,-0.302620412719152,-0.0691543009539254,0.24352973430711,0.0123891800536173,0.202298675504757,0.0388889492798582,0.0614824439668157,0.280879346586318,0.29867275815297
stable,0.0373482416683617,-0.202668304014567,0.127205157474898,0.0187821405773705,-0.0375576337859293,-0.127045620623418,-0.0413887340110545,0.253206033300082,-0.0379276706497789,-0.141677587272703,0.170896096884394,0.0740882490904558,0.03143983868959,-0.1221930413909,-0.108935972190828,-0.146036045423554,-0.126091723198944,-0.302641407257662,0.0624542457752333,0.123832725697778,-0.185872618817084,0.0547577005861226,-0.0356387599889609,0.314914665873607,0.232619132090344,-0.117187572675713,-0.0602162982753047,0.212436612483315,-0.031661417649979,-0.024232983002939,0.110043866992773,0.0991133768767853,0.118786264874919,-0.0086681689304162,-0.0266448699867729,0.261222760086955,0.149066137706873,-0.106182853607995,0.318548560823986,0.052421150448821,-0.223256313119108,0.231706226773541,0.119742378088998,0.127739162769436
stable,0.295439101051168,-0.205142845160313,0.500586000097442,-0.499219840528652,0.339042698445531,-0.526652486825385,0.142331936083681,-0.206590082448319,-0.0878071699109237,0.372029168508559,0.547992142523035,-0.157947504804682,0.268906417437733,0.349315245470197,-0.281761289819429,0.117282974731899,-0.433733366717892,-0.516874513887936,-0.411514017766749,-0.362689015254876,0.292151399536959,0.197258036966558,-0.374323667962371,-0.191724482630066,0.0884963305242597,-0.0603056075528579,0.468029241946259,0.404934560852371,0.41734755966434,-0.217912585936833,0.692963158367197,0.550355558038181,-0.0663094126608024,0.65749976398212,0.39788485316654,-0.497946920336961,0.45166370432251,0.101339041248073,-0.327136435378662,0.046129168347941,-0.341264227952049,-0.0287096203743842,0.32114884581456,0.12965543468426
