group,BCL6,BHLHE40,CLOCK,CTCF,E2F8,EGR1,ELK3,ELK4,ETV6,FOS,FOXA2,FOXH1,FOXK1,FOXO3,GATA1,GLI2,GLIS1,HEY1,HOXA4,HSF2,JUND,KLF10,MAFK,MNT,MYB,MYC,NR2C2,OTX2,PAX6,PGR,PRDM1,PRDM14,RBPJ,SOX17,STAT2,TAL1,TCF4,TP63,XBP1,YY1,ZBTB33,ZNF384
progressive,-0.0853501074903458,-0.129263063557898,-0.623707312217619,0.311918808862619,-0.254258621741278,-0.246896360560813,0.300419347815255,-0.295500314902644,-0.315860550468089,0.436914367045999,-0.366386511047297,-0.0024758046447581,-0.0481153086882598,0.171123707880453,0.208944881466824,0.300875417091921,0.332800266458539,-0.137798074306932,0.663059575518511,-0.16239323886999,-0.146756577955728,-0.360555339581354,-0.361825818280638,-0.126298613259569,0.142847412727163,0.453495742890498,0.205035716238258,-0.29761777940145,-0.124897829052666,-0.653188933316383,0.189789971846853,-0.249046401436524,0.614976843207156,0.488710806324492,0.296966251863356,-0.400103061143674,-0.335080612841869,0.122845517307669,-0.158190886249282,0.0207511520883016,-0.320030326711892,-0.527411542087289
stable,0.107350525714169,0.366312791068506,-0.156394683855155,0.0974050385369727,-0.113424105669709,0.376410117744591,0.221837507876098,0.0721237619720375,0.0675685770053825,-0.36137800735463,0.0635448302848372,-0.103023099995847,-0.0685555337481577,-0.380813463212358,0.127165580319119,-0.23132747655663,0.233756908538846,-0.0325695725115832,0.441473343018314,-0.198302385548381,-0.120256883119692,0.131948524534106,0.205135162998363,0.470095088558796,-0.158596356589038,0.30314755953089,0.414901430712826,0.0062254194544285,0.232921791294959,-0.33047866933082,0.228594365576637,-0.29707397957535,-0.277031165722068,-0.064076268530947,0.270653906768751,0.0571675713315202,0.0775140641825793,-0.331389706324151,-0.103858217239734,-0.151915418637944,-0.163607060052359,-0.237325136762726
stable,0.323950877536194,-0.307425448155805,0.377724100123174,-0.0483521822611377,0.363472010234267,0.289326168358236,-0.0681127486101741,0.339689381707993,0.367843816948655,0.214918018079343,0.223399323105257,-0.338727584230827,-0.158171966926579,-0.227421385282494,-0.231356011325444,0.127219575388708,-0.436830926901707,0.262920455803329,-0.251291449943056,0.461925097442298,0.238700646605617,0.359624820325605,-0.104136435936736,-0.137449603100377,0.0372477932065907,0.186501274435817,-0.424852176504283,0.299031579264179,0.198654897101817,-0.0377724100123174,-0.489992096548672,-0.37160357072303,-0.0883104956306494,-0.474515900779737,-0.0118038781288492,0.0111918251888348,0.261434041520437,0.414272404255462,0.485270545297133,-0.0570957956899149,0.343011954810928,-0.0863869006763184
stable,0.298884619853844,-0.361571040124075,0.135489952672683,-0.61800346397213,0.364017662012259,-0.323945962978757,-0.238710946387694,0.467899904886239,0.339882067709902,-0.0988567492658179,0.365538535077887,0.634997567357625,0.459568165483234,-0.0928393819192029,-0.299479744096916,-0.458973041240162,-0.402171738484752,-0.553333296224993,-0.171263532172889,0.454873296454556,0.313299851519361,0.466511281652405,-0.128943585998893,-0.255837299604983,-0.441714438191079,-0.334922699017637,0.363224163021497,0.469288528120073,-0.162270543610914,0.25167142990348,-0.397013995044796,-0.465916157409333,-0.393443249586365,-0.157641799498134,-0.320970341763398,0.61694546531778,-0.487076130496331,0.301529616489719,-0.282022766300143,0.375920146873695,0.0952198788914901,0.269062282784356
stable,0.511653395416808,0.172848061107122,0.0635951972438583,-0.272599239010864,-0.0040320197810839,-0.473762324277359,-0.49198077431279,-0.228693187542257,0.544793623576495,0.252959667249313,0.0017268281439478,0.0519618286951572,0.120456590959882,-0.49501305148422,-0.468581839845516,-0.387040849641587,-0.502564826238135,0.365881008126514,0.241301511693761,-0.216241847767476,0.546685698432783,0.193032947019392,-0.111648941192186,-0.142186533632527,-0.620683176218413,-0.170162802031605,-0.157653625907504,0.363889785242823,-0.404251294731747,0.0684782375934907,-0.254289903283646,0.0272739698716352,0.0552832876131812,0.408225478163512,0.371152378250144,0.0362633910229043,0.0786161233955193,-0.499235104984494,0.382182596298806,0.341151837624907,-0.203410440554313,-0.190893002094596
stable,0.144861155642579,0.10528796938647,0.0664429951750053,0.137177910807364,0.476354549628148,0.255295230479588,-0.28040583822235,-0.329870110990757,-0.0520655036532185,0.0605830430160602,-0.151281355914778,-0.131154414820486,0.180441883450588,-0.119273176726393,-0.0579365060708077,-0.393322906176679,0.257263281544095,0.204471775897961,0.424671384924014,-0.0011006057609484,0.497579886431659,0.0747119037183556,0.483470916194923,-0.481722765277432,-0.0964168217470186,0.371010223922593,-0.303956149444571,-0.0031493237135571,0.533718652301193,-0.0162925013448024,0.024322724301441,-0.0005724033977623,0.0700575347774774,-0.062419596002703,0.516576386066663,0.382004126247569,-0.120191453219714,0.108356626211926,-0.195318846663086,-0.609547737168463,-0.0747516846494742,-0.0220375308138493
stable,0.0552642454315589,-0.517752630150771,-0.129292800211753,0.0035820924238672,0.110902557268334,0.0462337944969288,0.191684637038362,0.156941186684281,0.474539828469884,0.490632815772571,-0.608203513307809,-0.0249323390955208,-0.466298169737559,-0.106295848169309,-0.141966332658057,-0.183410450792539,-0.0144300181751473,-0.125751367179757,0.0505111625217964,-0.208997406097189,0.334208003365056,0.226110944135846,-0.286197393443349,0.150744695363085,-0.221016322334364,0.32566953107207,-0.453657164804752,-0.194181123699263,0.0418832395666928,0.405662818639793,-0.171952634163188,0.215352469046683,-0.0412001617832538,0.0170444170724761,0.154708986070543,0.0429566475120968,0.0593911737065024,0.124917849646394,-0.0111162777376311,-0.184825397629662,-0.504452943069647,0.125930268503991
