group,ARNTL,BARX2,BCL6,BHLHE40,CTCF,CUX1,E2F7,EGR1,EPAS1,ETV6,FOXA2,GATA1,HEY1,HOXA4,KLF5,MXI1,MYB,MZF1,NR5A2,PBX3,PGR,RBPJ,RXRA,SP1,STAT2,STAT4,TP63,YY1,ZBTB33,ZEB1,ZNF384
progressive,0.109641586914946,-0.0708909221009321,-0.0978535695513555,-0.164185589909462,0.362758324393378,-0.467547937310603,-0.107752899050062,-0.148327124561206,-0.264025538077335,-0.281870382042108,-0.245073532260733,0.169949344255749,-0.0138069595639849,0.639255715095727,0.147447907796518,-0.04829179489007,0.0876611677977534,-0.22126955244641,-0.0006512716775464,-0.0299259335832598,-0.542281362309059,0.511704157048253,-0.195511757599447,0.207951046640584,0.126574650531154,-0.044058528986018,0.0310982226028434,0.0263439393567543,-0.205248269178767,0.192808980137629,-0.455499411275994
stable,-0.485016357421028,-0.0963190791304769,-0.0433321824028191,0.154703493315328,0.349014121774285,-0.0429520755396365,-0.0402153061247216,0.639035658382627,-0.492162366448861,0.25550783343136,-0.0624135469345868,-0.18549214923312,0.250946551073168,0.321798470370409,-0.1071901354175,-0.0510103410391081,-0.20016427415197,0.454227701503236,0.176445605889374,0.460993603667886,-0.219397681429011,-0.0690274063539645,0.0830913602917216,-0.135242021920378,-0.0096547143248386,-0.486688827619032,-0.0013683847074574,0.26052524402537,0.112511631502057,0.0891730701026436,-0.0297243567008812
stable,0.0457150576730304,0.0116254353164685,0.0166951740259059,0.0513092521110303,-0.0147721696878435,-0.40505464102643,-0.139767451661904,0.406278371059742,-0.093090891819842,0.0636339617322488,-0.0875841066699358,-0.224030005384277,-0.0475506527229991,-0.133648801495341,0.0013111393214062,-0.012499528197406,-0.152791435587872,-0.324725505268275,-0.0987724955459356,-0.107688242931498,0.0081290637927185,-0.282332000542807,0.246843829576745,0.283468321288026,0.280583814780932,-0.133648801495341,0.149819519792685,-0.0867100137889983,0.143263823185654,0.140641544542841,0.159347132194903
stable,0.0606565523480556,0.0384667511604865,0.195921328449525,-0.186420904587781,-0.555276521933241,0.270463115672436,-0.0923467773973683,-0.234786698793021,0.0489637229797557,0.359155883892211,0.218509748820104,-0.0651077998916697,-0.466783063304971,-0.0704891588623078,-0.17625611542102,-0.252923871619986,-0.292985099512514,-0.337098955765645,0.230534760840912,0.0556073760299261,0.153269075867431,-0.247343203057843,0.0073744548856891,-0.0235185317976032,-0.126295844483739,0.0442467293141348,0.148751391793315,0.183697006837211,0.0801224557850548,0.196187074571531,0.359820249197228
stable,-0.0973137842669016,-0.491589208804376,0.547045099531124,0.0438776449560107,-0.417365422205176,0.322179441899013,-0.290071212600837,-0.44732922407417,-0.0305040645934001,0.503342000993767,-0.128474475863811,-0.481307593572213,0.289181857039122,0.233717654578152,-0.499410550706934,-0.434221619206651,-0.562987005768219,-0.281742854910759,0.176416558854201,0.100505490208009,-0.0484657222463532,0.134134766868744,-0.472962612413692,0.432085503511691,0.413467218855229,0.199398503977022,-0.470477403881423,0.210020900312271,-0.195890952135492,-0.386495641306024,-0.325196601421466
stable,0.128758413861015,0.0142551862271072,0.152379016051216,-0.0895262014008132,0.015878465938847,-0.236085327844318,0.312482451794858,0.26810579353606,-0.114773405157553,-0.0525583866285435,-0.120441596729447,-0.0815559644532664,0.174505890866835,0.40306168116693,-0.236958975656434,-0.0990876067970436,0.0534973642517054,-0.182796133160011,-0.255040938611899,0.213642876822801,-0.0930174707944802,0.0233659266556172,0.023076925288111,-0.0466775963495186,0.453644671475048,-0.167904258096444,0.122555403666494,-0.503179062951639,-0.0598963638793621,-0.198067806955589,-0.0326073267062181
stable,-0.0392169641325428,0.130924951308571,0.166149137011047,-0.572466130596821,-0.0096590306273626,0.0914967720403582,-0.542863516966788,0.0072422420557559,-0.210236234752593,0.293507801990424,-0.562685245083495,-0.213867510354301,-0.15800110696963,0.121940184383539,-0.304166042682686,-0.50469450485353,-0.263860508235537,0.0246715525780492,-0.541819626777035,0.198562536677302,0.382644651072625,-0.329199098089093,0.26461600852851,0.460095616590939,0.155945821226382,0.0706392773929623,0.121956431701667,-0.192059547596391,-0.534488024471573,0.508102379830972,0.257117871212231
