group,ATF1,ATF3,BARX2,CLOCK,CTCF,ELK3,ETV6,FOSL2,FOXH1,FOXO3,FOXP2,HEY1,HNF4A,HNF4G,HOXA4,IRF3,IRF4,JUN,JUNB,KLF9,KMT2A,NFE2,NFYB,NR5A2,PPARG,RBPJ,SOX17,SPIB,STAT1,STAT2,TEAD4,TP73,ZEB1,ZFP42
progressive,-0.0806942049552708,0.0624707061458683,-0.236008115262678,-0.505909177174662,0.111964072230495,0.0686142341535835,-0.493242464934035,0.0294406145538263,-0.0956043403447819,-3.4514202290535e-05,0.0178438425842066,-0.070063830649786,0.147513700589746,0.0960875391768494,0.537489672270501,0.076000273443758,-0.113620753940441,0.0059019285916814,0.200354944296556,0.0390010485883045,0.0078692381222419,-0.0247811972446041,-0.0889776135049992,-0.0100781470688362,0.0937060592188024,0.394255732764781,0.523131764117639,0.123526329997825,0.174987005613012,0.155520995521151,0.0939131444325457,-0.228449504961051,0.14965358113176,0.0836969405545473
stable,0.064775055514606,0.0284685918534291,-0.143243864072634,0.0168469198626305,-0.0126126672768357,0.007747781327199,0.0304505824255032,-0.0324325729975774,0.10973020530847,0.0209009914873277,0.0925229235236444,0.0774778132719905,-0.070450755789182,-0.0349551064529445,0.043513702105083,-0.10666712896981,0.0238739773454389,0.130811377756896,0.0194595437985464,0.174415170342527,0.129460020548663,-0.0784688085580276,0.10666712896981,-0.0785588990385764,0.0029729858581112,0.0607209838899088,-0.0819823372994318,-0.125135677482319,-0.0236037059037924,-0.0131532101601286,0.02072081052623,-0.289100352081183,0.0454056021966084,0.0061261526773201
stable,-0.45500433079337,0.467891163691657,-0.455815390206549,-0.376962391703043,0.0780419390903265,0.46843186996711,-0.347854370541178,0.48816764902113,-0.0519979201560258,0.452030446278381,0.47888552462586,-0.533947447009451,0.546834279907738,0.466178927152724,0.11607161379716,-0.533226505308847,-0.477353523512078,0.482850703979179,0.456806685044879,0.468251634541959,0.477083170374351,0.544851690231078,-0.603338085692535,-0.454283389092766,0.489699650134912,-0.479966937176765,0.273417139953869,-0.452390917128682,0.503037071596077,0.455454919356247,0.471946460757552,-0.476362228673748,-0.451399622290352,0.46644928029045
stable,0.0766308763675047,-0.367997400771274,0.0303844597188542,0.118365447489458,-0.508851578307865,-0.18040332348155,0.318085109632181,-0.202328072837846,0.484741403774574,0.162426438961114,-0.108002302295324,-0.482062495493098,0.234122484283793,0.0217837541835869,-0.149525380658213,0.394152005308849,0.263801968139101,0.171450130014509,-0.237647363601526,-0.297429316830269,-0.255201262603833,0.167784255524067,-0.220375454944636,0.183505217281154,-0.311740326860263,-0.374906164234029,-0.192881396266323,-0.229258150825322,-0.163765893101852,-0.263872465725455,-0.0752914222267663,0.257457185367182,-0.0608394170240631,0.174975009332242
stable,-0.0158757243612229,-0.11121931569986,-0.278871328051637,0.0323365004009668,-0.178847323284832,-0.150011216824847,0.223737644448639,-0.161266024538768,-0.112488580358346,-0.153700017238573,0.102413792131611,0.225225063970303,-0.208109823341027,-0.202090732343362,0.197529312476927,0.315997319312361,0.103683056790098,0.121898987865405,0.0059992587373765,0.041251101400804,0.0142693112778262,-0.0055530328808774,-0.0539139995952335,0.165658870192748,0.0247704931007712,0.113162877208167,0.283740147952549,-0.096394701133946,-0.252167189572703,0.122940181530569,0.175327097083561,0.0077147492523619,-0.0111853948029103,0.134621382840701
stable,0.0943904332948444,0.125761537316972,-0.140721178853477,0.12722194166697,0.0290008591786792,-0.262924283404962,-0.115153680027438,-0.164666414912893,-0.0351796816133062,-0.152519676465301,0.261223543830279,0.216088343394441,0.0236583052299453,0.0865047402849046,0.112633838768625,-0.0308634571699867,-0.0899160290352782,0.116018151116228,0.0571654498714652,0.2145408788355,0.0719056015854266,0.135328350699579,0.0424069051556146,-0.171237621387822,-0.130304608783591,-0.0692300329106189,0.122266866958034,0.0666844414491611,0.211967084771146,0.202619761211082,-0.143578225146924,-0.165290550776998,-0.0599391145563484,-0.143928918382944
stable,0.108843866791264,0.0111304094489585,-0.0573360306865748,-0.194646428656177,0.0511472854937278,0.132780185587175,0.208224340487776,0.0162290192651354,-0.126044251820047,-0.156860724627472,-0.0324877309335264,-0.147690013793383,0.0018578960894221,-0.0622395189956434,0.130697475587389,0.147261594832124,-0.256359967937007,-0.0334590966971741,-0.0581546926620508,0.151062222448841,-0.163426987518854,0.0976667978514748,-0.0581207584869015,-0.238336679160854,0.228075832950096,-0.234328204721347,0.0587188483239073,-0.146022997439176,0.241437414415118,-0.0725173322939767,0.0575778116845133,-0.246069429322993,0.260796861337773,0.150977387010968
