group,AR,ATF3,BCL6,BHLHE40,CTCF,E2F8,EHF,FOXA2,FOXH1,FOXK1,FOXP1,GLI2,HEY1,HIF1A,HINFP,HOXA4,IRF3,MYB,MZF1,NFATC1,NKX2-1,NR2C2,OTX2,RBPJ,RELA,RXRA,SIX5,SRF,STAT3,TCF4,TP63,YY1,ZFX,ZNF143
progressive,-0.0900971776472659,-0.0695612797030628,0.0231110343530794,-0.0031292796867357,0.231925260115882,-0.0643458135585033,0.154019234581524,-0.109915948996592,-0.265076066797238,0.0642480235682928,-0.118325888154694,0.0507856015826485,0.0508507949094555,0.200502076594911,0.216767811633256,0.637623332835807,0.0288806437754984,-0.110144125640417,-0.233620286612864,-0.211095992201047,-0.504726736139749,0.0633027203295913,-0.156855144297628,0.455603564390679,0.0481778685103687,-0.090031984320459,-0.0598148773454172,0.0560988577174185,-0.113077825346731,-0.192646280714668,-0.0825673484010581,-0.199850143326841,-0.0197535780225192,0.0775474622369196
stable,0.0407766880049311,0.0432065837519661,0.264099294005867,0.271464915489067,0.0176926784080986,-0.161284330209448,-0.0264251162490057,-0.0393339374051291,-0.160221250820121,-0.0757823736106542,-0.16553664776676,-0.133340529118546,0.0340944747005849,-0.166068187461423,-0.230612293242041,0.237142638062197,0.179584482554306,-0.252253552239071,0.251342341333933,0.216108853001926,0.0659868563804193,0.158550697494034,0.0397136086156033,-0.222942934790461,0.169409294113597,-0.146629021485143,-0.0814015075256726,-0.121115116141276,-0.077301058452551,0.0590768403497885,-0.174117217123477,-0.0990941859337712,0.390909478304256,-0.23106789869461
stable,-0.140809255665618,-0.206141251927865,0.297186242702964,-0.207365680238001,-0.28651622457178,0.253194282703084,0.206228711092875,0.153578293757035,-0.295524518567779,-0.185238511490546,0.141683847315715,0.0811621051290024,0.178766533279829,0.311179709104516,0.233341052245882,-0.352635353319114,-0.0011369691451261,0.0076089473558439,-0.428200071887496,0.281880888826266,0.227656206520251,-0.502540362145741,0.332869582026922,-0.0118069872763096,0.344851487633251,0.258441832603666,0.286866061231819,-0.261240525883977,0.277420471410771,0.30986782162937,0.338816805247581,-0.286341306241761,0.0897331032999531,0.215586841748913
stable,-0.54281413285747,-0.559859659424806,0.335030485360301,-0.432480685696811,-0.614629975410546,0.513149631195712,0.525173994898251,0.44622281564257,0.591109791464921,0.571751887262482,0.51691550334431,-0.520879579290202,-0.637093072437267,0.542615929060176,-0.0124207712971281,-0.348508343576334,0.647862145423607,-0.519756424438866,-0.535150252695413,-0.549090586438466,-0.47727474388539,0.282572547009664,0.590052704546016,-0.555499175884325,0.53501811683055,-0.068248174201773,0.502050218547215,0.535744864087296,0.509714098709273,-0.634318219275143,0.370442897143602,0.429309424940098,0.51004443837143,0.581397805397485
stable,-0.152020774407778,-0.214120169695166,0.52348475998085,0.248066957455754,-0.344005687803246,0.0213500250269297,0.236693502389143,-0.0283096537813527,0.0940376441081605,0.181570267040869,0.161360893757538,-0.356751231199114,0.332632232736636,0.0812507727505685,-0.525766063468048,0.378555863805014,0.241231312586505,-0.583732662582976,-0.463650136995971,0.343873438325728,-0.13829989111521,-0.16215439062265,0.248827391951487,0.0856563334704111,0.269152483527646,-0.50633365586514,0.001248104444083,0.0914422481118555,0.221964216830495,0.192819738222305,-0.564771393743728,0.233296343935381,0.239545131748141,0.136621975869191
stable,-0.310261045716631,0.214520157500754,0.152133673778642,-0.0447905798183021,0.0553844274790783,0.2952740331446,0.262600353372533,-0.203934057926241,-0.0071880103133508,0.246986852682646,0.347434149868706,-0.362900436919591,0.263395085649248,0.153533863653356,0.229670986753779,0.475455779196157,-0.119281788022521,0.0223000991350599,-0.187028840569326,-0.196583337801362,-0.298265901311675,-0.358253798900582,-0.131986435755296,-0.0029918681670753,0.176577779069686,0.0509314916166499,-0.157438899130027,-0.0401350868435634,0.255710090945583,-0.115003737535748,0.17250339256469,-0.584339635453415,0.20375474507272,0.239705865334136
stable,0.0685826041467399,-0.0848221140710523,0.0386444323892473,-0.530132124649929,0.0536784600722398,0.0677383606915395,0.333853639041357,-0.509809398783638,-0.0862264805878762,-0.452201959554503,-0.420433240689821,-0.162683278499466,-0.163608699209975,0.208045128765429,-0.308806396916155,0.0988251906116366,0.191825913154943,-0.164586885136433,0.0107843983676326,0.394740639384923,0.0162435687870778,-0.374223088105893,-0.166466138596807,-0.185542793594125,-0.0335262064420946,0.0852361180731218,0.132887166938762,-0.0519412668086543,0.0454795572861586,0.132834401722812,0.0583258579386076,-0.275507486788922,0.11218696683529,0.181220104748988
