group,BATF,BHLHE40,CTCF,E2F7,EGR1,EHF,ELK4,ESR1,FOSL1,FOXA2,FOXH1,FOXK1,FOXP1,HEY1,HOXA4,IRF3,MITF,MNT,MZF1,NFATC1,OTX2,PGR,RFX2,SPDEF,TCF21,TFAP2A,TFDP1,TP63,YY1,ZFX
progressive,0.0413760996552155,-0.0414091212830329,0.151536250054097,-0.0665716016798998,-0.100649921587468,0.0139681485667647,-0.152625963772072,0.137799252882055,0.130105213600598,-0.162796625139834,0.0385692612907356,-0.0229500313331004,-0.14882847657307,0.0799783825737685,0.512066382564587,0.0407817103545021,-0.0296534217800347,-0.0251955020246843,-0.181123628578497,-0.165900658154671,-0.120429876650097,-0.258130064648699,0.0706662835292588,-0.12944478104425,-0.0385692612907356,0.145526313791329,0.132218597780912,0.0420695538393811,0.015520165074183,-0.123467866409298
stable,-0.205026441760257,0.322007566266487,-0.0992637451994,0.15427272636602,0.176632213788176,-0.106459012778156,0.0987221659192785,0.135472188498947,0.109785856927474,-0.065376355957516,-0.0890511073456815,-0.142203245266171,-0.238140146316253,0.0264600162573615,0.235664355321413,0.0930742677122979,-0.352877585233409,0.167425366026112,0.116749019100463,0.240538568842505,-0.175858529102288,0.0565563505383955,0.167580102963289,0.24657330939243,-0.340034419447672,0.159146939887113,0.118296388472239,-0.223904348095919,-0.159533782230057,0.234271722886815
stable,0.0232802445775282,0.0005372364133275,-0.0325923424085395,-0.0846147350990931,0.093479135918998,0.0050142065243907,-0.0311597119729993,0.0085957826132412,-0.0085957826132412,-0.0657219212304067,-0.208089570762214,-0.0702884307436911,0.0200568260975628,-0.0763771100947369,-0.0777202011280558,-0.0857787473279695,0.133861406320787,0.108074058481064,0.0110133464732153,-0.0541713383438638,0.108432216089949,-0.11559536826765,-0.0649160666104153,-0.0427998342617635,0.0469186467639415,-0.205313849293355,-0.0466500285572778,0.113894119625446,-0.167438682153761,0.16457342128268
stable,0.208650694273897,-0.229802683427982,-0.473884627672918,-0.122441325229485,-0.256159262973294,0.24808547531511,0.313543208312453,-0.256893243669492,-0.265167207881185,0.237676294532658,0.375798116453657,0.372862193668863,0.300465006816552,-0.453333168179359,-0.26136385336452,0.403756108427039,0.316012052472394,-0.0264233050631478,-0.360651423904833,-0.25622598849113,0.372194938490501,0.262564912685572,-0.282382391482933,-0.152267631702281,0.36318699358261,-0.246617513922713,-0.243414689066574,0.201911416972437,0.183895527156655,0.267969679630307
stable,0.180797307107225,-0.0168431651681993,-0.0752944086795862,-0.434923286909318,-0.324926077576449,0.28093223419198,-0.362653087436989,0.25529366057934,0.133737251609842,0.105410492035194,0.117759346298163,0.273690933256824,0.182914253552305,0.12552988384459,0.362359067097395,0.152999784143847,-0.0810488067545071,-0.0314769774988742,-0.44313065467457,0.320876997471176,-0.0150790431306323,-0.0941621139004219,-0.142902285624059,-0.10624214956719,0.116734475400148,-0.0564687063644068,0.383083300748241,-0.406638530240327,0.299077489435527,0.0010752743848027
stable,0.284597135574292,-0.0448639364122144,0.0100898445772371,0.268177147337355,0.370447638324543,0.19349950237304,-0.232120118969289,-0.123183613137426,-0.452393352944699,-0.126536612892203,0.0257946785223547,0.23546854904808,0.404440315565903,0.232356599701568,0.229060720896617,-0.108677176719654,-0.107741535561507,-0.368978487495022,-0.132065920835344,-0.0270456273235406,-0.122843172276464,-0.136271165161523,-0.418204179635938,0.120172196662607,0.267258642464156,-0.176548289302722,0.309959979715964,0.187898222033117,-0.411254844880126,0.35232087610681
stable,-0.385566040794386,-0.447101504235554,-0.04806879837135,-0.298816045991959,0.0374064892030942,0.356827560741575,0.0839785345712644,0.360289830051128,0.0136229195042158,-0.473726437465194,-0.0150456572489965,-0.309194630003019,-0.251655990515397,-0.121952474088751,0.068924653404668,0.152561895395537,0.169778666890904,-0.0142602731182072,0.0213862977185108,0.361523417691111,-0.177180192730804,0.361062878305518,0.0628718500511498,-0.452932261813875,0.0089887419366784,-0.372082927889369,0.0768319501769611,0.124674590814314,-0.196925818888137,0.030243456973591
