group,ARID3A,BATF,BHLHE40,CEBPA,CTCF,E2F7,EBF1,ELK4,FOS,FOXH1,FOXP1,GATA3,GLIS1,HEY1,HOXB13,HSF2,IRF3,IRF4,KLF3,KLF4,MECOM,MNT,PGR,PPARG,PRDM14,RARG,RUNX3,RXRG,SETDB1,SP1,SPIB,STAT1,STAT2,STAT3,TAL1,TP73,VEZF1,ZFP42,ZKSCAN1,ZNF384,ZNF76
progressive,0.496919797033489,-0.28162484362654,-0.418393555318261,0.417382627787874,0.309148160905465,0.155291512893652,0.566119417016758,-0.558847260911071,0.683615284500133,0.247383749855365,-0.601762765104277,0.471777051035798,0.251133964887446,-0.411969273915479,-0.607208729542168,-0.171433742814349,0.388098339972145,0.170748920938926,-0.329888480561148,0.299462822953047,0.651330824658739,-0.398761994889454,-0.423806909190656,0.550042408227054,-0.499430810576708,-0.594099282212633,-0.276113658057655,0.609328416299432,-0.472135767256257,0.576750461368571,0.606197802011781,0.598142992334181,0.605969528053307,-0.469983469933498,-0.610045848740352,-0.453743408316312,0.613209073593498,0.564651941569422,0.352291939057145,-0.726106851341886,0.383271976278684
stable,-0.284667359580037,0.3780108889697,-0.384091900656322,-0.380443293644349,0.181214148261364,-0.316744696226973,-0.395265759630492,-0.220436673640082,0.271669197099881,0.210174966418906,0.395873860799154,0.386980381207468,-0.344033236170694,0.278814385831663,-0.403779175991764,0.467401760763057,0.0793572025104296,0.409100061217559,-0.171864592793181,0.295233117385545,-0.35756348717343,-0.319405138839871,0.249245466505458,-0.328450643723722,0.388424621483041,0.308383305157867,0.387208419145717,-0.196796740708335,0.360147917140245,0.303214445224237,-0.108774096544468,-0.23974388574511,-0.377326775154954,0.342360957956872,-0.423466451327206,-0.170572377809774,-0.102693084857845,-0.312944063922834,-0.311575836293344,0.321533492930189,-0.39002088705078
stable,0.167155884429232,0.0478212702838859,0.186389302093683,0.143114112348668,-0.0595361701340518,-0.151769150297671,-0.330465085325574,-0.227828574698001,-0.126853131959632,-0.027451332484717,-0.0789444370499982,-0.142502139968435,0.0750977535171079,-0.286053375445841,0.201338913096507,-0.0787695877985031,-0.504177816685869,-0.339207547900324,0.0796438340559782,0.055602061975414,0.0021856156436876,-0.0525422000742513,0.336409959876404,0.347250613469095,0.193995244533716,0.254580510176738,-0.254755359428233,0.228965094832719,-0.0215064579338865,0.174149854489032,-0.242428487197835,0.358353540939028,0.324607635400491,0.0733492610021578,-0.20614726751262,-0.380559395878895,0.13743151167508,0.389913830833878,-0.116449601495678,0.332825550220756,-0.503915542808626
stable,-0.635426889647448,0.63370826911995,-0.401958901065862,-0.266121778604039,-0.645408108864837,-0.745021998670174,-0.606805247785662,0.709063169171765,-0.161550329584767,0.736627198401244,0.442809188988688,0.0724464653129723,-0.618240684372473,-0.649969063341658,-0.400174179748845,0.809338066872293,0.305848353105039,0.439305847144173,0.29276039678025,-0.0220776636993912,-0.19876507408404,-0.657306250978282,0.366264474725529,-0.418021392919012,-0.729620514712216,0.614671241738439,-0.773247035794845,-0.118452614818291,0.616786467003052,-0.170804440117446,-0.386689618686942,-0.172060355118309,-0.235913717793794,0.592064771722895,0.923560231161359,0.428267015294478,0.69029054494833,0.656248638345976,-0.105629061651578,0.0021813260541314,0.367255986568316
stable,-0.0745971585374349,0.436066399984152,-0.0863700005808027,-0.372828711227326,0.0531679404360239,-0.497096680857846,-0.0390802137212075,-0.448252614290279,0.566873918811515,0.0048364554742767,0.285036710062634,0.0610220134284392,-0.473402182756518,0.0895364321135343,0.146821560286635,-0.271287948603279,0.083344115617409,0.172434105687164,0.321512678528461,-0.120779107732837,0.121738131382437,-0.257688001158518,-0.304456938967037,0.176460351526434,-0.335368916776133,0.361427904220441,-0.0050596764961664,0.190349659555126,-0.161405333716762,0.426211605239985,-0.35565722743233,-0.370381547431795,-0.0553670808739002,0.614932578079841,-0.0261912665683912,-0.460405758815384,0.287467338967655,0.329184867725263,-0.420936975167184,-0.0458925886114708,0.058492175180356
stable,-0.0472518072839063,0.175837691737613,0.231781859961116,0.0576881910889059,0.083290135915084,-0.120096678310017,-0.142965469543182,-0.117873076910015,0.020787287176749,-0.251070464217245,0.0211713940586265,-0.133609247576526,0.389485488359226,0.140755189769142,0.530996680401658,-0.244387448526776,0.223741148558115,-0.242207142411148,-0.0779637058016505,0.222159205475238,0.14356494271143,-0.240783948704307,0.161702336457424,0.189809857099779,0.0238834550772004,0.269919454816659,-0.165363563325724,0.0911676574000619,-0.01031648917135,-0.106849431427232,0.325885825750096,0.44016317378612,0.271805575025646,0.157531557396113,0.383853770984185,-0.463635878729521,0.258394028089342,0.0681512181458276,-0.158381921186628,-0.425238512167738,0.1322837457934
stable,0.118876597928496,-0.025999687680563,-0.701756055601739,0.630123931539142,0.109232796860038,-0.202174675873064,-0.0540418309137299,-0.229205742699475,0.124273065979015,-0.509720567630965,-0.377492888475905,-0.647401562506,0.223788971909865,-0.568509178944286,-0.244286617296634,0.248745098801126,0.622266771510735,-0.670112206453742,0.636202571623134,0.648396396721483,0.254701922450569,-0.0126364248105438,0.682870447698835,0.616882485103671,-0.312154613531669,-0.206409827247549,0.151807640734894,0.494810236042175,-0.173430057867332,0.667160188189839,-0.568367059770645,0.664183806639026,0.210027775353653,0.0932870255775814,-0.348857905261266,-0.602560932948534,0.368734286831836,0.533072778133998,-0.616037891157465,0.560371841116416,-0.676211149276826
