group,ARNTL,BHLHE40,E2F4,FOXH1,FOXK1,FOXP1,GATA1,GMEB1,IRF1,IRF2,KLF1,KLF4,KLF5,MECOM,MYOD1,NFAT5,NFYA,OTX2,RBPJ,RELA,RFX5,RXRA,SP1,SPIB,STAT2,STAT3,TCF21,TCF4,TFAP4,TFDP1,THAP1,TP63,ZBTB33,ZBTB7B,ZFX,ZNF263
progressive,0.140630868708041,-0.410313911444978,0.209194903866896,0.0171572254489284,-0.0852023275129204,-0.215681567552692,0.254406949756889,-0.133755005201098,-0.0715154671358925,0.0875699597582357,0.176794018756349,0.401978548608731,0.203746106370828,0.174426386511034,-0.231736060175035,-0.124154742946121,0.346679740687326,-0.366009998470996,0.638579606548112,-0.172610120679011,-0.0012000327818721,-0.191097112183528,0.0670721025111227,0.159604359988992,-0.0123246610030109,-0.133333372061521,0.176599418845775,-0.362020700304232,-0.021730323347414,0.241887688843304,-0.345771607771315,0.146598599298972,-0.359199001600911,-0.0241628222295872,-0.234525325559927,0.379761725484882
stable,0.125581329442624,-0.265452165968124,-0.182890569489288,0.50308137634631,0.244660555133252,0.322232165011718,-0.0117189079251094,0.210864736794388,0.455222868497315,0.401089074469067,-0.300382072170708,0.334782737370223,0.166106069106228,-0.296677385149222,-0.415529793267105,-0.292065427836759,-0.0839225019152997,-0.593127952725699,0.277397891465977,0.534684624815315,0.566817114287389,0.202094457314951,0.456810591506523,-0.614221986990896,-0.289646040394156,0.132839491770434,0.118398772972396,-0.19642401799635,0.0407515572363482,-0.103655630744032,0.194231448126491,-0.580955409655102,0.320720047860091,-0.346123616007425,-0.288360740815273,-0.203908997896904
stable,0.370267119227228,0.225872528368316,0.624722282358202,0.628643680420152,0.59291538696683,0.686244660841239,0.694958878756683,-0.197725604501431,0.403381147305917,0.232233907446591,0.557622804409281,0.619319467250627,0.59605250541639,-0.593002529145985,0.156768780298843,-0.617838050205001,0.663849120798547,-0.565552742712335,0.362947176178255,0.0031371184495599,0.459500710681378,-0.496971847717789,0.562938477337702,0.290880594017531,0.132543254493908,-0.552132847122551,-0.642673571264017,-0.550912856614389,-0.661147713244759,0.649383519058909,-0.559104221454906,-0.483377667769695,-0.250882333785641,0.107272022539119,-0.662629130290385,0.58820970929249
stable,0.239121910276407,0.123747401596034,0.344804960227628,-0.174709970287421,0.0148338654017622,-0.0673787130693376,0.375000117356548,0.439543913926883,0.0007252111974194,0.506724842124197,-0.0100211001825238,0.107924611834154,-0.376516468042062,-0.049446218005874,-0.208597111694114,0.348760657668098,0.0191851325862791,-0.0342167828600648,0.114385584320255,0.0758175342756735,0.170952057718975,-0.253626134224796,0.149855004703135,0.394580819686875,0.221255343503618,-0.201542784591942,0.170622416265603,0.0771361000891634,-0.36959399752124,-0.0975079419075835,-0.355617199898246,-0.208201541950067,-0.02564610507238,-0.0360627749989508,-0.211497956483792,0.174314400543374
stable,-0.654716696320076,0.707211308976455,-0.156635556653855,-0.153267138615503,-0.108802373361064,0.111750768612238,-0.137685116785275,0.578404320908402,0.70840549141059,0.677710884982864,-0.521717716121164,0.504513253328698,-0.0978488379307247,0.294600688630583,-0.703834655197177,0.360758395481648,0.0988453625826579,0.351312000640596,0.300859851733634,0.0336265301970498,0.169713913242862,-0.563052899824077,0.255456212013738,-0.0183657022629001,0.596341764643199,-0.0322429257216385,-0.440315652817799,0.219935461403923,-0.649865844915211,-0.374141474484883,-0.028017990627079,-0.469618419029188,-0.700556830309001,-0.559182101589295,0.378679367734595,0.207178298710993
stable,-0.335499447802075,0.328151659355482,-0.344772286339293,-0.350177404099466,-0.136786482583564,0.40515366298045,0.189789234735487,-0.138588188503622,0.391368850632428,0.182420521831387,0.0701178571052358,0.256322401883639,-0.138508895822543,0.338628204842958,-0.507714340806337,0.121532553061118,-0.277959392232892,0.114966678552936,0.260055765617744,0.570685945029387,0.170562962148463,-0.174799614149968,0.256567988937534,0.30355771277435,0.112205751449278,0.210730211550829,0.0843266650395798,-0.227253925257766,-0.151163787465199,0.415164363966591,-0.103291932551387,-0.12981643565933,0.164044442991481,0.159200981722279,0.231058872662289,0.146039497950511
stable,0.322538057678915,-0.100186173551787,0.0522930662420299,0.320905292071451,-0.112352910820309,0.0495704397204025,0.241345445337528,-0.261947462990021,0.158341800175952,-0.21640019013863,0.217226701761267,-0.0562392540873647,0.0838990327527663,0.168835256561391,-0.0768493747949812,-0.252389909471392,0.146859771065399,-0.150003756453468,0.337269411894149,0.594727782345534,0.225115025924375,-0.174774795967203,0.0329510736613023,0.193395616641904,-0.0940035424922582,-0.0141155220258179,0.209103388999566,-0.270698762523823,-0.239003662406724,0.139943813517158,-0.197953585149093,0.231990468196996,-0.0065594231227896,-0.155979759607338,-0.170058817885098,-0.192253085869435
