group,ASCL2,BACH1,E2F7,E2F8,ELK3,FOS,FOXH1,FOXP1,HNF4G,HOXB13,JUNB,KLF9,LHX2,MECOM,MNT,MYOD1,NFYB,NR2F2,NRF1,PBX1,PRDM14,RARG,RUNX3,RXRG,SPIB,SREBF1,STAT3,TAL1,TFDP1,VEZF1,ZFP42,ZKSCAN1
progressive,-0.59038136469228,0.246429108598046,0.174043814145951,-0.604350456604087,0.60962549830505,0.634014425675549,0.399633251826614,-0.613044506814933,0.623887648089133,-0.608941696603073,0.624245829933026,0.304682501209291,0.545185328390207,0.658305667088622,-0.515879541162638,-0.329983164182426,-0.538054253498165,0.52831821974145,0.436493419761734,0.648634757303525,-0.509432267972572,-0.616528639296433,-0.401945152819011,0.641340872482441,0.609918556177325,0.606532109653251,-0.561303511365369,-0.631897896598002,0.629520871633988,0.62313872241554,0.590641860578747,0.418454079623875
stable,-0.132687766663852,0.378217164118051,-0.325218096287274,0.344075727308842,-0.274424154664665,0.43387759116558,0.0017488931995808,0.304535533231362,-0.0976338638374702,-0.399964270860665,-0.406807765989459,0.730733202085739,-0.342783067117847,-0.252981203261109,0.0070716116330878,-0.117632077380503,0.34057794090968,0.543905785069645,-0.405210950459407,0.417833397030295,0.257087300338385,0.23359130039619,-0.0328487766182143,-0.161658562709082,-0.167285436481647,-0.36536660104287,0.418669824212703,-0.527937629769125,-0.428554872732073,-0.265299494492939,-0.234427727578599,-0.389090717489358
stable,-0.048326740437613,-0.222670044547989,-0.153806624177575,-0.326402125740478,0.051560175150437,0.0904487818316989,-0.0279648407595591,-0.287950469696085,0.235254222889791,0.127676976092862,0.338811523827533,0.292319976064766,0.120510985648225,0.18771399359854,-0.0843314729155453,0.264879476069449,-0.394129474455036,0.240148070022714,0.330684241981786,0.231583837540099,0.314167507908171,0.0367038534969213,-0.301670719693743,0.373418014267487,-0.363717710129015,0.0531331974431622,0.026129648084713,-0.514815240358008,-0.0957795796014898,0.129861729277202,0.333218555675621,-0.4740914410019
stable,-0.551538217752109,0.574070449462918,-0.674362282003609,0.146359214287716,0.126367709001271,-0.100158110097304,0.667274992504067,0.252936001667624,0.454255140187639,-0.348881854798219,-0.0591053199773142,-0.0314247741960833,0.170429254097482,0.0625821035053915,-0.741223503697404,0.448772520008747,-0.739284528268284,0.640329920161468,-0.430920573816504,-0.290244563372761,-0.841649058681483,0.578750734981484,-0.821055802399794,0.102966281408443,-0.399696383285502,0.373152478273066,0.47772342900216,0.693818897516503,0.0154449422112665,0.71173770493044,0.65517311137749,-0.278343265911266
stable,-0.488710768705082,0.396758832489916,-0.54407616560856,0.223931388322595,-0.598939230164509,0.57552217056387,0.22048203953623,0.440093369670076,0.269258510481287,-0.110714049395371,-0.151478319397342,-0.215014989153957,-0.338739446350327,0.0379260922384325,-0.278384214794729,-0.0502667235760594,-0.149234568245046,0.119580215329257,-0.182656413767303,-0.31751590466723,-0.334879859480146,0.416157233310324,0.192485383367285,0.0079619677083331,-0.523731705533639,-0.290189024961658,0.619015779654081,0.26525659611264,0.292901619638314,0.0101471134200839,0.1702906658123,-0.516941846636207
stable,0.0712871543932225,0.520670685664478,-0.251631401402164,0.0621462970600448,-0.427583201984231,0.38335045695138,0.0906423071159309,0.356564407105097,0.383279485840216,0.504879613430528,0.199835797335917,0.453213753426878,-0.62423860640112,-0.147073211880064,0.0011998553481133,0.0668891633482895,-0.195565332506357,0.426986601081011,-0.415185436002801,0.27034337842995,-0.339223059661662,0.656372994827764,0.172377739780802,-0.213162841304149,-0.167847786826049,-0.0807096783238317,0.558253215796557,-0.0421579489549217,0.0004346980558784,0.461217964057823,-0.278613730727759,-0.614369186254901
stable,-0.606726696983745,0.617928866372351,-0.513372580554034,0.0270499323845836,0.0058384359834132,-0.165581939485112,-0.222749113221242,-0.374804057870566,-0.0100093270125645,-0.341615450265062,-0.412646373657428,0.162323938029462,-0.296263096253531,-0.0218890633290578,-0.256408366117973,0.734222883462395,0.0071489396822613,0.150371170547088,-0.677879338985911,0.163991482983723,-0.0381344404503827,0.215072726229847,-0.152744683438191,0.483592094022934,-0.201432127358245,0.097172023490442,0.447190115118707,0.0149754462924101,0.338957927284426,0.036312718590374,0.18139318689815,-0.462392769482744
