group,ATF1,BHLHE40,CEBPA,CLOCK,CTCF,E2F8,FOXK1,FOXP1,GMEB2,GTF2I,HNF4A,HOXA4,IRF1,KLF4,KLF9,LHX2,MAF,MAFF,MAFK,MEIS1,MYC,ONECUT1,OTX2,PGR,POU2F2,RBPJ,RELA,SP1,SPIB,STAT1,TAL1,TCF4,TFDP1,TP63,TP73,ZBTB33,ZNF76
progressive,-0.210551060910539,-0.317232008257946,0.113708031808097,-0.437607599275256,0.380279663721533,-0.170643757996573,-0.0974967113778542,-0.212806264760714,0.0024186244190282,0.119787276969439,0.385966699517627,0.483103885644004,-0.106027265071994,0.304027626294603,-0.0332397437047528,0.107040472598885,-0.20509281391084,0.061380765661284,-0.399432554391135,0.0741602541456089,0.404073698546568,0.0628515507809633,-0.341777777699705,-0.356256840100104,-0.40217801994787,0.504283191367386,-0.165087458655562,0.146326777351208,0.251994517171725,0.175709795631024,-0.285724522583038,-0.376880515889385,0.277422757685292,0.107922943670692,-0.388189219254031,-0.331907175340969,0.269741990949189
stable,0.254600874452266,-0.0843074516840736,-0.42062170238398,0.13008525350348,0.195089732087037,0.218894189033129,0.242927534988317,0.180669724513924,-0.0040437058273809,-0.177312685713834,-0.192343063977873,-0.0237281606097257,0.144505261076593,0.220954190115002,0.352794259354893,-0.151066746004041,-0.137485998130951,-0.359050558936878,-0.262383100761565,-0.21568974290577,-0.141529703958332,-0.143360816031108,-0.459075055912281,0.153431932431377,0.0642415152199004,0.151600820358601,0.395138726037844,0.310068310990113,-0.376217234619156,-0.0814844872385435,-0.302591270026277,-0.292672746298739,-0.137409701794585,-0.3778957540192,-0.409406140938225,0.2365186427336,-0.140690444258309
stable,0.0162162977927938,0.0435648648811811,-0.0147261515091316,0.0107816466406142,-0.0525933982468987,0.0420747185975189,0.144368878187737,0.0879186307360656,0.0329585295680565,-0.0486488933783813,0.0300658926644771,0.0847630268412517,0.0731048235631892,0.144193566860247,0.0574144597528644,-0.0255077981497459,0.400849350305113,0.0589046060365265,-0.189073266697601,-0.0185830007139042,0.0803802436540101,0.387087411097174,0.0883569090547898,-0.0852013051599759,-0.0419870629337741,-0.0163916091202834,0.21519465449356,0.0343610201879738,-0.0066618304446071,0.0697739083408856,-0.0618848986038508,0.0665306487823268,0.0209497036350146,-0.0007012453099586,0.0362894447903601,-0.0076260427458003,-0.0449673555010984
stable,0.0058228587827267,-0.190632456284497,-0.0729842413334953,-0.111163667670238,-0.426855250083752,0.126647178524306,0.246015783570204,0.213725384865992,0.143387897524646,-0.231260130063976,0.126911853923521,-0.0727857347840841,0.186265312197452,-0.0342754641983233,-0.0772852165707366,0.0232914351309069,-0.187919533442544,-0.155165952789707,0.0371207247398829,-0.40561504929676,-0.192882197177823,0.147821210461494,0.240788444435711,0.391984266237195,0.108252238278874,-0.20565278518994,0.189838430086852,0.0970697026620467,0.0297759824116708,-0.0188581221940582,0.392712123585036,-0.137168025643097,-0.208101032632677,0.0969373649624393,0.0267983841705037,-0.153511731544614,-0.0657056678550868
stable,0.181039647405554,0.373210994325789,-0.0990056677731103,-0.136737144784812,0.0525349759185391,0.168005590287245,-0.0840858675280602,0.240660697716647,-0.104413680000019,0.162099143753709,0.285486556359348,-0.0126103879576759,0.459215833934365,0.210530343881015,-0.010292668431858,-0.178530861395529,-0.0026583163020133,-0.0081577081518035,-0.0942206984294862,-0.171203877088105,-0.0681027407622049,0.0323733082154565,0.233300484455448,0.090557206275774,0.161368106770655,0.0266246992123526,0.0714339433781654,0.122199477508177,-0.12472487799509,-0.206974845827072,0.147785771915056,0.142327916257484,-0.0309527704415681,-0.373011620603138,-0.133671773799053,-0.359545587085751,-0.216112808115243
stable,0.38805444939735,0.160629377935814,0.120863904480854,0.034831006815075,0.182496447423427,0.449056446321597,0.107768973438318,0.398587232182327,0.47012423212401,-0.357642815291696,-0.0765214218118924,0.115015812184137,0.229235671031761,0.0734108761369867,0.143002952444682,-0.369184693729239,0.0752503387291775,-0.362971373193034,0.335852343823915,-0.13588266694902,0.393381897182458,0.0057337503250848,-0.0236377048735783,0.036149824895656,0.0278306138721931,0.0749195240928028,0.368750638283526,0.0610353004111308,0.116834182567968,0.11022566065408,0.273795736481695,-0.0035790147237315,0.356003173620806,0.032883862948628,-0.167634211343613,-0.0333456713000772,0.0507800466835153
stable,0.29615763207718,-0.423273960693359,0.272683060647197,-0.227355797267847,-0.0181739928767887,0.0070484687202754,-0.376536190597784,-0.136042763050853,-0.160818089954013,0.0934186321391988,0.0699318661266546,0.255248872445777,0.265195586954724,0.423863365517142,-0.172610251290529,-0.0428192442326308,0.231481631034329,-0.0538512765895094,-0.203783669177376,-0.223762460273197,0.0643101635660197,-0.0657694486124896,0.102621477111923,0.400482285886793,0.137518307540738,-0.149123485277985,0.088235934550761,0.387527574346126,-0.242899825172307,0.36028081204393,-0.0666718477220059,0.228908574113952,0.0626679597811343,-0.0824841564428084,-0.333188514454175,-0.24597692483854,-0.358955667405632
