group,ASCL2,BHLHE40,CTCF,DUX4,E2F7,EGR1,ELK3,ETV6,FOSL1,FOXA2,FOXG1,FOXO3,FOXP1,GATA1,GLIS1,HINFP,HOXA4,JUND,KLF10,KLF5,KLF9,MYB,PAX6,PGR,RFX2,RXRA,SP1,STAT5A,TP63,XBP1,YY1,ZNF384
progressive,-0.286623910507552,-0.164653492554551,0.129987869995171,-0.170732298406195,-0.0262210111870947,-0.161301934733644,0.194028911102499,-0.174248148277147,0.144741296089163,-0.229088834581985,-0.162156253393875,0.0150820101940808,-0.177303980407973,0.0362099678297974,0.0241509313565346,0.0908863620845913,0.543740968827121,-0.0607223416964297,-0.191991689681947,0.0140305410737963,-0.0718284842794348,-0.040218693850882,0.0978523450064761,-0.245288030716368,0.0520148630440737,-0.145299889059314,0.321749550807056,-0.148815738930265,0.104226876548201,-0.0282910910176548,0.0250709668367835,-0.506808115977128
stable,0.0415128008388351,-0.0455947645576816,0.140019057374772,0.0378929462202354,-0.246458186798279,0.414357826554607,-0.165281021521596,0.0522953465112599,-0.242299204896058,-0.165974185171966,0.123460147949263,0.0743225469563561,0.156963057717154,-0.331409243060311,-0.239988659394824,0.0242607277629556,0.0385090916872311,0.184997676465458,0.0286507642153,-0.341036515982119,0.278420732898681,0.024491782313079,-0.122689966115518,0.0191005094768666,-0.155884803149912,0.16535803970497,0.12600174800062,0.196550403971628,0.133395493604569,0.250540150517126,0.27634124194757,0.0490605828095324
stable,0.235924791704456,-0.103167411722503,0.032151487899821,0.125956103695453,-0.151747956626078,0.0725175043015194,0.0067129480230395,0.0626247387938822,-0.149804734829935,0.0737540999899741,0.0920380505264107,-0.0747257108880456,0.0411609707728478,-0.13081415818581,-0.18566600979512,0.0818803002283904,0.0394827337670879,0.24219609841019,0.109792031482081,0.104492335674418,0.0443407882574455,-0.083028567653384,0.131962425610804,-0.165968807043307,-0.186725948956653,0.12913592118005,0.0042397566461302,0.125161149324303,0.175773244287483,0.129047592916589,-0.0106877198787867,-0.131697440820421
stable,0.111184437475333,-0.235256920856215,-0.418627770890608,0.0186309057391099,-0.0706505314407822,-0.316525065245092,-0.268512085938927,0.522800577173803,-0.280999467204926,0.22984794822228,0.252084835717347,0.0249747625319967,0.307777220614901,-0.104573470922746,-0.217293789516357,-0.0955585165328538,-0.122937266902155,0.269647302417654,0.586973696941848,-0.160800075339701,-0.437392231509568,-0.300832366862688,-0.0212352258961897,0.108580117318253,-0.236125027575242,-0.0233721039737937,-0.0824701383075293,0.226375521346174,0.101167821486564,-0.0934216384552498,0.288278208156764,0.242468884368129
stable,-0.432241383793693,0.203603597236464,-0.305346826561499,-0.112436308854426,-0.431781196490003,-0.500834393169239,-0.509820596154032,0.237858266714811,0.0916274756857285,0.0448222433794583,-0.427187690494983,-0.529700687673464,0.291081020147092,-0.478494391335535,-0.472746233560346,-0.44148696507693,0.324114101510188,0.529324170788626,-0.0019411537173855,-0.476720578455855,-0.133345546525747,-0.535800261207835,-0.400321119001341,0.0739144480145855,-0.255847406768168,-0.412193951436556,0.36252719080552,0.449870741045983,-0.562700300869018,0.41021932955163,0.391000234341136,-0.316056640174661
stable,0.006313575376404,-0.153361345927387,-0.102736343015579,-0.420761017524304,0.256846453688015,0.382158781266162,-0.365825860601765,-0.132639925165334,-0.495390142240355,-0.258146998730982,-0.0755054816598071,-0.264335220368305,0.371079525345044,-0.205842031869523,0.230981052704377,0.330974163447741,0.370547891183762,0.440916108000865,0.01440448769621,-0.35848818994626,0.341562077480853,0.144795880166774,0.274842549854865,-0.257327722507701,-0.442881475552889,0.191331217341057,-0.173956293720547,0.0312903078883405,0.286488136061474,-0.132982409488181,-0.450285180767375,-0.0513010177189962
stable,-0.218408324450122,-0.483649958499047,-0.0813330303346743,0.0298695165669849,-0.319712941522087,-0.0725589364683018,0.202923908213659,0.296173686435778,0.165669767698591,-0.479816656195061,-0.230496712739237,-0.0421785853725341,-0.417372243396658,-0.200823356631305,-0.0030037070292425,-0.174264047810832,0.17282145110155,0.172756064281865,0.0815864042609505,-0.289332590426319,0.251024087443843,-0.107524538294423,-0.116923893624026,0.473102247148741,0.194587088703925,0.182273933222146,0.423657551438801,0.196131852318964,0.0131509241089831,0.0998497603339914,-0.259924868273354,0.243153149024359
