group,ASCL2,BARX2,BCL6,BHLHE40,CLOCK,CTCF,E2F8,EGR1,ELK3,ETV6,FOXA2,FOXH1,GATA1,GLI2,GLIS1,GMEB2,HINFP,HOXA4,JUND,KLF5,MXI1,MYB,PAX6,PGR,PRDM1,RBPJ,SP1,STAT2,STAT5A,TAL1,TP63,YY1,ZBTB33,ZFP42,ZNF384
progressive,-0.422733411576781,-0.285445641820766,0.0270292394721721,-0.215455162179139,-0.624268353187418,0.33489649530887,-0.313318531024362,-0.27197969418457,0.314486661421719,-0.400766070493154,-0.383438802932362,0.0338108853901601,0.204098338871504,0.328179745524068,0.278469307503219,-0.0555510900076334,0.110810147415928,0.783491015960465,-0.213281141717392,0.133166865298673,-0.036731211383552,0.113081512077455,-0.130668364170993,-0.554277873545791,0.204228131137877,0.623165118923248,0.399208563296679,0.34810285841232,-0.3237019123342,-0.461411506955927,0.171909856811006,0.0912115151936084,-0.341223868294552,0.317828812280823,-0.573811609634924
stable,-0.274080229820686,-0.125724181643789,0.124513111862753,0.331303276974633,-0.111191344271358,0.189002577702915,-0.0838665823367359,0.569429872670816,0.142981926023551,0.0503350877743045,-0.121561129271478,-0.16228335065881,0.0242213956207179,-0.286342311353675,0.0616131751102013,0.273474694930169,-0.249101915586821,0.342959823617103,-0.0854561114243455,0.0685768263511577,0.151383722629487,-0.176740496169926,0.0943120591981705,-0.204368025549808,0.146312367921399,-0.242819491097697,-0.0635811635043846,0.153730170330244,-0.074102332227134,-0.0635811635043846,-0.175907885695464,-0.0299739770806385,-0.077054314818409,0.250312985367857,-0.109904582629008
stable,-0.24645396965108,-0.0732465039097613,-0.032738306276711,0.0356192772290615,0.0207779117169526,-0.194421888208628,0.0130080203606132,0.154000992725648,0.114453118743382,0.107468946737683,-0.13496912401012,-0.140469159464608,-0.0602384835491482,-0.0353573707788478,-0.083024344717739,-0.0804052802156021,-0.091405351124577,-0.252041307255639,0.0177223364644595,0.10441337148519,0.0151032719623227,-0.280589110328931,0.114278514443239,0.114715025193595,-0.608234079546254,-0.146929518569879,0.330089429419318,0.235715805192319,0.0158889913129637,0.0717623673585504,0.0943736242269988,-0.16473915718441,-0.024357299869873,0.180715450647445,0.197040952710764
stable,-0.0347843964895466,-0.131679072099896,0.173129927878711,-0.225867561266088,0.0563018789479758,-0.574701594372831,0.189763073828172,-0.148048199859683,-0.0896341753943154,0.575559653489272,0.235306211546933,0.606911813513056,-0.22137925204163,-0.372397656535146,-0.311475459267875,0.122372430913889,0.0978847438216272,-0.0588100517498785,0.119468230827475,0.0081185593324748,-0.112603757895952,-0.275634990019633,-0.076763288647709,0.164153309429796,-0.260519948660798,-0.293456217822626,-0.257219721289873,-0.191215173871378,0.0473252604990605,0.632389568816595,0.124550580978699,0.274842935450611,-0.0969606801577683,0.241048607172342,0.299396627090291
stable,-0.557677449387219,-0.619878761401977,0.632231671670938,0.0728154203712775,0.0783779383376211,-0.453069148550528,-0.129454214419692,-0.554859106950938,-0.571620827756187,0.539869151127561,-0.208268913427263,-0.0303095423410546,-0.728961798913815,-0.654498225071028,-0.663488902258111,-0.678726081102213,-0.574241391775886,0.417740978888728,0.620422652047575,-0.662747233195932,-0.618823943180211,-0.688631483465984,-0.435615203287245,-0.0593335249743321,-0.291014458464384,0.0658849350235812,0.584352813323595,0.450489788367616,0.555048644600161,-0.0714556937572824,-0.615692451584343,0.394559700311951,-0.170765181183071,0.561740147694489,-0.466567525482189
stable,-0.328596787280766,-0.0451623096562432,0.0803627339711576,0.168689908235665,-0.0372165988531395,0.16190322235836,0.5525298778638,0.202986910079899,-0.213800436360052,0.0741742900469988,-0.0453639271100657,-0.17454342480484,0.0380968848946925,-0.605524419646951,0.159840774961881,0.357200024090275,0.146450291170849,0.463915150837284,0.44461606374106,-0.126624574878302,-0.000100257859551,-0.13439290639143,0.567639067818565,0.0765760717373435,0.158292837679801,0.181742159467552,0.073046113693369,0.667780143489295,-0.182772281431071,0.523353738999713,0.0001795827594156,-0.626662301991426,0.0670548802841513,-0.0929357305996961,0.0123735826441566
stable,-0.248770076649812,-0.0063180345279311,-0.0379284702674202,-0.66043116023719,-0.308582694736878,0.0459526578012905,0.0181395269705068,-0.122514754210319,0.278240729046935,0.327638113819837,-0.630725455882004,-0.239975891322287,-0.301806714152721,-0.0546171592898837,-0.0064477183668624,-0.294986154748931,-0.290066274109477,0.289604275433285,0.308805588835041,-0.352310464176504,-0.434805596216638,-0.173508871250062,-0.152390668604103,0.540481714465729,-0.271322906763947,-0.253722378248998,0.565279696041362,0.133286618081545,0.273337058887348,-0.108573741525211,-0.0106138116925284,-0.367013369415333,-0.580708020254212,0.239157262089034,0.290698482824267
