group,AR,ARID3A,BATF,BCL11A,BCL6,CEBPB,CTCF,CTCFL,E2F3,EGR1,ELF1,ELK1,ELK4,FOXH1,FOXO3,GLI2,GMEB2,HES1,HEY1,HIF1A,HNF4A,HOXA4,HOXB13,MAF,MEF2A,MITF,MNT,MYC,MZF1,NFATC1,NFYA,NR2F2,ONECUT1,PAX5,PBX3,RBPJ,RFX2,RFX5,SETDB1,SIX5,SOX17,SP4,SPI1,SRF,STAT3,TCF12,TCF21,TCF4,USF2,VEZF1,XBP1,ZBTB7B,ZFX,ZNF143,ZNF76
progressive,-0.104192278741975,0.0868268989516462,0.1242779862677,0.0829140987842973,0.005254331653297,0.121334069951313,0.181963840163471,-0.0187814408032745,-0.0455748057587396,-0.0914849943889663,0.0099869566176142,-0.0827650397303031,-0.0908514934094908,-0.0776970318944988,-0.0090926022936487,0.102552629148039,0.122638336673763,0.0821688035143261,0.18226195827146,0.188857821410705,0.132960676162864,0.337134315371478,-0.121259540424316,-0.0689770772358357,0.0315632546832808,0.0057760383422768,0.0086081603681675,0.250680064054817,-0.127967197854057,-0.0769890013880262,0.120514245154345,0.0389044130924973,0.0026457982083978,0.128526169306536,0.0015278553034409,0.371976869242632,-0.024930126780537,-0.0471026610621806,-0.0835103350002743,-0.125619517753648,0.374697196978027,0.0606297702121581,-0.100167684284131,0.126253018733123,-0.0193031474922544,-0.281833406339614,0.0356623786681225,-0.218744161736551,-0.0318986375547679,0.0978945337107187,-0.0336128166757017,-0.0709521097012594,-0.0736724374366543,0.0833612759462801,0.0272405421174478
stable,0.0992918840729008,0.0654228908010564,-0.177490673601817,-0.204157146785472,0.232881482851467,-0.0122614330072753,-0.0128616430146244,-0.105122495572864,0.215389648351577,0.375988697460855,0.13984893171235,0.169430710645986,0.0301819889409854,-0.159913094815164,-0.179977257917978,-0.265807288968905,0.206215009667812,0.192410179498782,-0.0456159605585347,-0.189151896601744,0.161542236263683,0.264349636093914,0.236997208616147,-0.0965480668964475,-0.0257232860292489,-0.30276307656426,0.213331785469238,0.269237060439472,0.252088203086639,0.21153115544719,0.0418432119409115,-0.156826300491654,-0.114554367116922,-0.248058221608724,0.154596949035786,-0.205100333939878,0.196954626697282,-0.12501517010215,-0.209987758285435,-0.0443297962570723,-0.161799469123976,0.308507943777458,0.0064308215073122,-0.139248721705001,-0.106237171300798,0.289901433549635,-0.182206609373846,0.0860015196244555,0.146622730366719,0.0266664731836547,-0.0903744782494278,0.289215479255522,0.278240210549709,-0.210759456866313,0.352751995747767
stable,-0.0450685982752613,0.078015297704073,0.0599878583939685,0.110651179213745,-0.0066307822749809,0.0293204903721815,-0.33029584207249,-0.0298385202374144,0.0715917273751852,-0.0612311300705274,-0.0515957745771957,-0.0394738757307461,0.0056983285175617,0.13230482758048,-0.088583106954824,0.0992545221786214,-0.0337755472131843,-0.137174308313669,-0.142665424885138,-0.0739746647552565,-0.001450483622652,-0.162972195602267,-0.130647132011735,0.303979924918659,0.158413532788217,0.0827811724642156,0.44592010799247,0.108268241833674,0.180792422966278,-0.250933666718811,-0.0495236551162641,0.0761503901892346,0.0831955963564019,0.0962499489602707,0.0002072119460931,0.188148447052585,0.129714678254315,0.206590310254876,-0.0754251483779086,-0.0835064142755416,0.234460317004405,-0.0338791531862309,0.0264195231268773,-0.162764983656174,-0.0800874171650046,-0.430586423981577,-0.0852677158173335,-0.0825739605181224,-0.012018292873403,0.0907588323888021,0.0596770404748288,0.0137795944151948,-0.141318547235532,0.0008288477843726,-0.0475551416283792
stable,-0.372730361497048,-0.376140662163688,0.343355271663948,-0.387534166663598,0.392649617663557,-0.376063155330355,-0.376373182663686,0.388774275996921,0.389626851163581,-0.22259962533157,0.394122247496879,-0.361724391163802,0.430860486496588,0.442564018329829,0.387069125663601,-0.35567885816385,0.400787835163493,-0.352423571163876,-0.473024203829587,0.401950437663483,0.370405156497067,-0.375753127997024,-0.428457774663274,-0.468063766496293,0.369475074497074,0.368389978830416,-0.0996737876658773,-0.385286468496949,-0.409468600496757,-0.410553696163415,0.35567885816385,0.376528196330351,0.356686446997175,0.425202487663299,0.366917348997094,-0.460235576329689,-0.391254494663568,-0.367227376330425,0.350873434497221,0.362344445830464,0.0568900156662161,0.409623614163423,-0.35141598233055,0.376218168997021,0.410166161996752,0.232132965831495,0.402880519663476,-0.40954610733009,-0.371722772663723,0.364437130330447,-0.380171017496989,-0.356918967497173,0.384356386496956,0.475814449829565,0.421249639163331
stable,0.0412323195999818,0.118273174703032,0.0471859582711941,-0.155334093745352,0.214167218931588,-0.075701768088004,-0.106635641507523,0.118417680496022,0.114159576462566,-0.237211076053821,-0.14543063006573,-0.0353846518436292,-0.159871575645257,0.0666460717272603,-0.160218389548434,-0.0887169231766898,-0.162039162540115,-0.0404230871592345,0.172780759819083,-0.0201922761405518,0.179745939041229,0.126124656122187,0.121558273063685,0.104612560405655,0.0324174662275558,-0.131432835584708,-0.0675612750828674,-0.1095450248064,-0.111144222248829,0.198955575789445,-0.0154621198499932,0.044469249362971,0.0697866642949225,-0.0237374849285877,0.118504383971817,-0.058168398538479,0.0477639814431565,-0.120749040622937,-0.0636210837939906,0.0901908822651938,0.148368914523206,-0.0428218833228783,0.111144222248829,0.108340809864812,0.13442892235938,-0.163619092543479,0.0008863021970089,0.123446482092095,0.0790543024853857,0.0981194334406109,0.10908260626883,0.0820889241381881,0.0931677016008,0.0472726617469885,-0.266064066054275
stable,-0.114577737359221,0.0567818149715653,0.0623758064190841,0.0480224963331221,0.0309904119405055,-0.0904578348266504,0.0672468021481232,-0.0205172244344374,-0.0850879857190762,0.155914231698387,-0.0623840067485942,0.0577918222229008,-0.165437547702861,-0.0611279896119537,0.0036368461377589,-0.25091778251684,0.16365944292074,0.147156279781529,0.0801349866949354,-0.0167136382633051,0.183455038358283,0.207707512884601,0.0599430419977346,-0.0491596086918652,0.0033484678833181,-0.123911079063376,-0.143124451105697,0.180278777394678,-0.0808866835667007,-0.0178097489744974,-0.0744863263840155,-0.0032063288384752,-0.0099565667469275,0.0935192911771127,0.0581868047609738,0.0527691203979236,-0.181722035388467,0.0317257081532505,-0.0066791683860308,-0.0189099598504447,0.0022578240584659,-0.0061420468031149,-0.0947042387913318,-0.0605977016369629,0.122547090921518,0.0809317853790066,0.0963566051876304,-0.0771774011849352,0.0045142813953468,0.0401665806623822,-0.161609360543198,-0.0066969357666362,0.123106080049795,0.0335612152419428,-0.0164225265656941
stable,0.123267595202881,0.0061260580653694,-0.366909802167534,0.102407197046615,0.0609911577683392,-0.0425997332663938,-0.2018419088171,0.054472007296468,-0.223594494233066,0.0880924499738957,0.159838439313377,-0.115882758082983,0.0965814792468878,0.104266656632427,-0.138302275559418,-0.195786519049529,-0.191868845290349,-0.120882540152196,0.0605715647501632,0.198237825629399,-0.173406752490605,-0.0345523808546395,0.145422106562573,-0.0162978761796779,0.113215029841106,0.0134623107305307,-0.0955832895404902,0.0718166576372797,-0.0144825842799902,0.0286074103023777,0.0477761860801017,0.134093095071821,0.0683671613510118,-0.0379135417686598,0.164621799720584,-0.113714124694305,0.010516326066074,0.0301709463911598,0.11635976909312,0.0328475081702613,0.0875403538973483,-0.0491409675813268,0.0973941646715655,0.0199637941279523,-0.0139039875917685,0.143712817109582,0.137343836770532,0.0085420304963406,-0.0596705439532379,-0.170332681536389,-0.0355417370238124,0.0105604937521978,0.0495826444425647,0.0325118337557205,-0.0590036118927687
