group,ASCL2,ATF1,DUX4,E2F8,ELK3,ESR1,ESR2,FOS,FOXA1,FOXA2,FOXP3,HNF1B,HNF4G,HOXA4,HOXB13,HSF1,JUNB,MECOM,NFE2,PBX1,PGR,POU2F2,PPARG,SETDB1,SP1,SP4,SPIB,TAL1,TFDP1,USF1,ZFP42
progressive,-0.702232213375423,-0.723305663915314,-0.727779719568398,-0.720258118760314,0.715232911323879,0.715427435482708,0.710013179728613,0.732707664925419,-0.708327303685422,-0.748464121790629,0.701292013274413,0.240496701699856,0.69639648861053,0.483651900237053,-0.711018221215901,-0.744119748910098,0.721781891337814,0.726839519467387,-0.513025048220346,0.725445429662441,-0.505017137015188,-0.613367093483362,0.670978665190109,-0.632365619662402,0.71445481468856,0.716853945980793,0.760103150627276,-0.719609704897548,0.737376244737333,-0.636872096008625,0.648446283458995
stable,-0.008692699578551,-0.633357650162428,-0.197815606931027,-0.558298079018939,0.643033002736815,0.59783096492835,0.545070057921144,-0.412260726099282,-0.320193699258628,-0.474696985680874,0.686647678013545,0.715749324428694,0.71499343750882,0.802147199370293,0.532749101127198,-0.591935046953332,0.500850673108515,0.669489044932405,0.655429548222749,-0.296156495206635,-0.256018899761325,-0.714917848816833,0.715446969660745,-0.714388727972921,-0.0554820999187519,0.632904118010503,-0.0302354767949602,0.402056252680983,0.39457297217423,0.762009603924983,0.710382527297589
stable,-0.285116446223871,-0.632681156594665,-0.592996854657723,-0.551306533062431,0.547643366729791,0.662073705501806,0.0600061532584959,-0.205311751119912,-0.415420505770663,-0.675679751880186,0.121320580207221,0.681872247347269,0.628058589555856,0.151236438590453,0.0950678881566287,-0.263573539458103,0.650212024043731,0.0353233896361786,0.708299375889892,0.053900876037428,0.563255432766521,0.624220986731185,0.689809107734657,-0.239937394787968,0.171034980435916,0.385417429141415,-0.52688542417816,-0.29854805611022,0.0412542303652159,0.600148750830974,0.731761084067995
stable,-0.150047839543338,-0.510202210116823,-0.548505283392166,-0.301150496939352,0.48574362115787,0.505455529779776,0.430431610008107,0.501104406137482,-0.430101979429145,-0.214589506904026,0.270099296401166,0.524771881706928,0.088143216814342,0.400830784017352,0.188087208355511,-0.132379640510994,0.381316653742823,0.427003451986906,0.8137260472247,0.110624022299526,-0.0870224728458724,-0.0756831809295921,0.25150813174773,-0.0429179013808053,-0.281768218896408,0.0977684297200218,0.0959224984778367,0.408280435101885,0.313940163403064,0.269703739706412,0.2801200660016
stable,-0.0491100684906408,0.0113799655690921,-0.369486566606898,-0.184912088870863,-0.318910771726027,0.69557775076147,0.0517039101362732,0.183504003406092,0.125690155171217,-0.0672669600100678,0.25977941662353,0.530807048129391,-0.0954122004696604,0.237892333785146,0.325613587915058,-0.3144641860478,0.369000735949463,0.519797631366817,0.130490820820118,0.0920525579572222,-0.121877619673034,-0.0331188288848688,0.47795855390187,-0.236451310648684,0.657197128824033,-0.0418884839724832,-0.27392614661463,-0.22008128781847,0.180432565520946,0.107055667412277,0.659642750947058
stable,-0.330560222549344,0.07545232402971,-0.160036802982557,0.524141424816669,-0.165361048617835,0.150551166601525,0.175021773945301,-0.0290922948166335,-0.178001589599709,-0.0437832484919697,-0.107290982572173,0.392329180236971,-0.236648678336765,0.355383210162674,0.181383338999076,0.092604433650206,-0.0264164071447148,0.356864308483139,0.0800002318836294,-0.0214544524740706,0.102057034380967,-0.0619726775309625,-0.0207122515313244,-0.0472035394833192,0.125010204188981,0.122575476764037,0.339275027090729,0.475156162595422,0.531017244826323,-0.0604078888964784,-0.049135023835807
stable,-0.10690798598008,0.490779435336034,0.419348114300389,-0.251787912721652,0.46072270390332,0.613100610413349,0.21480436043315,0.258423077962459,0.180664450390709,-0.457441578234789,0.322089068249247,0.444993554556523,-0.475398652418242,0.540065183495311,-0.122070027186637,-0.000271401752829,0.0011342162804797,0.487356532632443,0.087468329087143,-0.314676154701826,0.721179269625781,0.418007308625965,0.577785976366124,-0.289375030102266,0.674255121793361,0.460661942316865,-0.516384367867865,-0.412405090354881,-0.106016816045418,0.397798004971273,0.51701628836699
