group,BHLHE40,CEBPA,CEBPD,CLOCK,E2F1,E2F2,E2F4,ESR1,FOXA2,FOXG1,FOXH1,FOXK1,FOXM1,GATA3,HEY1,HOXA1,HOXA4,IRF3,IRF4,KLF3,KLF4,MAF,MAX,MITF,MYBL2,NFATC1,NR3C1,PGR,PPARG,RFX2,RUNX2,SP1,SPIB,SREBF1,STAT1,TAL1,TP73,USF2,YY1,ZBTB33,ZKSCAN1,ZNF143,ZNF384,ZNF76
progressive,-0.178548872694878,0.300980505740261,0.263448401144672,-0.430023841698627,-0.45114181816696,0.342723048011779,0.32081561447921,0.361801593730834,-0.430550146408118,-0.345157207293176,0.155950664231101,-0.206508810386597,-0.31259210339341,0.303217300755599,-0.213975758452503,-0.326966800771388,0.550448938039074,0.307164586076782,0.0526962590378031,-0.212824466900491,0.169634586677872,-0.290750457949527,-0.141148344276662,0.10943848552982,0.378610450390208,-0.341933590947543,0.398544241262186,-0.251047346427287,0.419530641553147,0.269204858904732,-0.0924980526930726,0.472259794635293,0.450516831324439,0.483838498244099,0.480680669987152,-0.533179564758895,-0.332196953821956,-0.111214763924352,0.133549820033384,-0.378807814656268,0.267362792421513,0.323841866558784,-0.417425422715182,0.241475179523416
stable,0.274550422493578,0.0561702655591395,-0.0211310848546694,-0.133471615972948,-0.194405980662959,0.165206663409234,0.0554018624735151,0.130705364864701,-0.101582887919538,-0.135162102761322,-0.203242616147639,-0.0507914439597691,-0.169586560997293,-0.244352181228541,-0.0486399153200209,-0.1174119914834,0.171968610562728,0.361841013020503,-0.0809896852248058,0.121407687528646,-0.250883607456348,0.171968610562728,-0.145996586268625,-0.243583778142917,-0.146303947502875,0.235976587595236,0.221607449894061,-0.0927462524348582,0.219302240637188,0.1174119914834,-0.0144459780097377,-0.124634980488268,0.13984936158363,0.101736568536663,0.213155015952193,-0.0593207182101993,-0.0779929131908708,0.119256158888898,0.0024588898739979,-0.0922852105834836,0.0416474472408394,-0.171123367168541,-0.234593462041112,0.384739424972109
stable,0.267519986926957,0.149910306931613,-0.0065486202555722,-0.174069405982575,-0.251236931156345,0.191945369382921,0.11238848276455,0.248051115896878,-0.263006748642712,-0.163804001257624,-0.0661941615022706,-0.0421235573196268,-0.188140090045224,-0.161149155208068,-0.315572700423927,-0.227697296183613,-0.0674330896587302,-0.334245117639139,-0.324068207782507,-0.0859285171373059,0.253891777205902,0.36397939339417,-0.180618026238148,-0.149556327458339,-0.21813985040521,0.106459326587208,0.0016814024980523,0.303271913727649,0.318050556736846,0.0012389281564596,-0.546809791340281,0.280971206911376,-0.186812667020446,0.254422746415813,0.286103909273852,-0.0499996005999771,-0.385660636132213,0.231325585784673,-0.220263727244855,-0.129556487218348,-0.144423625095863,-0.0976983346236722,0.365837785628859,-0.300440077941456
stable,-0.130883782253245,-0.0428043389920051,0.0078797379111647,-0.193521020903012,-0.0087478446301913,0.116192745469717,0.0266441985301248,0.0922196445365975,0.172352572446747,-0.0545571684188271,0.457291908607255,0.212485813841748,0.0528209549807738,0.0691146503225043,-0.481265009540375,-0.0832714675866308,-0.0378628084375458,0.164272502215807,0.106910681320125,0.0864100072631117,-0.135023983528603,-0.271316738415783,0.0418026773931282,0.040066463955075,0.0227711070144676,-0.265440323702372,-0.0863432298231865,0.167277487012438,-0.16834592605124,-0.167945261411689,-0.001068439038802,0.01602658558203,-0.100967489166789,0.0140232623842762,0.0520196257016723,0.439529109587172,0.0074790732716139,-0.121267830904027,0.147043922715125,-0.105374800201847,0.110783772835782,0.217160234636506,0.487341756573562,-0.0530880647404743
stable,0.137839587345547,-0.205748290077882,-0.188725353813442,-0.0157677888901033,0.0295046795981204,-0.0413327003410005,-0.236508117050339,0.282896272093529,-0.0832319602606946,-0.256634056545778,0.145536081314569,0.123762760890313,0.221010533497767,-0.0478960751526356,0.240752955739936,0.0943801095091425,0.317081605441779,0.0110958514411838,0.232315576168006,0.232210980553478,0.0103113843322235,-0.0393976814722316,-0.127057522747947,0.0267067469094951,0.246165778791762,0.283053165515321,0.200945608110803,0.105632854372118,0.0867010481425416,-0.191593016911753,-0.101614639513999,0.25848191240244,-0.195201565612971,-0.0353620340116911,0.0342550637579359,0.11111540783363,-0.215423384421727,0.0884791735895184,0.291159325641244,-0.189806175163565,-0.20727364278975,0.225586591633369,-0.177751530589208,-0.180410002458462
stable,0.124439557313704,0.152414508493706,-0.0542017513339241,-0.0537324033930698,-0.0971776975704101,0.13663240055981,-0.313931419444222,0.114856470009256,-0.0166233064172627,-0.234560601359316,-0.13470059164383,-0.011153248894021,-0.0586072733101556,-0.081478349056037,0.0153841825057802,-0.152372561938606,0.250002602089694,0.0791270745890518,-0.226671247928386,-0.108234582756768,0.0653856098762617,-0.17801211032112,-0.0605458843702061,-0.0984326931513901,-0.0638222504307591,-0.0184757569857553,0.0116645433899758,0.0924422716067665,0.0299441718883693,-0.157494576423581,0.0989757309863399,0.0677606918474931,0.201181346715419,0.282184679377209,0.30105836179108,0.319740450480303,-0.309303694095026,0.0106861683345235,-0.246305636787458,0.0335685809871887,-0.057442972983447,0.0451628355551043,0.0413094209392497,-0.0419216139055814
stable,-0.709551318716082,0.611880237406348,0.529905929665514,-0.545917046944376,-0.552897926737047,0.515960499623547,0.541740766226305,0.56146277223706,-0.55351436699944,-0.555331028699872,-0.500051441990777,-0.563140632818807,-0.600919031416102,-0.660252427267959,-0.502721322332535,-0.538556505268244,0.501570089524621,0.5902517572066,-0.67156471844076,0.636582754146377,0.600261767295272,0.519765283229845,-0.572170870304999,0.534237341045645,-0.633614859638031,0.566610660785924,0.552081449568313,0.645857934783189,0.674361152743672,0.534502696125483,0.0771040214293395,0.710151429435101,-0.535380409081871,0.52370070318314,0.657639700328012,-0.339593266405443,-0.601523224520965,0.502700910403317,-0.546504910505864,-0.558531619201307,-0.594954665698505,0.559433826472758,0.585173269217078,-0.610806569929464
