group,BARX2,BCL6,BHLHE40,CLOCK,CTCF,CUX1,ELK4,ESR1,ETV6,FOXH1,FOXO3,GATA1,GATA2,GLI2,GLIS1,GMEB2,HEY1,HINFP,HOXA4,JUN,JUND,MAF,MAFF,MECOM,MNT,MXI1,MYB,MYC,MYOD1,NFAT5,NFYB,NR2F2,PGR,PRDM14,RBPJ,RUNX3,RXRA,SOX17,SP1,STAT2,STAT3,TAL1,TCF21,TEAD4,TP63,VEZF1,YY1,ZFP42,ZNF143,ZNF384,ZNF76
progressive,-0.256067370981645,-0.0798433423494779,-0.0232699384989064,-0.475268884341427,0.319863606866287,-0.236392507250828,-0.222600493140521,0.188643377831022,-0.0857915569657714,-0.0800067548389365,0.0856935094720962,0.154555532529955,-0.0965767812700398,0.229071627723082,0.198872999671131,0.0691888480367764,-0.0089550044223319,0.0167334389205619,0.554621989222529,-0.0679142306189992,-0.0711824804081714,-0.211455761359444,-0.0650054883066359,0.265218470391327,-0.113767775161086,0.0155895514943516,0.0194460862455748,0.485727283666779,-0.128703676697603,-0.094190958923944,-0.174655268733365,0.155830149947733,-0.477327881708606,-0.216619596026336,0.582728937409411,-0.110957080342398,-0.226457027891745,0.507624557254233,0.38290814529942,0.277572454594398,-0.150339490301923,-0.392320704692236,0.187826315383729,0.244236306744842,0.136710888681075,0.267310150256398,0.0059808971141852,0.223679015570948,0.219855163317617,-0.62256890233942,0.153411645103745
stable,-0.301468275078003,0.39352431054166,0.497696993057238,-0.368376552509369,-0.149895878937925,0.304516488172826,0.183197606998867,0.300096579185332,0.014402806873039,-0.159726366168729,-0.579236693343756,0.234407586991895,-0.175043636970215,-0.390323686792095,0.254373382762986,0.16643243497734,-0.099447952218603,-0.324710899926029,0.458375044134021,-0.459060892080356,-0.314042154094148,-0.190437113099072,0.200420010984617,0.486875836570616,0.424235057472002,0.315413849986818,-0.111869420580007,0.331950406026233,0.247210081990152,0.504707883175331,-0.255364052018803,-0.248429367228081,0.0051057569338286,-0.468205531364825,-0.443438799969387,-0.345133927661343,-0.3975631928923,-0.302077917696967,0.0915988034994335,0.41204220509271,-0.279063908831053,0.186398230748431,-0.53092251579081,0.297658008709474,-0.152867886705377,0.331188352752528,-0.232045221843407,0.453726519164415,-0.481084231690452,-0.185255150837873,0.352144817779436
stable,0.19884335639524,0.105467292894945,-0.0565728324231464,0.0859624629955453,-0.208286871323909,-0.0190635441550696,0.123118722668158,-0.0834912628272956,0.0887866917592594,-0.0338024880157021,-0.0424516886045763,0.0137681152231058,0.121618351137435,0.0965533208594729,-0.0007943143397945,0.108909321700722,-0.0286835733814705,0.0888749489081254,-0.151890553198494,-0.204756585369266,0.155597353450869,0.402452598829247,-0.0016768858284552,-0.0321256021872469,0.383830340418508,0.257975646135502,-0.102996092726695,0.195048298993999,-0.122677436923828,-0.0214464871744533,0.0702526904973861,-0.0831382342318313,-0.179162012198108,-0.0954942350730801,0.110762721826909,0.0973476351992675,0.124530837050015,0.0511008891934505,0.029389630572399,0.226732615436916,0.0643394615233599,0.0698996619019219,-0.0040598288478389,-0.0956707493708123,0.100966178302776,-0.118088065182792,-0.252591960054672,-0.0660163473518151,0.134768666318478,-0.0607209184198513,-0.0125325151389809
stable,-0.054530390942597,0.234966727272802,-0.308273150261568,0.0301614982869309,-0.527260275792949,0.186029196939702,0.505021996702806,0.0229040958293692,0.177107252634076,0.570005710451249,0.0905510765347154,-0.377384927793211,-0.160128925783817,-0.45155691254297,-0.427054856539459,0.284037420953747,-0.574866172647598,0.182566949895728,-0.162059794327572,0.157865148870449,0.160262089131662,-0.481452084134211,0.106663841623981,-0.166321021458617,-0.456417374739319,-0.136891921584834,-0.323054281872382,-0.450158697390596,0.14501488580339,-0.217788655400775,-0.453620944434571,0.450957677477667,0.314931317653826,-0.561483256189158,-0.457815589891694,-0.576397551147817,0.0193752671114722,-0.12364216847424,0.0155801116978849,-0.173511842242256,0.455352067956558,0.578994236430798,0.296687938999038,-0.111990375537788,0.222249627553588,0.553959527035906,0.338168321852808,0.39436325464347,0.354880322007377,0.14115314871588,0.234966727272802
stable,-0.598397660659995,0.632099573514843,0.130104480218628,-0.088447821011873,-0.506764623173532,0.475874659237658,-0.0273397747402357,0.530015044471129,0.474887573923918,-0.239413810172155,-0.477093999919338,-0.534444486131106,0.600023448235567,-0.545335603920527,-0.477492151978661,-0.451927471836244,0.244614671447072,-0.488441333610067,0.235249803218393,0.161716094762025,0.497416344613991,-0.433371926904841,0.514147025940161,0.477160358595892,0.0119943307871301,-0.560722522046479,-0.636280170137743,0.0344484479660798,-0.489362060247253,0.146893225386782,-0.283807764786761,0.414542652432652,-0.0233333696432898,0.110313004936406,0.198105534017309,0.0636379708152574,-0.533573528501335,0.314457178520126,0.526406791433507,0.492273547181058,0.189263240366492,-0.141642595104449,-0.216959692993205,0.490042236681931,-0.471843369637005,0.363687021688603,0.172283714003245,0.577577625891187,0.145690474374241,-0.422621821303097,-0.466053575107671
stable,-0.0481365931280103,0.234639308537865,-0.0540789287865164,0.161040970639625,-0.0203990128535674,-0.321511868980738,-0.209671923339001,-0.09907121689305,-0.137514354101451,0.0308429155098886,-0.187329988296171,-0.178343555637411,-0.243179258790955,-0.343083315682611,0.260523040419688,0.395458708108342,0.253870341232959,0.23912417419881,0.391016152500802,0.277551723492799,0.438161799641166,-0.159633604652675,-0.23118324522814,0.0989153377489258,-0.353670849836018,-0.146685614888244,0.0563480837559815,0.219043600168239,0.0988429652891539,0.0116463989109936,0.0650082836345387,0.103490390628971,-0.14801615472559,-0.0875884910833868,-0.0614843015548738,0.0061828349094405,0.0941242809120228,-0.0424169419611103,-0.128287422191757,0.391737650253606,0.241019219222377,0.211651588469378,0.0748754334576004,-0.197141466996331,0.200695511482363,0.203038152334058,-0.524601238747866,-0.220505523855632,0.232389081750186,-0.102150943411961,0.185667648566332
stable,0.173621948886518,0.209284835684829,-0.439885795012036,-0.0982687989432198,-0.102887836455312,-0.0493159782430659,0.194652443000762,0.192338843822886,0.224982218466649,-0.0646093992636691,-0.0339858334259884,-0.171410360254403,0.11822206169422,-0.185908099018064,-0.233391967859249,-0.435850257821701,-0.0567627480836744,-0.391749058677976,0.0419548972608972,0.097628172715836,0.123489886277358,0.141566154986342,0.09141777068986,0.0191290175412455,0.188201296086789,-0.402019480425271,-0.235546430585737,0.0377357410881907,0.311050556136762,-0.163327044608241,0.0940945274106486,0.284772639548533,0.25334931103208,0.176551691760795,-0.292517280182766,0.147960175994689,0.191196325710354,0.223125626533785,0.328971768816189,0.181582851877765,0.250729680216918,0.0943434331423073,-0.0573462484054317,0.0001224126549141,0.183925014008456,-0.125901415579166,-0.136208561122934,0.0364055235714574,0.115304560085434,0.185899938174403,-0.191175923601202
