group,ATF1,BACH1,BCL11A,BCL6,CTCF,E2F2,E2F7,EGR1,ELK3,ESR1,ESRRA,ETV6,ETV7,FOSL1,FOXA2,FOXD2,FOXH1,FOXK1,FOXP3,GATA1,GATA2,GMEB2,GRHL2,HEY1,HIF1A,HINFP,HNF4G,HOXA4,HOXA6,HOXB13,IRF3,IRF4,JUND,KLF1,KLF5,KLF9,MEF2A,MYB,MYOD1,NFAT5,NR2C2,NR3C1,NR5A2,OTX2,RBPJ,RELA,REST,RXRA,SOX17,SPI1,SREBF1,STAT3,TAL1,TCF21,TCF4,TFAP4,YY1,ZFX,ZNF384
progressive,-0.21661019370902,0.152533341214704,0.241835170997021,-0.095996930992805,0.212890693036527,0.215257648009932,-0.178434591352248,-0.250254767973846,0.248868408632281,0.248597899492463,0.0056130646512172,-0.0952530308583063,-0.205688387188881,0.219416726034629,-0.247482049290715,-0.0604249791067779,0.022486072247346,-0.0931565850247192,0.380504918796067,0.139041697866296,-0.134104906064623,-0.0119362157944559,0.131433628308923,0.0176845350155819,0.177656877575272,0.178265523139862,0.209035937794125,0.535743351408948,-0.0882874205080006,-0.240448811655455,0.182965619444194,-0.0293164280277428,-0.166971766552473,0.164773879791454,0.0925479394601294,0.0597148926147565,-0.0919392938955396,0.064584057131475,0.0022317004034959,-0.148069940407712,0.0684726260163544,0.191926234700656,-0.113681466008387,-0.170725080867444,0.448301271962877,-0.0906543754814055,-0.187158511111369,-0.263103952115187,0.396972162682469,0.0005410182796353,0.269832866968152,-0.244776957892538,-0.404377350384979,0.0244134498685471,-0.181782141957492,0.0864952974567084,-0.0080138332670992,-0.215122393440023,-0.30854948760456
stable,-0.0393433740538805,-0.0572621384744597,0.0232164860753592,0.0831274853772089,0.0657540746563864,-0.0752588105664328,-0.0229048553897839,0.450306340656295,0.0386422050113361,0.0234502090895406,0.0151140882504016,0.147635037291294,-0.0067779674112625,-0.0486143869497454,-0.309449270776264,-0.405041983576484,-0.220634525387306,0.062871490814815,0.0913856985449541,-0.264886082738997,0.194379640127588,0.265820974795723,-0.0004674460283629,0.0473678642074442,-0.0280467617017762,-0.112810308178255,0.149504821404746,0.289894445256414,-0.0127768581085869,0.0331107603423747,0.212376312219561,0.0465108798221122,-0.0252420855315986,0.0315526069144982,-0.282726939488183,0.221257786758457,0.0446410957086604,0.0704285349400158,0.0708959809683787,0.0571842308030659,-0.106655602138143,0.0900612681312591,0.0302281765008032,-0.0441736496802975,-0.0627156754720273,0.0904508064882282,0.0959043434857958,0.0135559348225252,-0.266911682195237,-0.0012465227423011,-0.0014023380850888,0.0872565919610815,-0.0857763462045988,-0.107512586523475,-0.171318969395016,0.159243280328974,0.132131410683923,0.199443638768186,-0.138675655081004
stable,0.0716002046190575,0.420234660066066,0.49219511728698,0.297478585983329,0.0486341012506806,-0.125728158048056,-0.383759084128055,0.389342999456837,0.026208376785089,-0.116631779851169,-0.252447010751218,0.227499518072628,0.248934547883113,-0.127349294756412,0.058090732049424,-0.0763735515936613,-0.412489229126143,-0.308106037738108,-0.349625150102115,-0.417082449799818,0.162563986587923,0.113299443283993,-0.198679309924077,-0.102491865228286,0.221825539593382,0.0552087112345689,-0.0946563711378987,-0.0473732171441814,0.275052861517738,0.368268222248209,0.0902432767651517,0.0701591942116299,0.212278845644174,-0.296758080779616,-0.283248608209982,0.179045543122876,0.406635124345968,-0.125007652844342,-0.222365918496167,0.394386535882834,-0.170849796430632,-0.172290806838059,0.113839822186778,0.364305443627783,-0.290903975999441,0.169048533421347,-0.373311758674205,0.411858787072893,-0.201111014986611,-0.284869744918338,-0.1953469733569,0.374122327028383,-0.156890008108677,0.242089748447832,0.30153142775422,0.355569318032753,0.020174145703986,0.377724853046952,-0.0983489603069318
stable,0.350256829312323,-0.167208034093823,-0.105401987483434,0.31072262206099,-0.498983975427355,-0.231180338635791,0.0008800422847043,-0.35919264328009,-0.361494292332394,-0.420457125407584,-0.382073742682403,0.140942156673417,0.35736486315032,-0.376861184534539,0.251421311183991,0.206877632465879,0.254806089202085,0.438464144463842,-0.282155095588281,-0.0443405920370259,0.31830452482152,0.35628173418453,-0.3501214381916,-0.364743679229764,0.428783679332094,-0.154616659866515,-0.350663002674495,-0.327104947668563,0.37185171306776,0.0063633826740159,0.476982918309747,0.390806469969084,0.369482368455095,-0.386609345226648,-0.372393277550655,-0.391280338891618,0.31397200895836,-0.28865386938302,-0.414770698337187,0.338613192930082,0.406241057731591,-0.443135138128811,0.424451163468935,0.404548668722544,-0.225900084927565,0.429257548254628,-0.0970077379985619,-0.149133319477203,0.0452206343217302,-0.396154419237672,-0.37726735789671,0.199972685308969,0.26584046554107,0.395477463634054,-0.42465425015002,-0.331572854652447,0.0928106132561259,0.204034418930681,0.373950275438978
stable,0.129708525421573,-0.229035026458405,-0.0829910766536302,0.443616550802975,-0.288027355613932,-0.359319996539063,-0.18151225059321,-0.352758699978296,-0.262146685846462,0.228628124346109,-0.225593312758571,0.433427043740905,-0.0162760844918253,0.103819378526763,0.0056966295721388,0.0857715744209837,-0.147518969961846,0.0020006020521202,-0.0174544051920148,-0.268055243602088,0.378181604869433,-0.209859764416473,-0.0431061925213187,0.259366188079108,0.0301955275832718,-0.392719878256663,-0.25650091903836,0.133040036465993,0.317324307699218,0.186683298270301,0.348494704926531,0.157377869057676,0.356039348258679,-0.238851539917537,-0.254025597855228,0.0147332473160377,0.202425323739738,-0.496454485510031,-0.372306955623165,0.150282513474521,-0.256187265326799,0.159573445038604,0.296835090919664,0.465784238795747,0.232832779506497,0.187056291873238,-0.0775148523923181,-0.411115244583361,0.297487829724805,0.289671918317793,-0.173772633332254,0.0517698166622798,0.0554488899276195,-0.225203364900954,0.0755312045948769,-0.281771235637387,0.116162075933064,0.13659195282124,-0.12324047726154
stable,0.0732770698539296,0.0885092299882268,-0.0088243758127108,0.211386242031277,-0.0899140660601535,-0.130843446605023,0.183139124516916,0.219754872159665,-0.283702827855495,-0.123278068245255,-0.172254778211064,-0.10539916504925,0.0331908188250587,-0.306033227023129,-0.17068473432857,-0.1718685337436,0.0693246154066354,0.230930895703484,-0.199895753965275,-0.14764109316497,-0.123578860396908,0.230335008221231,0.192624331571896,0.208344139588419,0.168170157515316,0.221624568829601,0.0132348546727501,0.252511593220406,-0.133789842454173,0.116298323089843,-0.115484817043326,-0.126947960368269,0.332819679619234,-0.174033325744136,-0.189058121592066,0.230942289345592,0.0745451822205594,0.0885548045566591,0.0619848311606079,-0.0495851304543804,-0.270531777578551,0.198087582962722,-0.232589809994421,-0.0392704662539322,-0.0593289731852136,0.114127834268253,-0.24501913417013,0.0908996161025027,-0.0410524318796365,-0.0504510472545947,0.229862172073746,0.190911867163051,0.176600313311087,0.0606244302929027,-0.0600547481874985,0.155207610888949,-0.37686066382382,0.178569134667364,-0.0818234407992033
stable,0.057792709178675,0.0447828260330993,0.0067348201192951,0.113502014593509,-0.0967726551458871,0.0611476933709438,-0.3252429366836,0.0180879209477011,0.162787146573517,0.374822147524906,0.0489537755165742,0.350670403296364,0.0797367909695888,0.135437812472837,-0.443073295080715,0.0375551131744461,0.0240109177315831,-0.335407296199437,-0.049893999481568,-0.0959111283409588,0.0682801412463597,-0.256237953173479,-0.114545787453326,-0.09458156053143,0.235718704175331,-0.322575517152957,0.0195790250331539,0.0510744568825515,0.0871674596620953,0.0874698224349788,0.136315907100937,-0.200913849647387,0.204579480524125,-0.158106736527513,-0.202549922185592,0.259406549355066,0.0315948387884278,-0.311255551970894,0.122092430908034,-0.0853532830247943,-0.299910735054074,0.155526298068521,-0.277100984502439,-0.25527701942952,-0.266348467264007,0.0697712453318125,0.111820380541582,0.103598598292627,0.145598030032881,0.0073685393556126,0.293755788745789,0.0047591072060702,-0.0283061258888458,-0.0331936337244966,0.102538257609638,0.0216002994601011,-0.15442039587181,0.0718132295377243,0.106899737059587
