group,ATF1,DUX4,E2F1,EBF1,ELK3,ESR1,FOS,FOSL1,FOXA2,FOXP1,FOXP2,FOXP3,GMEB2,HINFP,HNF4G,HOXB13,IRF2,JUNB,MECOM,MEIS1,NR3C1,NR5A2,PBX1,PGR,POU2F2,SP1,SPIB,STAT1,TAL1,TEAD4,TFDP1,USF1,USF2,VDR,VEZF1,ZBTB7A
progressive,-0.779386997729399,-0.801265097811646,-0.784555820780034,0.810009836180331,0.782962913047448,0.780947397140911,0.812643010187258,0.782085188378472,-0.815243675873112,-0.814853576020234,-0.586125028949366,0.807279137210184,-0.626987988538349,-0.452548337659685,0.805166096340427,-0.815861333973502,0.719604195275828,0.845248856223654,0.844956281333995,0.688948848503822,0.803735730213207,-0.664535099377867,0.815373709157405,-0.567692810900875,-0.749544358984223,0.702212243501678,0.802467905691354,0.7860512035494,-0.830847669988236,0.78943206894101,0.817161666816429,-0.764823269888616,-0.604329688750345,-0.744375535933588,0.819404740970478,0.727763783865195
stable,-0.648775742928713,-0.389492953323421,-0.700268288743861,0.560502807245601,0.821074806392656,0.769733932288303,-0.458882761012465,0.68896874628958,-0.423846595818653,-0.700344124599259,0.838289545567971,0.593263896777478,0.438179572488849,-0.650899146879853,0.539420439444995,0.589775447429176,-0.564597943437086,0.667279691645791,0.706107649609497,0.476780022886361,0.743115547043654,-0.80249502182018,-0.617076355372406,-0.209231125042702,-0.823729061331581,0.232285225083653,-0.362419552946384,0.746376488825762,0.603956752388576,0.771023141830067,0.689651268988161,0.710126949945584,0.816145475791795,-0.804011738928137,0.749789102318666,0.815159609671623
stable,-0.806242375812892,-0.802406447554266,-0.800924384363434,-0.200340071325479,0.638420514498033,0.805806474874412,-0.41532641418389,0.803975690932795,-0.777211373310114,0.0544876173100192,0.728913549326513,0.500588637750608,-0.821411728472001,-0.809991123883821,0.740072613351604,-0.2613662027127,-0.395536511576891,0.804498772058971,-0.166514158499419,-0.801534645677306,0.498932214184384,-0.722723756000094,-0.370254257145042,0.662569426489833,0.522906765800792,0.38106460041935,-0.480537194580521,0.792555086344615,-0.126324091971548,0.804062871120491,0.383592825862535,0.810165484259213,0.798483339107945,-0.722898116375487,0.705985159962456,0.790201221276822
stable,-0.568639191105079,-0.500742959073619,-0.707730791807041,0.184817634519068,0.653163071797305,0.374188077600012,0.68100778503081,0.664446119102825,-0.555376661816135,-0.55333119709993,0.46372664598358,0.573455930598079,-0.423873075383967,-0.258850260699144,-0.275082012963225,0.425852557367392,0.826499710812511,0.603807987677254,0.632642441902471,-0.823794418768498,0.257926502440213,-0.629871167125677,0.64306771368184,-0.286035146604841,-0.209957055708559,-0.547128820218533,0.65672613936747,0.682723336083111,0.0640032507973923,0.638514905119964,0.492561100208797,0.695326038044247,0.661938775257154,-0.529379465100493,-0.261951449139843,0.640560369836169
stable,0.170981681960851,-0.487549443170922,-0.345002928436976,-0.260422309350691,0.0692098131635143,0.633646235157126,-0.113262905379472,0.372861484509221,-0.109449034456512,-0.293668061067894,0.347811848490387,0.55571311895384,-0.199729866671713,-0.272102803883643,-0.15631104672588,0.358989867588564,0.34705401668712,0.467532798802041,0.604683880588819,0.0357663661932848,-0.126006011897439,-0.194927519483623,0.30121342989172,-0.173041007513205,-0.395522302887325,0.559724685129826,-0.128674897813289,0.171064054982945,-0.414624606710961,0.571709959844526,0.0936004650055955,-0.141689835304167,0.304928453188166,-0.595202745745781,0.451865449999731,0.507195408940379
stable,-0.0741793176677237,0.485245195665939,-0.699896733374109,0.58882144087536,0.427425830465765,0.715594518310592,-0.578859130370465,0.214183605986216,0.478090475492766,-0.0694635812339785,-0.408403964523328,0.351612062608859,0.0066878920637715,-0.558147633611257,-0.492706720128507,0.0344945139183571,0.269684281215105,-0.646703711990985,0.729098321494141,-0.736781672079616,-0.530761488138898,-0.39547845431691,-0.634187642041277,0.681446538733492,-0.585509499607476,0.611768856664469,0.67500033781856,0.229698191239104,0.69273870236328,0.635943489611155,0.593337423437233,-0.589774962120096,0.286597143571095,-0.577754414206135,-0.471463282119342,-0.714197344820041
stable,0.723184826745863,0.5916661090942,-0.71698260414538,-0.208011446026798,0.586367280118737,0.646671842908285,0.317573242388703,0.548951389891392,-0.538896578333979,-0.288721361682861,0.396942246430946,0.515890424089598,0.129959047043443,0.298537158783431,-0.644986588432909,-0.175930844607315,0.383865319876824,0.189461493520192,0.570389771342573,-0.645229653982242,0.742800216577047,-0.207614438962887,-0.487816353141623,0.834853191201989,0.598399024810727,0.811992876287209,-0.715576875051737,0.808885688348234,-0.595222968299441,0.187909925096949,-0.283795233216377,0.531515487819229,0.634320061909674,-0.413004828149376,0.577106482689145,0.661681140579606
