group,ARID3A,BACH1,BATF,CTCF,E2F7,EBF1,EGR1,FOXA2,FOXH1,GATA1,HEY1,HSF2,KLF10,KLF3,MYB,NFAT5,NFATC1,NFIC,NR2C2,OTX2,PRDM1,RELA,REST,RFX2,STAT3,TCF12,TCF4,TFAP4,TP63,YY1,ZNF384
progressive,-0.0150220711346446,0.14303624254292,0.145126269831219,0.0657705462286396,-0.0514995786507272,0.0729223583557856,-0.107473121965468,-0.112338966746038,-0.129320438463462,0.0574104370754461,-0.0281500550392688,-0.0540141427319612,-0.0993089528705526,0.151135098285076,-0.079355723602579,-6.53133527593243e-05,-0.0467317038992965,-0.0398411451831878,-0.0880097428431895,-0.0080008857130172,-0.0391880116555946,0.0348773303734792,-0.0343548235514046,0.0372286110728149,-0.0623742518851547,-0.0900344567787286,-0.0227290467602449,-0.0445763632582388,-0.0115931201147801,-0.104240111003882,-0.356610906065911
stable,-0.439171462437683,0.143989387178574,0.18383743472134,0.243839398617468,-0.188665178942868,0.0700406066424781,0.0865928725448581,0.193339661443077,0.0986239176683472,-0.0140234475006275,0.369514010098501,0.137475764022545,0.40269517276392,0.067205264798089,-0.401085924690077,0.0570133603304198,0.0888151675039739,-0.248897035420973,0.364839527598292,-0.0779335852903723,-0.12138328328412,0.45043619895458,0.13234149635838,-0.198780452549878,0.0880488588973823,-0.172266174761806,-0.116402277341274,0.0114179982382158,-0.335796431408467,0.0516492000842782,0.160694914802272
stable,-0.36720169100916,0.533655905827249,-0.0399208734957277,0.0713123973679188,-0.462079714141077,-0.439217539892422,0.539019723631741,0.0910969712369468,-0.541833529693114,-0.475972881569105,0.0680589341094564,0.437283048225228,0.255880488706096,-0.434908899360945,-0.106133247377408,0.437546842543482,0.440536511483691,-0.434557173603273,-0.461552125504569,0.476588401645031,-0.455133130427062,0.245064921657694,-0.416179502764932,-0.402374266776321,0.420312280417573,0.413189833824723,0.437370979664646,0.425851961100901,0.414596736855409,0.0284018549319825,-0.0366674102372653
stable,-0.161465493813154,0.0003983523696048,0.125945740856724,-0.477823667340981,-0.113530425337374,-0.09009402759229,-0.222147838116288,0.130858753415183,0.435199963793265,-0.0915546529475077,-0.428759933817987,0.194993484921559,0.209998090843341,0.0373123386196514,-0.229650141077178,0.170162853882859,-0.24379165019815,-0.0971315861219752,0.238945029701291,0.32319655587271,-0.217301217619429,0.343711702907358,-0.0514538477406225,-0.187557574022269,0.203093316436857,-0.0103571616097253,-0.329371017601585,-0.0578274856542996,0.14380520542734,0.15622052094669,0.436594197086882
stable,-0.154300720472639,-0.0461708377920743,0.0931319266315731,-0.197411437187453,-0.134847093624339,-0.10213574441659,-0.224229531243665,-0.134737803585866,-0.069441209060913,-0.28777748515304,0.152056071220912,-0.394898536709233,0.102909181611941,0.189845203754665,-0.264196057620854,0.164767343387994,0.204607765874637,-0.0317697734916695,-0.14454868627038,0.087852377080695,-0.051500828899171,0.154325941250748,-0.120429215471862,-0.0603281012374227,0.1988069869095,-0.0026818094056212,0.0341825612641249,0.0062295321929947,-0.199765376477653,0.170542901575022,-0.0662886117972517
stable,-0.0040538489322027,0.0293574965186519,0.186701273125515,0.0789184212186809,0.220012220556584,-0.0451300254268564,0.147681024969345,-0.112028572610181,-0.0818556210641652,-0.0244290692807674,0.123099127591794,-0.0974028121946303,-0.0768212181387301,-0.0722743033760282,-0.0599420799457856,-0.0500283332588053,-0.137700346269175,-0.0242762411839838,-0.194449769185801,-0.0915261814365554,0.111229850586115,0.107093452170978,-0.218023224231291,-0.287082559907096,0.168626282963577,0.141596904970381,-0.0595360257324334,0.0565999414205022,0.0555401845449952,-0.412092596475462,-0.0494884150190733
stable,-0.117261988526557,0.0820667117426256,-0.415935673628337,-0.0299755865615539,-0.353197682264911,0.194849449345693,0.0543368531645106,-0.472615895123393,0.0447355523657501,-0.0828478345194739,-0.0475589857362331,-0.242078898910443,0.144739609541314,0.179214788765338,-0.251765635012921,-0.158397053092771,0.320907205807385,0.180341721104854,-0.276912092740522,-0.230423082474659,-0.292469454712751,0.0358136656489358,0.159023578653369,0.0512245671005056,0.0899430330758461,0.148303482210685,0.0304719249926763,0.0548535333346134,0.161533749243553,-0.177331143735751,0.12087468136948
