group,ATF2,BCL6,BHLHE40,CLOCK,CTCF,EGR1,EHF,ETV4,FOXA2,FOXK1,FOXO3,HEY1,HINFP,HOXA4,HOXA6,JUND,MAF,MEF2A,MEIS1,MXI1,MYB,MYBL2,PAX6,PGR,RBPJ,SPDEF,STAT2,STAT5A,TFAP2C,TP63,YY1,ZBTB33,ZNF384
progressive,-0.190776046115919,-0.0830201787493968,-0.0991720919788572,-0.44062288239962,0.274877387414143,-0.189858696074489,-0.0300104513553463,0.262231061843004,-0.304199826238417,-0.0495696647386888,0.149495294251578,-0.0878690289683829,0.163976319905577,0.589528451624564,-0.0628712403394208,-0.136390293659723,-0.181799120710498,0.0085182503847052,0.018347000828596,0.0208369509410483,0.0975012044033958,0.191955496169185,-0.137012781187836,-0.492420397238924,0.484131484364576,-0.1816353082031,0.218165497352894,-0.250207223799978,0.198868383981388,0.0705376656856556,-0.0554996775065028,-0.218067209848455,-0.371264666767231
stable,-0.114912028584834,0.113764438419207,0.308701754553799,-0.0858397443889373,-0.0135415639544045,0.153165034105751,-0.0442204743821798,0.0672487837057717,0.295772238687729,-0.0420783060730085,-0.2787113982254,-0.0277716820081856,-0.135568651566129,0.164946959806193,-0.117589738971298,-0.0773475771632938,0.0417722820288412,-0.4239198071828,-0.0071150590268905,0.195549364222927,-0.263639714050159,-0.213987312884009,0.190576473505208,-0.247267427687206,-0.193866231980006,0.131896363036121,0.153088528094709,-0.0498054131882337,0.0814789017595528,-0.328669823435717,-0.166171055982863,-0.169154790413494,-0.157984912801386
stable,0.124563413442695,0.154733871939438,-0.0861004897450922,0.115565206522614,-0.169730883472907,0.222485076984757,0.172906721209407,-0.10586125788331,0.124828066587403,-0.0104979080734283,-0.101362154423269,0.044902816885504,0.145029923300135,-0.131267959775305,0.0787784194081633,0.213751523209384,0.427238393274059,0.171848108630573,0.0701330833476929,0.212516475200745,-0.253008406341111,-0.118299955684599,0.147058930742898,-0.144059528436205,-0.0448145991706013,-0.0741028805183171,0.129062516902736,0.155351395943758,-0.136384587239665,0.223367254133784,-0.0889234566219805,0.0858358366003839,-0.0524895403671413
stable,0.253309736952629,0.260744404284572,-0.230209163456949,0.135616297849638,-0.532707190525379,-0.269042024074687,0.255168403785614,-0.17690525392525,0.24255602170464,0.427227847753438,0.0009957143748137,-0.416673275380412,-0.133691250058332,-0.222177067500117,0.290549454570665,0.301104026943691,-0.157721156970505,0.308472313317313,-0.417602608796904,-0.235652402039264,-0.285371739821633,0.204519732586753,0.0334560029937434,0.336684220603704,-0.198611827296191,-0.178830301716557,-0.15373829947125,0.169802491384912,-0.207706018586157,0.103355152105672,0.126787630392956,0.105479342771941,0.477810137993978
stable,0.439974133869853,0.409659575601965,0.181470138510878,0.0310822266853513,-0.210825111256936,-0.462570286853459,-0.0453258135180747,-0.44493894591758,0.140116174630985,0.147993120131917,-0.409793083152829,0.45610351485852,-0.505776668001579,0.188020352725106,0.42253471003834,0.359410671145808,-0.0349456014384567,0.331524281459246,-0.198959627673964,-0.16279576983388,-0.42357773777946,0.47460265487501,-0.321886705131305,0.113356254904831,0.0251494848938654,-0.268850830550877,0.317130498631802,0.455185650446335,-0.166133458605461,-0.451881338562469,0.167860712544755,-0.252270861578047,-0.229190743722562
stable,-0.217531072571815,0.105875071973682,-0.0084322818065783,0.0807795247611465,0.0358143987097393,0.241414381961985,0.261866724671426,-0.0511453146558858,-0.122708495532686,0.191941733072005,-0.145745462736783,0.167406706834215,0.202726201111887,0.411964009976019,-0.0081698156358645,0.426716610630762,-0.0938605717947755,0.0268160352044602,0.0241068504931934,-0.074072179525658,0.0213331613840393,0.0385280320001707,0.453192329529128,-0.0787365147797848,0.0243615316503692,0.124675879668249,0.455558973644717,-0.086792891646951,-0.137609011444653,0.111107713216091,-0.495416018670324,-0.0780391999957272,0.0325813938018359
stable,-0.067253761275672,0.123632255388171,-0.469275729636098,-0.0830263647204244,0.0287234277830494,0.0853914396940428,0.420918101856543,0.140367199684257,-0.497628085311218,-0.330070678861291,-0.0607661159601082,-0.127204334141429,-0.394637225641076,0.0282137133490799,0.193471288272936,0.305649240900944,0.017799228034215,0.105033795121492,-0.0857421232246138,-0.404460442212536,-0.246546832853313,-0.320520669226439,0.068591251950408,0.338116011487066,-0.102860372775046,-0.490288197462057,0.0537361344868008,0.263249155425625,0.404480830789895,0.163781441923081,-0.173661746511145,-0.405965119221614,0.0560155774355125
