group,BARX2,BCL6,BHLHE40,CLOCK,CTCF,E2F7,E2F8,EPAS1,FOS,FOXA2,FOXH1,FOXK1,FOXO3,GATA1,GLI2,GLIS1,HEY1,HINFP,HOXA4,JUND,MECOM,MXI1,MYB,NFATC1,NR5A2,PRDM1,RBPJ,RXRA,SP1,SPDEF,SREBF1,STAT2,TAL1,TP63,YY1,ZEB1,ZNF384
progressive,-0.472411508293967,-0.0627538506263448,-0.138982853824944,-0.495521069468606,0.266020342930039,0.0537053182227536,-0.340003487366596,-0.475731473420464,0.511697762290854,-0.421440278998917,0.0337204301083471,-0.105555361815994,0.206163324619952,0.182370241213387,0.303418773619702,0.139959314156267,-0.24590526010479,0.0906806161021766,0.72319907005537,-0.203884917180199,0.486667829131279,0.0172182505089919,0.125149665797871,-0.325909909917837,-0.0860912525449595,0.233862249351809,0.542619006116075,-0.320181342640743,0.501835512944493,-0.144939261846013,0.456788142992802,0.471597791351198,-0.523252542878173,0.201443766351892,0.0456006974727744,0.245384481261418,-0.603517582112907
stable,-0.225086282945059,0.119453685247159,0.309303788945758,-0.124237907860363,0.170637273204301,0.151044742502605,-0.0691054377462901,-0.0412354425233357,-0.331554221099234,0.112619081514009,-0.14094471698584,-0.0525505087037723,-0.314695531890798,0.0713836389906733,-0.137603355160745,0.157803406194276,-0.0602963929346751,-0.170561333162821,0.322972996412057,-0.0728264997787826,0.17344705473904,0.233439687507798,-0.236781049332893,0.109961180062229,-0.0101759655582449,-0.027642175098516,-0.246881074849658,-0.133654473003814,-0.285762376087132,0.165549290425178,0.0844453261251369,0.162207928600083,0.0474625259246498,-0.213467456598705,-0.100164914711381,-0.157575586069837,-0.242096852236454
stable,-0.150078986303928,0.118427881986755,0.0574995061761975,-0.0095832510293662,-0.237734961315655,-0.112625179528607,-0.0777210450455025,0.167575013412588,-0.234657770618152,-0.151397782317144,-0.254879309487457,0.0361350107621058,0.0187269033876607,-0.15192530072243,-0.158343441320079,-0.0920519617224446,-0.174344832947094,-0.0353437331541765,-0.222436927562354,-0.0091436523582944,-0.102074811422883,-0.034288696343604,-0.359415873468342,0.231228900983791,-0.102250650891311,-0.533672786681222,-0.190258304839895,0.0702478676372811,0.20485298071948,0.0268155189353826,0.0895902091644423,0.270001503772328,0.0705116268399242,0.0925794801277309,-0.18955494696618,-0.0710391452452104,0.173289796136522
stable,0.034568297247951,0.249741018889227,-0.353180511038087,0.118301869468516,-0.614731811904541,-0.320868110347583,0.357161504962994,0.018777021345816,-0.137742389801816,0.333408241211044,0.495567393752295,0.460932746605596,0.0297911045380614,-0.301029490621792,-0.406061380340614,-0.341436578959608,-0.5429412214587,0.0830037233343314,-0.145239928360393,0.270773936792491,-0.210660928526381,-0.2293052500747,-0.410042374265522,-0.355900856886774,0.228177301795976,-0.326574201639951,-0.382042716993669,-0.013800778939681,-0.064160352089767,-0.23361799349335,-0.0981315002489818,-0.253124863725399,0.481766614812614,0.330621545463608,0.318015064701399,-0.0313171522092761,0.282053419579731
stable,-0.419849396087114,0.46350538630784,0.128293295995772,0.0518787516564587,-0.339874139343606,-0.365445022841633,0.0057799471119246,-0.0525494905046906,0.147794406953627,-0.0570128020997155,-0.0035607124041942,0.172653147970816,-0.462337803868325,-0.465981323537733,-0.420445608396653,-0.465708059562527,0.275358999015518,-0.500636164029717,0.329871021705776,0.512949604367012,0.290297429660091,-0.455208098333415,-0.564621337860436,0.304076558591671,0.250442292912679,-0.205287491191583,0.0626768190403409,-0.47842725549937,0.40419054223518,-0.212350950914322,-0.0738972034768136,0.404538332749078,0.0556464822236875,-0.492073892806608,0.269835754425756,-0.26506605594944,-0.286082539860708
stable,-0.0274301942974319,0.136784806521416,0.0935817789268684,-0.0087280412743659,0.139098303350434,0.361399273235107,0.46391880609854,0.0026907577028143,-0.0215837603443892,-0.0694725899096522,-0.111491684114961,0.111267546772294,-0.0606702060513322,0.0062525441877767,-0.462508516185023,0.155648959802053,0.150226389536629,0.159966377625414,0.326630245351525,0.391654485722792,0.28425941086094,-0.11396496201994,-0.108215062466957,-0.0197418396076174,-0.320893660888205,0.0819543768782947,0.156676440887747,-0.0716795660213625,0.0692295895232949,-0.000413877370371,0.348554650073136,0.508426712480101,0.439041780244067,0.0343584792856268,-0.544802427849735,-0.0593730943999549,-0.0141106662707998
stable,0.131699251934441,0.0830755873720691,-0.567125712473002,-0.153336863947987,0.106395763505376,-0.461583423521128,0.136942024191667,-0.242004741727764,0.252539056216703,-0.527829305531046,-0.120591890245293,-0.365392777176911,-0.100860371401235,-0.14541580725858,-0.19452717156581,-0.0894481973715508,-0.138457957565268,-0.36537652051875,0.0931628437615548,0.223451830600447,0.210922011322129,-0.407448751841858,-0.219985098247412,0.473410142333942,-0.504659503485737,-0.31409082818236,-0.245686874801444,0.150967456020884,0.42101899724254,-0.482038363653393,0.318154992722846,0.175750731388766,0.0204224268159409,0.123359586297364,-0.217083284765506,0.48184734791999,0.211661689268498
