group,AR,ARNT,ARNTL,ASCL2,ATF3,BACH2,BATF,BHLHE40,CTCF,E2F3,EGR1,ELK4,ETV1,ETV6,ETV7,FOXH1,FOXK1,FOXM1,FOXO3,FOXP2,GATA1,GLIS1,HOXC6,JUND,KLF3,KLF5,KLF9,MITF,MNT,MXI1,MYB,MYOD1,NFATC1,NFE2,PAX6,PRDM14,SPI1,SREBF1,TAL1,TCF21,TFDP1,USF2,XBP1,ZEB1,ZKSCAN1,ZNF263
progressive,-0.433772684954312,-0.0409514801790902,-0.470355137789455,0.189041944329908,-0.330578867464805,0.436609292259711,0.476582631988664,0.19429129807898,-0.457508893210982,0.420111323334058,0.373747465997541,0.331198356416559,-0.436967943758095,-0.125723652524341,-0.466018715127179,-0.334784871400397,0.445869021854346,0.351641491824433,-0.346913812982102,0.475050211950115,-0.48117989210431,-0.315548109214359,-0.360477360557342,0.308929358835095,0.421024254420853,-0.500970933878759,-0.339610364287742,-0.352326190139529,0.410232104787669,0.444206183089112,-0.390701900466591,0.497775675074976,0.184412079532591,0.408732289430792,0.464942760632027,0.402961260774981,0.521316255241619,-0.296506975118349,0.226211281435134,-0.43762003739152,-0.324416582628939,0.416981273893618,0.372084627232307,-0.404787122948571,-0.415514063218412,-0.322427697046993
stable,-0.0061232433932669,-0.400287411054722,-0.154729650360631,-0.213763996921359,0.0533036187695933,-0.161559421837736,-0.13635992018083,0.283160755378384,0.0822712702069716,0.232997261425851,0.471725250642836,0.0040821622621779,-0.211565909549417,0.117205158796764,-0.0852543887831786,-0.206306200480841,0.0204893144313164,-0.112023952848615,-0.27428990277019,0.0777965923426611,-0.0427056975120158,0.109040834272408,0.0589558434403012,-0.0565222467070797,0.0871384636734146,0.0685332241323342,-0.0569147623092122,-0.545675190084599,0.394007161420602,0.128980626860739,-0.198769900919897,-0.0194687738657719,0.128117092536047,0.0498494814708273,0.108334306188569,-0.253565078977594,0.0141305616767699,0.0468663628946203,-0.0365824541187488,-0.260551856695552,-0.0427842006324423,0.105037175130657,-0.0544811655759908,-0.0588773403198747,0.0230014142849644,0.134868360892726
stable,0.108788981607997,-0.136656109901671,0.0336727800215229,0.199446466281328,0.0029474847233693,0.222579755473833,0.0276884928558942,-0.0441229531316507,-0.112451008082486,-0.0240264663814049,0.253483686209767,0.198553289092428,0.185602219853381,0.0767239205264938,-0.0121472097690374,-0.166845498886485,-0.135762932712771,0.130046598703813,-0.052250865550639,-0.0123258452068174,-0.165595050822025,-0.204984164852507,-0.121829368565934,0.200875549783568,-0.0033940733178192,-0.0138442464279471,0.174437504992133,0.179260661812192,0.117542118059215,0.159253492780836,-0.170954113955424,-0.0735084826464545,0.0554663034306783,0.0250089612891947,0.152822617020758,-0.155770101744127,-0.2353521892751,-0.0151840122112968,-0.0493926985461596,0.19212241333235,-0.1916758247379,-0.0357270875559925,0.264916354227684,-0.0272419042614443,0.148624684232929,-0.192926272802359
stable,-0.176987023775005,-0.261044006746601,-0.150977449672593,0.0368468966450833,-0.261992272469085,-0.142713991233806,0.135331065251611,-0.091507642219683,-0.341646593157721,0.0159173174845488,-0.0787737882320439,0.19236247513242,0.129235071321358,0.358308976567078,-0.0377274291016754,0.435524899683613,0.115756151408911,0.0730841938971413,-0.155854244816795,0.0247903753163612,-0.158292642388896,-0.201235532964232,0.0438911562978198,0.0100922566178629,0.153212647447019,-0.0640079362676539,-0.198593935594456,-0.0674623328281305,-0.290304777611814,-0.0377951623675671,-0.117043083460853,0.0505967496210978,-0.171500629237777,0.10776362603369,-0.0086698580341372,-0.323426344632854,-0.138243595684954,0.0640079362676539,0.40186146653544,-0.0256031745070616,-0.0129370537853142,-0.118668681842254,-0.0807380529429031,-0.0016255983814007,0.0766063237235096,-0.0111082556062383
stable,-0.0370679685408472,-0.276965595928443,0.086607009641666,-0.492611576474231,-0.40109529248924,0.204328545352944,0.26523554591086,-0.0007999675173513,-0.208530479996715,0.0700266302557214,-0.495710398015129,-0.497487167974719,0.0831713596724099,0.433262407397472,0.0871290937056216,0.180245312725315,0.164751205020826,0.44244098207024,-0.438036950369453,0.0322429013046125,-0.445918735593041,-0.489883266204527,0.400143752179128,0.409263381876933,0.189878605776366,-0.402501551177637,-0.182165234766958,0.0508863548142526,-0.142116334635138,-0.367976637270896,-0.401726845792412,-0.114841652648813,0.452023750857038,0.119986706891988,-0.40612245678249,-0.0235779899850914,0.0762663768910617,-0.072729678393298,0.0300198336774467,0.0949687753756645,0.127716919322815,-0.0241169154704649,0.400345849236143,-0.255383314381376,-0.19114171238271,-0.419157716959962
stable,-0.160546360581201,0.173264256047048,0.008853659590875,-0.205150973456938,0.0888243821669626,-0.324608227806835,0.168195832181832,0.0087125878956731,0.12319621855953,-0.195944070341277,0.263735227040408,-0.323127539293995,0.143210342101222,0.0326315759605559,-0.0655283667080916,-0.0602037566443888,0.104879469654507,0.10351953851276,-0.0726293515577775,0.17747722115256,-0.0020923753832354,0.0611788442016247,-0.0510058821172209,0.361660426408239,-0.0976588560072902,-0.225666183659988,0.137660017325197,-0.174785573208106,-0.279184270525365,-0.118560038368413,-0.082092440871925,-0.0546579461626093,-0.0282019247312144,0.163430994604691,0.322388323611137,-0.0005473581773836,-0.197662887875618,0.434367649541768,0.309490984948993,0.0659143388661641,0.419879022157746,-0.110224394042319,-0.237289362771068,-0.0128950815150208,-0.0719849360540949,-0.111029066991751
stable,0.135095556689226,0.195611093197104,-0.0108517425945062,-0.120006780405432,-0.122902772363936,-0.159238421468285,-0.463046077865048,-0.414838507180811,0.0074950246426043,-0.20724031090547,0.0524363771236432,0.0788993263694576,-0.0059071654153566,0.262580907237498,0.1036016441405,0.0687222182652846,-0.338794036520446,-0.0756413354161411,-0.11840246667842,-0.163446659782985,-0.0032785590780217,-0.0156112066513082,0.0091240201192626,0.16443804339378,0.125226970455632,-0.129315913647042,0.404196559458299,0.11602479146249,0.160896212319531,-0.504671848643596,-0.181579518523161,0.180662180161306,0.251548165145586,0.023867251908008,0.0515601750111982,0.19174017212757,0.114371114236185,0.312931676516026,0.0136078713050139,0.0333039075227909,0.231354380309941,-0.0326621820319861,-0.098698203210761,0.303346930403365,-0.107472565210034,-0.206010337048094
