group,AR,ARNTL,CEBPA,CEBPD,E2F8,EGR2,EHF,ELF1,ESRRA,FOXD2,FOXH1,FOXK1,FOXO3,FOXP2,GMEB1,GMEB2,GTF2B,GTF2I,HOXA6,KLF5,MEIS1,MXI1,MYB,NR5A2,ONECUT1,PBX3,PRDM1,RUNX3,TAL1,TBX21,TCF21,TCF3,TFAP4,TP63,USF2,XBP1
progressive,-0.707455442877728,-0.728395475688679,-0.700032428150626,-0.735850905327253,0.57883307415659,0.68752027232241,0.729011359006648,-0.732414924711214,-0.700810386025955,-0.782171813820828,-0.762982186229368,0.731539722101469,-0.715850904948991,0.719384130299446,0.737860629838521,0.721523514456602,0.711021083139654,-0.716661277735793,0.703630483324025,-0.70781200690392,-0.745510548945927,0.746871975227754,-0.719837939060055,0.706418165710622,-0.756272299554651,0.737601310546744,-0.710470029644629,0.724051877551423,0.51150730302912,-0.730372785288475,-0.727358198521573,-0.568233398105226,-0.711669381369096,-0.701718003547173,0.727974081839542,0.707098878851535
stable,-0.0142479193861753,-0.069951221241701,-0.006062944419649,0.0333461943080698,-0.109284573164174,-0.130656452243437,-0.0607052310017362,-0.0247064985100699,0.111027669684823,-0.0643429976535257,-0.233499146961734,0.0021978173521227,-0.328535800739733,0.145283305655841,0.0162941631278069,0.0488824893834206,-0.0523686824247188,0.0108375131501227,-0.101478532223876,-0.202578130421524,0.291703413390365,0.0064418784458771,-0.155438737558753,-0.0939756385045605,-0.0734374142829993,0.270937828753067,-0.0534296976981573,-0.258129858666559,-0.0423648241322978,0.203184424863489,-0.27624290512026,-0.146799041760753,0.0003031472209824,-0.0130353305022455,0.137477264715542,-0.0384239102595259
stable,0.0170798671142708,-0.0196069903097497,0.424382412482137,-0.0277983551502673,-0.422900995436512,-0.0135070377689387,0.165047287318515,-0.373055668960171,0.389699825178669,0.404165426918307,0.0260555115671785,0.188924244406832,0.502461805004518,0.444163687150196,-0.442420843567107,-0.46542637886388,-0.42168100492835,0.359548631191232,-0.217681163527799,-0.0500196108346503,-0.465164952326417,-0.247396646619464,-0.471700615763,-0.458019293635753,0.0555967103005346,-0.454010753394648,-0.272755020753407,-0.443815118433578,-0.0263169381046418,0.453226473782258,-0.381595602517306,0.151104538653804,-0.207834097283347,-0.2863492007015,0.447562232137219,-0.237549580375012
stable,0.0238181924538114,-0.0331871213414602,0.0337809266934943,-0.406624709398448,-0.0475044281627264,0.0103586044743723,-0.0416323530148338,-0.0253356950201207,-0.0486920388667946,-0.0046184860713761,0.243064324099283,0.12608466974857,-0.0977799479682785,0.163428428554268,-0.200508273870174,-0.0407746341730068,-0.0178801389334706,0.0133936096069909,0.0269851543313265,-0.239567470359527,-0.505328354581002,-0.0135915447243356,-0.0329891862241156,0.0313397269129098,0.0037607672295491,-0.0509353035300344,-0.0655825022135417,-0.14284317635042,0.371590193628438,0.151354386396242,0.0011876107040681,-0.098505710065209,-0.315112706812752,-0.103256152881482,0.131099026054635,0.133606204207668
stable,-0.256191713244652,-0.327961644554321,0.103745491338693,-0.0993046701957804,-0.0555802957886613,-0.13159331223488,0.120314120871898,-0.0386738672445858,-0.22085464110745,0.172055042537002,-0.228212068344223,-0.0037981791222313,-0.308023263912673,0.285176516177429,0.256043411239879,-0.419052031485753,-0.0051411361654498,0.110443798554255,0.29325073643727,-0.323611452414325,-0.198098522375122,-0.464300620941924,-0.588050404924386,0.13476532733696,-0.175021082632454,-0.0804867935901915,-0.0548635027655938,0.112816630630617,-0.113121473640427,0.0272216568760357,-0.340155364946734,0.381029045262114,-0.361461419632397,-0.606373941514067,0.258424482316506,0.0610097969633912
stable,0.157508629511334,-0.449673668860728,0.59819492596815,-0.478154421845655,0.719750762087677,0.716851147881146,0.613849318655519,-0.51834706130474,0.363957196484974,0.400136849172847,-0.55422496910367,-0.327248939612088,0.337702087370689,-0.203552256543264,-0.444109008554764,0.239509454969946,-0.373684614747902,-0.467206808922325,0.501157513963401,0.145426720107667,-0.533719531760103,0.211039714572207,-0.54384340316179,-0.332212312657601,-0.341403417924487,-0.254381953966986,0.452775914671514,-0.0625063436188792,0.730573932775786,-0.41669537526833,-0.280635961822552,0.70017038206788,-0.410924779581955,-0.391857586125106,0.0987785020391301,-0.370156181812951
stable,-0.200694405154487,-0.152001562174314,0.293352197965829,0.239461508447379,-0.101659831009357,0.260423050137986,0.195723432666204,0.106549777051213,-0.226387891316418,-0.257173889636272,-0.165435746991874,-0.493714394689966,-0.424481347540605,0.219018536013903,0.186737599757474,0.0714531717814543,-0.108279691682425,0.195921947459949,-0.0685888869002677,-0.274764731155526,-0.365267220491916,-0.49170088749626,0.0845308402347363,-0.15510487507246,-0.128345891140017,-0.130339141722115,0.139357385209416,0.53566583732743,-0.243132006470512,0.237387231418853,-0.212601241456902,0.209295362442689,-0.325390054882977,-0.192510734065382,0.17047559195962,0.225541164951258
