group,AHR,ASCL1,ASCL2,ATF1,BATF,BCL11A,CEBPB,DUX4,E2F1,E2F2,E2F3,E2F6,E2F8,EBF1,EGR1,ELK3,ELK4,ESR1,ESR2,ETV4,ETV6,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXG1,FOXP1,FOXP3,GATA3,GLI2,HES1,HNF4A,HOXA4,HOXB13,HSF1,JUNB,KLF10,LHX2,MAFK,MECOM,MEF2C,MEIS1,MYB,MYOD1,MZF1,NANOG,NFYB,PBX1,PPARG,RBPJ,RXRA,RXRG,SIX5,SP1,SPIB,SREBF1,STAT2,STAT3,STAT5A,TAL1,TCF3,TCF4,TFDP1,TP63,TP73,USF1,VEZF1,ZEB1,ZFP42,ZFX
progressive,0.412968391044343,-0.418877788483566,-0.545929833426853,-0.431221863134386,-0.176592493475437,0.411786511556499,0.428103014485908,-0.426953964983837,-0.43401241192513,0.42252191690442,-0.440545579094049,0.452462863929815,-0.442778018126644,0.443861407657168,-0.423244176591436,0.472554815223172,-0.40952124253813,0.430630923390464,0.408930302794208,0.456106992350668,-0.13988856938071,0.404596744672111,0.42176682723163,0.401970345810234,-0.43732824048825,-0.465430708310331,-0.450722874683821,-0.407091823590894,0.534176698519954,0.424984165837429,0.406402393889651,0.426921134998063,0.407584273377496,0.49038149749816,-0.426527175168782,-0.416152899664369,0.426658495111876,-0.478726852548582,0.472226515365437,-0.427577734713532,0.485292849703274,-0.400197526578467,0.211293788437983,0.294386482430609,-0.431189033148613,-0.425115485780523,-0.470781995991405,-0.454465493061996,0.401412236052085,0.440644069051369,0.543204944607656,-0.416284219607462,0.449081375395148,-0.43828031007568,0.483421540514187,0.451740604242798,0.471274445778007,0.536671777438737,-0.407879743249457,-0.435949381085765,-0.566744044407226,0.42176682723163,-0.470552186090991,0.439068229734243,0.388838351500851,-0.453579083446112,-0.411261231784123,0.448129305807718,0.428037354514361,0.460637530387406,-0.419797028085223
stable,0.109670737347495,0.0809805022608084,0.150855107068706,-0.0545268715222777,0.0676380004597419,0.100724319954872,-0.12756357213274,-0.0914694054107798,-0.0621621760211539,-0.007249683059539,0.0152706089977524,-0.0292301051017585,0.0222117949058217,-0.0603111931123354,0.281349402140409,-0.0677151247476093,-0.167899574687409,-0.0454262055539202,-0.0397190082517298,-0.0584602102035169,0.0468915670234014,-0.0021594800602882,-0.0458118269932573,-0.0761987964130274,-0.0850680895177826,-0.23106436645084,0.0193581962547266,-0.0034705929540346,0.163580614566833,-0.114838064634613,0.0774327850189063,-0.0351686752675511,0.0529843857649289,0.157333547249571,-0.0444235898116435,0.018895450527522,-0.0165045976036314,-0.122396244845622,-0.0460431998568596,0.0306954665712398,0.0792837679277248,0.0091006659683575,0.148001508417611,0.104580534348244,0.101649811409281,0.219727096134327,0.0332405680708652,-0.0519817700226523,0.166588461793663,0.0536785043557359,0.0158876033006919,0.0496680413866292,-0.0446549626752458,0.104117788621039,-0.0012339886058789,0.211089175893174,-0.0051673272871182,0.0198980662697986,0.0889243039111544,0.0755818021100879,-0.0461974484325945,0.0329320709193954,-0.1068171386964,-0.102575302863691,0.167128331808735,-0.0623164245968888,0.0563007301432287,0.0026222257874928,-0.131419786526112,0.0168130947551012,0.164506106021242
stable,-0.020824199337283,0.143989549263777,0.209398893336012,0.078491212886682,-0.301594921171162,-0.136870164874962,-0.13064070353475,0.0638074825847517,0.0567770905007972,-0.0937088970177734,0.136336211045801,-0.0708378746687062,0.0800930743741653,-0.118715734683485,0.090594166347667,0.0395125833579215,0.248288530559912,-0.0680791132180405,-0.0139717918630488,-0.0732406668999312,0.0700369439249645,-0.118270773159184,-0.0715498131075877,-0.11159635029467,0.0290114913844199,-0.0094331843151794,0.0875684279824207,0.163122894808717,-0.0301683913476023,0.0399575448822225,-0.0121919457658452,-0.0738636130339524,0.0037376768041277,-0.156181495029622,0.0221590839101857,0.0743085745582534,-0.0748425283874145,0.0757324514360163,-0.0276766068115171,-0.193024309241738,-0.134378380338877,0.0145947379970701,0.0836527665685726,-0.0703039208395451,-0.047966852319639,-0.140874818593671,-0.0185993917157784,0.0960226969441382,0.0134378380338877,-0.0903271894330864,0.0691470208763627,0.0299904067378819,-0.042627314028028,0.0857885818852171,0.114622088659917,0.146481333799862,-0.0808050128130468,0.0451190985641131,0.0937088970177734,0.0874794356775605,0.202635478166638,-0.119783642341807,0.0080982997422767,-0.0010679076583222,0.102163165979491,-0.0972685892121807,-0.0921960278351503,-0.100472312187147,-0.0695029900958034,0.0456530523932742,0.0124589226804257
stable,-0.0024034184899495,0.029708923000765,0.246817726592872,0.0625556423634086,0.0657602003500079,-0.0157557434341136,-0.0559462415160474,0.0328467193626436,0.0392558353358423,-0.24174384311409,0.0315114868682272,-0.0820500367818881,0.0538766311497019,-0.281333486573537,-0.0749733045614811,-0.0334475739851309,0.192807572193729,-0.267380307006885,-0.0361180389739638,-0.0480683697989906,0.425605357595229,0.113695046899557,-0.0496038871675694,-0.0543439625227477,0.0251023708950284,0.0887261992539701,0.0632900202353376,0.146808812761084,-0.0414589689516294,0.0021363719910662,-0.18232599711256,-0.0949350303530064,-0.0351166146031514,0.0156222201846719,0.126446517221234,-0.0504717882889401,-0.0960032163485395,0.348562442667402,0.003338081236041,-0.0706337989546278,-0.0058082613507113,0.0972716872182351,-0.445834129885638,-0.113761808524278,-0.141801690907022,-0.108020308798287,0.172445276653879,-0.118168075755852,0.0275057893849779,-0.137595708549611,-0.0614206947431546,0.126580040470675,0.11556437239174,0.0492700790439653,-0.215172716475204,0.0274390277602571,-0.0947347454788439,-0.101544431200368,0.0919975188652903,-0.0030710347371577,0.465462047553559,-0.0952688384766105,-0.194409851187029,-0.0720357930737651,0.0154886969352303,0.0583496600059969,-0.107552977425241,0.117433697883923,0.196880031301699,0.042727439821325,0.0998086289576263
stable,-0.18835098724811,0.0415714539783691,-0.259999870593271,0.076917677108716,0.11889184143844,-0.169499108925326,-0.112641441193458,-0.035195206748589,-0.022174238721459,-0.165824376969216,-0.0830086711729534,-0.0353797823262931,-0.10730552903801,-0.0827234180074106,-0.20361203160465,-0.282492921676219,-0.207186085972921,0.321715231938353,-0.169356482342555,-0.129639173940214,0.404732292910293,0.208570402805702,0.217639775510166,-0.0042704076841553,0.0931771075446553,0.0400025615678837,-0.160102534060387,0.177645603741269,-0.0611951938079161,0.0609351100393329,-0.215324190989877,-0.0502297265324916,0.105812144818404,0.309298329438255,0.186924721420396,-0.0589718970764796,0.148524611458944,0.0973132784450259,-0.0447427979952861,-0.0516643821591921,0.104528505573461,-0.215408088979743,-0.203133813062416,-0.426117890527016,-0.257248016525682,-0.376601296908382,0.163995400790147,-0.188938273177169,0.0307066642907832,0.0987311544737533,0.0665898345562695,-0.280353522934648,-0.0087170011470283,0.02185542635997,0.390637430612885,-0.235174455392061,-0.110661448632631,0.22106281349668,0.176999589219304,0.216179950486506,0.0062587900439683,0.186119300717687,0.0362019826269753,0.146804702666701,-0.403801025222786,-0.177293232183834,0.108094170142746,0.0513707391946628,-0.147475886585625,0.269782376211592,0.0818089299178763
stable,0.0553590990105329,-0.205087820863563,-0.190801674395029,0.0266393289113401,0.090598260299582,0.0884153731441458,-0.0671921711563765,-0.166148221163003,-0.0608765461218239,0.0773061774505691,-0.149335824680648,-0.0221846179912466,0.26572795321404,-0.0009141332492079,0.129122447230489,-0.124008029310352,-0.202578457547695,0.0191934208937767,0.158989387010646,0.0604262341764012,0.023026701329187,0.0008285739795776,-0.276447629074826,-0.0067873267973828,-0.101802021501697,-0.0458563911822515,-0.257668495170838,0.17653916930363,-0.0588073627326068,-0.0487271298343209,-0.344649624768812,0.198516643799983,0.178066852578477,0.404219140469047,0.0906883226886666,0.0563970680447321,0.0197822037624168,0.103137196419876,-0.0072984308554375,0.300069867951834,0.224815987192529,-0.254455519440247,-0.0937830915335837,-0.0789914699063134,-0.0069471875380078,0.016783126205902,-0.0410414307058199,0.164213005577549,0.0322243228144445,-0.0371856346731385,0.100275464006715,-0.0570770390823203,0.0439346849551604,-0.0104461113539418,0.0407194576648427,0.217384714313191,0.334094312768106,0.381207074278086,0.0923646089055024,-0.164156716584371,0.268796829122095,0.231024663140043,-0.189145652215737,0.321679212432803,0.0255191779471013,-0.258046757204993,-0.015988325622231,0.0152295499941939,-0.0141364177466804,-0.0452867465712919,0.0916260973150092
stable,-0.179300853690962,0.167062572762876,-0.0694840998524981,0.109534048319871,-0.412385407998926,0.0152660980040337,0.0018560231872859,-0.094046702518677,-0.0349202773184057,0.0043102348631893,-0.108489267055504,-0.274076854503981,0.180026054803875,0.0544638327341977,0.0666406559408504,0.0213831898773623,0.147269089279922,0.336067209523044,-0.0662514237051061,0.0039005167203006,0.0808824585876624,0.124685425243896,-0.037706360690049,-0.0078051306220301,-0.0942761446786946,-0.292518268115402,-0.0116278008951819,-0.220559470679856,-0.198340455791001,-0.179333631142393,-0.161187214593852,-0.139902357070783,0.0077764503520279,0.0103863549222291,-0.0440037285462486,0.298516541727293,-0.341725417076338,0.0830293816563993,-0.154562072223341,-0.185520375100013,0.206436486294482,0.0966770929960225,0.0110132236808488,-0.19267405387485,0.178108573895156,0.0273691719449665,-0.000942351728644,0.134875115457538,0.0541565441270311,0.128233584361312,-0.155311856424827,0.120199011579264,0.0370344229357115,0.14366766680393,0.25500857213394,0.0088949808821141,0.144569046718285,-0.101827250052134,-0.0627278476762631,0.291022796893858,0.148293384637144,0.0873314221567308,0.0080222812377611,0.181787842818297,0.1308557804758,-0.120223594667837,0.0217560333873911,-0.0773875628288216,0.392731228684554,-0.0062277157719085,0.128860453119932
