group,BCL6,BHLHE40,CLOCK,CTCF,E2F7,E2F8,EBF1,EGR1,ELK3,ETV6,FOXA2,FOXH1,FOXO3,GATA1,GLIS1,GMEB2,GTF2I,HEY1,HINFP,HOXA4,JUND,KLF5,MNT,MXI1,MYB,MYC,NKX2-1,NR5A2,PAX6,PGR,PRDM1,RBPJ,RXRA,SOX17,STAT2,TAL1,TP63,YY1,ZBTB33,ZEB1,ZNF384
progressive,-0.0272772088966382,-0.0914760684069403,-0.680306579029251,0.26910265491243,-0.0244845422715062,-0.216041989034921,0.240494058438694,-0.178016260918298,0.231044453928072,-0.312681243411583,-0.337393095757227,-0.0964768900379906,0.0682904408447978,0.126481819824293,0.27283703470185,0.098360316366568,0.0429940768799393,-0.17009288119118,0.0092222944364824,0.613639781571158,-0.0825135569123306,0.0422796737897892,-0.0988474093825794,0.120604230764422,0.0677059292255841,0.543011294249505,-0.454555202541835,-0.0115603409133371,-0.070108921437907,-0.521838984486876,0.114044711482135,0.644716315992685,-0.183666539904031,0.590908774157292,0.301380685440118,-0.401981629680339,0.0825460297800647,-0.0454620148277304,-0.295373204909311,0.215847151828517,-0.462933202417231
stable,0.239071181410741,0.395550007242281,-0.28676429233182,0.0958404419461679,0.25035098066033,-0.206140223869996,0.482230343757575,0.260798043052566,0.233544836811949,-0.0837279058392273,0.0401227758542409,0.0373974552301793,-0.457475348089015,0.193724874360382,0.238616961306731,-0.0036337608320822,0.276317229939584,-0.0693442692122352,-0.288656876098529,0.358909585518785,-0.130512576552286,0.0947048916861422,0.2283970089665,0.364663040169582,-0.18259648181213,0.26200929666326,0.164049160898377,-0.14383636626992,0.300618005504133,-0.288656876098529,0.116053236574625,-0.307582713765624,-0.245581669568222,-0.0376245652821844,0.234301870318633,0.15738726603956,-0.241266578580124,-0.214694702495523,-0.209168357896731,-0.162383687183673,-0.166547371470434
stable,-0.0442271602003803,-0.0057687600261365,0.0146841164301658,-0.214755202791175,-0.0950971349763119,0.0197536328167707,-0.299101466809687,0.183027022647424,0.14098499882058,0.0265712583022048,-0.0386332110841267,-0.168168095307375,0.0721969057816485,-0.108994602312005,-0.124552773291585,-0.0287563946757414,0.0023599472834195,0.0082161127644975,-0.0457130529343852,-0.301461414093106,-0.0208899037310097,0.042653862011434,-0.0705362021377608,-0.0364480747105901,-0.178744155355292,-0.0881921040359363,0.247007815664575,-0.0214143364606585,0.379776701720657,0.20129476273019,-0.452061012957247,-0.190980919047097,0.0887165367655851,-0.258020902987199,0.155756520705687,0.0899402131347656,0.147103380666482,-0.286864703117882,0.0229002291946633,-0.139236889721751,0.158116467989107
stable,0.224043054061503,-0.235932131222785,0.0464334513576758,-0.640028653849045,-0.254426251251447,0.200397000596285,-0.266513479698751,-0.210568766612049,-0.128137831627157,0.461428294715111,0.195443218445751,0.466051824722277,-0.0342801724816981,-0.196500025304531,-0.290225583592642,0.128402033341852,-0.231572802930315,-0.526289815672775,-0.0776753041203795,-0.120211780186302,0.206539690462948,-0.141347917361915,-0.271797513992654,-0.241876669803427,-0.286790961301605,-0.246698351096613,-0.239168602227801,0.191612293582671,-0.0382431982021256,0.211691623899504,-0.254162049536752,-0.332497857943869,0.0108322703025019,-0.161096995535379,-0.146103548226428,0.529196034534422,0.0982830378666026,0.179789266850062,-0.0376487443440615,0.150264725232877,0.329987941654265
stable,0.484554851993174,0.197274323980873,0.0665804969132369,-0.328892307158844,-0.406001582614811,0.0142089001963805,-0.0815485253431057,-0.479150189026491,-0.506569570764337,0.419839170088289,0.0775878562988185,0.0509771111575136,-0.509449307215288,-0.484200042057957,-0.451953594922385,-0.481922657357492,0.0118159959821236,0.31849555091759,-0.537322515614459,0.244934374813796,0.573034548163783,-0.453405840238624,-0.134844278170296,-0.350989539868429,-0.678776160252409,-0.205987795878305,-0.226302727517962,0.426539301888208,-0.408229458952222,0.0535928030055117,-0.249513898396254,0.034614597168302,-0.505529895140212,0.449511182345074,0.42534284978108,0.101879959770447,-0.539434872438079,0.315739585374273,-0.24902706615956,-0.0982906034490616,-0.286133584268226
stable,0.0731055611968171,0.145263776311869,0.0226745464972025,0.191500661618056,0.39438050469322,0.512623412146725,-0.0544674368873462,0.210696826809219,-0.234245931447097,-0.0052947712905189,-0.108592991021087,-0.168594517126476,-0.0691893493966436,-0.0117905436090268,0.213978901243834,0.430339953286984,-0.504625561407537,0.150774705730474,0.0655190726095478,0.337196754186097,0.463241205507366,-0.172369564434838,-0.507745517246087,-0.0688496723382225,-0.150581707401825,0.412352509056956,-0.241802643149374,-0.32478089599225,0.542017609023668,0.0319715517000924,0.0838594280691041,0.116129851466703,-0.0679254860558949,-0.0743473675857203,0.487133295746441,0.404324881432777,0.0450645583155977,-0.546134539085636,-0.0172430221052413,-0.0317046625827616,-0.0127797978992988
stable,0.10593184409361,-0.605565215546804,-0.186314346574442,0.0272483059257057,-0.460618014367309,0.0723053260814263,0.0876324981646357,-0.0116616261670133,0.135860377730163,0.286991160239524,-0.547731497180979,-0.114232034901634,-0.0953650159325406,-0.163072190389004,-0.088715131748291,-0.348222807231203,-0.0268712088347696,-0.150011655658841,-0.356048585569984,0.0948743842335807,0.205327338610995,-0.304203817777414,0.114856475245765,-0.521265769089152,-0.220447715515304,0.149675106642199,0.03932352245052,-0.510885462069835,-0.078464578566716,0.396061425283506,-0.341990568212183,-0.245506425429123,0.1610731703263,0.112123535038336,0.135142676815156,0.0150352259482912,0.124498807312927,-0.27512273889361,-0.479501252566121,0.484139952265378,0.232308027246359
