group,BCL6,BHLHE40,CLOCK,CTCF,E2F4,E2F8,ESR1,ETV6,FOS,FOXA2,FOXK1,FOXP3,GLI2,GLIS1,GTF2I,HIF1A,HINFP,HNF4A,HOXA4,JUND,MAFK,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NR2C2,PGR,POU2F2,RBPJ,RXRA,SIX5,SOX17,SP1,SREBF1,STAT1,STAT2,STAT5B,TAL1,TCF4,TFDP1,TP73,YY1,ZBTB33
progressive,0.102380015945865,-0.362796298116891,-0.48261592687808,0.396399454517148,0.284334400309865,-0.316268850793459,0.303082802079434,-0.153684542952294,0.350297363603846,-0.32804795138167,-0.18051471651433,0.451892106177163,0.281422344886669,0.419728617626577,0.171484072730035,0.436775593755626,0.0024212595653544,0.487720203799638,0.537094267098554,-0.263720974280496,-0.467990210314385,-0.204138357138464,-0.146813400942505,0.0909935520439281,0.24546336836877,0.44691870815103,-0.249586053574644,-0.449176369097104,0.214019713743018,-0.480194667312725,-0.41122148942398,0.656881176135887,-0.331418082938852,-0.413315551750773,0.548022654866506,0.27343873226577,0.300203466380094,0.384816672272074,0.257896863434103,0.462002500848711,-0.381217502647899,-0.431965794348773,0.311197293595757,-0.524169976175379,0.122339047498111,-0.435205047010531
stable,0.209184710471718,0.289088538222134,-0.235437735062113,-0.0309083574392725,0.255356454300755,-0.169728856654178,0.191402865327643,-0.0163318234370477,-0.303054536768768,0.0011447539792323,-0.163394551302426,0.182473784289631,-0.0662430969315767,0.162707698914886,0.255585405096602,-0.157823415270162,-0.216816403666601,0.105317366089373,0.277412047633964,-0.0924961215219711,0.113178010080102,0.197660853747446,0.275198856607449,-0.182855368949375,-0.304580875407745,0.232232423920262,0.0235056150402369,-0.0564745296421276,0.267185578752822,0.0277793632293709,-0.238490412340066,-0.228645528118668,-0.242458892801404,-0.207429421036896,-0.105546316885219,-0.0724247684194312,0.177894768372702,0.197813487611344,0.229561331302054,-0.106614753932503,0.172552583136284,0.168736736538843,0.218342742305577,-0.115696468834413,-0.230019232893747,-0.151336476054512
stable,0.0990110497443692,-0.0623207848568281,0.0539820882914779,-0.092340092492089,0.0114108479315319,0.100239910290842,-0.0538943125381584,0.11902392150121,-0.0858446867464478,0.0705717056688589,0.151325398722777,-0.190561160456583,0.0445023069329745,-0.0459944947394055,-0.116390648901625,0.0666217967694825,0.0508221611719767,-0.0574053426709375,-0.1775703489653,0.191702245249736,-0.174059318832521,0.199865390308447,0.17089939171302,-0.183275772931066,-0.109017485622789,0.133594696552243,-0.0968166559113823,-0.0238750049028975,-0.0028965998595427,-0.149833210916346,-0.105857558503288,0.071888341968651,0.0270349320223987,0.073907184294999,-0.0595119607506049,-0.0290537743487466,-0.168617222126714,-0.0062320784856828,0.124553793960337,0.232079091776695,0.012903035737963,0.051612142951852,-0.0513488156918936,-0.0315992711950114,-0.0719761177219705,0.0473989067925172
stable,0.0585499634645558,0.0248273087706847,-0.0649891317820863,-0.402149295542266,0.115772263358487,0.069569571100742,-0.184545236316854,0.43866004373445,0.202734227234414,0.0678436084589297,0.214417666655913,-0.0094264113514364,-0.151619179765358,-0.0602095429278368,-0.0067047010316554,0.125729740138173,-0.100371365939239,-0.089816440552771,0.0665159448883049,0.106545001542644,-0.0647899822464926,-0.0614044401413992,-0.03259414065884,-0.102230094938113,0.0430826828667763,0.027947318161653,-0.228490900504536,-0.0644580663538364,0.136616581417297,-0.0321958415876526,-0.337492079652836,-0.0420869351888077,0.181292460568823,0.0716274496352105,-0.102827543544894,-0.280468929294499,-0.134226786990172,0.0230349629503411,-0.069569571100742,0.18540821763776,0.318904789664088,-0.212027872228788,0.0151353647051233,0.0053770374610306,0.0710300010284294,0.0130774861706548
stable,0.420996036969834,0.338160688493199,-0.145660796049349,-0.35808762960896,0.0518747555357434,-0.0123278245204085,0.286120013381138,0.237447505668327,0.0356893008659472,0.058453466736742,-0.136070644538184,-0.0323128374878811,-0.217694780107699,-0.224655106334228,0.182743821356366,-0.126571748793993,-0.441727688030736,0.156528528298162,0.0605606453559774,0.33509117633132,-0.26206997079388,0.0969634004000909,-0.197062680792587,-0.449160885049771,0.265562577875369,0.0170980123395438,-0.435903910901983,-0.273020662830851,-0.190807512765408,0.114426435807534,0.159025617921744,0.228869463572699,-0.498015904296531,-0.170938643501358,0.24738608828976,0.30128506265658,-0.0869916338633944,-0.114160964485425,0.432900766570632,0.211082884991437,0.0522978504553536,0.0968638486543003,-0.0622447290556025,-0.0017504515301522,0.0618797059877035,-0.368266795616054
stable,0.0259398209499771,0.182186234000939,-0.0183578901529786,0.202506519308202,-0.448172405048651,0.494514694238215,0.129099391459951,0.0352531462266182,-0.0196272832833388,-0.064301481062753,0.0262574468776088,-0.152973533300156,-0.417613681186016,0.207664053601634,-0.446388813301181,-0.0237664155640497,0.013650140826997,0.179661885282384,0.253090114153799,0.284117502846715,0.441824328816683,-0.410348265736483,-0.0501326992979798,-0.184717246200494,-0.0634974210221749,0.407424108157971,-0.131358311518703,0.0645169336150626,-0.131998005694632,0.106913331472894,-0.0220794442910688,0.154425061577829,-0.0696622515266627,0.0810501405544088,-0.0152116165411584,0.0893839341241578,0.294413691570748,0.308905652163986,0.471814435634048,0.103086272218982,0.451770684788255,-0.033445121715484,0.417705859339839,-0.254890364603767,-0.402094433938725,0.0761724724629459
stable,-0.21085132509351,-0.546475713161847,-0.24409895736388,0.0780517109438196,0.436273115300498,0.0239415448505268,0.570864080193161,0.432556367160316,0.460962071798886,-0.492207128295366,-0.618962456944957,0.0958799159572167,-0.0179175694495544,0.186726989350843,0.0871100151543176,0.0388979018474118,-0.173314199887585,0.047245352588476,0.186320787368309,0.446306304269076,-0.399414347405404,-0.0401490039536151,-0.497495878107953,-0.0363347673376251,-0.40233493965982,0.346961485400848,0.0347383935462683,0.168135124610283,-0.44974277304131,0.511087396443525,0.0271424164728911,-0.0403602289845325,0.108346254801171,-0.117286760436734,-0.162562033409923,0.441793400243128,0.448975051294321,0.417685312579763,-0.148783662162385,0.225368983949258,-0.121706238006699,0.202910076334979,-0.0225929542685155,-0.315330537020961,-0.400909170701128,-0.338577476481356
