group,ASCL2,BACH1,BACH2,BCL6,CEBPA,CEBPD,DUX4,E2F8,EGR2,EHF,ELK4,ESRRA,FOXP1,GATA2,HNF4G,HOXA4,KLF10,KLF3,KLF4,KLF5,MAFF,MAFK,MECOM,MITF,MYC,MYOD1,NRF1,PAX6,PBX1,RBPJ,REST,RFX5,RXRA,SP4,STAT2,STAT5B,TAL1,TCF12,TEAD4,TFAP4,TFDP1,THAP1,TP73,ZKSCAN1
progressive,-0.171623426868833,-0.219441402696189,-0.452516442106258,0.0880505704438036,0.338100824193702,0.290383095695125,-0.427254115254069,-0.323698624625854,-0.313707307524261,-0.219808976235044,-0.319621899922194,0.367874280840924,-0.337800082207366,-0.365835918489094,0.379068565887859,0.293724673321075,-0.242732198749066,-0.35998815764368,0.458030045189076,0.318385516200592,0.391733145090212,-0.546114031409139,0.246608428795169,0.278954900214373,0.540901170312656,-0.324199861269747,0.401824709520584,-0.441890225255734,0.416160077535913,0.54678234693433,-0.290817500786498,-0.226792873473281,-0.371349521571913,0.450444663978168,0.0848426559228908,0.495555961928504,-0.379970791846866,-0.0873488391423539,0.407304896827143,0.296565014303134,0.394005417875859,-0.398015311027,-0.604959213402133,0.462908748522964
stable,-0.253532918330008,-0.494464481857117,-0.505480760584179,0.465853858688273,0.310199388041153,-0.411802764502257,0.0595988604514428,-0.468469234213402,-0.491373583509236,-0.357117639885906,0.402371561851031,0.405303952591328,-0.456343402233255,-0.444930854487234,0.172852546069943,0.383826171763747,0.0434310844779131,0.464110275004853,-0.371858847391183,0.190129875296558,0.127202355085859,0.405620967806495,0.426306210596158,-0.195677641561985,0.529890932152057,0.27596174480309,0.411644256894673,0.523075105025961,-0.474175508086413,-0.526245257177634,-0.45610564082188,0.0887642602468298,-0.528464363683804,0.512375841514066,0.444534585468275,-0.215491092509938,0.417350530767683,0.203840783352541,0.397299318408355,-0.458641762543218,0.429793377962998,-0.4491313060882,0.0408157089527833,0.489629999825816
stable,-0.363961346372877,-0.136662185155058,-0.154418551810628,-0.280479921051913,0.0949656425608841,-0.633840451511017,-0.0261486792539737,0.0103357955159288,0.763965466852582,0.535076183247697,0.190461325917457,0.233924671163927,0.701685673359165,-0.348325142900061,-0.195231693078655,-0.606366670267822,-0.0554776032820792,0.297529566646565,0.521295122559792,0.510429286248175,-0.559193039451531,-0.532072618738795,-0.589935405601473,0.151061626771267,0.0940822412347363,-0.134895382502763,-0.0443467465726175,0.420234010848489,-0.486577450442185,0.470587886438911,0.342229673749642,0.564846807938877,-0.299119689033631,0.166256129581008,-0.0931104997759738,0.689406394925711,0.495411463703663,-0.112015288155536,-0.14001911019442,-0.551065747250972,0.567585352049935,-0.545676999161471,0.163605925602565,0.483043845137594
stable,0.747009610812285,-0.56774072757063,-0.644320958113022,0.011342733533448,0.113897152699771,-0.62445439523787,0.246855467077051,-0.17631574551697,0.0120139011981491,-0.184906691625143,-0.327261353308239,-0.161013122761785,-0.155643781444177,0.294642604803767,-0.711303491050188,-0.0163093742522359,0.0444984161696806,-0.358537766483309,0.17678556288226,-0.655059640748239,-0.789897224586683,-0.414647383252317,-0.0375182724567895,-0.0244305029951187,0.484046119782408,-0.576063206612923,0.482905134752416,0.603648197632137,0.34659098205163,0.42256716169579,-0.61807830242321,0.510288775472219,-0.167322098809975,-0.730566003027108,0.143764113778968,0.660831682664668,-0.174436476055807,-0.632911107813104,0.448608467086191,-0.789830107820212,-0.139065940126061,-0.603916664698018,-0.259003601808141,0.601701811404504
stable,-0.0115921759529282,-0.545179786839747,-0.557351157879546,0.680910018339986,0.359357454540774,-0.125660511204226,-0.622940864359818,-0.0947066709187838,-0.0974868073357602,0.0416275783149049,0.265494753605715,-0.13592881267288,-0.204538607820403,0.772116696090969,-0.483007331372008,-0.0128002114198286,0.664891137080265,-0.180369624266868,0.633126423673205,-0.121341370699281,0.0982645835952715,-0.72468061847631,0.373076103884068,-0.163217175479987,0.284599917256901,-0.753069451948471,-0.030871098130175,-0.0346937857035175,0.679354465820963,0.551600578088479,-0.307684978576437,-0.111445408929329,-0.649012917484498,0.458987283697954,0.676309554507132,0.43345305458251,-0.257990040122984,-0.537815735020971,0.655880516371672,-0.474989616526621,-0.420040551213705,-0.358397645539675,0.499952924770721,0.399479125629817
stable,-0.591128638765178,-0.509226016820192,-0.447931477182355,-0.246843594163383,0.602120064900136,-0.531290794157276,0.254528838820539,0.660973686440818,0.730740175832871,0.697830988577256,-0.661987088299085,0.329857254690522,0.243621582275138,0.200606432966706,-0.571055875047611,-0.0178461975084842,0.248755927238119,-0.613414501557499,0.370014004737597,0.0875655519303852,-0.107641682431534,0.291432153665935,0.617243656751748,-0.657476720560021,0.374386334349787,-0.42959148474847,0.566333399942864,0.164042041001927,-0.394280658537493,0.619090898677227,0.354260824356098,0.597842005228249,-0.552806785770448,0.476568216072054,0.546470499068592,0.586665405996266,0.648009325126643,-0.278604708217439,0.358460325744398,-0.487373346848792,0.625452997386546,-0.311217618517814,-0.0104807972916447,0.241353492401874
stable,0.564894821630311,-0.613569556554571,-0.592549984318015,-0.317008121205281,-0.230032428478215,-0.191764442553426,-0.174812775767357,0.0998099962456224,-0.101808916350471,0.199640599915006,-0.201499389538278,-0.681619391299233,0.426569550374764,0.114841051137136,-0.0491074908232477,-0.151176060713112,0.174466571048166,-0.276662906965351,-0.167847466536027,0.0445862220500121,0.048258464964281,-0.629499095122079,0.182511709284589,-0.534156788347912,0.673166226072335,-0.532965679254508,0.628167855547097,0.55237787243768,-0.0145694485992598,0.440079777392692,0.0673244534282628,0.633097151310807,-0.319996197650674,-0.208052550294381,-0.472491133484511,0.666744952828305,0.0444666989921964,0.600611608493447,0.619595167262384,-0.413034594448323,-0.186727988186157,-0.585238470367496,0.10728224810148,0.349753317562033
