group,BARX2,BATF,BCL6,BHLHE40,CTCF,E2F7,EGR1,ELK3,ESR1,FOXA2,FOXH1,FOXO3,GATA1,GLI2,GLIS1,GMEB2,HEY1,HINFP,HOXA4,JUND,KLF5,MXI1,MYB,NR5A2,PAX6,PRDM1,RXRA,SOX17,SP1,SREBF1,STAT2,TAL1,TFDP1,TP63,YY1,ZEB1,ZFP42,ZNF384
progressive,-0.283063139243731,0.122550375621684,0.0055159025299672,0.003698899343625,0.268624453209405,-0.0805646234229922,-0.110285604113875,0.132641232602977,0.103212270281328,-0.196787934377949,-0.174497198859787,-0.0214795733814019,0.0506489638192875,0.133063036914092,0.156943650220303,0.118267439539592,0.0005515902529967,0.187638025475298,0.616093866111871,-0.0003893578256447,0.0442570061816195,0.0671317784382484,-0.0410448041200504,0.100421872530874,0.0027579512649836,0.0152822946565563,-0.134782700644023,0.429688807084448,0.27806638048129,0.268916471578638,0.19273212369415,-0.3477614312717,0.208760687516525,-0.0527904318603336,-0.161453711700688,0.141823587991099,0.161388818729748,-0.534912759464941
stable,-0.213389156484397,-0.106808042876983,0.191830875875374,0.341831123060259,0.0414524132412087,0.0670954207024673,0.517625663886115,0.114145422593036,0.105219537990002,-0.146671951231211,-0.31180081638734,-0.299546635830632,-0.0745840865982331,-0.117851933995991,0.0620273336821005,0.145991163422505,-0.0416793425107773,-0.27836657067089,0.375870513495558,-0.153328543138558,-0.184493496159321,0.105295181079858,-0.101891242036329,-0.0295008050439259,0.146369378871786,0.0346445351541488,-0.0884267720419214,-0.262027663261947,-0.198033609243584,0.119137866523547,0.228517774455641,-0.0393344067252345,-0.0606657580646886,-0.0510590856529486,0.002420578875399,-0.1580940577995,0.249395267255958,-0.310666170039496
stable,-0.0663759835423295,-0.109725344673128,0.0602704397210903,-0.0043611027294566,-0.0426515846940856,-0.229568447678596,0.24727452476019,0.108417013854291,0.0300043867786614,-0.12559975860835,-0.253990622963553,0.0866987222615973,-0.220497354001326,-0.130396971610753,-0.149585823620362,0.0074138746400762,-0.0815526210408385,-0.0966420364847584,-0.0923681558098909,0.169385230012095,0.027038836922631,-0.0483210182423792,-0.320192162396704,-0.0351504879994202,0.161273578935305,-0.5898827551863,0.21709569387235,-0.206367381157887,0.242390089703198,0.0201482946100895,0.371391508440525,-0.0805059563857689,-0.116790331094848,0.245617305722996,-0.108068125635935,-0.0025294395830848,0.246576748323476,0.107283127144633
stable,-0.0299492338304773,0.284451753914136,0.252325593395541,-0.283660144209366,-0.701036361049519,-0.247971740019304,-0.283528209258571,-0.220529270253933,-0.232271480874693,0.268751494769525,0.55643565497814,0.078105490870672,-0.225740700810337,-0.460452978274738,-0.334916872593245,0.234382440087413,-0.602810790182602,-0.0463751352044615,-0.220265400352343,0.290718664076902,-0.140906527449118,-0.280295802964092,-0.333135750757511,0.267300210310779,-0.0783033932968645,-0.325813360988386,-0.0327858352725709,-0.104690383455875,-0.0101589912112192,-0.210898018845894,-0.228313432350841,0.566396743763167,-0.247707870117714,0.173824297672484,0.282802567029198,0.14644779538251,0.164720786067625,0.501418780496603
stable,-0.536120665078701,0.207007826946537,0.584695466907915,0.189986028818269,-0.359313334617492,-0.517738112739598,-0.581413162811476,-0.608339602195582,0.524574871774644,0.0076119765854608,0.0709571468486516,-0.569009682004831,-0.633674371502772,-0.553389873063485,-0.518579306251751,-0.590229200698646,0.39226832750536,-0.64773549834807,0.406906744015861,0.696598945009886,-0.587755102133491,-0.402222450732501,-0.765725258920323,0.439251459257657,-0.477566999036694,-0.248729375750271,-0.533671307499198,0.57982149273456,0.56441610566886,-0.0314787807439915,0.400482334741675,0.0873851613212823,0.15849900107906,-0.629996211635907,0.415557841998688,-0.257100075895713,0.538899902466892,-0.328947898227821
stable,0.020922651981204,0.278597161113194,0.126551285608095,0.102163574338403,0.153373247882871,0.487383795893064,0.282510925183869,-0.289364973416936,0.0354311407615098,-0.143029886048766,-0.121123831940508,-0.0937583525708457,-0.0545567686764601,-0.458106635706909,0.244694042042375,0.489403518647283,0.210381907064453,0.144852266896322,0.472246899923946,0.557086280288661,-0.254718790407066,-0.151919091598584,-0.10215254965088,-0.37440500309457,0.609862561930152,0.037088151296221,-0.0089884277375253,-0.100440415678553,0.0077172812661201,0.547187213361734,0.575517352889661,0.430121568898453,0.525308720972283,0.119161437561409,-0.698965188960023,-0.0817039592331661,-0.180291124939098,-0.0186791280702676
stable,0.146293556029822,-0.500875576886587,0.0830827429022112,-0.606468761960557,-0.0632918734163095,-0.530531483507178,0.0339683139793859,0.18534840312508,0.464203902279084,-0.539269782628948,-0.078523101662883,-0.157909495400412,-0.0793863937375291,-0.217342899074641,-0.0511652542269142,-0.345519480580199,-0.132537625037573,-0.33569497358986,0.0652859565183091,0.227374109801163,-0.168119038762072,-0.54976709001549,-0.242605338047737,-0.526750021039362,-0.0710696081169946,-0.328496819953374,0.149989905194504,0.161042475558635,0.446099086798125,0.319823369062563,0.0774693179097939,0.0259149742971237,0.24813364973702,0.109297640267522,-0.227260625396984,0.510015124437419,0.059259124053526,0.175005110287067
