group,BARX2,BCL6,BHLHE40,CLOCK,CTCF,EGR1,ESR1,ETV6,FOXA2,FOXH1,FOXO3,GATA1,GLI2,GLIS1,GMEB2,HEY1,HINFP,HOXA4,JUND,KLF5,MITF,MXI1,MYB,NFATC1,NR5A2,PRDM1,RBPJ,RXRA,SP1,STAT2,TAL1,TP63,YY1,ZFP42
progressive,-0.209680718204302,-0.0952769439695561,-0.155092939467825,-0.592574530864505,0.298365562778555,-0.205361756531518,0.192404871513163,-0.207082846521424,-0.332332735032187,-0.0134115125628584,0.0923543383263181,0.0876781692971375,0.223676751895809,0.236698583706235,0.0453003874701877,0.0419556276784821,0.129406483203368,0.720032610305715,-0.100635054315492,0.0337398584813799,0.0084755563653899,0.040689165233079,0.0113007418205199,-0.368053470671762,-0.0130218318104267,0.143922091231449,0.618780561465539,-0.206076171244309,0.278524317800573,0.211174494421957,-0.400169659351343,0.104824122404133,0.110149759354033,0.260176849040247
stable,0.0493278303387254,0.0785759755165256,0.208828725673621,-0.0358403437023304,0.256338018488338,0.399017441726156,-0.0322032686543138,0.118962663028877,0.11244623690118,-0.207919456911617,-0.254367936170662,-0.0310666827018086,-0.22693832851687,0.0091684600168752,-0.0543288085297482,0.168214720970768,-0.14949893895285,0.167532769399265,0.0268234284791225,0.0483427891798875,-0.535180438836278,0.0459180724812098,-0.328473340274001,0.190340260846203,0.113355505663185,0.0189430992084199,-0.175185781479467,-0.0319759514638127,-0.278084696379604,0.0509948230690663,-0.133662508014611,-0.24876077880497,0.0203070023514261,0.0932000481054258
stable,0.141840394661094,0.10032826436903,-0.117719662112443,0.134149726312249,-0.304218369571947,0.261570117819258,-0.104260992501963,0.21874707814955,0.0242081265071615,-0.196112042895561,-0.0381911598686989,-0.123837239208115,0.0328601283996128,-0.195937254978542,0.0556699515706206,0.0692160151396099,0.093511535605281,-0.273980059927622,0.0582917703259088,0.130216998179317,0.232730111511087,0.133100998810134,-0.176885372023447,0.179594584737245,0.0339088559017281,-0.583879036802694,-0.0891418376798006,0.121564996286865,0.274679211595699,0.159057004487487,0.131964877349509,0.203802711244407,-0.332359224212041,0.0365306746570163
stable,-0.0795328498021419,0.273909814671277,-0.229688230133987,0.0140585037409595,-0.664577812993997,-0.171210134760793,-0.118342240410988,0.362550990840801,0.225794090600106,0.550855738131682,-0.0058082081183307,-0.203419288871536,-0.318593415763435,-0.310871139060654,0.163685865152956,-0.534619156346348,-0.00448816081871,-0.125932512383806,0.164741902992652,-0.068906469040196,0.158471678319455,-0.16071575872881,-0.263349436274312,-0.236354468997071,0.143885155658647,-0.265395509588724,-0.287110287667483,-0.0011880425696585,-0.0316151328259137,-0.131542713407194,0.630388587933824,0.155765581355232,0.189228780400615,0.250544977467992
stable,-0.570975928443884,0.652462636484877,0.0667758916935802,0.0805301751394794,-0.56949989922517,-0.513402542940726,0.522423637718792,0.584507570610983,-0.215475528012465,0.0121215807346953,-0.540449335328345,-0.684349815193086,-0.624921085699923,-0.564140016587379,-0.579205409786215,0.334638088010481,-0.577712888620923,0.310947406751447,0.565830441111605,-0.599721391329019,-0.114124270318492,-0.598146410430837,-0.652957394882212,0.378754045106141,0.265124533184983,-0.252475210159797,0.0966510529192953,-0.536293364790736,0.538841370537008,0.409948562058081,-0.0364142180438195,-0.548060368674008,0.294010177616029,0.519595268880696
stable,-0.0482654206454346,0.113621880305555,0.0119293158223309,0.0876048101379362,0.0568462339865712,0.279079373131256,-0.0836055775961673,0.0041150404339049,-0.136324638893467,-0.0448022132044103,-0.164065592255455,-0.0736858044354754,-0.464783394299277,0.186811365203304,0.350408211228684,0.185879387404684,0.23052608715394,0.528097223328576,0.487370344995053,-0.206777748739884,-0.202613076352207,-0.0814989768915952,-0.0420084856731636,-0.144781923816325,-0.421709476018461,0.0260016291153338,0.0419445155994122,0.0300096851155511,-0.0481838036547863,0.556906918095135,0.349160794790532,0.133000400923006,-0.547537508155167,-0.181724641407761
stable,0.012577052943918,0.0377960726534,-0.618969517850292,-0.269749385850071,0.123563459503215,-0.0988069507729609,0.459354544650414,0.362178553646309,-0.596326765437386,-0.203914599359439,-0.17484943571743,-0.248697022067493,-0.0796654876150883,-0.0045683101983392,-0.264888963454324,-0.234192840043459,-0.283312317460238,0.187649629923256,0.215351603310699,-0.34840059500194,0.327563258253565,-0.510539093018307,-0.0837023158987007,0.502587149866669,-0.500915618959283,-0.255411545494004,-0.252579680024696,0.23800246995131,0.512332337341279,0.130387525003754,-0.113773643776223,-0.0013510189130079,-0.338785235170622,0.194132897860154
