group,ASCL2,BCL6,BHLHE40,E2F7,E2F8,EGR1,ELK3,FOXA2,FOXM1,FOXO3,GATA1,GATA3,GLI2,GMEB2,HINFP,HOXA4,HOXA6,JUN,JUND,KLF5,MNT,MXI1,MYB,MYBL2,MZF1,NFATC1,NR5A2,PAX6,PRDM1,RBPJ,RXRA,SOX17,STAT2,STAT5A,STAT5B,TP63,YY1,ZFX,ZNF76
progressive,-0.183274544586713,0.0606475673065212,-0.171580316289794,-0.213939409898633,-0.15595552792641,-0.217220290615269,0.182105121757021,-0.20123817860948,-0.163686712189374,0.0720494398960172,0.128733963168582,0.146535177353892,0.163329388546968,0.034660393313368,0.0828016331356843,0.620573714956498,0.0113044206870216,0.0631488328033622,-0.0865697733646915,0.157319854561051,-0.0964773834495811,-0.0265069174730162,-0.0302100897670406,0.355634476096301,-0.235931055890339,-0.338775296968243,0.0058471141484594,-0.118014253896407,0.0698405301065991,0.539201376390437,-0.211795468044198,0.441424634241198,0.0766946472472933,-0.230896040929166,0.222807533023797,0.115220632692143,0.0322890636864928,-0.179408952455231,0.130812937088035
stable,-0.0769613502253647,0.418742464612024,0.510020443963957,0.309057390668788,-0.308451395785123,0.599859185467188,0.287847569740537,-0.146044766963094,-0.380867784383006,-0.459647119259363,-0.0504490740650521,-0.513353415824111,-0.333978930259481,0.378746802290181,-0.391548444207589,0.574786147155578,-0.338220894445131,-0.566453717505194,-0.369732628395675,-0.169527068705085,0.306860659215504,0.208613738701432,-0.0610539845291771,-0.245882424046785,0.409122295833853,0.226869334571818,-0.186267677366311,0.279818137531986,0.0069689411621393,-0.40306234699721,-0.24762465933732,-0.411016029845304,0.379428546534303,-0.21868840364235,-0.541077681751752,0.161573385856991,-0.0744616213302496,0.543425911925951,0.540092940065798
stable,-0.0800528659948013,0.196811194563638,-0.128556512967634,-0.259123086980989,0.165611551375708,0.385494750985883,0.10032826436903,-0.0304130975613437,0.231768777967481,-0.0568060730312455,-0.213503440638973,0.0417743121675928,-0.0260433996358633,0.106096265630665,0.0991047489498959,-0.143151304038739,0.141840394661094,-0.0651958930481679,0.118069237946481,0.125934694212346,-0.102076143539223,0.0420364940431216,-0.144899183208931,-0.218921866066569,-0.347041409241655,0.337515467764108,0.0382785538272085,0.150317608636526,-0.61158292165024,-0.189557496007341,0.184750828289312,-0.287526123496612,0.221893260655896,0.219708411693156,0.165349369500179,0.271008665338296,-0.0632732259609565,0.112912994394414,-0.0758579559863401
stable,0.0924723709333107,0.144417949751666,-0.32177216866516,-0.0578199835386011,0.257615748574384,-0.271938735364197,-0.225669547623832,0.277219099157677,0.241048607172342,-0.0228375734067991,-0.108973507787934,0.296888454288388,-0.405927966623741,0.116828048930735,-0.11530994434011,-0.225405529434158,0.212600647234971,0.190027092017845,0.242104679931038,-0.103759148541873,-0.0797994978289598,-0.289297931335261,-0.293456217822626,0.247055020987425,-0.295766376982274,-0.319197991315839,0.2533914575396,-0.0304280963599259,-0.308439250086624,-0.31695383670361,-0.0498994378483818,-0.036170491985335,-0.300188681659313,0.161909154817567,0.124418571883862,0.117686108047176,0.21042249717016,0.281575399287297,0.0363685056275904
stable,-0.507392243196778,0.520597969336916,0.182278662688544,-0.580275628554325,0.0710086512525986,-0.621808834782438,-0.62798637271416,0.0453074506596599,0.554516616777533,-0.621924457150144,-0.629373841126632,0.147798420890498,-0.511001312817316,-0.543755477840322,-0.597065648093349,0.407990041931801,0.518417661831603,0.0716197980533304,0.685698451680566,-0.598510927689674,-0.0640217567469347,-0.35671978059473,-0.730452566723347,0.524586941022774,-0.513487193722996,0.542376268168401,0.507796921483749,-0.391299127279381,-0.248224705983729,0.0012305523420141,-0.535620618398149,0.517922137398577,0.413283894624627,0.583034047898168,0.0371725912174862,-0.654885090686911,0.491692377410411,0.297232072409982,-0.381421673581067
stable,-0.220329238003076,0.124493014453836,0.0608381252749736,0.421223798831576,0.50180245921973,0.282654694120284,-0.274107234543646,-0.118723672471155,0.108794883359526,-0.116252516996085,-0.0360006939719271,-0.0127742617028961,-0.456942926831143,0.478155334262584,0.141741414666554,0.404242610247529,-0.0168254991640358,0.423071092446318,0.52197693718443,-0.243276312660314,-0.530470291927163,-0.126646166007181,-0.08127539814721,-0.0045735147353613,-0.127232485737861,-0.0674300815690603,-0.35354858923952,0.551375737239716,0.0520267666105159,0.105962660931664,-0.0490090418949817,-0.0812742939669263,0.54084406569315,-0.177934236007857,0.0551041170613735,0.0845316258040378,-0.616301537925194,0.232449824977983,0.0397571152973011
stable,-0.352926289676426,0.126732898869493,-0.621771111708297,-0.554018191228535,0.103144965303651,-0.0117716489376409,0.198486800339435,-0.583339782136289,-0.305957369837339,-0.0897217958152971,-0.232892802180958,-0.426558947939932,-0.172983589869572,-0.418548870379469,-0.388082982677364,0.159678096292694,0.151201372876378,0.0335457503507332,0.18596851803243,-0.321665075124346,0.12990203289924,-0.512981760443853,-0.245808747912951,-0.403125210396025,0.0459747612766187,0.470934939936499,-0.571742618170836,-0.200373672713101,-0.395431640459531,-0.295630294157816,0.241523721619208,0.195776196585439,0.164263399050203,0.446624719741599,-0.141190804820825,0.0937998748164446,-0.278668731745083,0.241458796978393,-0.314012083088362
