group,BARX2,BCL6,BHLHE40,CLOCK,CTCF,E2F8,EGR1,ESR1,FOXA2,GATA1,GLI2,GMEB2,HINFP,HOXA4,JUND,KLF5,MYB,MZF1,NR5A2,PGR,PRDM1,RXRA,SOX17,SP1,SREBF1,STAT2,TAL1,TFDP1,TP63,YY1,ZBTB33,ZEB1,ZFP42,ZNF384
progressive,-0.38726238105087,0.0345538233762715,-0.0889314834501034,-0.572393006576696,0.184384392720517,-0.32049076742799,-0.200898849151055,0.287040070807393,-0.399429220267867,0.128708936463539,0.246159491038283,-0.0452930867918075,0.121279053315026,0.756485395156006,-0.154697305031045,-0.0002271143320506,0.11199981060553,-0.314585794794675,-0.0467206625932685,-0.517204223888398,0.181139902262651,-0.228412128233757,0.292231255539979,0.487549581103504,0.361501126815415,0.400791906260171,-0.426845164636834,0.356666836033195,0.120240816368509,0.0121343943124183,-0.220982245085244,0.18600663794945,0.264425972316068,-0.519864706063848
stable,-0.189846308386773,0.196045988708443,0.357993735647697,-0.114089239090259,0.236646334229629,-0.0919367228189229,0.652327339211897,0.0985900382860818,-0.160964870790696,-0.0278985614475185,-0.288285134957692,0.276415015317419,-0.247004336718274,0.338638636106871,-0.118474378829977,-0.129512834036854,-0.134200397206898,0.447057435878529,-0.0117189079251094,-0.337050913097663,0.0207160049772902,-0.0556459111798744,-0.327600180899994,-0.129059198891366,0.0735644994266546,0.132915097628015,-0.0328129421903064,-0.0802934207513948,0.0275205321596118,0.0746229814327935,-0.0208672166924529,-0.0537557647403406,0.250557812024597,-0.158318665775349
stable,0.0546977832599087,0.0827881918878044,-0.0300968663870311,0.138096636204841,-0.192445470289248,0.169938248469381,0.329495258967584,-0.0615895294760694,-0.0612405803005676,-0.121870499544007,-0.0020936950530108,0.066125868757593,0.0906395483365951,-0.259967135748848,0.0625491397086994,0.16767007882862,-0.241821778622754,-0.38846766962739,-0.0570531901945459,0.0922970569202287,-0.732793268553801,0.0922970569202287,-0.377214058717457,0.40574065381473,0.0364651888399391,0.289453341078751,0.125534465886776,-0.0347204429624301,0.221059302680397,-0.144116009482247,0.132862398572314,0.0950886503242432,0.150658806522906,0.206316200015445
stable,-0.0846139158709988,0.168634281279925,-0.30158958478416,0.131966052734114,-0.504649792864289,0.195871652483918,-0.199828655564401,-0.0782827109422257,0.245993691503371,-0.245070390784592,-0.42432263033048,0.151619168033847,-0.0378553294699558,-0.132032002785456,0.116797540925595,0.112444837537064,-0.258260401052869,-0.326188953934497,0.144034912129588,0.317615447260117,-0.243619489655081,0.03567897777569,-0.206489610749881,-0.0944404735208653,-0.0597507465152961,-0.164017777686028,0.515927251643666,-0.189870197811852,0.104267031170732,0.235705483494115,-0.0984634266526899,0.0443184345014117,0.222647373328521,0.257073300128724
stable,-0.611194049121597,0.606868163716765,0.254790530453759,-0.0431270175407469,-0.494147949739421,-0.0823895774531769,-0.437771363187303,0.635987552327579,-0.0955979475559315,-0.666787856409985,-0.56294188734884,-0.597870322074714,-0.565636295972421,0.397149239290497,0.608911629584191,-0.582602006541087,-0.735664191836638,-0.561013778425543,0.409179320606792,-0.049199736670959,-0.117153216544581,-0.507916624999373,0.643147922645292,0.62760769431479,-0.0572170442879149,0.417855810761627,0.0756659155668091,0.155929629335326,-0.612158103583246,0.3631601396811,-0.386289206978937,-0.251873647723644,0.563205560363991,-0.285821548424423
stable,0.0501705554572016,0.0576851268013619,0.123710723028379,-0.0016022422780998,0.175835903945118,0.533799954018903,0.282898724045447,0.0563053264065447,-0.0467524385972553,0.0431250942233303,-0.501170372615208,0.440111176851579,0.124119267279358,0.418747946476915,0.505042182821255,-0.230350683310982,-0.147876500892916,-0.117314968285284,-0.308194330485468,0.0185023194203666,0.0869142105041825,-0.0949133087228197,-0.10280889438191,0.10615763580301,0.520669275720578,0.532315539867096,0.469417344375339,0.509509740843421,0.047744617492491,-0.618287125360933,0.0177336836058555,-0.0399657587622524,-0.140269428963628,0.0467722601512112
stable,0.0249847060424424,0.009276559956391,-0.6395598426553,-0.25509931979685,-0.0246767031780101,0.0963116851741516,-0.0597566083691506,0.493416536151405,-0.661505046746107,-0.263634241277042,-0.0787676799093124,-0.326612721714926,-0.30860265948417,0.230252404509549,0.354482928276788,-0.327382728876007,-0.195217078680365,0.121576025396144,-0.503151047735175,0.559000882929157,-0.263788242709258,0.250754858340646,0.0558376771861755,0.5589563035672,0.412326676751043,0.104100915508876,-0.0897301502815439,0.143942707090912,0.0260667687372246,-0.324687703812224,-0.520508630213647,0.540678765164699,0.20247540934087,0.264469091146425
