group,ARNT,ARNTL,BARX2,BCL6,CLOCK,CTCF,DUX4,E2F7,EGR1,ELK3,FOXH1,FOXO3,GATA1,GLI2,GLIS1,GMEB2,HEY1,HINFP,HOXA4,JUND,KLF5,KMT2A,MYB,MZF1,PBX3,PGR,RBPJ,RFX5,RXRA,SP1,STAT2,STAT5A,TAL1,YY1,ZFP42,ZNF384,ZNF76
progressive,-0.0175441419666729,0.097162529253045,-0.254896453675944,-0.0361990862180141,-0.534165216303727,0.2453892929454,-0.21801128369387,-0.192070783281322,-0.190698615753202,0.225231498544214,0.0213992793075805,0.131434046800605,0.168286546127248,0.183184365003975,0.290278773508172,0.0138523579029223,-0.0560955153757492,0.024306967640977,0.573500685443158,-0.111341593710282,0.0545599945704725,-0.0466210253006372,0.0916085178297034,-0.312886867066715,-0.0483525700385025,-0.572977954956255,0.639854786624373,-0.216051044367985,-0.192234136558479,0.296910916560751,0.203832219236633,-0.2106603862218,-0.341146984014894,0.107747821612825,0.231863641596792,-0.462224433043739,0.140255123767089
stable,-0.601513955597194,-0.567878935483372,-0.0215018393421696,0.13423291132183,0.0137458187223156,0.441709213914855,0.552827647943853,0.0821677432004337,0.58339097672308,-0.0532938446552346,-0.534551084503009,-0.317536091713826,-0.0922275323212345,-0.368295791018019,0.0045307447185285,0.178311681973278,-0.0059897981024615,-0.176007913472331,0.267467522959917,-0.107355612144118,-0.0413910407336764,-0.547682564958405,-0.410147585451885,0.545148419607364,0.521573188614342,-0.490395521568196,-0.269080160910579,-0.553058024793948,0.0001535845667297,-0.571564965084886,0.0690362627450373,0.0751796454142286,-0.0366299191650532,0.174625652371763,0.136997433522966,-0.24350833055007,0.554286701327786
stable,-0.0579148555744186,-0.0904642460733644,0.0194232057745753,0.054101166769365,0.0622606870034331,0.0881582947028668,0.0724600872960183,-0.154587432260661,0.100841027240603,0.0378708167385555,-0.132946965552915,-0.0441678377887602,-0.0930362687558424,-0.0879809138282132,-0.135430297798066,0.0028380939944584,0.0414184342316286,0.0243011798275508,-0.0559636659532283,0.0917946026332668,-0.0728148490453256,-0.12664994450271,-0.123723160070925,-0.186959441884953,0.0006208330612877,0.0812404405913743,-0.123723160070925,-0.0130374942870437,0.0007095234986146,0.0013303565599024,0.0405315298583603,0.0862071050816766,-0.143767198906788,-0.11210471278111,0.0807082979674133,0.0219065380197265,-0.0585356886357064
stable,-0.446899403224311,0.0901304089573697,0.0782023697050189,0.326546827397221,0.155265544649982,-0.658655605681775,0.0209075744198508,-0.3353253281953,-0.330567514785654,-0.263086978116456,0.552911527365991,-0.0892592600232092,-0.341088313452053,-0.52510177292933,-0.437182742035598,0.196879659120262,-0.666026865893901,0.11224418959375,-0.202843678746437,0.31616005164377,0.007304248755653,-0.344237851906326,-0.424249530936139,-0.462848129865095,0.155935659214721,0.290628686727221,-0.452662388481065,-0.286607999338788,-0.0778673124226495,0.0706300751234704,-0.346449229969964,0.273607776782855,0.513642813872296,0.398450120193695,0.239163888155281,0.355964856789255,0.113249361440859
stable,-0.128306913399065,-0.145762108889676,-0.533119424731819,0.581368612076519,0.0170310816411488,-0.418791636449342,-0.243507877253964,-0.395914436451881,-0.459598041533871,-0.521809722079493,-0.0023949958557865,-0.532728574713687,-0.664952304251903,-0.672278663102416,-0.576237666093809,-0.58737273363165,0.437194851132868,-0.514433467481984,0.347266083131216,0.593809284994076,-0.676336850524721,-0.300147866051749,-0.582832220655055,-0.239665904735306,0.0991677971536616,0.0785608536444982,0.162227705398208,-0.256888253406605,-0.515240115391746,0.527206778712846,0.486749643857285,0.530874116117019,0.0485485618266731,0.33566532195475,0.517568583584871,-0.559871861079268,-0.438658459711404
stable,0.202588006263078,0.190787883402353,-0.0581186006072843,0.240263859236692,0.0971368895212402,-0.0511035407306047,-0.283376023043095,0.287039430873681,0.302704881681639,-0.302549558514988,0.0470751234583884,-0.226645345874958,-0.103704840568203,-0.479520336792531,0.154310237714333,0.326291813988804,0.161229884788641,0.325907943876938,0.462063122312134,0.38122407077736,-0.202668996199974,0.235093816689589,0.0841441066308726,-0.303039935941129,0.239614830290328,-0.0948547484226588,-0.0077583921742242,0.105589798140633,0.0112698051917303,-0.0676665375515677,0.552076225740039,-0.0270384349603918,0.309091992184572,-0.517570074817298,-0.21301240964775,-0.0248805523951314,0.100631660770891
stable,0.0321868804292131,0.0408131115616454,0.145039242599669,0.211616576245005,-0.102688944826746,-0.081151984824067,-0.0201592159782103,-0.508534722432285,0.0481678934608139,0.0256579272924859,-0.0683598155286259,0.0287690940658418,-0.113976634000512,-0.226322051782142,-0.235430697736199,-0.459193498007013,0.0049181782238464,-0.394582617998975,0.0511359710921627,0.0455432297702824,-0.11871901699275,-0.48249658684818,-0.258966817465778,-0.0271297013245596,0.231035816945978,0.267143339866188,-0.325168031080696,-0.266207128051341,0.190075527981126,0.340895571917884,0.0855059830022852,0.437742391489538,0.0976562952892941,-0.126654331982347,0.0164061921964222,0.184638140584853,-0.259371555324598
