group,CD101,CD107a,CD11a,CD11b,CD11c,CD123,CD124,CD138,CD141,CD169,CD2,CD224,CD26,CD30,CD303,CD305,CD31,CD319,CD32,CD357,CD36,CD366,CD38,CD4,CD45RA,CD47,CD54,CD58,CD70,CD82,CD95,CD96,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Mac,Podoplanin,TCR
healthy,-0.769388377388234,-0.351016357086401,-0.338948338970016,-0.155685276091176,-0.771503630247253,0.815813167712523,0.0955852561303592,-0.0546661085206544,0.254855315253084,-0.232018729986307,-0.234370800586872,-0.0835543353826521,-0.0283766678446739,-0.0891198931235921,0.760124137671725,0.75914614427246,0.379581777562789,0.0461106539387051,-0.811632842286485,0.0290415899215762,-0.0734742579323402,-0.717537503576443,-0.0131655906100021,0.374555300203843,0.83779205216873,0.339324711500468,0.244173279539507,-0.53144131875833,-0.342396653469326,0.281116732127964,-0.427020273635698,-0.22710142187392,0.32100708205039,-0.540590616851375,-0.452532554327297,-0.688320527252658,-0.501126665679135,-0.239224965518433,-0.424234727684721,0.0955581537796528
healthy,0.662170789030366,0.3628410332664,0.228446496329929,0.48549282058138,0.695103508082056,-0.559650455290076,0.355907586995645,0.377586276861008,-0.105860162032455,0.390466862055274,0.402444091525651,0.65578437105818,0.264469419060314,0.358855111421317,-0.55557443494774,-0.410071815023857,-0.0877487688657543,0.148530128189609,0.626320189944459,0.51960538599636,-0.0673667883334537,0.59329571362473,0.274054840904428,-0.204942008618251,-0.468993378497228,-0.104074913099926,-0.137463083377893,0.520727336791739,0.378033630465654,0.21991628710944,0.611957097498371,0.343348820919498,-0.228907345969073,0.702603138067717,0.672005063340568,0.388624546208475,0.490287039891939,0.508788479524222,0.536277604835803,0.395251819146875
healthy,0.515831066545828,-0.0037208863906777,0.157678714015023,0.172855079176704,0.611557839984598,-0.84291803728868,-0.115426642894513,-0.217924173181906,0.0746784811293475,-0.058888094664329,0.0407105410673085,0.0897024182228181,-0.518395422764853,0.0958527083668363,-0.774619539190442,-0.757736714685665,-0.291949213790382,-0.280850946644718,0.65303648575923,-0.183960723182648,-0.475683825179419,0.632958098354728,0.211515693869953,-0.634071561144876,-0.786067609234862,-0.423718285360941,-0.0134787144245876,0.339121557603499,-0.0728121766124535,-0.134135487323443,0.261404916327187,0.0789745866626481,-0.530599586577409,0.515711961552754,0.3959419180249,0.642609317007002,0.239367692518117,0.104080481673791,0.101374717850974,-0.0255429628012299
healthy,-0.570631715133935,0.0731651276789528,-0.185138702339177,0.0229834348128732,-0.582453729149648,0.715594062006826,0.209842431167736,0.144871949104298,0.0429341888150211,-0.0438931556859511,-0.0101943949542236,-0.0542058907531725,0.181008213641441,0.0697612878564173,0.722616685304128,0.599246417860365,0.140301652821461,0.451813279651326,-0.584851149447197,0.0531981436408436,0.122439609021509,-0.45098178654364,0.0758128626945655,0.17957332565475,0.64952569053504,0.257493328128448,0.0278963858306576,-0.192462389162824,0.155266994046499,0.305822203085348,-0.378109503169594,0.079228541475659,0.220793171756927,-0.560727481549817,-0.116976794502902,-0.383267688249838,-0.141731174180272,0.150146869451846,0.0726648533197262,0.0998546772179247
healthy,0.781219038448212,0.145743361177513,0.315581519583121,0.210643934839304,0.731886698336297,-0.81289464204124,-0.0189391571701412,0.12647243501439,-0.083119271546925,0.231742129400859,0.503068572509472,0.254933832841884,-0.136823847892716,0.127910943284994,-0.703978155677337,-0.716516636571259,-0.211540470074349,-0.29591369282336,0.150717776342036,0.0694623053086126,-0.163641139986902,0.707572033716956,0.142459840362018,-0.502503278730854,-0.686464223011021,-0.391939099436873,0.0091141214788933,0.530097981225982,-0.116541921653227,-0.407938719722995,0.667395213992916,0.215261068239727,-0.504175636643873,0.704571752740143,0.514435903161775,0.572724162032645,0.267444870419059,0.163658282963066,0.346814664896674,0.119848165976409
healthy,0.637404543257241,-0.14699772310415,0.133241240911154,-0.0555625432992083,0.694088889420369,-0.7763315246605,0.0315857084101246,-0.0165669609113167,-0.41222763141895,-0.0984197523040404,0.333788776105828,0.280797883549484,-0.402994820876003,-0.0447359907868749,-0.749881629011275,-0.765341898626627,-0.28643120193128,-0.62478377184262,0.467462002420233,0.147169276508385,-0.206515345509267,0.623279149500686,0.107543176328893,-0.48109724923697,-0.834345723777588,-0.279255568421438,-0.349662023297027,0.379471086806722,-0.104977951849697,-0.0364151841561207,0.549467548548246,0.0834004984093726,-0.512885269193077,0.427384599172467,0.254610873130961,0.534247433946452,0.58133082002607,0.107078484584097,0.313831167164392,-0.105782889806102
healthy,0.62267271387816,-0.166555357257054,-0.0188514479246443,-0.0298633110765404,0.546077027635063,-0.861895897553391,-0.368515404236095,-0.0973853014411987,-0.356271557970572,-0.0736224571335607,0.359138171229402,0.23111274527268,-0.3664538754036,-0.0577165526871388,-0.800683638935961,-0.775882529104399,-0.331766423149539,-0.310383332871273,0.615734642699178,-0.155468330283916,-0.183146774121706,0.524201718112907,0.0309190548599488,-0.623115282039596,-0.70136637855965,-0.467645269673744,-0.158858574659428,0.315859652515274,-0.166289973563002,-0.340799869917592,0.453270430723104,-0.136774515753514,-0.542589651375791,0.536439250470305,0.240943644859269,0.272403668558157,0.255753246610182,-0.0980020183853642,0.113918143475906,0.0193887832664028
healthy,0.738787023260997,0.150062985746881,0.225021850568631,0.238008456076208,0.759246606425874,-0.838160264350871,-0.0412171887429627,0.0544901914598634,-0.240372650044191,0.30102447935887,0.191322615577738,0.465547129683359,-0.140674073865386,0.0334456628599764,-0.811290388009678,-0.711807045629604,-0.358128221556185,-0.385187087402776,0.547909112008047,0.0672963573474191,0.0610518029405177,0.670241339868994,0.337541612513694,-0.476804836581116,-0.807642544711662,-0.322814996089668,0.0967318200206683,0.399617780345509,0.040191031611407,0.0630538968051999,0.592754901208392,-0.0155576185169821,-0.331255662592224,0.685947904702563,0.403574361514018,0.517261952829183,0.12026892654567,0.0772854544056348,0.107685651335518,-0.085405758229089
healthy,0.674251834905076,0.225998404867437,0.372852276729903,0.210060160574216,0.670765596908283,-0.772742772027985,0.11889439726545,0.176006721582468,-0.159805466634175,0.277774559790859,0.388246482954711,0.545815704744054,-0.155726273681411,0.115885942853372,-0.764638962531526,-0.662289616028508,-0.0359076689480018,-0.363703508010097,0.59924543694753,0.1395316785835,0.0150904166315913,0.645377967328936,0.509662280938731,-0.759811916726689,-0.718592663758063,-0.296509298603469,-0.216803329995057,0.549372019641947,0.135407454069054,0.195760349267361,0.717566469179552,0.118725604697569,0.127194739223402,0.830297986295855,0.458011877013781,0.576735114497119,0.405418514302437,0.274497455874587,0.406880740281956,0.112610340482549
healthy,-0.500496973554134,0.104925049828235,-0.108963622533742,-0.0694775364157035,-0.714847672736012,0.566318345011424,0.0228217480881129,-0.0666427712371224,0.330850020649809,0.0336057953508617,-0.0663060655639093,0.120360686416764,-0.206652219805588,-0.053985083295103,0.576783179334176,0.577325504292502,0.173058303083431,0.0393619517792278,-0.548182202823774,-0.0865399620561439,-0.0231776014623337,-0.696601234925382,-0.185829262581764,0.21518996394506,0.712228598553692,0.212638174633549,0.0296975257052331,-0.341137028618241,0.140003638590599,-0.170104661732102,-0.479779030781645,0.0315974966145886,0.195560529893806,-0.839537996115019,-0.250171430653897,-0.259383117963123,-0.325297725900539,0.0826052852052426,-0.161423516428478,0.0016953921411401
