group,CD101,CD11a,CD11b,CD11c,CD123,CD124,CD137,CD141,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD36,CD366,CD4,CD41,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD58,CD85j,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Mac,Podoplanin,TCR
healthy,-0.700328818213025,-0.277814087322913,-0.186833932298688,-0.714447839725387,0.878563565627143,0.110308801436946,-0.107449959499376,0.166001303182762,-0.230715253975148,-0.103169424984251,-0.335255429850153,-0.263831262630857,-0.220306842307504,0.0271793400875146,0.845503339653611,0.727078514541088,0.323308677809608,-0.706204489975499,-0.124655293839141,-0.647188413272718,0.400903887339395,-0.466535941673087,0.831592193977842,-0.0086863474073247,-0.0379543619905495,-0.101805229483825,-0.0386933024989082,0.29263780067975,-0.515721978288618,0.140114100447476,-0.509317883375477,0.261458445412595,-0.626601557067295,-0.356973920320837,-0.668892826803619,-0.354690140889154,-0.214493722145386,-0.398100338641447,-0.0024547048677342
healthy,-0.688044097820275,-0.252808307339066,-0.539703565925292,-0.718290682249696,0.52715164413878,-0.47730919335735,-0.450156683961969,0.247778845282147,-0.464435540370448,-0.216695408017243,-0.398913065093424,-0.642891130865403,-0.64770788921544,-0.290647301712963,0.484973517942969,0.434727836930036,-0.253234239884961,-0.74464168486836,0.0113411061093475,-0.63434387929058,0.133366165968694,-0.522593835903357,0.373280444110038,0.0048977375786298,-0.718086218271819,-0.490735178358283,-0.188948767298493,0.198239799221041,-0.576477680291128,-0.326015895612976,-0.70536762193359,0.195608374694733,-0.670471802984699,-0.761721314944243,-0.456898096596141,-0.564430124603951,-0.617916504823955,-0.650802283035677,-0.534170845013381
healthy,-0.541069948082823,-0.134167483201446,-0.254529959322044,-0.658437946464443,0.862281561631805,0.0477307773605779,0.0428414040482505,-0.0178138910136048,0.097381718205293,-0.129863003718055,-0.170528255581851,-0.231223104793843,-0.228354508297752,0.489677206987905,0.748655321995741,0.673794179687929,0.290974178523599,-0.701070671608741,0.304620083323534,-0.572701931587743,0.508210135303815,-0.0665042406620301,0.72519085291653,0.0692493190313159,-0.140012155762099,-0.136690209887771,-0.252401631588633,0.0566909614822765,-0.377651720543303,0.098786890264083,-0.306111527985908,0.427062610992223,-0.52010716477577,-0.403352333198643,-0.664007963232928,-0.28121057379095,-0.146523819160805,-0.129852817728504,-0.0438037784652061
healthy,-0.705268048889086,-0.341553988393174,-0.144575625919497,-0.773063288519772,0.829546145778158,0.212012626194566,-0.0809785647137379,0.0319946651997458,-0.165123928624525,0.342392020440001,-0.204236772131055,-0.245868715949556,-0.244459115190382,0.272370326983991,0.861296711946232,0.813214607625358,0.435165447462932,-0.683879309720978,0.214085296424145,-0.712094453650115,0.246252683104565,-0.0744118139932047,0.804828077120216,-0.0300175182171815,-0.112580402391962,-0.279936550597889,-0.375321584894086,0.153540662502384,-0.44963927654071,0.0630036558442853,-0.584073066141852,0.387770835293247,-0.666609099504369,-0.340346459745474,-0.508617168013373,-0.42874448183004,0.0418054232809703,-0.225723878751787,-0.162871553713438
healthy,-0.711309756188228,-0.185339332749693,-0.120269181747619,-0.687234747292496,0.882876665931983,0.0656274774577281,-0.154820305831187,0.243501422137885,-0.225141061143216,0.172916945156035,-0.342367711815469,-0.368309450448507,-0.350914476902421,0.247164899993719,0.743835522588664,0.73952068821866,0.362680327228056,-0.173665548206975,0.256105970701614,-0.653954859666623,0.543034388528177,-0.24118520561717,0.803770093244427,0.122427086864905,-0.0537701572461541,-0.170185852654108,0.0360576578214415,0.0828743860103391,-0.439147998643754,0.0042200167714783,-0.598161250487891,0.527911252365178,-0.640569736135485,-0.481350976626072,-0.540029278767002,-0.162144680558197,-0.0838283761881841,-0.262749530980196,0.0202422644922299
healthy,-0.693042497991588,-0.311254404171485,-0.208329792969837,-0.813554437265457,0.801790951409546,0.0565154246265448,-0.187372903178253,0.243219090314549,-0.0514298705648933,0.0182466918717879,-0.490746123837084,-0.491515480372696,-0.42748353133971,0.158607421921483,0.589525080182134,0.539703724109068,0.445770642894131,-0.748728472026882,-0.188001824078419,-0.666711163545694,0.234672899516775,-0.119963904508203,0.630006392516888,-0.248308195851522,-0.222503262328177,-0.449115836974629,-0.553405552468378,0.120626281442699,-0.601047034488168,-0.254984643925562,-0.700478971758865,0.124213473391053,-0.587698355461111,-0.446824152001659,-0.708157966326611,-0.648439544995248,-0.23684512341303,-0.421933860557893,-0.120340168219785
healthy,-0.547950187018931,0.0212792172873568,-0.0165736555924181,-0.550977815274678,0.87542787232475,0.391862077661803,0.0712845047365364,0.314500309860991,0.0602196252307522,0.381350400943205,-0.300661034596063,-0.272730492908386,-0.143631329203819,0.254872497860097,0.77837787587227,0.781383240362339,0.257959130916224,-0.515935390593001,0.188688046389635,-0.559871733696884,0.635879914239745,-0.0633545411507148,0.706489174717195,0.0884317525581177,0.0726737558115832,-0.240171954476644,-0.164520609940087,0.126556951067408,-0.318263958230057,0.162777807788384,-0.438898690735259,0.532212614537554,-0.5050721129175,-0.201276756686663,-0.201492933437978,-0.215908801704603,0.0595003554328243,-0.100250012116012,-0.0441014731889617
healthy,-0.772402509855584,-0.353509462067675,-0.342077578324191,-0.765177667717991,0.82774741792721,-0.0876063166623791,-0.121379685873086,0.173366398874267,-0.356019083967714,0.15443866599772,-0.2976620672051,-0.564322279766134,-0.280913251268884,0.052283976139457,0.860592254702358,0.632899675171368,0.388668744288484,-0.628194045528894,-0.29473284178181,-0.684174525365706,0.316136233194923,-0.370227263566686,0.734701766622641,-0.215712398813765,-0.451446159401982,-0.180933344862208,-0.287609038430088,-0.0530178885656165,-0.484372211134867,-0.196613096471636,-0.703646034496411,0.161330905413408,-0.76700942426228,-0.464860924077195,-0.465701336820974,-0.253458458427275,-0.109076035692858,-0.181218034277605,-0.0750872427004269
healthy,-0.799583107927167,-0.375933318338844,-0.182114949203514,-0.736605008162944,0.768498101625912,-0.0250096455755364,-0.047204795104257,0.310721858077395,-0.280846020457442,-0.02409227925088,-0.38744635524441,-0.561974397498409,-0.349115688775558,0.0865990338959722,0.760330915402503,0.692457331685714,0.418674582577601,-0.746436330616615,0.124557178646601,-0.707670124109427,0.719438640010314,-0.364295669363389,0.751758236614334,0.143816577767219,-0.502198354106076,-0.249339958736642,-0.363521764586205,0.235326610618826,-0.53832668774248,-0.119491920740781,-0.740876164125652,-0.0643363244779946,-0.798686294733843,-0.437807955543347,-0.738964917300092,-0.589102012535028,-0.141503604621571,-0.281196525710787,-0.142688956001195
healthy,-0.690689571142096,-0.132020771329278,-0.272366725204114,-0.758728668386649,0.624472836546449,-0.106130405743094,0.143197797565201,0.48686959560507,-0.126162538970833,-0.299996897016433,-0.0396354693594318,0.0070473129180847,-0.46248874177009,0.0020479048809562,0.677444702351732,0.516969580901261,0.0633856782172541,-0.629129437444043,0.0954917180248147,-0.626554008338548,0.258484790450631,-0.186656141273386,0.622695482609796,-0.0947485989519624,-0.279890378309691,-0.613256924220742,-0.440560188269823,-0.131072412834825,-0.544203526816182,-0.407184116865829,-0.634974552840095,0.416437526134089,-0.537318988339232,-0.497569342120945,-0.207211531336568,-0.719999663835319,-0.13810861166899,-0.165825975967436,-0.0374870040096544
