group,B7,CD101,CD107a,CD11a,CD11c,CD123,CD124,CD144,CD169,CD224,CD257,CD26,CD30,CD303,CD305,CD319,CD32,CD36,CD366,CD4,CD45RA,CD47,CD49d,CD49f,CD52,CD54,CD58,CD62L,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,Ig,Podoplanin,TCR
healthy,-0.171952150858713,-0.70641208475111,-0.251656602438804,-0.320415744095107,-0.711772440781446,0.736302266103519,-0.0058305239414082,-0.138600378227006,-0.169096387993085,-0.268376059116106,-0.124094219461303,-0.100814997152808,-0.221548212428734,0.745459549687056,0.695879141932406,0.22764539061631,-0.778361450834083,-0.0201922901069021,-0.664195247809839,0.327185752342566,0.726078719532911,0.178903984583494,-0.160986971949085,-0.055895347455661,-0.0784954628371516,0.199467939633292,-0.585095894162331,-0.114259615696259,-0.548901874539047,-0.621511467800987,-0.459474848250843,-0.747009580549456,-0.49471168450554,-0.263780836220446,-0.400823878076112,-0.0483343077527663
healthy,0.495325908208656,0.66350318696805,0.522241559043171,0.18520583944926,0.803715430114202,-0.505916625488786,0.340498441686631,0.364151674293898,0.374983587865572,0.650813483273013,0.470309304539041,0.193406122137465,0.362681582641219,-0.533076932624075,-0.510819829629253,0.0373654839423044,0.751717494299315,-0.0268540087439318,0.617344448980635,-0.192202370244684,-0.48973631025831,-0.109844853434846,0.0211619227454007,0.661458041438982,0.143822518896381,-0.141432803045623,0.650862892342608,0.340195790491182,0.694390952451023,0.638371304115772,0.646031310719628,0.426083823288534,0.542196501961327,0.461343221208904,0.562141993802073,0.452413784861518
healthy,0.0265953277658014,0.53558588401153,0.0180007119760933,0.240919520759698,0.650718388221024,-0.83699292100703,-0.0587950212708906,-0.0305506733536978,-0.036123048484189,0.0710664530938078,-0.0235520808812257,-0.469194920052716,0.117735599406282,-0.707543272149278,-0.697259103114001,-0.229247459696692,0.60829382683574,-0.456690402170627,0.695324450719017,-0.523197990254392,-0.66724145013785,-0.34919232977127,-0.112790696883782,0.111466346149351,0.195236561874962,0.0594792411599915,0.381909803781426,-0.201571940045508,0.259305670570894,0.457235061053724,0.462672461286472,0.562618847475932,0.202049026929371,0.134714469815054,0.155940464682695,0.0346240836813584
healthy,0.199675443689223,0.792796009045876,0.337020822305466,0.534385412112579,0.83950689804657,-0.783225452496798,0.0062369965131267,0.0819530368743099,0.349610548536835,0.486085719113082,0.186746491126308,-0.0769027298269814,0.377104209157044,-0.77548013272859,-0.672127711786819,-0.280412883166373,0.812534138849767,-0.0626818484646847,0.833514800060295,-0.002367040768441,-0.656099943047205,-0.122856478234221,0.254312067453043,0.413031797138893,0.603953882772635,-0.0400437745886184,0.658761541976622,0.0820824591094492,0.762506107030434,0.732380023272144,0.483510303022967,0.597126088125761,0.526667691552013,0.357264476871382,0.446314330729311,0.419719692219299
healthy,0.191463589118414,0.389016504431625,0.291627175321146,0.395680925356828,0.512426619198895,-0.0916316352224604,0.0402574870693673,0.300599789283736,0.26681470914698,0.249748972280605,0.236393502667873,0.169579505376857,0.298843123082208,-0.076218877059515,-0.052263189051517,0.0322492767029051,0.259103018049402,0.278153154355371,0.252871738566574,0.026692336299537,-0.15484742025333,0.0670370684838321,0.293540774085747,-0.0320441385572165,0.28753729952678,0.437798428224831,0.474917681500892,-0.0771799028379672,0.413131934034125,0.395301185204364,0.360070427744848,0.455565579633873,0.0232661511048206,0.18295976888758,0.452263982221884,0.155842169619489
healthy,0.163011120040431,0.787947324830559,0.236742429978746,0.430765588895557,0.760181272108796,-0.771987736210425,-0.0553052442276895,0.187171703608028,0.181299543717969,0.636205051947006,0.200174642487338,-0.0995878650739667,0.386117054171209,-0.553492581858919,-0.507774913511897,-0.384398185243767,0.809239030539197,0.312579906996965,0.656477867085774,-0.149563911679887,-0.604763067636322,0.0309354971005785,0.351384003598591,0.341727323087087,0.595036579761719,-0.107104751369476,0.68326180971367,0.108039682876626,0.777649376218465,0.679611575733267,0.475273629844461,0.71912422333756,0.661432175584307,0.297664029192389,0.472294476533059,0.268581786732465
healthy,0.121049461985104,0.710207732989014,0.0903232911599303,0.310370987495525,0.663852275131391,-0.462988570980543,-0.0689631955783653,0.145564713285156,0.0164602171330694,0.315719585921729,-0.0189843619320256,-0.425940896013255,0.108478031454168,-0.589782362462294,-0.537652489460578,-0.154060687459449,0.635925453630769,0.1139884241709,0.611984265518635,-0.306807696119907,-0.500736048107997,-0.321055004093634,0.139396549761938,0.184434879716578,0.386161850973713,-0.0711715940528688,0.472899885658442,0.241415489289606,0.678071979196434,0.731709881456073,0.370544500573315,0.58484461523703,0.557957990018365,0.249636616601137,0.344744992296909,0.256709931206671
healthy,0.155950346440831,0.713104357177617,0.220567696621417,0.397943717760719,0.689566285475541,-0.660949163617055,0.194007090867764,0.186682336375361,0.401459957932099,0.529999710091733,0.275037570907841,0.0737110639312798,0.268696005273848,-0.730708792429477,-0.573789372333763,-0.293413507791596,0.520851140236626,0.211284228545678,0.782347724739506,-0.143859567308851,-0.60364847928742,-0.0025310530867111,0.372879123340904,0.569394511796353,0.402352386039424,0.197736190599307,0.499693204392944,0.2654448720768,0.741138834842781,0.821190936272414,0.492150838201434,0.661880688344368,0.227572272997898,0.0862620447745869,0.246394174223319,0.343426833563284
healthy,-0.0770308851802511,-0.785928400305263,-0.199377573820299,-0.364352988277797,-0.768236345832866,0.817301304639851,-0.0730135074128298,-0.221730178340849,-0.265790283548107,-0.553800913866124,-0.250478597786246,0.155174206021398,-0.006789596198035,0.783197714340397,0.69908268167933,0.512818740597566,-0.769638770612407,0.0465790508823085,-0.697526571077065,0.711931239639141,0.78093369957709,0.325907278897637,0.181898227180469,-0.521576977837527,-0.369840294444195,0.232414103855969,-0.591328265522486,-0.390369225965686,-0.742951027890232,-0.792357657964776,-0.489593622669362,-0.78828552286459,-0.511311016795904,-0.263815395764503,-0.312441752649479,-0.154350261550208
healthy,-0.430433788744484,-0.64234504879954,-0.351222798372408,0.109335512030444,-0.418557189282996,0.550357964053862,-0.0064939933584061,-0.105002728942949,-0.50971918646698,-0.0775204420989325,-0.298524315414477,0.463012676267114,-0.456938588982441,0.404482981176387,0.0964960963641105,0.40378340205452,-0.615575481879719,0.0420905242555979,-0.425813403725227,0.495689072957845,0.422163319235457,0.26506194606137,0.400661711072058,-0.575575095552868,-0.53069990879867,0.473143912624732,-0.500322068344837,-0.190509963499677,-0.679026488436258,-0.586282868846596,-0.259601395889188,-0.322431466465887,-0.279089616562093,-0.0468098075779825,-0.537650371195305,-0.138080271050637
mild,0.664155254125211,0.654755273717132,0.713536289787129,0.037869305142908,0.573469043922301,-0.304661008190465,0.383973731957234,0.705893877833263,0.497488396177645,0.692499401544997,0.659393382268183,0.538967214890016,0.684801762892861,0.0358249486234417,-0.149447511934891,0.367064816473297,0.769326518600128,-0.109903437987554,0.459739947112156,-0.0195940668214146,-0.134272710037083,0.0798546647463604,0.187661274597478,0.574250226478842,0.493787413273807,-0.0288592943873721,0.65289665874435,0.721619458163317,0.606698522614568,0.0835448985930813,0.780869584840984,0.460186743540109,0.619166589862259,0.388738390070641,0.430875976667277,0.488465376941836
