group,CD101,CD11a,CD11b,CD11c,CD123,CD141,CD144,CD169,CD195,CD197,CD2,CD224,CD226,CD269,CD303,CD305,CD32,CD336,CD366,CD38,CD4,CD41,CD45RA,CD47,CD52,CD58,CD71,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7
healthy,0.632427976473642,0.277697530122442,0.0977963396012382,0.681005352926128,-0.832225702472077,-0.0192575559757153,-0.022033906282242,0.281491569500752,0.0151151116671986,0.0156041499238359,0.235068159775328,0.0164311872928228,0.135627126784873,-0.0060884220893822,-0.764413384750245,-0.670526033949842,0.683688681550338,0.161661030956032,0.648349289350337,0.0151375292916764,-0.330197019443772,0.415317040534996,-0.777473805657377,-0.455397244708147,-0.0633799796588451,0.412879208352084,0.220314329555178,0.276798157829003,-0.454166861354149,0.515371538213754,0.25960678957799,0.553544479958431,0.401169595392386
healthy,0.489392861111165,0.222994684403332,0.376701501045274,0.531098226521148,-0.24771110886059,0.336906371612767,0.455929738546831,0.443404615307108,0.421202280847599,0.610021295802042,0.37026219272667,0.313134862416875,0.461804057665096,0.422109182809745,-0.123997861644385,-0.153353684315332,0.445204852581727,0.578527779731889,0.401280130160462,0.348984963434466,0.146382753002556,0.468361175377055,0.0110485348697752,0.302196768129461,0.121243929908347,0.472967773019159,-0.157249787043578,0.520723249731083,0.109344958352799,0.347554969021779,0.444990131315121,0.542510470780766,0.476456920368075
healthy,-0.576167958139099,-0.210041846871371,-0.0986085202173579,-0.508769047019134,0.836027798973524,-0.0984303358141539,0.0989366088412939,0.0207456674280725,-0.0996708678947473,0.0085405988587121,-0.195351756232649,-0.0226153926368475,-0.306540306769034,0.148552381897097,0.710076068077319,0.796296674521346,-0.469668959619317,0.226716294635395,-0.622736505692636,-0.175846652215305,0.601500393435209,-0.0128445122731711,0.677572568671536,0.369869557370961,-0.193965140307336,-0.218748350648431,0.0956667995638184,-0.243329433972132,0.554516164957465,-0.470688522442737,-0.330769524973702,-0.483388673684694,-0.227323496710477
healthy,0.822500607244353,0.422456417490587,0.327582007057817,0.795778774905938,-0.773266111182862,0.0330999538551751,-0.0056347456334625,0.247201414207689,-0.157467855944623,0.0909325885120252,0.386186235914117,0.473795518643138,0.394121617247865,0.125501005475443,-0.815314849105801,-0.65843432657535,0.812251780904449,0.389826969163926,0.737872970657861,0.14792950534292,-0.0990999727667554,0.141740964957274,-0.685232589694873,-0.259823201462745,0.49791345885295,0.542549582294546,-0.0550510739680882,0.720263325581358,-0.150195251255165,0.782896338605211,0.455451447075841,0.627622826045476,0.46603662799098
healthy,-0.765563943437206,-0.233799934113935,-0.194002626057821,-0.670055605735675,0.80429914879489,0.0804446985928492,-0.165245813313526,-0.130729341116653,0.0700659461772256,0.132557039546772,-0.373931895206262,-0.175847426413849,-0.327295676826959,-0.18437325387948,0.647998449351791,0.713835885532667,-0.177128892712107,-0.0595756515044261,-0.693805772569871,-0.131338440185058,0.521634695735244,-0.20143514660845,0.626067303908062,0.406409352036849,0.0677033921041929,-0.478382224227914,0.437081170373977,-0.603301591165759,0.482479084435305,-0.628135712873829,-0.480448660447826,-0.504596400351034,-0.35402090680114
healthy,-0.761729866416293,-0.357100852657043,-0.0650807520014281,-0.640359110688051,0.691989632254891,0.264285310735494,-0.0160791799072668,-0.0964464239370421,0.115884619238706,-0.0093694618402277,-0.376889191958804,-0.311785765435251,-0.266336649581876,0.136051566456031,0.71575813722174,0.774125288902428,-0.578916232723548,-0.262610561494314,-0.607096262075697,-0.148409583333872,0.264823084887165,0.201428987525822,0.741746987011908,0.0830122412544481,-0.319769356192817,-0.470240000494993,0.677389070687916,-0.659812903461202,0.37691545367419,-0.630923694193753,-0.122165404854386,-0.612918408155434,-0.624242260503697
healthy,0.712123002449309,0.147982205420958,0.0611336203646167,0.703768138139694,-0.789266875487633,-0.282653018505584,0.140984651258422,0.0034702098349559,-0.187567631942136,-0.0618664717015508,0.384308528460177,0.266241687950792,0.193538898602885,0.0207166584544806,-0.762714648934026,-0.760608447134344,0.731415468846369,0.257792845142454,0.599979095614351,0.168260540009322,-0.470113895324306,0.151507697039848,-0.661958405303134,-0.423479307534249,0.25474324888209,0.408876229855925,-0.122024768187599,0.537168205887452,-0.550051992590676,0.573119241944879,0.26730063208842,0.446702489760203,0.514502293461996
healthy,0.77812538197961,0.420786815832652,0.287826262367783,0.753482798489067,-0.710591654155023,0.0076576738811877,0.171638648553217,0.414003737426163,-0.0725519804360871,0.121758807022038,0.23603373974851,0.46547661263696,0.190531068318856,0.258465278582093,-0.766996091899482,-0.646944676385617,0.422351957526256,0.425843956813254,0.724442328712461,0.438418994599218,-0.294056026350731,0.278817754640832,-0.68298801938355,-0.229736319792034,0.196328921765023,0.432937904606816,0.114562251418592,0.639438493855443,-0.297097175322742,0.738290157464829,0.456829561508587,0.511402500200917,0.313255611018789
healthy,-0.760037075120839,-0.435103321965078,-0.243540013892226,-0.776753232890763,0.819377673422549,0.393946451194249,-0.230441779854417,-0.120123073067943,-0.0152766347493011,-0.130035385640474,-0.56574960872312,-0.532438998283999,-0.203345023944343,-0.186714876106309,0.781684644129228,0.704315776504947,-0.695187539608397,-0.0309856429116673,-0.71250496323321,-0.43204481325574,0.712247547941493,-0.120888618358511,0.832877341435356,0.266078978591007,-0.312099405120327,-0.551509148276643,-0.0266302145727261,-0.743472700413689,-0.165821209490104,-0.806534434173152,-0.456227120278856,-0.722860015091182,-0.4427287517057
healthy,-0.797497236782627,-0.175159952946732,-0.415386973038568,-0.691594495553624,0.544120573794585,0.353902558320504,-0.169662304134133,-0.291375387623114,-0.182402621792709,-0.0638924708763556,-0.135019893285167,-0.0591603373912906,-0.339464897537808,-0.101709998026752,0.516900594473366,0.5105487379873,-0.62498795102161,0.0641069553227867,-0.818446542225111,-0.363387193001136,0.323060124899617,-0.0695818751492506,0.626915281107152,0.170147328318367,-0.544340684502422,-0.636740158906384,0.0360950619610132,-0.6436374857816,0.360851371764649,-0.724922170957333,-0.363515914756513,-0.29717525668554,-0.562781634452716
mild,0.406617711716352,0.0693696816935996,0.249435257346646,0.592279953701482,-0.428539699124109,-0.0230392204198278,0.0759676268525322,0.18737887815422,0.21919388429999,-0.0649959725346761,-0.0499788866202142,0.323911010400079,0.196329324877184,0.198374610511594,-0.286934401591491,-0.251427407845569,0.499093977169648,0.332693178090084,0.277057358157033,0.027600824129237,-0.295262317274421,0.147048569456291,-0.352696356951339,0.0159709329492721,0.0911555783359685,0.406190791296035,0.25614812441121,0.35268053587971,-0.0328263998365321,0.416715902640339,0.536046385272214,0.47829245148267,0.143469550980638
mild,0.373459590481676,0.261400507185894,0.102893152371006,0.221896638726282,-0.714740942364983,0.0175621773833043,0.13525797844081,0.219630303409072,0.0430872146394551,-0.109674657651695,0.350916303153172,0.458426541882752,0.293143055537144,0.245323025843506,-0.48531835234365,-0.209893626082981,0.309499853800868,0.199461997884609,0.338470733529092,-0.156142977853245,-0.219041453810877,0.318125149808655,-0.448935180304489,-0.0068946132184493,0.329261669040777,0.333430568569761,-0.0680805100286007,0.530073073406119,-0.0368296089509375,0.62714022450275,0.194881945623378,0.367315185173615,0.218669728408504
