group,CD101,CD11b,CD11c,CD123,CD169,CD195,CD2,CD224,CD226,CD303,CD305,CD319,CD32,CD326,CD36,CD366,CD4,CD45,CD45RA,CD49d,CD5,CD58,CD85j,CD95,CLEC12A,CX3CR1,FCERIA,HLA,ITGB7,Podoplanin,TCR
healthy,-0.71904210480161,-0.138747831747427,-0.71683243443629,0.811579545672073,-0.196647130956219,-0.0270080096068936,-0.357454697349331,-0.112629379563924,-0.166218837200329,0.765630603515771,0.777495311465321,0.257792381865811,-0.763882781374334,-0.0942365861228907,-0.0093374751939431,-0.702736333586797,0.386021278781512,0.182189236957587,0.800071419624167,-0.0731390451696744,-0.11397759387863,-0.521580477873271,0.230543200821929,-0.453274370263952,-0.551175688848357,-0.344139427352936,-0.719288861699782,0.0534645500309198,-0.560552718550896,-0.316567998544138,0.0776738754575894
healthy,0.663038396989788,0.447369630137707,0.769014624635734,-0.510040527661393,0.318033974094948,0.157830675740625,0.29245571555339,0.643792104276464,0.555607039757504,-0.447364834167978,-0.458768227827321,0.143684728775644,0.733187123412868,0.502262285348401,-0.120487664088136,0.635809885207218,-0.255038944058268,0.0397971186073356,-0.467393033613583,-0.0423238454908013,0.310849265467705,0.647345715165557,0.298085201748747,0.642803715421053,0.704021603915912,0.585291736652544,0.446204276571636,0.183542516478358,0.341132611843098,0.53427380831279,0.396642245339934
healthy,0.596934280755729,0.0682843537969042,0.52474645282881,-0.76780955295964,-0.0541845727262836,0.0439995150107954,0.188916033841702,0.163842213791909,0.206999904826918,-0.740469619213811,-0.788365384204433,-0.420026638253635,0.51749435458173,0.126546247769243,-0.191630730007153,0.598792607845755,-0.68027802128519,-0.23247064376921,-0.759428692024035,-0.185928509625887,0.219226594433467,0.328116425566861,-0.0712375149957969,0.353832754190002,0.673318348594172,0.393377718072396,0.577947390617713,-0.145373687414721,0.294135157515493,0.0033661479940891,0.0341805011146221
healthy,0.74390180405419,0.290127296627046,0.74199186419116,-0.867460438867448,0.151718988502213,-0.229908021881461,0.127906594869347,0.251471898822576,0.250985049441998,-0.834740234361425,-0.717927783521713,-0.433658522793069,0.657620020806425,0.0932528031142308,-0.170078380068096,0.616836022935076,-0.339607001261774,-0.130311596948124,-0.748929836503625,-0.0168675037026583,0.231407172275502,0.437065252561095,-0.0527470473587647,0.583387273958655,0.72665652956977,0.353820226651568,0.489686558490486,-0.0159925061012948,0.325647421350859,0.213605691360721,0.158254932724756
healthy,0.732855567769994,0.160374274932911,0.641039897476166,-0.793405395322242,0.218633958270025,-0.0450275725186316,0.411486361576331,0.196863394555565,0.34210355734302,-0.68550991238259,-0.754413749544169,-0.326013017746072,0.201945375640966,-0.0425290604664234,-0.258841752614854,0.738597830959969,-0.518862358660356,-0.267260339854999,-0.698213167760533,-0.0912759146032676,0.346114243189648,0.444172732797515,0.0651599199799449,0.602750840378844,0.610984546349003,0.478158165533816,0.554593572297721,0.135642193981234,0.273516316225297,0.228143943851011,0.15714511997761
healthy,0.615695064117826,-0.0524691254709868,0.636079747780167,-0.75316465292677,-0.146642964272561,-0.27442541219093,0.264588663986327,0.208095545279032,0.0978649095623213,-0.758830097137901,-0.808309294300144,-0.570581561719724,0.478224749981712,0.0263552103872575,-0.257158784778168,0.646006586987252,-0.409638935878802,-0.23117635616732,-0.825971161021002,0.0896569525910565,0.27193401636743,0.361649965009287,-0.101079837760687,0.519503077171021,0.477497491878991,0.062038987396699,0.574536508617113,0.0606665737348295,0.547955255210138,0.296329960194299,-0.169713604172863
healthy,0.807562260571064,0.18936026679496,0.596281538068374,-0.565128494432682,0.0401340010429166,-0.0755983370401097,0.452942601902623,0.290402908284928,0.294854198265323,-0.626791640293446,-0.47193520381509,-0.0588449444327215,0.711692656843656,0.0815525577429875,0.154537570170882,0.463773292823924,-0.251240999570506,0.0143027551150993,-0.440722716465297,0.0988609467727345,0.283970353452349,0.482775571381911,0.0080947115061987,0.645976796629979,0.669278598019632,0.401508296458565,0.549354706889364,-0.0159395864045671,0.475092284845234,0.349480550025387,0.188725626324649
healthy,0.718520646866427,0.245531987628654,0.751842429042766,-0.867208315879428,0.294277198073249,-0.200683159217174,0.324828238782212,0.477285012588445,0.323767149637094,-0.865676569661585,-0.730257069951958,-0.371220970367856,0.57456539570985,0.21500631318247,0.09244668753352,0.707176458552321,-0.340418079160863,0.059223667236172,-0.715218111050096,0.168780092196427,0.211616747474019,0.38527472282731,0.121293221063768,0.646574798462169,0.665217920263042,0.421443982473316,0.408531562436965,0.0335440915344827,0.303631012911763,0.129374829449192,0.101200328051471
healthy,0.694703640242045,0.249924825198487,0.811843858226144,-0.78198333544042,0.208127329295068,-0.0411285821311017,0.485324251246026,0.575066717285691,0.328234042024214,-0.8310866492097,-0.688696536858678,-0.533275589229933,0.679747573242878,0.165673265266621,-0.091542118067029,0.706813200540252,-0.687302503980913,0.0342517399834578,-0.790262337547945,-0.180935448267631,0.272063739275968,0.522647409847635,0.0288788158506298,0.721800295050026,0.792844476177781,0.444949622655732,0.711363839388007,0.232841178684579,0.503102948899799,0.25840938485942,0.143232650311358
healthy,-0.852212742689705,-0.385452502561589,-0.664215754677585,0.622638309999603,-0.444948240120348,-0.211519415178775,-0.111312696658965,-0.0665785615155903,-0.446306233111733,0.576783179334176,0.430013022580751,0.101454044726742,-0.687863244889447,-0.238765151674106,0.0530303521458194,-0.777339880307048,0.473674754395691,0.204180589456747,0.610403026117499,-0.0470070568443844,-0.581495349103016,-0.674195462371465,-0.379344086549886,-0.681606936546494,-0.644966171327331,-0.42564274454196,-0.308789426146576,0.0507339307622546,-0.594630251646147,-0.381729929190526,-0.0050861764234204
