group,CD101,CD107a,CD11a,CD11c,CD123,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD326,CD366,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD70,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,Mac,Podoplanin,TCR
healthy,-0.744591824261565,-0.315744524515104,-0.33993907517402,-0.758301118067372,0.875721819326019,-0.312360251401382,-0.106977495753119,-0.29538972957676,-0.216926632238225,-0.275674348610762,-0.0569928012407796,0.799075138168553,0.726326025034756,0.266872085923239,-0.727833849250062,-0.19175504340429,-0.658448911225624,-0.071163787129835,0.41190659405534,0.867516605925045,0.0092654372344797,-0.0381912066831582,-0.08608016543312,-0.0585360217291175,0.275981736135132,0.106104054858652,-0.538343907377872,-0.256914508780555,-0.529312725178452,-0.628799550159565,-0.381651149981846,-0.66367344459343,-0.389564311269245,-0.187418285087689,-0.420062497061405,-0.0144360024364369
healthy,-0.756492168618969,-0.562898624613181,-0.357763475228815,-0.75804469258125,0.456491350196189,-0.600117916822309,-0.424396731545435,-0.461108688566333,-0.766821576959352,-0.68041978366337,-0.464966043875159,0.44093257974165,0.392095389564172,-0.250159274872252,-0.800391447963371,-0.569952703957118,-0.703901181292744,-0.367277908127884,0.0631135224738788,0.329240183946673,-0.176842210307635,-0.732382817132684,-0.549115689563566,-0.233270846777743,-0.0032311671714078,-0.567682675080649,-0.650214991283677,-0.573881633951377,-0.795077796033326,-0.686475798098026,-0.79249355583246,-0.508821847004145,-0.746981500471628,-0.650704544261652,-0.706908585680029,-0.638143825894341
healthy,-0.645559648854528,0.105589391947378,-0.249489149536657,-0.538179218203254,0.728239549585898,0.064469607364143,-0.0758608095625456,-0.228817512665577,-0.208411801879687,-0.279840923095398,0.434986085047929,0.738157066409948,0.781445302944823,0.347301840348437,-0.535732852660616,-0.132382088408919,-0.61856492491646,-0.230224093909658,0.645513508948609,0.70893184346505,0.159086932349534,-0.126415400623555,-0.202277594117978,-0.107765203063731,0.256180805323689,-0.0325929126678572,-0.298883281043818,0.0457021871331801,-0.394206620247073,-0.685481251696094,-0.455826415480265,-0.629524872581178,-0.359124904436917,-0.075456191913452,-0.0434428230251649,-0.0577766293173984
healthy,-0.803349383705074,-0.240159442362145,-0.425348036579699,-0.76958655262096,0.852623011775629,-0.219278570088575,0.259789691809962,-0.328376755096304,-0.392635305371974,-0.390748639785926,0.249698595330917,0.850095021484448,0.722032582787981,0.468972974838993,-0.790853231730034,-0.179282288739787,-0.733320615717002,-0.146311400279021,0.201860110528042,0.742259051681707,-0.101613382770707,-0.281818781877211,-0.41355917269299,-0.474263877429364,0.169713732875533,-0.314536017769979,-0.535037016188098,-0.113761344720029,-0.723169874216612,-0.75632742649753,-0.398891639879732,-0.574986251138738,-0.415846233575156,-0.128484688549536,-0.310575338321977,-0.293116960939755
healthy,-0.809228593504508,-0.0378052567140513,-0.285279241507049,-0.729169354229454,0.823604534695784,-0.231131354401931,0.146518291528881,-0.415863876061185,-0.378425689499179,-0.39240883367562,0.269355737785351,0.774309273977879,0.728522735239823,0.363270973321516,-0.261968375014079,-0.0015768681088968,-0.625411126203051,-0.192609756687939,0.531211860175764,0.754800858682985,-0.0383716426534078,-0.0514746654102899,-0.203056139487423,0.0842192315291325,0.011839198001477,-0.120739000541666,-0.499834856345569,0.0873772999312456,-0.63235369517549,-0.717188966031436,-0.478158165533816,-0.541570839061723,-0.318495996797465,-0.140341627023868,-0.353275907410495,-0.0219407533519227
healthy,-0.621389353728165,0.0407052035218558,-0.315791292302869,-0.696585184449968,0.895665046247263,0.0437832231427749,0.193342430429541,-0.343246922918009,-0.353500221819936,-0.333821409304605,0.133924294627077,0.616609110378722,0.750505090728313,0.418791067451793,-0.610726131071919,-0.113844881398838,-0.666473179907091,-0.0370426496243963,0.342809981691678,0.754189194535979,-0.26671459009207,-0.205350459260533,-0.373744772165355,-0.33280895956918,0.188471151634659,0.0951527184942543,-0.436142254122567,-0.0441822343220628,-0.568611516372584,-0.529747901336031,-0.13280407514014,-0.582999598266867,-0.518394040658885,-0.0213676796591583,-0.357167489185575,0.0302063527083937
healthy,-0.684711834045001,0.132158518550372,-0.122224901112579,-0.654961705161856,0.777131439037874,0.0371976696441077,0.219169818623488,-0.437159030161799,-0.269659409024989,-0.174517705708471,0.449761015255923,0.777958379042903,0.755266872173713,0.253732271048995,-0.677060736106689,0.0196770138015327,-0.604707858734807,-0.228606690276886,0.51562506514286,0.687280942555796,-0.0397060763023925,0.0227103567250263,-0.299083419252541,-0.230733702970064,0.0490450569077171,0.0658596913963893,-0.375399278159721,0.0800552008231319,-0.550806479120009,-0.632421611411582,-0.263488309121866,-0.448096135450227,-0.456924400600409,0.012533442321469,-0.189861566717477,-0.0519119035842397
healthy,0.167783624805851,0.343599976936218,0.304195848720143,0.06880545724564,0.153012956083644,0.171252425011231,0.347457746285215,0.170523615551593,0.336629147585449,0.176282870451797,0.115187399804347,0.219201126072332,0.376367727993109,0.205555969479086,0.193040750177464,0.187633393994993,-0.14301062611483,0.190792203338697,0.293845434782564,0.265452833444619,0.283043116482986,0.245255538123661,0.118919021112929,0.447392550444341,0.26458566447871,0.0326128267838606,0.414881247971828,0.140960131662251,0.288460312668303,0.148762864305054,0.26742701190221,0.14640288428918,-0.0258347857065089,0.386615535629834,0.276944291966938,0.341538984857538
healthy,0.592242029262999,0.175386546226271,0.338172061810064,0.721906318887388,-0.812531303742472,0.169949285767275,-0.0710109947931047,0.389685921932715,0.440969184838544,0.32463022307959,-0.134423750917781,-0.789068741982694,-0.669656364862764,-0.443089539331027,0.601057920099313,0.220805801659721,0.546518472988229,0.25871437927817,-0.728412083425998,-0.776461730410484,-0.177356222432046,0.419747583983175,0.230511267754869,0.297790804646602,-0.161709722337679,0.13525253870958,0.544906103416372,0.0842125818720944,0.667207331172094,0.661991414621724,0.423131235588542,0.669914228648993,0.436520692653704,0.175637920979996,0.279154964054956,0.0355182369173709
healthy,-0.816610187476195,-0.0423381780008667,-0.0909269819436856,-0.700595725430677,0.62410593123708,-0.378487616912498,-0.339445455797555,-0.0524151300407439,-0.141688080774125,-0.431410969460291,0.0834055806062192,0.586702380507439,0.538800446808731,0.033818014908914,-0.715724153549447,-0.0821676370730335,-0.815681520122999,-0.442791981760109,0.402128219068689,0.690028789067603,-0.0589424423712789,-0.401653712180639,-0.622674600563789,-0.614387911089256,0.0370302481015869,-0.0242487781322789,-0.706877050689036,-0.223084745175283,-0.75865174440924,-0.735008363571209,-0.475196287347019,-0.287404606186574,-0.573827397641189,-0.16836627793518,-0.393286385480292,-0.0857114915798631
