group,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD226,CD303,CD305,CD31,CD319,CD32,CD326,CD36,CD366,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD58,CD71,CD85j,CD88,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Ig,Mac,Podoplanin
healthy,0.753687756132797,0.310579930062069,0.333470150547873,0.745389410120527,-0.833153619631628,-0.168635315398285,0.297903517459436,0.1469915316783,0.365997347407915,0.173517999141937,0.237580108454634,-0.76957207380414,-0.758972492847922,-0.429069715509767,-0.301707290378863,0.789412516911524,0.154482363818371,0.0696809086348008,0.664659598240887,-0.485682638034885,-0.860853206934838,0.0306545437239044,-0.334907329165073,-0.0124504312838321,0.0704020848779459,0.0876526718381906,0.062913092147546,0.540258070608501,0.193782483726237,-0.201440272035194,0.37659369213434,0.54142554238663,-0.299768647020195,0.627006450531661,0.353590281265663,0.667269019004894,0.407351304523305,0.312339935580176,0.183726180034367,0.446370729047317
healthy,0.761976690362458,0.417495302326543,0.299288898164684,0.774771440291148,-0.497822698090309,-0.102248135506413,0.459702798664689,0.323073717663607,0.451073139758951,0.704468003304161,0.600821872102277,-0.53907831833285,-0.443839175861657,-0.0431799253053782,0.183472912424931,0.764726830024388,0.478426319510944,-0.0500306561063585,0.670183045210081,-0.151583233401427,-0.434585963498875,0.453811723181651,0.0233574590028591,0.0554152824148119,0.694765085205941,0.539780969302246,0.163215361766925,0.580735315821241,0.0075805674232162,0.32017727599164,0.532676608831215,0.721723792324044,-0.154338577579309,0.733007645161628,0.719649408136308,0.445246159748631,0.589485587777228,0.501700103770027,0.548028659172932,0.626695069481894
healthy,0.647424230638767,-0.245134952413657,0.304086770125679,0.43174473846039,-0.636100937222589,0.131322237885417,-0.0475620138375156,-0.12182404072445,0.276061844274552,0.146308243972762,0.279865440435778,-0.745902282943523,-0.779861481529771,-0.144287745753712,-0.422451214777713,0.413074347398773,0.0618079816901265,-0.26105199844123,0.596560446202363,-0.67436817604045,-0.628405226511809,0.0305138910116682,-0.444444366422179,-0.102709868360829,0.064799725438759,0.329474411460428,0.0560648010493786,0.201081575494271,-0.162838418504203,-0.0448985470619527,-0.0303930362712988,0.349072836486781,-0.449431861071583,0.648566414654025,0.339051031997339,0.497049471332649,0.414014645533863,-0.0253257100671563,-0.0584320126890642,0.0419914766074235
healthy,0.586673895104971,0.163935684112852,0.368980741802605,0.617194703101758,-0.227853877998564,0.0271848376442509,0.298477984580408,0.0248848166130104,0.361982154141584,0.507465167873976,0.306262720175222,-0.317414095018045,-0.168091730972254,0.245539983238387,-0.106058013449609,0.495197272957967,0.19409203851279,0.29431167233599,0.538691298892654,0.112958322754289,-0.254732676720986,0.0028754236745046,0.154493175231162,0.366005719878374,0.206685956505249,0.253064044941327,0.34016476609853,0.46174968629857,0.0942060474671399,0.16171359886763,0.236697028645963,0.558777419761063,0.230009725955659,0.705744769298576,0.37548086848239,0.556047573162139,0.368301374566046,0.273403302391047,0.126546311237852,0.311551313228099
healthy,0.841478547648704,0.0848570003643566,0.347773369371921,0.767741823542691,-0.785476397541517,-0.161258303800054,0.297470915823931,-0.0176836395912906,0.470490648922186,0.3276831874728,0.364061660538176,-0.731393032398804,-0.703777341037438,-0.152235639050248,-0.309687559722843,0.263712505340405,0.0025044375847185,-0.197597021380644,0.709134814615122,-0.419081135841057,-0.663379382350847,0.27304364453022,-0.312456233406797,0.13682218339199,0.066893878247156,0.248422188750733,0.0042733290819773,0.540216281508213,-0.338820789988112,0.0678778968836089,0.0830568398698941,0.676482601977002,-0.498997789971078,0.74235469635291,0.542986112493982,0.621847016200237,0.414364589547109,0.208547551822299,0.196947865520326,0.395285480623133
healthy,0.67619689122767,-0.10568858481194,0.249170671847292,0.537297787323183,-0.783209189706451,-0.427668213432029,-0.0294765924820372,-0.357925174332688,0.236214223549784,0.29462324623698,0.245682950876699,-0.746063615943915,-0.815549656554521,-0.270716771900138,-0.542629749324508,0.451317881078015,0.0815928431167149,-0.227417708415064,0.648624407011882,-0.421034281530603,-0.846309384858425,-0.123180461357247,-0.199707147305665,0.101888298441227,-0.0176359806188458,0.289879507988686,0.225381768450156,0.356897665863304,-0.485061991183613,-0.146780828237593,-0.0404055670818528,0.538884858260257,-0.530935410641873,0.485216302366963,0.137824571230046,0.513268507490724,0.568934181665867,0.110241384882565,0.0984353782051113,0.309545157294165
healthy,0.677056760183323,-0.163431416696458,0.0867957743306065,0.652869098905922,-0.858744656987196,-0.190999160373193,-0.0349442060124637,-0.210915245158654,0.436902313055413,0.25454420309987,0.211822109136631,-0.766227557634626,-0.76907870175151,-0.27756728599201,-0.213239819934382,0.634706833043236,-0.0368018936353074,-0.22062080183194,0.570485914195342,-0.540238279467618,-0.698364810605757,0.0208598876383364,-0.457785424227829,0.0372024685845896,-0.0321581599825568,0.369132569517587,0.257820464785371,0.335980685965861,-0.282665520516944,-0.0668193732665444,-0.0439603247635452,0.490977836372032,-0.556721872791591,0.495055388329816,0.262684760857917,0.293575669568879,0.442334581900979,0.125951227780167,-0.0519942972884071,0.14146801775778
healthy,0.852490783921615,0.201524665384102,0.375119880311106,0.81023958133109,-0.758101470410046,-0.10091697297572,0.365277744002016,-0.0577633633325929,0.424236825602586,0.494144997318306,0.324705884695123,-0.800060127546279,-0.716033314176801,-0.240691816857769,-0.341564361810199,0.616149988490703,0.145518221123015,0.184670390718563,0.682527410060897,-0.281299282569939,-0.701979953724012,0.226688141257006,-0.192174210439374,0.226214867101824,0.355345819858293,0.264694033354332,0.301121087751563,0.469645649404952,-0.0221125372922725,0.126052297673579,0.0631093779466434,0.699338650639615,-0.169663177429461,0.758407055488393,0.453125746585033,0.580984302386752,0.376213846566683,0.112338891287824,0.110965163557792,0.210752370189096
healthy,0.782663372914361,0.16977910960481,0.380926138338923,0.771733719808993,-0.816342576485918,-0.290588854739735,0.279153528723348,0.0433461366743042,0.464265206271118,0.553426998055626,0.308493210314421,-0.791070407782886,-0.724762637982571,-0.135182586328933,-0.411668413282996,0.723446342858394,0.240573904228075,-0.0908915101235828,0.717259506907346,-0.766838948472713,-0.805658200861985,0.288530467447596,-0.384371416005093,-0.180147361845117,0.460312259511858,0.285035908505332,0.335787941191107,0.552634160094784,0.0098590948488179,0.124727356610214,0.130660260473628,0.751002130034364,0.105392289340627,0.812880129262351,0.510477388606132,0.704485594494571,0.596002635544892,0.272943965491953,0.182722102039027,0.326709021581052
healthy,0.357337225221915,-0.248874855031182,0.274640393314568,0.442185417710261,-0.394423207571935,-0.0167822474242657,-0.0593264320160463,0.163617593801699,-0.0500073678833953,0.0241092284039742,0.0343878308990087,-0.328803150002603,-0.421390747810574,0.200519098780375,0.103856417370545,0.401724182975939,-0.0184232370118909,0.229365544071254,0.424707394884382,-0.169877158237959,-0.41170555774201,-0.0172912307331035,0.109262176239038,0.231179236590156,0.206061026550835,0.0917761792645917,0.313000501959063,0.271918158979341,0.012219682434718,-0.305104005707372,-0.0684096945726083,0.289563141512856,0.0717299879816867,0.610673116440151,0.0364255519873007,0.421428434728998,0.0800817831164316,0.0755426569449556,-0.149060773078224,0.283041461192206
