group,CD101,CD11c,CD123,CD169,CD224,CD303,CD305,CD32,CD366,CD4,CD45RA,CD58,CD95,CLEC12A,CX3CR1,FCERIA,CD101,CD11c,CD123,CD154,CD169,CD2,CD30,CD303,CD305,CD32,CD336,CD366,CD45RA,CD49f,CD58,CD95,CLEC12A,CX3CR1,FCERIA,TCR
healthy,0.787638177002488,0.776679945595312,-0.797138834876565,0.353893737029676,0.164137073063411,-0.748009912814825,-0.662248649380191,0.825875125306075,0.719278817692871,-0.46309813477584,-0.830665112379204,0.579237394577678,0.54142554238663,0.667090903503842,0.398919376884112,0.690350287001065,0.806988758180777,0.836120330828082,-0.803924229105779,0.172150338349822,0.328061212444888,0.319332395047078,0.246345779032686,-0.750618238740952,-0.666532051185465,0.829539115128542,0.327405884419073,0.748532894848876,-0.813166447204921,0.127363233450346,0.594550700422712,0.53655723307808,0.677907343194748,0.486718976505432,0.681187371565399,-0.0276446524390066
healthy,0.727644203968184,0.775315139547492,-0.439964966116411,0.486782857166516,0.765485650867089,-0.495345143501211,-0.410872135335418,0.77992554176173,0.650345177912603,-0.0969628031765929,-0.417197600820816,0.650492663166076,0.730990215853237,0.799613867598594,0.769367938183065,0.453065629304122,0.784844357292941,0.70783246714236,-0.59387268824485,0.556258064773673,0.392253393692547,0.452683783394704,0.331174912354766,-0.487866493617968,-0.445132000980333,0.72512768128075,0.588318154821309,0.520026609408101,-0.317329924908781,0.615373993917845,0.52032625518383,0.674023477915381,0.528008493883411,0.636465292173895,0.416842631995681,0.52653895013148
healthy,0.547602077732186,0.552713029919866,-0.85029694498789,-0.0813144872649297,0.0894820191608455,-0.734449640486294,-0.754776186963684,0.547265478718578,0.619162607542286,-0.698763042390901,-0.749853806488092,0.342147358872996,0.311921068567276,0.585475159524737,0.38406562350804,0.570528375737091,0.56439550059939,0.693818235592761,-0.768053887651667,0.169383813665839,0.001141387990299,0.141818804458805,0.0261907400326285,-0.767498344842037,-0.645370676908579,0.733236750038776,-0.182872128355058,0.592608422309144,-0.717506549874945,0.119973538333684,0.373076416204346,0.295432225446628,0.520508942355714,0.390457720040359,0.694959357544813,0.108739337540209
healthy,-0.66261819326026,-0.766260008465588,0.539359383656196,-0.257678909610227,-0.408298334796157,0.643172614384037,0.532721331220856,-0.658170095914711,-0.79347990554494,-0.100869722874001,0.592712404065579,-0.503686616227379,-0.641120890604641,-0.750829093067255,-0.337322771235994,-0.549861086278101,-0.74750780975225,-0.753079668169683,0.869407650015073,-0.1616204428345,-0.246197483762679,-0.147226453989717,-0.209641551583811,0.848642242516709,0.761582987079766,-0.756198499908033,-0.225695907656486,-0.666792871902649,0.786161141721648,-0.194345487260217,-0.482120492059711,-0.636320345322265,-0.71226838611073,-0.365462745587131,-0.569136622197196,-0.191512827347171
healthy,0.27436528152525,0.231066362441206,-0.280617573630861,0.270949186062798,0.0515951235409001,-0.570514624121403,-0.388983849420256,0.1501447049491,0.119047133125043,-0.399170715030501,-0.435261687517067,0.0755316202474002,0.0508985518906677,0.32246024966969,-0.067905076491109,0.118378025616984,0.70601498759739,0.625841193149756,-0.853344022024067,0.159410293806517,0.252226583211051,0.287694859854627,0.0280583305655799,-0.746066431180931,-0.680956588606351,0.227758504470582,-0.0124039088658596,0.597809657692785,-0.635819845936466,0.180625064660432,0.47000766730498,0.538060570865863,0.627815130321963,0.439289160932432,0.513707711943712,0.0679162874170334
healthy,0.568479912765438,0.52862019031553,-0.778624079675817,-0.0160332929818612,0.283062382610367,-0.795578472911246,-0.855905774037935,0.372510651711186,0.668496040835215,-0.511959643710598,-0.850735939458335,0.357848125692501,0.495127217518913,0.492578860063182,0.0951503544658428,0.348774652326488,0.680942132569619,0.826986881948537,-0.729515138031921,0.314087009509056,-0.0138132985689881,0.471949553590091,0.30741041797398,-0.660635573561723,-0.55121708703816,0.734019383692861,0.488882023150854,0.605787352063382,-0.658599542500089,0.306213773073795,0.654866822316423,0.721287632437494,0.617386088107156,0.343784446537392,0.651181109247985,0.166680837836679
healthy,0.679674495245042,0.644994765882515,-0.357285066983633,0.104900904814108,0.362652437149692,-0.50590714029126,-0.382812872178531,0.672818356205951,0.569794925937588,-0.17623001387669,-0.450223174793835,0.573661332782836,0.753585988866932,0.777395625315261,0.484953460725711,0.610341723561618,0.703267132687759,0.690929878494812,-0.644297770319206,0.128920931515009,0.0101281705648134,0.545176527925015,0.10880692648987,-0.729163956473053,-0.619112258253107,0.675875544014076,0.227080418665345,0.64586672452277,-0.571346507051379,0.156272685936247,0.506382848118933,0.651435713136553,0.718927232918152,0.396560130833195,0.487019097728274,0.265539378692583
healthy,0.692933787794051,0.705648338870651,-0.863013628208453,0.267235615933404,0.467656230434737,-0.87067774487934,-0.732695792890069,0.552775464195703,0.682802997446527,-0.438024080225001,-0.793938210113602,0.33499732067127,0.578872708659522,0.671010309630462,0.363115327661588,0.373766332549428,0.788989897027566,0.832400650909552,-0.776993624223732,0.174013566292736,0.403525452203207,0.406044906885538,0.190664691194464,-0.76085014639531,-0.660842843496263,0.568599340118488,0.504125041859736,0.736138770079296,-0.602352123311928,0.478208686935763,0.520268205351537,0.757139517817504,0.749779141447176,0.549842899823176,0.604768674172466,0.32800078215264
healthy,0.796300979264677,0.701071793631186,-0.79081151441404,0.26450563715339,0.501090634030663,-0.787446657164297,-0.734529419523963,0.774201182414258,0.662900803815674,-0.759893290646796,-0.75530850221225,0.492593710239078,0.707313041722288,0.742632654779253,0.423679071420638,0.732137953528973,-0.76998343777298,-0.757992441584355,0.741833639010411,-0.176403362718655,-0.214274236087576,-0.406442467984357,-0.0937632190679072,0.749907542836671,0.580187239637031,-0.724471424904677,-0.01442346384119,-0.650174633206165,0.715274793504389,-0.458435213940635,-0.591975442682747,-0.771669297412021,-0.886821386143318,-0.452921624077486,-0.769546874809465,-0.127527116149803
healthy,0.757022752960952,0.691594495553624,-0.639882859539957,0.39331922491651,0.0372765762246063,-0.588355580702982,-0.517153033555946,0.699534706625393,0.828584956599521,-0.410567041184181,-0.698101447062544,0.639127016480139,0.763628322907551,0.852191583212427,0.427491757333194,0.338285729539681,0.799558437347619,0.663465652187831,-0.605026855149879,0.384047867870634,0.399326964867502,0.0742702019305241,0.350258168409525,-0.559149043915042,-0.5129336224982,0.71459465725242,-0.0532069254552235,0.814206841668539,-0.709293086555531,0.430487563489445,0.667585702936451,0.737455206360876,0.780121152353274,0.414733569073682,0.312292112174507,0.0817555765838694
