group,CD101,CD107a,CD11a,CD11b,CD11c,CD123,CD141,CD144,CD169,CD195,CD2,CD224,CD226,CD257,CD26,CD269,CD30,CD303,CD305,CD31,CD319,CD32,CD357,CD36,CD366,CD38,CD4,CD45RA,CD47,CD49f,CD5,CD52,CD54,CD58,CD70,CD71,CD95,CD99,CLEC12A,CX3CR1,FCERIA,HLA,ITGB7,Mac,Podoplanin,TCR,XCR1
healthy,0.796096814284016,0.368975060525364,0.377528772325956,0.302437790439416,0.799944284238275,-0.801314462094543,-0.0899661505613206,-0.095954108003312,0.30128070530653,0.258011441016832,0.276561031488452,0.367604115710706,0.193320998899193,0.254918972859489,-0.0475937783470796,0.0685095262290684,0.220151166422877,-0.79988661734557,-0.661090973216604,-0.366803202036575,-0.286989861579894,0.7397713644781,-0.0490969501747958,0.235012578787557,0.709353327229227,0.177648475940248,-0.404552153250471,-0.85621779894165,-0.302474443070989,0.0886391262088184,0.0822945018653576,0.0364172258813253,-0.167428148807881,0.612764253586881,0.294126448562936,0.150484393859051,0.595904241791836,-0.169039424313898,0.721404469652294,0.484152077911852,0.688842465473677,0.0307595572538507,0.415165917952958,0.220236996672776,0.495046752986009,-0.0367621276620194,0.0299461653247291
healthy,0.65445527539122,0.532079948192556,0.301874614678441,0.507220265417911,0.768822730780553,-0.458214771999667,-0.148154831610892,0.404851895656998,0.459201316099841,0.19430323904795,0.390643029502156,0.685982514353071,0.570338224012201,0.593713444113808,0.308278596316984,0.360496972896522,0.40588367705947,-0.491928970097755,-0.505371495200547,-0.035803226128834,0.196922001823948,0.784875435354685,0.526036454820876,0.0418415740383011,0.658143081724504,0.304872128844942,-0.214573667581841,-0.438463722255398,-0.0977804327345581,0.679041927673494,0.374960000991818,0.106490523131234,-0.288066246586179,0.647037190851781,0.456978674800019,0.0638709792394133,0.702786705313043,-0.145475265447137,0.715646856628289,0.730144166346676,0.441815483382388,0.251331227894801,0.573143720088717,0.544275250684795,0.62567775740098,0.440672408120132,0.453169894255691
healthy,0.698535707783219,0.420583370305217,0.464613842129605,0.563098511745485,0.897316067321817,-0.542435233034113,0.216318544319477,0.330036471266225,0.261465648854655,0.482264140260584,0.481244932616801,0.512966572348722,0.482390930643377,0.143974021079902,-0.189932411215559,0.174234867976732,0.204997155934861,-0.469032204394187,-0.310660478941551,0.0571699243383695,0.0796360907805333,0.867317345006588,0.156017322192879,0.0055074779986659,0.690921115455276,0.413554106140846,-0.148002021324961,-0.51601924520203,-0.100650344151832,0.415020666114033,0.373744370527812,0.55473101012137,0.319008417275697,0.716968491131931,0.287811702730806,0.0394785980140164,0.53616201205777,-0.221231395937373,0.639313355237147,0.676347611395596,0.680869360688888,0.130594101714272,0.502163485713834,0.51804786946102,0.34899393061906,0.324616186685191,0.223072575310852
healthy,0.762453036729422,0.335652166471796,0.396632737120031,0.433924506661857,0.802251227200924,-0.769558765991671,0.105091493146447,0.0421446974099459,0.293458332355356,-0.202877927464034,0.123381386922098,0.45167801078854,0.321169625355608,0.0843603520674728,-0.175425977505474,0.160350278456232,0.298847325745794,-0.763069134566513,-0.603455746784736,-0.101216124007761,-0.374904840284382,0.72502199966428,0.0024883958275873,0.0251257207850343,0.711103670726373,0.174047173737138,-0.277782390128881,-0.640600474062422,-0.272470221508347,0.179048468601175,0.176619840801493,0.364455560996762,-0.163169739196525,0.629791700258918,0.199072187283435,-0.220839975313913,0.660827330692378,-0.262010309862076,0.776728555437356,0.492398852142384,0.555882169861033,0.069371482990937,0.436594183525742,0.199094968793095,0.441036016958675,0.181882717951481,0.185910993152294
healthy,0.642409001278879,0.0454599433676084,0.188196733876257,0.0837136197982659,0.593831800704741,-0.862812854156411,-0.155701647921327,0.135073739995115,0.157392018954461,-0.164201931120171,0.473255394912621,0.208569657511696,0.40018181768483,-0.235946233543128,-0.166820389519661,0.164746198314333,0.0147784633463736,-0.762257767768106,-0.7868347984297,-0.342300502227798,-0.34954435810951,0.137836128074747,0.0006789372611896,-0.334110239874915,0.656551833806223,-0.0017038998200726,-0.597518831206545,-0.754938541629269,-0.480232945984899,0.101975485799304,0.309913284385103,-0.0354108836901152,-0.144795452540308,0.406223370741258,-0.175617182599272,-0.366401413628365,0.529822257011603,-0.565668293589803,0.539517536036611,0.354795348548946,0.427012201637629,0.19773751228173,0.243321301395036,0.117001724169476,0.189813369934498,0.0921604708663478,0.079218419785691
healthy,-0.584376471260966,-0.123806627922558,-0.421811204425722,-0.117073967037304,-0.294206199917009,0.301772636489883,0.140640960196651,0.163304170933179,-0.117536370859336,0.0073711801601262,-0.218016270189639,-0.183781976414815,-0.271620153901805,0.115292777613208,0.319658717832512,0.0137620927914707,-0.0594486294681199,0.625199639780283,0.555134004323315,0.0104762866874284,0.226531210020355,-0.34321206112716,0.0840269396164056,-0.0065693140561074,-0.643864734239827,-0.291322515433156,0.21295052186803,0.480101719173998,0.181432510022312,0.0332184566450862,-0.357234919873799,-0.288546085722812,0.333293855313652,-0.392183487022226,-0.0908926073927995,0.299161983062493,-0.528777794502066,0.194514024296888,-0.594704660365578,-0.120372370536562,-0.523161978489732,-0.183772003133821,-0.559279107558401,-0.205393819645055,-0.283829098072804,0.0203801897791572,-0.170902083521837
healthy,0.614699429103016,-0.10222532200922,0.104756436232862,0.0751162300000307,0.638933423623948,-0.905585876597217,-0.209387935034582,0.0005817417493634,0.019315845977577,-0.237237288622948,0.394513788489309,0.226746332939453,0.204275937047021,-0.085871305686003,-0.271022149781522,0.013555344420833,-0.0308497508716702,-0.72898287870498,-0.751618747622187,-0.245865790230721,-0.165116741855942,0.543945430381753,-0.119951067108075,-0.14691794209333,0.627991158724348,0.0784060787994382,-0.574907020523222,-0.695246064323334,-0.373722183418701,0.0111801052852442,0.339755080799652,0.220872693502226,-0.101513815860812,0.401272613032925,-0.113918405083963,-0.167053941705978,0.44606201564449,-0.493204921823381,0.54563399765846,0.313066632835887,0.24005246655979,-0.0880889537713575,0.311605461991191,-0.0008556601779234,0.184611536071864,0.103445489446208,-0.0852103697517889
healthy,0.688897119063712,0.166408795836248,0.177743442979616,0.173719367155696,0.667308723576708,-0.810730989687682,-0.257941009987872,0.0941093011011438,0.234259835967042,-0.270394425071183,0.261252607350277,0.434058063146067,0.187509112995067,0.0479572627473129,-0.146178711538379,0.209824307326099,0.1919817025057,-0.866034710086386,-0.709936506831524,-0.295072970191813,-0.430152455726326,0.529503896359197,0.139907824330681,0.189812147459927,0.653975275107882,0.261419849356964,-0.470748733605642,-0.799832478908574,-0.293813613126492,0.35620891942256,0.0941979177967691,0.143236705176606,-0.116468452822037,0.353475831939146,0.0310761409799999,-0.0943936734487176,0.603097742683252,-0.178684488785278,0.694563046110115,0.336095483375525,0.412401496648186,-0.0705363282067416,0.213854971957511,-0.0742992041724057,0.0904365258842902,-0.0119283591167804,0.100243790097633
healthy,0.737213454962839,0.227675629214034,0.494667043601374,0.323467759791776,0.709052845697622,-0.658134044519523,-0.289000483334287,0.248068165051002,0.212262907606085,0.142607658253082,0.459953480174916,0.695288549990464,0.314730892557742,0.212959062078758,-0.0417249767880713,0.308005760111488,0.173372680763265,-0.663975136902687,-0.476571174763609,0.0281831000711456,-0.28150388175974,0.686228694315298,0.298970429803834,0.147150658949878,0.667423675372798,0.49185588978499,-0.657883206897023,-0.643391105922917,-0.143666399622659,0.507390769181683,0.148969650979913,0.408358465054009,-0.0219435081601494,0.615768720633524,0.153661168683985,-0.0175811642736489,0.775612721197648,0.203811102296499,0.859533322645597,0.500826237356845,0.687401091359336,0.255647287191309,0.449379209027359,0.230687249467298,0.443064890041612,0.155317126801286,0.31089440094901
healthy,0.0202372419108373,0.0817310914451514,0.0485315793196359,0.37880039801115,-0.304541610840316,0.131719006063558,0.156941676462089,0.337482455128917,0.408526316667458,0.174325059756575,-0.046117905936909,0.306001745127365,-0.0660172796403429,0.0331282408302489,-0.233088810087023,0.120538346118819,0.263292436958028,0.192505978325547,0.157769283028774,0.364178069108476,0.0761367330189758,0.0911127012935119,0.0738573814099849,0.404031948691401,-0.196132234443135,0.286923322344346,-0.0766832096581715,0.2917165048172,0.277570073980991,0.201285993850014,-0.0149574859566035,0.151338876388923,-0.257928510291746,0.106857777532732,0.292902349156647,-0.348918932289794,0.0110590633295808,0.232617966140099,-0.213277127453422,-0.0728511039746013,0.175503005188979,0.0313698350514704,-0.150774667522661,0.169294427207149,0.215170209966596,0.168220575782017,0.219208948615551
mild,0.336257990075387,0.553481359042497,-0.0261642471896455,0.383146129992331,0.295524666717777,-0.135628702268813,0.246031966965022,0.630598530864382,0.541597350424191,0.365830533750677,-0.193932158646043,0.580129019671615,0.336828021928492,0.72075967103103,0.371106468467284,0.63704576951272,0.617007894896868,0.0940823417120292,-0.104328117198095,-0.0808888813930136,0.470595918555509,0.431843924513985,0.678998017412695,-0.253595958851541,0.41423782624695,0.15466559374859,-0.112665884223134,0.0227978633770827,-0.0112136337728932,0.463604062782479,0.307097979824294,0.168856458762569,-0.185907547565165,0.546517357589865,0.641035292180023,-0.0257530840332458,0.500251278339934,-0.102687712309152,-0.0531190904535487,0.482897310245224,0.0279967891334055,-0.0292528669214443,0.444772506691448,0.601965178181499,0.365103631319312,0.472279743593572,0.631950281981238
