group,CD101,CD11a,CD11c,CD123,CD141,CD303,CD305,CD32,CD36,CD366,CD45RA,CD49f,CD52,CD58,CD95,CLEC12A,FCERIA,ITGB7,CD101,CD11c,CD123,CD169,CD303,CD305,CD32,CD366,CD45RA,CD95,CLEC12A,FCERIA
healthy,-0.762783688004028,-0.384289089953281,-0.76685076251866,0.865398740926016,0.103077678034148,0.734098841208815,0.712491794879886,-0.752240749196496,-0.0850293834848449,-0.685845586657438,0.87116698971968,-0.0313819217706571,-0.0370008352704492,-0.535849694683416,-0.450318611040903,-0.592879715678,-0.656308316363496,-0.452314490749142,-0.723039679955208,-0.769700644002423,0.78826562703836,-0.257318014384712,0.814898982120389,0.633480396715044,-0.60704037832873,-0.718814467261824,0.762756385279007,-0.523169382479567,-0.694739342927655,-0.785111070683839
healthy,-0.697122995395656,-0.171903418348363,-0.665551854384264,0.59331873123659,0.116202289265138,0.54803423239056,0.481638919807708,-0.678579643454693,-0.113441963289958,-0.482534287880478,0.309512855669442,-0.586811808341152,-0.171535417161146,-0.443565405916272,-0.620881471836889,-0.465565160348755,-0.352061571962839,-0.545080360965182,-0.711500498723223,-0.687267842328853,0.517949802723782,-0.39476080651679,0.517073237400674,0.415489367902119,-0.721605641608839,-0.645666435625462,0.412704324801353,-0.66071465486003,-0.653727738733184,-0.383493985156255
healthy,-0.539900014414281,-0.146088843577417,-0.613882271151396,0.87381415909547,-0.0497243114863226,0.746098054609458,0.741301521694091,-0.6351541603701,0.372603014869567,-0.639874140167861,0.671022615126566,-0.116789488079721,-0.235457494158533,-0.325310238905634,-0.329703632909825,-0.510160125902627,-0.633632922143175,-0.328959390673012,-0.690772710420077,-0.610970615268775,0.670881980632605,-0.0263397228530545,0.744923424613845,0.638121648124304,-0.661707448482256,-0.586473027190967,0.694758573410572,-0.443343616844946,-0.720411550994806,-0.695204614235081
healthy,-0.670385751752721,-0.324539092910924,-0.727630286129285,0.833993753058529,-0.14396081086238,0.83526339576255,0.75498354731916,-0.647170685289332,0.322383725127768,-0.735316306779284,0.724476995789212,-0.0074518158134122,-0.27027656855885,-0.405154484106254,-0.494631646202189,-0.691664210854099,-0.392770309609702,-0.279094890748697,-0.754182455593366,-0.750282854352659,0.888734927604308,-0.14503914802076,0.866814052568868,0.738244730722581,-0.730846939499169,-0.728955924344184,0.729319699995175,-0.653116202703082,-0.671490252545944,-0.449188972194161
healthy,-0.838338360216042,-0.261913074230139,-0.788398244422675,0.776283356636329,0.184268853870465,0.739534698807696,0.658800295834401,-0.314616194721588,0.185274507889076,-0.639039494917944,0.677193571294609,-0.11848447758855,-0.0176476941547606,-0.576995499994417,-0.703216963091803,-0.781557362695369,-0.626172588370498,-0.290525633865673,-0.83068272078167,-0.740522325794484,0.830085628533942,-0.282248523542962,0.7503672549619,0.725521210572682,-0.264235744438303,-0.657057439390924,0.766549803432497,-0.651836504262585,-0.717898827396282,-0.604728794420055
healthy,-0.759950400913063,-0.266840657201101,-0.587699172682703,0.638295580580361,0.335383804656184,0.723871414989882,0.657567326053274,-0.645764853688734,-0.0556600063662918,-0.679800263668847,0.688149785369757,-0.0051941586754134,-0.403629557723369,-0.53166346695682,-0.667541834570407,-0.604560987604065,-0.691231787027103,-0.677643164209188,-0.64025168806241,-0.772187262489248,0.724568045630448,0.0843597876891775,0.776607720482799,0.679881885132338,-0.626033149826022,-0.641008930576593,0.75406955792517,-0.629729525451528,-0.555635604203382,-0.614706384842002
healthy,-0.696539673658731,-0.303021247907413,-0.637306843186505,0.586561143976019,0.154744242562889,0.662485086343274,0.46421559210976,-0.493562610629369,-0.162929764912361,-0.587276928858767,0.519256233160846,-0.218528057921581,-0.4270491847997,-0.530008157148815,-0.699477785607947,-0.738507694548523,-0.381360330306627,-0.334356045699299,-0.552291064196965,-0.513389074740646,0.884830427748621,0.0429275509995002,0.786450926365488,0.797311882951516,-0.488876543432422,-0.566051572158624,0.702436006379055,-0.424526950747414,-0.513324886005465,-0.194245375140507
healthy,-0.821698410584639,-0.480494745025733,-0.80195410742193,0.725822288868471,0.0242760457826087,0.79842291417576,0.608199625308673,-0.606851897436615,-0.261921350739656,-0.770869189677587,0.61362339570968,-0.494652665947495,-0.400100377819178,-0.54502340221784,-0.741298841672528,-0.811119714626966,-0.572641160637851,-0.366152350815279,-0.701492547443823,-0.751340668976838,0.871300224066887,-0.296670548577866,0.847110825854496,0.716984543804493,-0.507904931304376,-0.707913494583656,0.706705586344032,-0.619168828663064,-0.649820510378974,-0.403910745468343
healthy,0.679105965071244,0.330369046483134,0.728110447563025,-0.83378486225632,-0.190270799579368,-0.816971227717135,-0.738055328700601,0.686819577101044,-0.144949918315265,0.656616697641719,-0.799804989310391,0.43813842726007,0.323904661721893,0.477398830664996,0.686243779150229,0.724696487249422,0.615821848907802,0.440791942614398,-0.808470507223274,-0.736104632840036,0.760950415734601,-0.286919860495339,0.781203929114221,0.728167823808167,-0.644698265349497,-0.717030467428027,0.745026649439588,-0.739622573225456,-0.795970085297399,-0.602622876963563
healthy,-0.775760939915431,-0.12049219693151,-0.756853412162263,0.69436829798129,0.219828999227744,0.63097140796589,0.447074119466421,-0.787258919027824,-0.0819559987708119,-0.636139418292536,0.651316724591861,-0.493848574327269,-0.661393286825157,-0.710916348121545,-0.745933821580222,-0.672107198724671,-0.282980160677608,-0.650411355747937,-0.808552767085769,-0.66759121588148,0.578426220220609,-0.375671488810471,0.579722201904031,0.493854546410999,-0.657743343635394,-0.816971863770651,0.622695482609796,-0.709807548036924,-0.65523574926146,-0.435254826944516
