group,B7,CD101,CD11b,CD11c,CD123,CD141,CD169,CD2,CD224,CD226,CD257,CD303,CD305,CD319,CD32,CD357,CD36,CD366,CD4,CD41,CD45RA,CD45RO,CD47,CD49f,CD54,CD57,CD58,CD70,CD95,CLEC12A,CX3CR1,FCERIA,Ig,Mac,Podoplanin,TCR
healthy,0.161981314333225,0.733004649903309,0.318273140801895,0.732245058787253,-0.885464949501301,-0.0569531974600943,0.282261805325528,0.248608550684513,0.294770838703513,0.266601521947623,0.322284406281339,-0.760587840058592,-0.640889524162003,-0.329895914086566,0.619509763047126,-0.0338620177569197,0.270144829204768,0.653863450719028,-0.340968090228854,0.523718233629325,-0.783499836048521,-0.0914974023698288,-0.329094983986922,0.0621125206366403,-0.171476497829142,-0.0936907671036008,0.606209694645635,0.194192497071889,0.524792152249084,0.675073088944189,0.451307443634906,0.684087028348838,0.425075131078646,0.270226926997916,0.408820653437469,-0.0708942143943235
healthy,-0.655823439530439,-0.504854874388009,-0.744218919024894,-0.580191071138151,0.107929290442799,-0.0215486710698902,-0.63528438168232,-0.323987162114855,-0.644227056957667,-0.635607273577654,-0.765192679110929,0.030499349935365,0.0726444590494147,-0.382196408902789,-0.599032315008938,-0.739635352380784,-0.360443219780461,-0.601280767128117,-0.122934433097585,-0.712716472266658,0.0379466392602587,-0.629593447043117,-0.160972078755503,-0.640865977136132,-0.0798867616854738,-0.678953445455942,-0.66610399344316,-0.680429624484093,-0.654806532475645,-0.657335575781853,-0.726955493498098,-0.482921785788724,-0.660066947846868,-0.658707679715697,-0.669915419101335,-0.487205338047837
healthy,-0.0728087374762737,0.568014982886444,0.155738174601742,0.571088269985818,-0.7884069674975,-0.0740895921702201,-0.0512119468614389,0.232911857958103,0.350361042182325,0.267606770245862,-0.0090768414057175,-0.780725168021807,-0.704703063764744,-0.376796688785671,0.591160692276786,-0.191847973462019,-0.10065899520776,0.574153446536179,-0.527133825334909,0.010173605332355,-0.684842163295003,0.0097379539643346,-0.291020070434396,0.262493594681917,-0.19623888019971,0.126908500192026,0.38775399252372,-0.0124031003772881,0.471439336211142,0.717952185202425,0.462353469904821,0.733820280117856,0.0653230413278358,0.181028292476563,0.0300392119907302,0.114900206522657
healthy,0.107380934448204,0.781464868451802,0.340091109992296,0.798863794500914,-0.777279216802192,-0.0318570102023663,0.270209525062192,0.283826478380314,0.381390520111468,0.360052728197825,-0.0073555639065992,-0.790989856112716,-0.697496255734078,-0.379646739109658,0.734935900855437,0.0395548699654507,-0.109368167640869,0.721162841550922,-0.186968065591503,0.23158233148118,-0.704144878047398,0.0661307003171598,-0.204494756157271,0.298435286206817,-0.169329856096451,0.267249359773854,0.581132364114653,0.1189703911379,0.709092981138586,0.77976620875112,0.474149239200191,0.694066542367682,0.379685915903943,0.115042286226286,0.367634654740721,0.307005295747374
healthy,0.135756579081516,0.787774466227345,0.14850408930623,0.736998989791544,-0.853803674069326,-0.265797215642982,0.250088870714804,0.380429048283783,0.436887872805683,0.366967880078711,-0.16202912555895,-0.744088512222839,-0.71676867299369,-0.390298938558236,0.248987062156714,-0.0589036603156283,-0.21791997273614,0.642923465091329,-0.495538068228658,0.217496736500796,-0.807166272586083,0.151211686282935,-0.456054511195432,0.0507095014650018,0.0156176654487569,0.134151871093014,0.477372688598848,-0.0345266225181896,0.651148065778943,0.698824165560261,0.528456508392988,0.619063004324697,0.131712993974725,0.11811757609877,0.315635145862006,0.0209170066419709
healthy,0.0106654115714185,0.623524712332041,0.11885863116897,0.509125314846282,-0.664720293651646,-0.308332862524743,0.0585831858952621,0.413045651924357,0.444676105060749,0.358797975180633,-0.0363953895431524,-0.750836132278115,-0.675134106604878,-0.4857538875812,0.601398416518638,-0.0210067349041014,0.0836094516231851,0.702051733878207,-0.337824517969015,-0.0626755558054907,-0.642687873262576,0.0617697940333716,-0.233628696249929,0.162951629142623,-0.569564801856283,0.0175851859495711,0.529049702426529,0.220068458694089,0.626994672905194,0.606936006215748,0.300393016046059,0.606362493638019,0.297786929287019,0.187867520598779,0.33418971404797,0.190821657872704
healthy,0.128564904471352,0.676264234889408,0.169800882663715,0.531422770607157,-0.651963682183674,-0.341172642945499,-0.0339975029716215,0.412508147546298,0.376049660506376,0.209910613841788,-0.0089916137085397,-0.742539567607984,-0.568407830844355,-0.212667368195408,0.567485168713496,-0.0806679339090237,0.176017953101237,0.52666524146664,-0.444004966449978,0.0805337704314647,-0.552201370913035,0.0243032806847227,-0.330836525072212,0.0569048930273954,-0.227131574342591,-0.0280396342053019,0.428417224552821,-0.013479115364556,0.642838520840958,0.772961747225834,0.357820646108079,0.441037800597738,0.180406473484599,0.111223642913989,0.270399142850651,0.231469427042556
healthy,0.0695463043288932,0.739719544834778,0.307959386343586,0.707751871454731,-0.811578920426684,-0.186852377771481,0.339560701045549,0.284857262446164,0.548148233578514,0.26973844626304,0.161968619835194,-0.859978299688414,-0.599146983616943,-0.409624501422879,0.555969213601675,0.135077096607464,0.295933022245674,0.687250849670408,-0.325810682205269,0.343864774830591,-0.721757364837801,0.118824266877274,-0.14634613024657,0.476778775717352,0.0295443682613064,0.0014047208043068,0.453148576564278,0.122380525172645,0.70600133503029,0.779098722026917,0.421283226617259,0.500023738415684,0.168457245931514,0.0604520916778892,0.127879905243419,0.123615298814548
healthy,0.103624141088248,0.745186593970196,0.238943580480146,0.787515898956987,-0.758343463151644,-0.49886867263785,0.112335485512792,0.545655462403797,0.558664452612525,0.170207501314582,0.17895093953093,-0.813682401494247,-0.65612222744265,-0.522050352209233,0.641965598443732,0.149491198592176,-0.0095062512870331,0.65652192268476,-0.721245928526242,0.21675610713423,-0.811646648122375,0.22202656145444,-0.214173622270313,0.368200418586759,-0.108762448492927,0.0629271884252441,0.539643358516805,0.0328580061705503,0.764430269876192,0.80753693852554,0.400621123277935,0.689287973680514,0.306568024479193,0.0423449245626795,0.253943715223324,0.151275576485838
healthy,0.169839838329902,0.713737541096106,0.196052303556014,0.730599825020856,-0.669051831634812,-0.203415592406209,0.350138594018754,0.0437101437795603,0.0127964366144171,0.379001708464476,0.251145378808088,-0.59258042564715,-0.484681913676768,-0.151534274455243,0.690122237483501,0.0833693168946042,0.04598436130127,0.779183228375122,-0.408182156673281,0.199357594673646,-0.743785352533917,0.175887142725978,-0.367150343052391,0.357943797457734,-0.2113657230749,-0.0581591788016377,0.61654367174384,0.105923805512624,0.744459279802944,0.838437684193505,0.443393267337802,0.291644699799333,0.161741205045875,0.0439942754913314,0.430340419933192,0.0970141058541308
