group,CD101,CD107a,CD11a,CD11c,CD123,CD137,CD141,CD169,CD2,CD224,CD26,CD30,CD303,CD305,CD319,CD32,CD326,CD36,CD366,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD54,CD58,CD95,CD96,CLEC12A,CX3CR1,FCERIA,HLA,ITGB7,Podoplanin,TCR
healthy,-0.780396193028578,-0.372085554911851,-0.373332713108996,-0.792150730792882,0.827238147739492,-0.154581284607247,0.0351786964784344,-0.327587221168103,-0.32310975731788,-0.288885909921331,0.0556158743200465,-0.228940914209724,0.824462843849521,0.647719813527169,0.267821597458657,-0.758268603420554,-0.178393139401791,-0.221181443656529,-0.719278817692871,-0.16309092861377,0.361525779092856,0.830549227179375,0.0278571709125976,0.30328817139593,-0.124041040976597,-0.125053997697411,0.199005271173719,-0.596000824082279,-0.519170414118972,-0.315736435396772,-0.678774972046959,-0.451540798052505,-0.719636820513795,-0.0807359100704163,-0.478091051464861,-0.490816574715147,0.0570426654978233
healthy,-0.643734119892646,-0.174173627464805,-0.233649082568453,-0.56084177407412,0.596765574843545,-0.233912662966875,0.163405610276402,-0.227046231235223,-0.432426842283507,-0.571341414807653,-0.287133704404083,-0.213634356898252,0.576810107455713,0.408963679207849,-0.0938640835192384,-0.614167566572012,-0.358967162599,0.176142519954443,-0.551218224655708,-0.175896071908718,0.310397904043889,0.497214845003032,-0.185147270253241,0.167359125008597,0.171266798347056,-0.431844119604193,0.194393171636032,-0.373129305081129,-0.467332480604828,-0.267294275360522,-0.633005802863906,-0.497556796333423,-0.21192925984981,-0.197356756588628,-0.269904395371541,-0.397923161831487,-0.270422445370032
healthy,-0.217973266620329,0.151706205723229,0.0662366006471269,-0.166172360729576,0.715155426827863,0.30906740911609,0.174507428221429,0.258743877493172,0.0185961730801286,0.0001959102773089,0.407026941053631,0.142919947366429,0.646817348521898,0.641776620620577,0.491564143531063,-0.207710087212204,0.139145234234984,0.327559712666192,-0.260150511094381,-0.0504634474755199,0.678791421038059,0.587458868875937,0.0719185919985621,0.38573471900829,0.352207326895061,-0.0071671864789976,0.510425643534904,-0.0403846862985278,-0.137415162616855,0.018184043730239,-0.362427727265271,-0.0242801517033738,-0.325933878532319,0.306527737186743,-0.0825241395997532,0.179162007366556,0.0856607223319585
healthy,-0.755305670813602,-0.0938007157090369,-0.397852290153404,-0.772535587799579,0.82387549678523,-0.178184307238539,-0.058268550655456,-0.175379242699069,-0.245643134764465,-0.255536279037217,0.249974902515913,-0.108124843045034,0.813204094068184,0.742544518004925,0.462556260280092,-0.721037615324796,-0.0890082578475258,0.237397112054719,-0.726818981133913,-0.0758915486016628,0.24097963221684,0.736738610217683,0.0423670019889045,0.300920474092206,-0.0860795886631427,-0.104095945618978,0.0959571358140431,-0.425970762663082,-0.606635628969019,-0.0511297269771743,-0.737848201308833,-0.288146766764914,-0.472886020747691,0.0092516416444067,-0.363190175907851,-0.218700884066496,-0.130115817865231
healthy,-0.811520701119589,-0.122919754182962,-0.216309873992461,-0.760741208216587,0.829212289647949,-0.169524700174971,0.159944073986413,-0.244474438993891,-0.390981162147275,-0.388357577952117,0.183752399651852,-0.157975087128475,0.70545009536708,0.703616954223164,0.336999035084424,-0.235482510201452,-0.0340649889995507,0.192815150473468,-0.706882571556,-0.189501290799969,0.466439984880665,0.737475754608999,-0.227872602530655,0.398817645585351,0.0320909795189791,-0.0803885878276914,-0.0200831269773604,-0.519681409053346,-0.681370515210867,-0.208606616862648,-0.717395054814779,-0.53847453160275,-0.601576648742791,-0.101533498013355,-0.254096959028245,-0.346768677405472,-0.0945104349051009
healthy,-0.617237267553959,-0.0613597726679606,-0.190788085103964,-0.588531271025903,0.782847207335611,0.0983182801119903,0.378473800971754,0.115193043423526,-0.289251679724419,-0.358982693230495,0.37281297710512,-0.1182991841931,0.715161572679965,0.701128194042724,0.491344250060244,-0.65963683943464,-0.0564410669937158,0.0053748933186333,-0.698481979299165,-0.1531892800596,0.441094837938461,0.715785842466491,-0.0960065403386899,0.227059382193821,-0.135019808074214,-0.0653497637999696,0.428774835216673,-0.466675776135506,-0.569087142902381,-0.229290583090491,-0.528322890169021,-0.206198946549722,-0.617328750648968,0.0200404187393707,-0.484660880505639,-0.310854771421179,-0.010311405543026
healthy,-0.671376995576932,0.16155583444955,-0.0670052265654104,-0.627592459834605,0.822085526045216,0.0589330313786515,0.350178218313594,0.0491819989578511,-0.398618241990223,-0.220856541372976,0.385535899137976,-0.0069761956196499,0.793896240596056,0.776053675688298,0.264218968040239,-0.617588404690188,0.0267273600251124,0.138522717678659,-0.590293242818702,-0.113061048255754,0.590149493091635,0.667453768453955,0.106932621109507,0.45546581500285,0.0156317691960293,0.0542235106334344,0.124741578817229,-0.355717030502083,-0.484391665630896,0.16865303039406,-0.598297549661089,-0.26005661428034,-0.356989552011691,0.146647177071017,-0.406532808016333,-0.167299973702322,-0.0421854769826201
healthy,-0.133976524189254,0.185126860670196,0.0444470961079241,-0.206216954274821,0.518972154575885,0.051375358221947,0.205633898120479,-0.0120126523957796,0.0276273751502205,-0.0665424492380065,0.0996077293208321,0.123227287613755,0.573536308859714,0.523035845218635,0.329513485141519,-0.0735023316896078,-0.0674671855789783,0.193294638314092,-0.469985445650835,-0.0629448677300208,0.328127189455107,0.548965246685749,0.0477005013850247,0.394882727902934,0.123386445066884,-0.13530051826104,0.290635469000064,0.0514406982649135,-0.180033284558391,0.181414683007162,-0.251869949571864,-0.0434683834778172,-0.237368800557584,0.14854642730677,0.0604717739541562,0.15827030886249,0.136681539343011
healthy,-0.733286739909719,-0.162835690667992,-0.396344558397383,-0.771224151238682,0.827307537249195,-0.10270487053255,0.227142387960488,-0.236962127637706,-0.440871686543421,-0.534869451052233,0.105455721451917,0.0553239017856157,0.805923976374997,0.732893093233204,0.488507107951718,-0.730123982250568,-0.209064698839899,0.127531010096604,-0.716463134005116,-0.430398214870822,0.71984550961085,0.819538899050286,-0.248195597645576,0.377904808407464,0.191072866615903,-0.45872944641646,0.285438782159734,-0.541286899702701,-0.72845326226983,-0.110240100697418,-0.791482434924144,-0.478896963036894,-0.731730334351576,-0.138023046116872,-0.485720383554213,-0.274790518016734,-0.122790547738359
healthy,-0.804242984086239,-0.0495172603575355,0.0163631378548964,-0.670591625840498,0.603742686567087,-0.0020510101213765,0.275523930240142,-0.400641157981781,-0.000926062368211,-0.0391311322556812,0.208327778344552,-0.297931329993793,0.590376158719758,0.492203472518838,0.148762306020086,-0.639671402882961,-0.127857264862523,0.109027437278818,-0.847387106893882,-0.451614736066662,0.471289869884791,0.739749023536446,-0.333553418657932,0.348939980345884,0.0556372586869081,-0.40973453675126,0.0181484879309758,-0.724870284706575,-0.762706734296752,-0.257214709283668,-0.71832029942825,-0.45485714664345,-0.308420722354162,0.089462122183823,-0.556890560752197,-0.405026277584181,-0.0832625918204385
