group,CD101,CD11a,CD11b,CD11c,CD123,CD141,CD169,CD2,CD224,CD226,CD303,CD305,CD319,CD32,CD326,CD357,CD36,CD366,CD4,CD45RA,CD49f,CD5,CD52,CD58,CD95,CLEC12A,CX3CR1,FCERIA,HLA,ITGB7,Ig,Mac
healthy,-0.783003307259186,-0.375547299917947,-0.385268853873917,-0.799188193232379,0.85223391622489,0.0247011812211303,-0.367876479694837,-0.202582844246426,-0.328623745856456,-0.274801961431614,0.76922429701399,0.593482685263098,0.250552356408254,-0.654613149410761,-0.283530226158299,0.0323742313879865,-0.325819525048654,-0.695248682886153,0.358804056905228,0.82834740838261,-0.0856785675512092,-0.0266161269302678,-0.025620452182535,-0.63527017278337,-0.556899811260237,-0.727420029694296,-0.502003690858114,-0.691104197764759,0.0539719241711895,-0.424613435681344,-0.519387150689379,-0.216779310987918
healthy,0.355998137350018,-0.0933973266053629,0.320703249601335,0.495469934075974,-0.431470958656413,-0.307670567166942,0.341196200058895,0.223538752292821,0.308971743896798,0.355590981274089,-0.488451244020362,-0.588512462951593,-0.0323647832650716,0.496956624697812,0.359867218600674,0.480706785242247,-0.29196395237361,0.42985164972727,-0.345970420855105,-0.516849845690822,0.491294401635161,0.406075735196217,-0.122790408606157,0.43693213317008,0.444010944876994,0.300221380391806,0.581762525926934,0.125420582830761,0.0202633283315097,0.55546845522638,0.353241047906004,0.226600405006977
healthy,-0.598993851484726,-0.304553311520413,-0.302093206652756,-0.693842703289253,0.715289810908478,-0.0288310219572805,-0.045743318688138,-0.204680489069813,-0.330329216327489,-0.325504469552834,0.707763515273456,0.5719300962168,0.335816346401904,-0.69817216282314,-0.219956790211512,0.0798490194949593,0.111882940325577,-0.653584247748042,0.466902144830275,0.683085751171212,-0.28631865025018,-0.246901420002604,-0.145039860368475,-0.513800576859095,-0.424706708299255,-0.712242073535957,-0.594391364109827,-0.686890412434979,0.0809468771287599,-0.325181059196301,-0.242119890822753,-0.267246329765026
healthy,0.588786994242322,0.310267684452169,0.153152317001286,0.613963550999651,-0.79022575703578,0.0252536190045447,0.205540357974272,0.184762759804055,0.21462556236925,0.401291465210049,-0.791325886704977,-0.770859994236391,-0.352167885856624,0.644836526274705,0.291640674294242,0.10209164852247,-0.327983171474147,0.665214883620844,-0.202946093548397,-0.74098200966726,0.277970964968334,0.385892326333548,0.399296862050826,0.477595214112575,0.544383852057267,0.487540341319782,0.344903286090747,0.395910955217282,0.153975663661728,0.363060829638921,0.213339704366054,0.155654548683048
healthy,-0.719973922973236,-0.299773639157124,-0.263633365432975,-0.739831475597829,0.436094877939851,0.0806060952366297,-0.392352462772746,-0.488530616509771,-0.38467056599743,-0.249981010954938,0.500735483204514,0.411964988665619,0.215018803863106,-0.256063248052092,-0.146022624731226,-0.260337322221696,0.0597963761036713,-0.540377459685162,0.337102441180333,0.412475159907174,-0.180625064660432,-0.200575363122645,-0.0792067320113536,-0.611273823399525,-0.678066010489381,-0.746110091960482,-0.356831344028066,-0.506529102810087,-0.107026965873567,-0.090561871033505,-0.184977358451078,-0.211872385074628
healthy,-0.707278222017434,-0.415483439400371,-0.278645559757486,-0.611473411059835,0.588221352614227,0.271826060090719,-0.127033013625516,-0.402509994715852,-0.461719440097921,-0.346429771886254,0.710389056345765,0.550742309185414,0.433739210602278,-0.73605234712114,-0.0181718573903008,0.0098927065536756,-0.266953034825455,-0.714545874904853,0.246543051237401,0.565881169123601,-0.176239011800657,-0.412148124234842,-0.57457995428137,-0.624095685346184,-0.735318615066512,-0.694811694848042,-0.376656742364159,-0.745109484515679,-0.0669377251770816,-0.550696819462876,-0.382833794770558,-0.258933061937104
healthy,0.604939960426814,-0.0570586192510138,-0.0264527715145303,0.574615847435817,-0.881862783815222,-0.15100727619914,-0.0464660476111726,0.265119306267319,0.19629395166002,0.165531863111985,-0.731898230770942,-0.779218386204602,-0.213611139981283,0.488876543432422,-0.0276562393331866,-0.165695221825418,-0.280020574431735,0.511355345112227,-0.587941962581727,-0.694086299328136,-0.0910380001798456,0.259335634885967,0.156916830623525,0.292450730999722,0.373163235798176,0.417510520445113,0.19130792484068,0.134372674310923,-0.192810843589763,0.315986027903427,0.117000537968978,0.0004445778860385
healthy,-0.799139053060018,-0.493900138160695,-0.439589200707159,-0.779638650130874,0.746532354796836,0.063970140737567,-0.443792754802815,-0.322951396463869,-0.607254339741753,-0.260659720907314,0.780662986324473,0.540955989949725,0.292492086309556,-0.617065310485404,-0.207104050662659,-0.109123390072836,-0.322081216286263,-0.706067700000835,0.172570217768972,0.632257714608626,-0.47623128718778,-0.236735337409889,-0.392157397258881,-0.554438430615481,-0.762899763688404,-0.819977536074167,-0.53536201230956,-0.63811556996269,-0.0955855961615088,-0.272437806096269,-0.21460944946526,-0.223442927777198
healthy,-0.795559047174238,-0.356704553511865,-0.166560923389106,-0.741620581281543,0.792359926048955,0.353877012076579,-0.275554658937114,-0.484889255950475,-0.417246596551411,-0.292775460220053,0.746688328350929,0.754787322712999,0.45201117861996,-0.607544352477672,-0.237126224743576,-0.21043707844233,0.113656203043556,-0.6933749014347,0.746219847103634,0.786161938338518,-0.39960842184323,-0.350941617385759,-0.338222519146017,-0.514403449266621,-0.741928707428647,-0.713141443627527,-0.456959768198888,-0.525500013699426,-0.266537674966167,-0.446927585282966,-0.21492946717687,-0.126636354686026
healthy,-0.786629088349029,-0.0572709824921374,-0.318746676375236,-0.665715959657094,0.712713563449752,0.251918131665351,-0.509906928340449,-0.0337086702028813,-0.107749705405454,-0.431410969460291,0.652095632686727,0.473674754395691,0.176481990371655,-0.694640222671609,-0.157887141191905,-0.0102579696402757,-0.0407925785737073,-0.770519492455172,0.567602513594217,0.652967950090827,-0.49788898661258,-0.588327780959737,-0.628397356406622,-0.674929880086466,-0.768973536850182,-0.69998176740302,-0.468724742577701,-0.453321312772794,0.135935951889705,-0.497059343481299,-0.411203228357806,-0.112120432053857
