group,CD101,CD11a,CD11c,CD123,CD169,CD2,CD224,CD26,CD30,CD303,CD305,CD319,CD32,CD366,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD54,CD58,CD70,CD71,CD95,CLEC12A,CX3CR1,FCERIA,Ig,TCR
healthy,-0.721359539673261,-0.34570865659734,-0.737828500061564,0.887784742400178,-0.225679096659306,-0.338393546198204,-0.272629522493326,0.0261017451060713,-0.19092962080038,0.816348052079348,0.688412130677267,0.26556650756204,-0.676183412075285,-0.680969907131437,-0.122434192853367,0.301589981982315,0.776141125859336,-0.0839680249374726,-0.0557177139362045,-0.124810415780227,0.225840041828938,-0.585211904055096,-0.174942924448613,-0.104480173375166,-0.515055533631983,-0.633079852497143,-0.417996100522764,-0.714127472625262,-0.370171626777443,0.0375803626179307
healthy,-0.534167629017056,-0.245643068806967,-0.541268600845712,0.669549370651136,-0.279263103300087,-0.590115049006904,-0.47903824224683,-0.258296883247416,-0.228878524500121,0.635408253042933,0.481392667404151,-0.0551008882075212,-0.56105140070915,-0.460700157207153,-0.110312934609887,0.280272044218473,0.415197169716261,0.105501579917027,-0.474982013347061,-0.354226447408095,0.261786086925395,-0.345084444958858,-0.286322609893979,-0.028850010730505,-0.489192533427052,-0.410738371694623,-0.488300357675901,-0.183772988051184,-0.273663207547009,-0.348100922022256
healthy,-0.577508507134304,-0.24984519428527,-0.542155218883303,0.79643336213058,0.05153805771581,-0.231477611253835,-0.254316028731631,0.410177088951631,-0.0779585663951529,0.76729033744698,0.709040297793655,0.353400775110034,-0.554204705260377,-0.605550080798976,-0.232784190757197,0.60712997797762,0.685427634002933,0.165547439141754,-0.23683678819535,-0.157922218922294,0.241240983644404,-0.369879803572861,0.0297998184767575,0.333192456323985,-0.432688724140042,-0.697084101201731,-0.455679188688734,-0.630738893198007,-0.149538655527054,-0.111647267699925
healthy,0.680979529837107,0.278642503045984,0.728539555062541,-0.668541152963342,0.135588212642935,0.0868551902775184,0.220246943959649,-0.0388741356815106,0.0214026766225577,-0.677196214890288,-0.546310186774222,-0.414518941524209,0.690409098648993,0.591160418206579,-0.0498142319546738,-0.150070786935098,-0.560655632868297,0.178503853137637,-0.0123302247910682,0.0345820458794361,0.116007160673311,0.307654397557037,-0.0338913328413311,-0.318401340480677,0.437644332814387,0.653696559971407,0.234136105414826,0.441820456841246,0.140487629267964,-0.124628518356753
healthy,-0.634501230006849,-0.210756376641637,-0.638023184950772,0.862537062929255,-0.185111807367336,-0.384437929969913,-0.304938932477325,0.11583570162858,-0.0026283070538012,0.81101576999085,0.712690265430705,0.362538572165626,-0.192875897944074,-0.658896005153473,-0.0267328066365448,0.527591783664754,0.785182895496176,0.126759369099967,-0.199012186133567,-0.246584576628675,0.123200938584035,-0.408471881915087,0.113790982114304,0.291700952157704,-0.554078239585289,-0.539059560962517,-0.364743962821919,-0.542307106665172,-0.133730583538223,-0.0548169829237858
healthy,-0.692212080756747,-0.221352384094336,-0.578427219715622,0.698143332559162,-0.0583365198493874,-0.346599177484352,-0.216438436555969,0.484498018427335,0.015789173218897,0.786749317692975,0.735074810514066,0.503861800828536,-0.500826519860818,-0.641960865131005,-0.183898831522406,0.369517823063086,0.74748954433071,-0.0560504392357334,-0.0477137831811238,-0.444330372542294,0.442652195028665,-0.406321576981525,-0.0833081911467778,0.453654227254474,-0.621406061180076,-0.587698355461111,-0.207394302761605,-0.533174647934512,-0.212002663235703,0.0508291637944457
healthy,0.761778914898728,0.21479115710008,0.695463858716003,-0.634771813879849,0.0366296478196024,0.436186525358786,0.338652372702507,-0.368163911176626,0.143675835045525,-0.693793432442953,-0.637208757571669,-0.209241940762742,0.618281286221254,0.600808281523656,0.309566546445338,-0.401908711175322,-0.568801634121502,0.259530648307311,0.0600469940457484,0.400541384283936,0.0201431304387583,0.478820488481094,0.0477126083158793,-0.0810730395153731,0.622529908551086,0.682427236494569,0.320827217385078,0.501069689404846,0.218719181410672,0.133659041088566
healthy,-0.680044551246859,-0.199141994377523,-0.68447149095997,0.869931972192588,-0.280644935883933,-0.217316561406534,-0.485548328298251,0.0593882521105852,-0.0846870395351919,0.837293940996114,0.683046713597698,0.399001828051361,-0.493378310294945,-0.673766294801465,-0.331335057288352,0.474367079640514,0.786134530300541,-0.100702390460518,-0.389174169944315,-0.124400489820221,0.0315467277765341,-0.357866955163301,-0.0249995472257285,-0.031457990386096,-0.596377455833869,-0.675353005076819,-0.36929478276842,-0.395047761810471,-0.0534616226321533,0.0646458877011855
healthy,0.821239895169885,0.463297759329906,0.768513456575999,-0.699414514840679,0.2153436676778,0.50910399406947,0.603889833213202,-0.0530484379123962,0.0383236154105976,-0.768288981730171,-0.624627867134316,-0.48951385566658,0.698286686623973,0.650514243468603,0.34747036883711,-0.697963799997528,-0.720606756741496,-0.13460384748803,0.527835985637999,0.203216543408785,-0.182353097974409,0.581749255911076,0.0905703651909754,0.0038503762314978,0.763318594926961,0.805411209401366,0.405422277305245,0.712573547914476,0.28972097834159,0.223730208632064
healthy,-0.753275115570056,0.085906473738206,-0.722348697633557,0.741332177580552,-0.449454045083591,-0.119647257972864,0.0033382008559348,0.237184619848936,-0.355417152478681,0.648421854474408,0.490185493317307,0.221203081125519,-0.718359644909176,-0.787109625067843,-0.510800712873119,0.483764650403345,0.744519230533457,0.140103063954161,-0.42681446141189,-0.577432822053075,0.289459216596068,-0.649408864490161,-0.116424078406919,-0.281804676456035,-0.817449097778177,-0.778287299150751,-0.494426020375848,-0.316163501994852,-0.242231240027528,-0.145050216519768
