group,CD101,CD107a,CD11a,CD11b,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD26,CD303,CD305,CD319,CD32,CD366,CD38,CD4,CD41,CD45RA,CD49f,CD52,CD58,CD95,CD99,CLEC12A,CX3CR1,FCERIA,HLA,ITGB7
healthy,0.705195431443493,0.361110791699152,0.398334232610051,0.204757460730944,0.727708512751876,-0.787221720233866,-0.161377148404399,0.272130241784246,-0.0072646273129171,0.211590400430648,0.13820842644885,-0.0247248181853382,-0.735779762361208,-0.693795324837949,-0.0841504598263628,0.610645271541157,0.769370620442141,0.132583877244338,-0.330254928426487,0.306452028154811,-0.784137204647585,-0.0701652401853372,-0.0582442170345556,0.566244286587952,0.439422871159862,-0.374479327194533,0.598143330714751,0.403353110818478,0.647957304827193,0.0116696052262031,0.434702451527089
healthy,0.71376247661743,0.470442595351304,0.234147533944599,0.45883432443443,0.704122519275538,-0.541893055636385,-0.0330948071445877,0.391595197826183,0.291191238854142,0.506919110437066,0.644724145736183,0.330563033303035,-0.468908270045633,-0.415951091158789,0.18552288910007,0.727570897990093,0.645760010471204,0.229664373090215,-0.240853018236494,0.435354223997493,-0.387621996336543,0.67423504519316,0.24391062021868,0.613654860101179,0.695728053832752,-0.140581978540834,0.574632849589287,0.610832077429988,0.465150264071699,0.117659217490918,0.4252606707405
healthy,0.604758212164107,-0.0969155375797058,0.234473883069292,0.0715220266822467,0.490393806953182,-0.719529017815143,0.0416148197783385,-0.0703646881931599,0.0123100456222672,0.125392389213339,0.219456243762977,-0.45215375853221,-0.7730778373212,-0.696272260540008,-0.424650830593371,0.528068998922417,0.55403959653643,0.275715045585151,-0.682459180664176,0.106393363416329,-0.725849507462952,0.154690750369172,0.0038387151176417,0.321772003550174,0.389959309065736,-0.419118846802821,0.740378679210173,0.435509118248943,0.614036912590722,-0.234022193598377,0.336173680547639
healthy,0.309518519340421,0.114617299830052,0.333459484150038,0.290927895347824,0.336301639361026,0.0335853691329998,0.219766203316343,0.129603717428723,0.118436789287352,0.296909217627179,0.396966600108174,0.100218485745835,-0.0753795092651952,0.101657102690718,-0.0415387061170978,0.194040563103042,0.399152337671316,0.268337101488038,0.219412813864451,0.172142295966054,0.0723368885316834,0.124990533923949,0.254508823877571,0.321274577106614,0.35949226243164,0.338002648975356,0.504071528082908,0.282616519571519,0.352964593219222,-0.118924629655951,0.234795814675554
healthy,0.709361464715409,0.0382734332677857,0.229606006653977,0.0843589891138913,0.698173208739533,-0.791199065504997,-0.276564677449477,0.229346012097373,-0.232377318697024,0.503990154506284,0.286342565930873,-0.159840062222825,-0.781392983734768,-0.73163882191716,-0.371941657973506,0.142395783070712,0.675833792240955,0.110845590997698,-0.561615920492919,0.156909378179075,-0.719737601696161,0.0597523480911338,0.0071145154445893,0.46849336386138,0.609658173164728,-0.546171180675874,0.655110444737975,0.346049822513634,0.475720905278281,0.194567152720613,0.155169469918206
healthy,0.747138249289801,0.0815311939977823,0.31913426250494,0.228912919288387,0.694207760612255,-0.617903907023068,-0.165298013643894,0.105943066703221,0.0836206011607765,0.456505237909441,0.316910684362512,-0.30768373528374,-0.712775314512865,-0.625519820992916,-0.475059281099553,0.696947697647767,0.696697102009644,0.249380676664888,-0.36655028513293,-0.0457255627260184,-0.619478370765751,0.0663161189023721,0.465836839885833,0.587146559486168,0.726638430897713,-0.176226380986924,0.666786475230176,0.375341850531088,0.721865787590298,0.0824792744035323,0.713164301049001
healthy,0.722509886983194,-0.0560604226137413,0.192527545767643,0.150663296711517,0.731958190231127,-0.787647613381986,-0.203279490420597,0.0175155582277787,-0.178474892476657,0.467062042753819,0.295435228905743,-0.402475748095312,-0.77689907409968,-0.722613905508813,-0.212883971556101,0.712501018629899,0.641732812163336,0.192775599558751,-0.448969657515118,0.180658889677848,-0.620098700865059,0.0402207359094156,0.252098719187432,0.473972807083664,0.556009884666748,-0.485217275012114,0.621996898041652,0.336375574206676,0.490070701221945,-0.0681421046481492,0.492439567211182
healthy,-0.344777496936306,0.0226826549550268,0.206583014800617,0.164199796619949,-0.343905062622397,0.304972422461254,0.421281183713425,0.0855639198212488,-0.0689312069298689,-0.127266563757148,-0.0787675408273011,0.225246547417614,0.391575391601947,0.478238675436642,0.262697264529593,-0.38588394884528,-0.0683136265912869,0.0773733435796269,0.376212264186607,0.0831789026391328,0.469351109018455,0.157979425468367,0.0937053562868681,-0.0598841826595396,-0.154560197262633,0.260954509954492,-0.211776652495058,0.0355527651255697,-0.131481496161338,0.0677493565298497,-0.236824223114131
healthy,0.817563121778438,0.209006132755834,0.391140346177137,0.234722956089179,0.744829024625018,-0.800749454058993,-0.18184741799815,0.365366985219264,0.0980821978541211,0.384121936652352,0.54788014133159,-0.0376688317554576,-0.689916673136021,-0.688498393097728,-0.355783317763842,0.762556144142363,0.751248175846954,0.437859815532884,-0.717598539429827,0.294011405670221,-0.734743483698878,0.499458314174957,0.378853919289751,0.594901523595977,0.753458064408018,0.0755348376559992,0.78550808634244,0.562932339507744,0.764844790363102,0.177306384667748,0.605307482484541
healthy,0.781944541610409,0.0333183052963343,0.117888970454594,0.335192157069378,0.68934418808436,-0.577875862256555,-0.379168139607585,0.299823771929196,0.325732385364117,-0.0042598868937707,0.101444214899799,-0.0405857512771335,-0.584865491401279,-0.530545077347923,-0.0460146760236043,0.661131832526475,0.800934735578402,0.356402512508448,-0.339020505857179,0.10566136596738,-0.67204877807887,0.344904285082414,0.557612790592559,0.677133133231471,0.709807548036924,-0.294808416078186,0.725105556277585,0.448570503153256,0.274131269659676,-0.0774563828431368,0.617458162235659
