group,B7,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD226,CD269,CD303,CD305,CD31,CD319,CD32,CD36,CD366,CD38,CD4,CD45RA,CD47,CD49f,CD5,CD52,CD54,CD58,CD71,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Ig,Podoplanin
healthy,-0.235658034527549,-0.719621463519523,-0.22413166154706,-0.49927276821804,-0.736083674663342,0.424870069429299,-0.142939062895735,-0.369476200253986,-0.457320006488962,-0.351236577918933,-0.620248186993258,-0.278175191857653,-0.14032926252615,0.595451827535583,0.256541037850975,-0.0435633256575504,0.153820868737611,-0.659577264654104,-0.40571329717683,-0.69385563159301,-0.370434481172173,0.0587197084735153,0.518702154437684,-0.0709106111734448,-0.305292808772657,-0.30786180952603,-0.255387468680576,-0.0437221694296227,-0.70650024694133,-0.177251555393792,-0.615261566899643,-0.159201457133698,-0.800011643662675,-0.584319461665877,-0.733903131888313,-0.474358698782042,-0.504258185059714,-0.547779112252926
healthy,-0.236285441715451,-0.619100251044769,-0.267529698636248,-0.279880447705998,-0.669965413053414,0.278763476712538,0.269821468697478,-0.205795907549761,-0.102718647681853,-0.288057419471142,-0.560436529728942,-0.396101737974505,-0.307155905651487,0.317858008206307,0.255363742488959,-0.0749707209197739,-0.0650401690566794,-0.702884890199587,-0.0262977692072335,-0.614194095840626,-0.303669051537955,0.102532548455858,0.32053061467607,0.0295593734805007,-0.560947679382452,-0.227268090322623,-0.162225615400326,-0.0226489432205349,-0.469789972587262,-0.0182622760650211,-0.512700641440708,-0.051671878714987,-0.751139339047247,-0.411988915231781,-0.306350127407221,-0.186241475023147,-0.419724200021944,-0.410315872635349
healthy,0.115812366249494,0.748391943595797,-0.0023532758298657,0.399359433892445,0.582796062757532,-0.560039547594644,0.0899650570266971,0.100153660467448,0.135103671196328,0.339916468911592,0.41463185753198,0.371682880158247,-0.0797004017573172,-0.677345492678721,-0.608954967604046,-0.0572310424956694,-0.311483096441185,0.568992012793696,0.0593529102177659,0.621968056602288,0.319815175415587,-0.477235235072624,-0.663021182118186,-0.375463278718072,0.251146573892697,0.234430665270832,0.216985205805805,-0.187934920635511,0.402138749365401,-0.180424227247552,0.51220375961822,-0.353046709994341,0.79508130547337,0.53599140346907,0.611179672149094,0.477316982281222,0.169041486472344,0.147793410841928
healthy,0.116391821683289,0.812092684915834,0.241668421007885,0.426350464530591,0.789706157387406,-0.811266902288007,0.0361567045322784,0.28269693858927,-0.268313974476518,0.376129767513194,0.417614056014491,0.428870753697471,0.187196612403177,-0.811387114278892,-0.694169398346383,-0.188187269505312,-0.384085615039364,0.786559299420868,-0.185853490558563,0.783616469839745,0.222204966468046,-0.122599438679444,-0.704603406518726,-0.253899760520272,0.301986013950738,0.432218114838048,0.496242232622208,-0.0776013943305131,0.572099949646449,-0.142813923988739,0.711140272509011,-0.203252766253057,0.723719394234622,0.405725865417591,0.574899515261329,0.49783559979329,0.244111843976542,0.329692372565605
healthy,-0.183716101588073,-0.812047885871058,-0.131885335186975,-0.147248332247984,-0.688961872784134,0.775111243920918,0.18636701023961,-0.292655189870846,0.142944674662323,-0.257582168108812,-0.411240095895892,-0.306283248244199,-0.207865186341204,0.660509936714608,0.758377595096958,0.350155750953686,0.355876084231399,-0.260946812965803,0.293832173387552,-0.64416449698105,-0.152775341975431,0.465523509814586,0.767605372687336,0.426423850863525,-0.0819421025044885,-0.201677930395879,0.0543290270314097,0.0132131861641242,-0.459246935258798,0.296991353111717,-0.659019212441927,0.484861810337829,-0.677276438324131,-0.562189251672047,-0.576198424786419,-0.342434178163281,-0.187517147666305,-0.303701391895198
healthy,0.0096958287012895,0.690195353186419,0.145789853563442,0.40903628258209,0.431264684161175,-0.716725094262258,-0.290857475130095,0.0836197895515531,-0.25714543247129,0.128582907294713,0.527270728702427,0.294315206548772,-0.10526793784353,-0.678771135631686,-0.748012507001396,-0.159525274558568,-0.403599865063089,0.556673221096492,0.0022693994012007,0.622327214946275,0.198118429281449,-0.320256693422489,-0.736602612747148,-0.140344436653204,0.208732702118942,0.193691672898755,0.313309369199023,-0.413711376275451,0.521802446228906,-0.522654295500343,0.569562769432179,-0.363140345726425,0.610736035994442,0.127903114671422,0.495269542179275,0.423154482487708,0.264112303358565,0.354786372591005
healthy,0.0083423249113854,0.536242426995188,-0.103132665368925,0.210823384783408,0.405111734086983,-0.304306904188826,-0.153472405182826,-0.173085251365519,-0.119134555153026,0.290824239119625,0.130530187075738,0.0717808826463864,-0.16551099896048,-0.509332528070625,-0.423788967449878,-0.0599154053462928,-0.28912526018616,0.420664180071421,-0.0063714027225016,0.412321706292198,0.247599093466468,-0.313865786865872,-0.470434934179058,-0.398388365670811,-0.0044136844216747,0.165431193382744,0.182145764941669,-0.175358958136671,0.222470407788832,-0.267671346906493,0.451866623449662,-0.377031337873869,0.563309511665836,0.118251491700302,0.40795373319341,0.335770980556626,0.0308736206249557,0.101805465321617
healthy,-0.148569390979066,-0.700259830568893,-0.160689387136986,-0.159073479743758,-0.718147310769331,0.857013875858238,0.252452903392385,-0.235276190290921,0.236494364326251,-0.185435864415426,-0.451834769479111,-0.213395053704806,-0.201713145898055,0.86121900044576,0.7216513146625,0.324436872527689,0.388339665187756,-0.559169548057969,-0.172183267203819,-0.635536556306575,-0.261182369994671,0.482031336409264,0.818696693448494,0.336546760051243,-0.325852290718176,-0.0460956257373423,-0.122096058208771,0.0563338979538917,-0.366041986609725,0.0254290895146062,-0.586053815178578,0.282812369010384,-0.657547953746756,-0.39576805714389,-0.39875725098806,-0.248344186001912,-0.0807714652840777,-0.11389533649796
healthy,0.141039633805842,0.712958589921156,0.112127651840416,0.436752181282384,0.749642346300761,-0.831864779295976,-0.348115867618447,0.141963390264579,-0.039671065789681,0.489944428551801,0.505539442212604,0.216054334372685,0.172079327864223,-0.77359786175929,-0.648697741353547,-0.0631646626687887,-0.542252864576793,0.664701971343352,0.0200634846365563,0.669236246424649,0.460968700288495,-0.70352347621646,-0.782447551734781,-0.203045684822225,0.417010171127732,0.224633584225577,0.336404189603376,-0.120449209863883,0.56577330045392,0.0197701497921094,0.736817105120719,0.201423608687639,0.813717299127303,0.425585276099064,0.69506170209326,0.338825724764208,0.257676708715563,0.286566634766852
healthy,0.0864942251909096,-0.542470512332167,0.187208378377746,-0.309783950752925,-0.677717599493166,0.494955262339107,0.547728295055704,-0.0189619292203186,-0.179021316754328,0.0340790951501657,0.145953559645598,-0.0753957789764362,0.182191956537939,0.579722201904031,0.647954776346081,0.149099219589452,0.0746583498535588,-0.438621062012154,0.0103835654551255,-0.712454028310823,-0.146126868202278,0.163639767978682,0.686359399069902,0.144947129421485,0.016161649141242,-0.465159347218323,-0.32258591191305,-0.113657197143485,-0.339300984330737,0.0550825685134211,-0.439413449628675,0.452577699106959,-0.761782620328044,-0.170848781909979,-0.308605074250369,-0.412375159036337,-0.122923315834865,-0.0111895846615195
