group,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD195,CD2,CD224,CD26,CD303,CD305,CD319,CD32,CD36,CD366,CD38,CD4,CD45RA,CD45RO,CD47,CD49f,CD58,CD70,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,Ig,Podoplanin
healthy,0.755773447517283,0.396030492830469,0.38154999574221,0.731547128627964,-0.83773521060691,-0.0927757635912122,0.0128888549100143,0.221004749474802,0.264880061819761,-0.0791433647482255,-0.694452287131687,-0.676951136657752,-0.274468178206578,0.55621729369451,0.18639934855909,0.678822286387841,0.140935617543194,-0.456322783798127,-0.85442157834429,0.0325194589314423,-0.393670138916181,0.019717320659677,0.602787402809056,0.197059454696632,0.597469055498156,0.671602573535342,0.442148282744177,0.622672297675608,0.345184305150099,0.403723768294845,0.419367125290852
healthy,0.323152978886181,0.531490265562151,0.216514816513433,0.311923461595854,-0.252173540316023,0.261393406803381,0.476159238484146,0.284960027863926,0.523030599145559,0.455279910753381,-0.257721045770683,-0.155231358892457,0.294730737430196,0.427721574570713,-0.0429231509152143,0.374143424895044,0.129685564065986,-0.148629114358281,-0.177699833810814,0.564529172605209,-0.0707820488144766,0.325162340685814,0.559262023582407,0.465417201465361,0.444073135638935,0.342775355837645,0.569843700230793,0.284158905506658,0.401941724816856,0.459071371682398,0.54090175065814
healthy,-0.652835173855777,-0.0841511723454604,-0.278353328984552,-0.667368655684247,0.685798613580842,-0.0921856591434068,-0.102788267284634,-0.299414322664562,-0.380616935634221,0.341379883050732,0.705781327155858,0.644188902468117,0.281738291661262,-0.65785095797938,0.182213926107648,-0.611124386105152,-0.319729018310141,0.408802882712919,0.650214010382211,-0.0310903190171137,0.322591619959028,-0.246806922388261,-0.416669915945929,-0.0567354671876754,-0.43378716668694,-0.653509496395146,-0.421792488837942,-0.7120292231875,-0.498874258635402,-0.0714001946471635,-0.193590098225278
healthy,0.647373980936694,0.107991622703609,0.324013528458938,0.707616221506877,-0.866348034151914,0.0746494953436144,-0.335946039071196,0.0632291830298471,0.133457260779251,-0.252391032261402,-0.862554311468168,-0.821440287643756,-0.434512310275859,0.5868088312014,-0.328893157337589,0.691411103409067,0.0528063140117326,-0.352081728438189,-0.751719218037542,-0.0008998337096727,-0.41553976174055,0.014817578213527,0.382862702895838,-0.0107332381108277,0.466044197342057,0.59765175581448,0.261249931955234,0.355304444795839,0.373026555452902,0.196249997766871,0.216390741402108
healthy,0.609861073144723,0.0437276901187912,0.180868882600067,0.56576025438066,-0.866857792154693,-0.211175980055003,-0.258706805546116,0.424526746831213,0.220805928436313,-0.168659800091125,-0.784612851806081,-0.777624012809924,-0.38760559237206,-0.0011959750809088,-0.342662432074287,0.627617405118109,-0.0198481303365217,-0.614794386202126,-0.754823805840699,0.159745024812627,-0.458378033473011,0.0632071792380406,0.36538306574722,-0.173122686576689,0.505635118286281,0.509520168683445,0.297278476263802,0.367305500670462,0.160522538548897,0.0004035179126996,0.122211757868184
healthy,0.644403774236615,0.0,0.308508392934069,0.871206965330003,-0.827733021319712,-0.316232695182597,-0.0505107099497176,0.452195196324144,0.518212732458895,-0.149687281859643,-0.63796612097427,-0.593472315932558,-0.478705169672842,0.64086182424406,0.0300994025843466,0.60816718844941,0.0690666176867777,-0.28785117922518,-0.708009462763947,0.0950488691133664,-0.0625876466436414,0.276860736838319,0.541405680206085,0.0910129949522602,0.676222018739207,0.517872808277613,0.376178599879406,0.535797013741478,0.549266438113622,0.064153849396543,0.356572210036933
healthy,0.676171173207168,-0.151450221661422,0.0946044951912712,0.6185846317559,-0.825486578423248,-0.337505159383986,-0.300520334606651,0.408877865641884,0.216879335710121,-0.4418281778251,-0.788581608103137,-0.753192095165396,-0.24675454850097,0.641216272690356,-0.145527322098262,0.559357998948728,0.150973663048515,-0.574576641807454,-0.685397075581731,-0.0628850032992805,-0.48730772345483,-0.066579984139626,0.332067678415052,-0.118638068311138,0.500155188847014,0.602752427173132,0.260775578516504,0.353358263996091,0.379989957537096,0.116975501074401,0.16704424155053
healthy,0.525814424931168,0.0328930993488225,0.254856554542851,0.561668931234907,-0.678306048895729,-0.0136079368215575,-0.399650188801239,0.0961481337827057,0.344225756674759,-0.123151985448422,-0.744388477583926,-0.618075814798875,-0.364685459427387,0.294259558670652,-0.115781343765378,0.739054869159795,0.294564266299743,-0.394891098126766,-0.65447457391275,0.064413976294867,-0.332714937909842,0.26621468724398,0.251342268622166,0.0709367820994369,0.419480305138523,0.604081709221903,0.305937684779229,0.3346113265417,0.112719592249439,0.0727399600492015,0.0188462666967121
healthy,0.837528198616361,0.147326964993364,0.413484503848832,0.726074799923898,-0.748943987264379,-0.408597990088689,0.111049434564733,0.452911829057243,0.574118761709781,-0.0807598048074241,-0.789112085139785,-0.725719239318548,-0.41138493432118,0.713236685016592,-0.0396370377853354,0.723383022182008,0.370906470670011,-0.779199909433502,-0.778347152525354,0.266970863835628,-0.341240947289896,0.427299113016735,0.552785124341093,0.0587920075059647,0.750879924632143,0.794665779896517,0.494870007779935,0.705254811329337,0.65548808621511,0.363114517335008,0.368898228419804
healthy,0.455900088602474,-0.155914942464061,0.100410164109591,0.673967087044393,-0.501009199943699,-0.41051959083973,0.0268625900271446,-0.112794396448103,-0.315089069679632,0.0439368683550619,-0.588722958524214,-0.603742686567087,-0.133424080678885,0.316635461933238,-0.333201198622509,0.702868618356835,0.0948446087954406,-0.235920113924422,-0.741400249035412,0.0909184067579313,-0.343605631674281,-0.0760332130053884,0.325897861031958,-0.119003092802009,0.383012226647813,0.612323584322422,0.206164926222539,0.243897558681743,0.450114849930288,0.0736398192385335,-0.0335687539845585
