group,CD101,CD107a,CD11a,CD11b,CD11c,CD123,CD141,CD144,CD169,CD195,CD2,CD224,CD226,CD30,CD303,CD305,CD319,CD32,CD326,CD36,CD366,CD38,CD4,CD45RA,CD45RO,CD47,CD49f,CD5,CD54,CD58,CD70,CD71,CD95,CD96,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Podoplanin,TCR
healthy,0.768924890413904,0.387814092564277,0.389067935172597,0.239328408775035,0.769177196382957,-0.896483965770967,-0.110862647471139,-0.0101877201089936,0.335822819602244,0.0369675793100865,0.2996319979732,0.169963735223986,0.325109622095815,0.220151166422877,-0.734040878410457,-0.690495947771725,-0.251620556885598,0.715128078091507,0.226390505094979,0.202856648588415,0.670580066236745,0.0865333092075907,-0.40096179632211,-0.846946982955275,-0.0203392314822104,-0.361411623177442,0.0812969407379477,0.0591145926350587,-0.233011402952315,0.579817444041505,0.274408801225417,0.173015872689394,0.52583536138663,0.369695874766971,-0.307291798393289,0.640020883314836,0.398569345257715,0.673822243335465,0.440825842647339,0.437852424858046,-0.0476329635048422
healthy,0.754292162721862,0.324449590434261,0.273307120183072,0.458556952798219,0.703386926164013,-0.553064521969643,-0.0276304593231399,0.206087721190034,0.380687952040725,0.295595238845333,0.446953608921353,0.628693032629019,0.555730831221829,0.34212972915368,-0.571916669877789,-0.404438791292483,0.0927769746763617,0.703011810548124,0.413529178148804,-0.0045735250795188,0.626421209017688,0.281520089834963,-0.17967813638468,-0.452374412397844,0.440211589807456,0.0093182993644167,0.543922011758559,0.405305543755514,0.0167712962706407,0.502370140122046,0.384215701282754,0.162073784494715,0.617087835358495,0.410638600705025,-0.20016313231821,0.671242708336979,0.645164487032636,0.363435345861735,0.512551671771163,0.528786488603617,0.430784932969491
healthy,0.564651423589384,-0.0191219062196419,0.188053014293242,0.210741960751977,0.618200819582342,-0.807489506944793,0.160275945042516,0.0127728078782086,-0.0461697713438541,0.221163531518698,0.116308826752973,0.0911227677333077,0.323420495620549,0.0932876358894139,-0.737325036829722,-0.717592933434933,-0.25349322493747,0.618463171219119,0.0878219831856308,-0.390908003128526,0.689981899900406,0.220094479940792,-0.595103138273377,-0.715286640107377,0.0709129090954444,-0.387493443623976,0.103721359045117,0.304057012139215,0.0103008061456198,0.350785533464947,-0.012589894057669,-0.214065570850618,0.269521186257039,0.133180825717192,-0.504014780655206,0.526961733791168,0.456059524566857,0.569939759680447,0.287055371350394,0.125315835649514,0.0476974476621133
healthy,0.693609640550986,0.243466179933537,0.358317262284511,0.214717753642701,0.717090479052501,-0.881450990036591,-0.0117937943343068,-0.0673010572384078,0.215972594217403,-0.333362369586785,0.194001810543507,0.269743411071081,0.386919472673239,0.244513101748937,-0.857155688240403,-0.816840982687232,-0.373211597482783,0.694937283475756,0.150807523973298,-0.285757805219636,0.67873473207109,0.126637905917335,-0.245904766322118,-0.784109830139388,0.103108810539148,-0.372644697576321,0.270154446593803,0.374071972168613,-0.190887250507087,0.508604958406004,0.12497035053647,-0.1801770632043,0.637209858124588,0.0930638120198395,-0.411097724868659,0.606782808991923,0.375608629968706,0.435569422327509,0.449005362236686,0.325635536667168,0.278621176002046
healthy,0.832126748579172,0.0785834345443159,0.265899609672846,0.171760433572874,0.751506843921299,-0.834130566532224,-0.266073895603749,0.188411987254597,0.258992090891482,-0.139025223905452,0.381488867580117,0.401100813020503,0.340050751477086,0.179209041484185,-0.735371869372641,-0.716379162159023,-0.376761330096138,0.229627215534502,0.0454277150783661,-0.20302260567917,0.657700937407816,0.176745067822669,-0.456015081004021,-0.742684759410051,0.186040692999232,-0.400566038586302,0.0300268881560024,0.195567870090036,0.0380594721053284,0.478313392253205,0.0400751276899176,-0.340184537789591,0.66158938278086,0.245519113699965,-0.507726814671674,0.724012794635439,0.543217475616609,0.618855929061227,0.297500844505665,0.351988257656851,0.0395073162158694
healthy,0.687822732515444,0.0078511520146012,0.292868068060089,0.0644858639575394,0.665322060984039,-0.798171127701151,-0.455796405471359,-0.0430871774077541,-0.0258999348168527,-0.270316885544302,0.369346619184534,0.401054702098478,0.201373562375476,0.0818166248615574,-0.749404377377855,-0.73697392192505,-0.594522896684321,0.622206395137497,0.216016450434371,-0.0115858811534985,0.631013617755277,0.137416280864696,-0.394207738641988,-0.77979142924897,0.0278921744375496,-0.233748138323676,0.102796024018067,0.311055188101768,-0.407899490542223,0.483784053061044,0.0530909137221518,-0.429886189686477,0.62247622087212,0.159749642725824,-0.409215706793087,0.532835425531219,0.264293258447209,0.591820283253935,0.479773744229021,0.341333063831682,0.0839469721855761
healthy,0.64019232605728,-0.130742697536066,0.0287889963981353,0.0352050837297593,0.522847895546922,-0.753739422151086,-0.379702367281189,-0.0031241686539887,-0.0519538213036611,-0.364329881977042,0.381904448263909,0.231425935015244,0.141916427570629,-0.0162033609331836,-0.77757509776715,-0.762211820394027,-0.302780554910964,0.618603415354118,-0.0903784339226566,-0.138510598985892,0.563305644908245,0.214213492737742,-0.542974415922756,-0.659089038540403,-0.0752800089974224,-0.511018949701332,-0.0668164863668138,0.228257851031212,-0.176955285470713,0.296676298293453,-0.111268716339703,-0.074762486050199,0.53244576214746,-0.0766180984461557,-0.548476075801531,0.645789243865226,0.227352804109246,0.381720755916115,0.367886079823673,0.181864671900263,0.0724325890680831
healthy,0.691899072075199,0.13022703648535,0.247871368848004,0.161263316192592,0.708472347446832,-0.843337780832962,-0.2042666856002,0.175316573096493,0.297090204556758,-0.258368516657353,0.251522493078729,0.422583016504831,0.232407653475969,0.0387072836595002,-0.831135204762485,-0.730933783646827,-0.369180679943339,0.482855399881041,0.212862338679144,0.0845963267944718,0.690878348746369,0.327073265489358,-0.374310558510431,-0.755277426489812,0.192895202935646,-0.361344672571678,0.334940600309071,0.150410219113183,-0.0383700547870236,0.340941635952877,-0.0209247311580987,0.0829860472899183,0.575269354853615,0.0146619358489206,-0.260042170828691,0.637220307267706,0.352453999287887,0.41020660858809,0.266167039906378,0.0847315373554211,0.0530795817608494
healthy,0.722465581441724,-0.0056640907038675,0.407858828389627,0.13144906026612,0.777639724604577,-0.750497652204247,-0.3731313980089,0.195473198900868,0.119858704264894,-0.0669512460795586,0.505568668667448,0.496558879735829,0.170374417801077,-0.152677823258022,-0.804412219592831,-0.733222458027896,-0.390071025463135,0.633571079406683,0.117317384264248,-0.240378562781302,0.729295926441205,0.383686334431644,-0.701491753178947,-0.805478324239605,0.204832243920341,-0.354642928989889,0.243462924828895,0.277326408664594,-0.0892302860220256,0.442092888017485,0.0303859015086728,-0.124353829176233,0.727971010843864,0.0399029072403774,-0.0083555713655856,0.743410776612978,0.38509162754594,0.666697981849271,0.552222323447779,0.18829955470567,0.0967052731874608
healthy,0.775198794306797,-0.004417896834873,0.155635754369867,0.374550442326146,0.68934418808436,-0.57567443040034,-0.359066326758739,0.0830811065846842,0.281612810202752,0.371004302822452,0.0418580190431383,0.166724587193637,0.439870008077159,0.324094749201659,-0.574027845674936,-0.552192490600709,0.0486018465630841,0.66677931401161,0.0698240682750666,0.0875186231217719,0.772731510136861,0.375702287554032,-0.301045806337463,-0.664893467583354,0.312357716468966,-0.193875982754118,0.354270695380179,0.604393228839051,0.104491294148042,0.691454278674002,0.202821060642433,-0.017671540751746,0.681053983380015,0.0859230171098461,-0.294441510768816,0.676875217051231,0.472977471997538,0.321878410777266,0.614512625385399,0.306337809585861,0.108316720128398
