group,CD101,CD11a,CD11c,CD123,CD141,CD154,CD169,CD2,CD224,CD226,CD303,CD305,CD319,CD32,CD326,CD357,CD36,CD366,CD38,CD4,CD45RA,CD45RO,CD47,CD49f,CD5,CD52,CD54,CD58,CD71,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Mac,Podoplanin,TCR
healthy,0.762899559747611,0.315870013276734,0.756905257748794,-0.855887590040621,-0.109457840956194,0.0806400864267356,0.336948548884609,0.212462099416218,0.3138822905902,0.224610619057967,-0.796988477427651,-0.671220639647994,-0.309303382662202,0.675533349364847,0.198553205089772,-0.0829589679317155,0.232794928428995,0.662570021301172,0.133337853799096,-0.45267451788705,-0.881712542904182,-0.0320532301295579,-0.385474732214988,0.0653691351600104,-0.0041933504135214,0.0106216908820532,-0.240414098305478,0.601569298935019,0.265083142583614,0.56970810122678,-0.246007049900164,0.69959806450004,0.458133060349654,0.647667339148849,0.322906825074523,0.204413689301395,0.446312781399771,-0.0300409119527471
healthy,0.785309147271202,0.363184133944403,0.768790748471356,-0.482404228027052,-0.108515155889203,0.601264370868768,0.474496534327724,0.464763610662848,0.677935889750832,0.6290772738345,-0.4638301744459,-0.411149169289421,0.193039470242246,0.813876734995459,0.543385533700785,0.52956417704015,0.064523786256996,0.716533785468024,0.351853840089589,-0.072375916557076,-0.357276995273595,0.455109917731006,0.134868498416773,0.687694316138095,0.56066856117411,0.171287980569496,-0.023510587799577,0.585239770802376,0.080097152484149,0.737706818142853,-0.101743437183887,0.720303124956059,0.708906986015371,0.490679441355634,0.595470370441142,0.631193024104309,0.650802283035677,0.626742331111258
healthy,0.608450815305445,0.304933911079275,0.516317331387105,-0.775897031265727,-0.010244214184821,-0.116467621895662,-0.0681069976628981,0.274897284984761,0.294379680441304,0.2867670717527,-0.75192226167104,-0.684637264760205,-0.399205274907689,0.528154971640634,0.164009377299365,-0.221318746728111,-0.0541404756833142,0.586460829586358,0.214826588350664,-0.597747337073601,-0.660093828578534,0.0695025001459501,-0.32673195082512,0.264976908007401,0.170344164437894,0.132765752157927,-0.330599868162966,0.383837532009573,-0.376311625270835,0.441634928438661,-0.398455312960449,0.712059447363256,0.467702709997125,0.622044543527989,0.312611076160511,0.185601768575222,0.0349542759096357,0.117278301949882
healthy,0.448300244519897,0.114155034019014,0.488727992388857,-0.802351571909626,-0.105765597765968,-0.0294655373702819,0.0067086417647115,-0.0659796007691879,0.0255914407942758,0.116312212634284,-0.777969173702405,-0.711203712245676,-0.422608424364738,0.419690575299324,-0.0313612196675301,-0.172054797221755,-0.209531322725321,0.431107609321778,-0.103471967832946,-0.432319785005107,-0.706240433604961,0.0265076856182011,-0.513722961983017,-0.0103960718826654,0.0088083109920863,0.157425032619599,-0.32149177791585,0.236931055885219,-0.304107810513178,0.310909937359662,-0.437396269571847,0.369572441616488,0.192668377284814,0.212222520885719,0.172758110439905,-0.0620504711907057,0.0269731291580618,0.0089254672447858
healthy,0.619419161899613,0.207368973693209,0.537089971219478,-0.817996779743619,-0.308290646284032,0.0409048441729632,0.0982877921351438,0.443903008314175,0.108766852663264,0.279389184877022,-0.851471112401135,-0.78319172650546,-0.449269044529263,0.0199329180151478,-0.113557693077467,0.01076934966025,-0.336731072968271,0.531989003393533,-0.0482618111198949,-0.682842659858456,-0.752850350277305,0.131060949374505,-0.537285770226458,0.0016462618216804,0.217297633433374,-0.0244619216098056,-0.262042442419539,0.301506993217219,-0.388809200780251,0.459945750921845,-0.617790422707535,0.528526134258352,0.227638176352989,0.397469464049251,0.176095101838179,-0.023386396684779,0.106139129693234,0.0007910770031446
healthy,0.595409157380996,0.162731013765145,0.606243078616866,-0.770660467517347,-0.441672462234589,0.271932585424442,-0.106189732749096,0.276920171855373,0.338602201682549,0.205576349902692,-0.761932232755132,-0.731157893228911,-0.610686336025903,0.501783208532949,0.116131406500929,0.101369709130257,-0.146794308635564,0.653860047061144,0.165974968800924,-0.515520689226786,-0.805752573794387,0.117434434005305,-0.376600858525575,-0.0321313071548834,0.224677555098123,0.336876358787495,-0.452022378149582,0.417370672495935,-0.372527609229015,0.52651856848553,-0.465384896959405,0.446028495274183,0.285211992155152,0.537942585765359,0.495150343733503,0.119683014720117,0.231801700481438,-0.0499799892203141
healthy,0.706947572120864,0.164955453664499,0.657315887199781,-0.729149512479823,-0.315207221848959,0.0631018929024277,-0.0285593923894722,0.459967590013828,0.281575822627994,0.215109760063047,-0.756533861117162,-0.75381062492475,-0.253555894026716,0.704414361813379,-0.021613955571812,-0.135635563947225,-0.0749601741132364,0.617205733309838,0.248504496279275,-0.472222312219483,-0.628508499366507,-0.0864294677815071,-0.444307590886849,-0.0080871475868263,0.34243944055548,0.269282110647344,-0.0500742679520332,0.400569353611352,-0.114323964649023,0.582171200942467,-0.511509570547585,0.655022989981096,0.269968049821755,0.477440787156108,0.503822401361917,0.0035292176021823,0.191173322225492,0.0917512004989033
healthy,0.77786989661693,0.358889595902493,0.774209348904685,-0.816917029851769,-0.090640413140195,0.0617212829338715,0.361402483321936,0.345742539701635,0.495298912623011,0.28361372198376,-0.832407882343474,-0.71459050950661,-0.359038462058885,0.594564193536525,0.165086036756089,0.0881705995009956,0.161499693566468,0.70700982431915,0.393362099374914,-0.293558264462336,-0.720633430593039,0.189196792813452,-0.238694325400191,0.393354405893635,0.227625200529115,0.306574668911703,0.156923767358996,0.43492573477088,0.0050175166294315,0.692023138383572,-0.207203061458902,0.735805880216839,0.451351001934164,0.562873266990292,0.30061127919327,0.0963974558983008,0.144860710965405,0.179856380633991
healthy,0.709291024906718,0.439521419366577,0.779948543023664,-0.80145602357518,-0.0321473707707297,0.177583407010583,0.308146416953236,0.425691668896261,0.530881454608581,0.371214380144963,-0.755659048439718,-0.689801417962783,-0.451078612315668,0.70632534816309,0.234174462430527,0.120492905888677,-0.0966284498030393,0.718627162189025,0.404018473467118,-0.712912976610756,-0.788387419177448,0.256103009193109,-0.356008408948908,0.410242824183759,0.278860637488621,0.273610327783195,-0.241333983802212,0.536071413175891,0.0137907419973128,0.708496988683584,0.0988440729499728,0.808203525189169,0.512708334524788,0.702518503238486,0.374444052118305,0.244941648911376,0.376166608584059,0.138829529888167
healthy,0.810801349520307,0.060432043214106,0.679592855717552,-0.623922478582395,-0.31794059955422,0.33326161507307,0.456400494401926,0.146873491598268,0.0621276270410105,0.402356010732786,-0.580640646457111,-0.525591855671439,-0.0375139728224565,0.655107852275664,0.103722824376946,0.0246191271366616,0.0491365151001474,0.845543758825807,0.514109245738076,-0.41607062082472,-0.709660025555301,0.274800419607817,-0.280145276787971,0.403122953011661,0.549364453344387,0.575308932046074,-0.0496791942352973,0.689985443243999,0.0266953062419993,0.742800420303507,-0.113924098559149,0.709701189376392,0.476860398859129,0.324828041116577,0.527619288302742,0.159456044924277,0.36008450312398,0.0729018620690264
