group,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD158f,CD169,CD195,CD197,CD2,CD224,CD226,CD254,CD26,CD303,CD305,CD319,CD32,CD357,CD36,CD366,CD38,CD4,CD45RA,CD49f,CD5,CD52,CD54,CD57,CD58,CD70,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,Ig,Podoplanin
healthy,0.591525250988996,0.142085036031797,0.317676649884036,0.592775348622691,-0.453055553150653,-0.161318614799609,-0.147093646833404,-0.008176349524543,0.11154718067576,0.202206229579065,0.284929341749922,0.245185943717015,0.233683445721106,0.251150117517065,0.325074486068732,-0.549429365639033,-0.451320052374561,-0.041422440732582,0.654554052800722,0.0623680045856799,0.143446962666952,0.612710393767427,0.107354661758211,-0.114138604932247,-0.463772569718412,0.111435427872409,0.276994091204275,0.164169321160526,-0.120582967276142,-0.127088422254096,0.571580741655161,0.248957238638411,0.433917045156145,0.448621958516934,0.485260511395444,0.814049645382556,0.633508549897876,0.199848755656378,0.400939773371204
healthy,-0.746638621079817,-0.456724715212415,-0.359352288990281,-0.785581460799648,0.495452993110527,0.0539642937394957,-0.316194030077254,-0.484463500304091,-0.269264281151525,-0.571364758082224,-0.505927945122757,-0.687473780688621,-0.629015378102338,-0.464501181366286,-0.382602258310235,0.498699764230732,0.409148368510517,-0.216148298216539,-0.8098470139294,-0.522508732601603,-0.0473730672088002,-0.635435585824247,-0.327206179364394,0.122995977244317,0.329855701209613,-0.707728161830326,-0.471295546394941,-0.17036009335081,0.110813647468949,-0.439620416065736,-0.632598252967047,-0.464829904737736,-0.758229769583348,-0.717712882972399,-0.713674516293827,-0.452818373349798,-0.602354420966473,-0.547515735887894,-0.622779959352316
healthy,-0.718339272485111,0.106267036819853,-0.343079808801356,-0.529517653644869,0.59171754041592,-0.154816453650606,0.0168219257349546,0.0071368106206609,-0.0801073457393198,-0.0525184941413268,-0.303508667957088,-0.265789024346535,-0.326791629922775,-0.103511515777738,0.369364329437784,0.68526200941999,0.672112892339643,0.368135701511517,-0.463835096597451,0.200173404312465,0.0161044557550276,-0.631299224127944,-0.281512187965876,0.600939872030553,0.637443430565483,-0.142028311135265,-0.244058283160625,-0.102227184120127,0.281275322423125,0.0050841996399747,-0.325188230789928,0.0416051790768269,-0.426171298361785,-0.740622180773775,-0.504877474858784,-0.534475642267622,-0.445977617961446,-0.102828485453394,-0.0351006301702483
healthy,0.112652830110168,-0.0496214002103135,0.127955666597998,0.112404312637479,0.114581708863488,0.0239681642496039,0.201596951127554,0.27402980956298,0.227415683997049,0.0644304098350445,-0.0125878263203167,0.194896130650717,0.0174119111829393,0.3138587986925,0.225607932795496,0.150509510785238,0.170415505679309,0.198563942130435,0.283154822185665,0.295040390020691,0.259805008394273,-0.0348993699920903,0.0388728556934265,0.38999661340626,0.116138424082298,0.224632190959381,0.131031942391546,0.229660275036314,0.310753277231901,-0.007320486302516,0.10408945564017,0.0867930419539711,0.178630710400209,0.0629745136026876,0.0145708933203313,0.15430312591074,0.0126456188233796,-0.0734238655311209,0.0802774575874782
healthy,-0.673833796681646,-0.122779301216841,-0.277444431966468,-0.661489063297154,0.878050319456759,0.288807765713393,-0.192754541092139,-0.263502429345102,0.170772775036101,0.130185798222014,-0.459708139559492,-0.302473243232628,-0.378800345350891,0.0192432003574119,0.139158484387266,0.768283520872993,0.739131177383993,0.366602217288629,-0.136141830043459,0.106757031414652,0.230150527171801,-0.691760368159035,-0.125121508409117,0.495927570131741,0.774627202947787,-0.0795770503099616,-0.262709622999735,-0.0552991882283991,0.0889657335314085,-0.183147071811668,-0.430176897940008,0.0918067788498519,-0.596118882986417,-0.634776351448194,-0.462286655321584,-0.547714071877998,-0.195676673236161,-0.0769769759344087,-0.266773436460333
healthy,-0.83955182442425,-0.255947555676001,-0.458464484855582,-0.709542144365505,0.641191439547077,0.18456881755169,-0.163212401570492,-0.244939383553664,-0.15962834412339,0.0105862750662314,-0.438067837794557,-0.479954616746083,-0.474674831288167,-0.64110489911272,0.0951888918927854,0.59656454177508,0.558813532682096,0.302122633106546,-0.717157745846544,-0.0501963258464283,-0.282599946486366,-0.628276805911345,-0.179238627214821,0.0842780772164444,0.563847346739858,-0.289785736332952,-0.542552030015968,-0.508185643511818,0.138773598119919,-0.158025780587926,-0.619343386200202,-0.305423238351699,-0.794296304761368,-0.764518491100956,-0.305652583378342,-0.746659064310704,-0.72711051920423,-0.285742720013338,-0.586588073072443
healthy,-0.615720105617907,0.169186044044925,-0.0520007664120294,-0.528903224569122,0.688493392548438,0.300510098680296,-0.0082816651447235,0.136030363163637,0.291209732498405,0.142822455086032,-0.409349017037132,-0.218305413275778,-0.126503484497019,0.153495329930837,0.412343950922681,0.770407436114293,0.732762597676846,0.373520118179431,-0.522377973250281,0.16653955986474,0.136638260953317,-0.534299159566436,-0.17105495599968,0.630671944302084,0.721566119654767,0.0325513065420379,-0.219951984522146,-0.19660293070949,0.25482425284986,0.0412587945825613,-0.248091290561984,0.19295075927844,-0.51505598682228,-0.607108307407129,-0.21226361772419,-0.304703810261847,-0.36161390590388,-0.0078365480025229,-0.105692594028855
healthy,-0.792937145880968,-0.228236903740881,-0.364314671189391,-0.778159101218524,0.840588429648923,0.112393855540317,0.0330865135272656,-0.34914721731336,0.125212458306595,-0.0434617139495088,-0.314592081701282,-0.527486738983708,-0.285459043638925,-0.0448465107583941,0.106664957106721,0.839967203452664,0.680212176989005,0.372379328802421,-0.568395203558519,-0.093446434927707,-0.194153783892049,-0.669376123658296,-0.378317460855574,0.333889740547681,0.709956055267803,-0.400175468867949,-0.220278109138991,-0.269233677909335,-0.156298827128128,-0.0557098029579007,-0.426968022377761,-0.117768014774946,-0.684406813287604,-0.74088938841581,-0.435461893121488,-0.4801670610533,-0.30219182067146,-0.16872973126603,-0.163406715107967
healthy,-0.768915266039937,-0.203950744053638,-0.395024678222713,-0.793808020143477,0.827424423284401,0.242966735974067,0.0303046256468337,-0.241148188433728,-0.0464288835662952,-0.185093506762218,-0.472422027146477,-0.594178554979997,-0.311615994345211,-0.115189091709781,0.11064974677155,0.78177133044341,0.675151901755865,0.43553230812934,-0.775461289748355,-0.16359143226,0.0574049563380321,-0.720735904981375,-0.433946351853486,0.719766760655908,0.806313371917222,-0.476744617871544,-0.21329483964938,-0.365512008921968,0.177079099241669,-0.126661494970488,-0.576827821481423,-0.0855839202296442,-0.759505260763053,-0.819261253170286,-0.523529082273442,-0.781684721991899,-0.502675033906819,-0.285454334951717,-0.346103200015356
healthy,-0.768078283264095,0.0110447420871826,-0.0617336564525636,-0.648838653637619,0.553109753874132,0.343390601142667,0.0372240766731105,-0.323479247986227,-0.236691352686729,-0.0014772825636151,-0.0168543351014406,-0.0554512253291407,-0.378082247745251,-0.144783370426821,0.0835917537772152,0.529942507127101,0.528343645491708,0.100345257352679,-0.623105457193232,-0.138016318796436,0.0228067598389363,-0.856972516847869,-0.418713214798476,0.341221937713395,0.721218604048058,-0.359229383184878,-0.549364453344387,-0.526460208242098,-0.0553620540924715,-0.0140188248577237,-0.657487459355179,-0.244637936905678,-0.69487781254199,-0.795892289894972,-0.386443673367809,-0.343263230737268,-0.517309909326834,-0.33128404468808,-0.369439729644266
