group,B7,CD101,CD107a,CD11a,CD11c,CD123,CD138,CD141,CD144,CD169,CD195,CD197,CD2,CD224,CD226,CD26,CD30,CD303,CD305,CD31,CD319,CD32,CD36,CD366,CD4,CD41,CD45RA,CD49d,CD49f,CD54,CD58,CD70,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Ig,Mac,Podoplanin,TCR,XCR1
healthy,0.14992078152994,0.652010301139096,0.28798482933004,0.350254387415714,0.695778207964409,-0.74842318400015,-0.0490009241974669,-0.19491690394873,-0.0026061609581146,0.31781115108441,0.125783506780912,0.0571170770797011,0.42910835396317,0.139956425097023,0.239557519394036,0.186364065401835,0.0468592514464348,-0.776121870018637,-0.70386710746116,-0.400724511615254,-0.200109556089207,0.772097210169865,-0.0029179609981072,0.63946858735655,-0.368243221087854,0.383777329096793,-0.758700403284968,-0.0473116388785621,0.0813561519110998,-0.349372520534856,0.475408540552639,0.269025942011613,-0.332901393309431,0.365068441585544,0.452405029315996,-0.348495519759771,0.593747344530212,0.284459035052198,0.635546773794075,0.31264285519677,0.260608633749709,0.184312228455529,0.391204568583466,0.176797195830856,-0.0210512647332254
healthy,0.507200798188303,0.724669548107308,0.452441757160002,0.281656180733518,0.705177935479031,-0.523920228257259,0.428083761400643,-0.000617440431802,0.290417582605463,0.415164878374069,0.22938016855525,0.504213007268296,0.50326418834055,0.554813212921972,0.544960973825538,0.394820713816792,0.362558148085738,-0.484050227833927,-0.45328911184817,0.0194139907198591,0.115078236081661,0.815272858829369,0.17515364966698,0.630133011232153,-0.13939749234845,0.543008164731031,-0.300403200177928,0.160177581187894,0.634167353808699,0.0056930088258138,0.546026330521401,0.437659703496582,0.29218029791838,0.481611745954538,0.668084260150026,-0.131010832453663,0.487798070708502,0.620026600109867,0.367298720148045,0.58064795534606,0.428811598127967,0.540583882006379,0.56035399075077,0.521224432238011,0.467361536938816
healthy,-0.162645424789552,0.48505937370135,-0.143488221542494,0.117875366601124,0.402261164186793,-0.765305122366365,-0.306418414171236,-0.0047601857529467,-0.12381323175055,-0.152444281693345,-0.108139393796407,-0.179971460008223,0.0011768178086304,0.126313151294921,0.0841312535133921,-0.539535571911672,-0.0351009917963062,-0.83091612887603,-0.740229396428518,-0.257356336758612,-0.479303784922196,0.443361307844924,-0.219057478701403,0.530168884317202,-0.714579494200533,-0.0841805443859238,-0.74458457011672,-0.313907492289112,0.0267509395854183,-0.361806683944554,0.189197985024553,-0.177877395370666,-0.20624658374073,-0.0743689135852475,0.23239382817191,-0.460969813046068,0.607414650405281,0.2979747571601,0.619052411906713,0.262563468606534,0.0905216142962614,0.0011587783107114,-0.0962523187295343,-0.0146875116541563,-0.0350564104474914
healthy,0.0989231137176586,-0.33613023534073,0.0087447549550962,-0.130660598700304,-0.380995860743243,0.649093180468263,0.0441397052956428,0.0731150469904725,0.265594053374856,0.0253122135151829,0.373046964581826,0.041490865781103,0.0754742212985792,0.001447809071484,-0.101802959494593,0.140378592461274,0.0186159434469835,0.541663205291875,0.56934289490003,0.247865447264527,0.393643120961811,-0.394100579292191,0.05748279589822,-0.298195391728889,0.262502206816548,-0.095608463934522,0.619164268027803,0.135569669294365,-0.0322433944062879,0.2365062826097,-0.0993968734303997,0.0624699263033115,0.423837309002064,0.0328356934014823,-0.321106053495129,0.372693405115173,-0.234391843255054,-0.028628712735298,-0.137645803221342,-0.040303488984471,0.0840339917380793,0.0647870038660234,0.0426148878081374,-0.0252436025727642,0.139112063648648
healthy,0.0797218807502835,0.671885505208827,0.0547532479592359,0.207115494561014,0.651540820465322,-0.871615190823128,0.122353645502422,-0.256228700333142,0.0745894753707467,0.232305921707561,-0.220480632870289,-0.194093076670642,0.34884182534307,0.400132972382398,0.420386963061885,-0.172220710299984,0.0589294107852278,-0.80135616577691,-0.74133076797976,-0.39616178369624,-0.380635968469234,0.18734451319487,-0.324523508296588,0.635247453032687,-0.581824195699951,0.263210492348243,-0.841862375049484,-0.0911842260903563,0.100282850405182,-0.105361992272332,0.434765696253945,-0.112998338518342,-0.40521270488989,0.0667674710470642,0.564909671727937,-0.536915206977604,0.6104807737675,0.41154872252942,0.490101131908138,0.181633558127076,0.140875224227788,0.119024205791321,0.243204847219526,-0.0247095228629289,0.080068960528991
healthy,-0.217671354343951,0.441307444801216,-0.0949385458996399,-0.0016714851010359,0.271620673458733,-0.643363333772115,-0.324016141301766,-0.1702054854465,-0.169836337770506,-0.118893034111648,-0.388618285163378,0.233749820715293,-0.0438187561171926,0.196296313330221,0.236316738673188,-0.580908847314893,-0.183369716246736,-0.614580790936687,-0.737092616388237,-0.219763923011282,-0.473357866432018,0.238335065444749,-0.164710619697675,0.57139871628528,-0.621758547126388,-0.251359199697911,-0.699275990174936,-0.221945489261834,-0.0506128484883314,-0.607164144252876,0.251871854737086,-0.230181013688785,-0.130901093876819,-0.130434221236106,0.287872957159771,-0.534497938559398,0.284052225957361,0.124556117278151,0.271653257912531,0.2866722620797,0.147111413271383,0.0726261022123077,0.192751388330482,-0.082248623037313,-0.337148769786449
healthy,-0.035356879993372,0.669903018609841,-0.167849387216365,0.0679322479514213,0.614642955316921,-0.856577614764025,-0.024489927878575,-0.352558759538036,-0.0067931430732542,-0.009529109296346,-0.262597105415021,-0.101934640676895,0.406201967332973,0.22428338447851,0.127177951982383,-0.376717176748925,-0.0170452115291534,-0.773404273175887,-0.783767282250333,-0.21717000345383,-0.248914393440447,0.624608388623357,-0.193053805459119,0.583293231337976,-0.563142534798991,0.0198414241996942,-0.656027379135982,-0.0370822473256315,-0.0754564963029105,-0.130349728793401,0.33795822741627,-0.133616549356867,-0.311392429238771,-0.0813476980178309,0.510589054042122,-0.542679703763742,0.572534258029156,0.245731705003476,0.315252266432886,0.429530779055573,0.116966112238935,-0.055885876318251,0.138170577306439,0.0631302444293322,-0.0978246588174232
healthy,0.0015035279644337,0.275017218656604,-0.0823399872851674,-0.176125550704706,0.320405966201462,-0.673584616371738,-0.0634148639834294,-0.33503125584962,-0.121033010678119,-0.0768101583865513,-0.326149136674115,-0.26991432804051,-0.149878350049817,0.125507521308448,-0.0438312115793083,-0.244106148529238,-0.142584141666215,-0.564435704850935,-0.585089214219772,-0.3665526592004,-0.332363310153828,0.269420748857607,0.0048203969450296,0.223078375153666,-0.525470633515743,-0.0075146049113235,-0.658318939909037,-0.220079382588253,0.0118708395294248,-0.302043816683958,-0.0395137172805288,-0.273945543802638,-0.13366033827512,-0.221174015412838,0.160730060617686,-0.355135979710205,0.208666516197447,0.0318553804362584,0.0663729015131816,0.0471463958006373,-0.0763163300647316,-0.16934635561742,-0.186891079981564,-0.356965036268182,-0.152832629846871
healthy,0.158408655845936,0.61514589384922,0.0092319803586881,0.301683122206416,0.637126191341441,-0.816339949833441,0.0565128881573856,-0.17161403179212,0.152471618319945,0.241571975610475,-0.0968003821127621,0.0865958828311855,0.399794948967803,0.309265240220568,0.181618280336182,-0.164158466033737,-0.0512585587483724,-0.739046798412924,-0.753681129398557,-0.220239666444698,-0.434379846929434,0.546902516915818,-0.233356211456494,0.609071260900359,-0.735869609459041,-0.0387635765675868,-0.765852948594226,-0.249606672170764,0.224088241710959,-0.233151414126566,0.389443122568006,0.0234843343559993,0.0401257595293205,0.103896937860393,0.61763530107786,0.0640160669515726,0.636247785185208,0.367535799278361,0.501008675640711,0.39602018439509,0.195034626218786,0.133743037814938,0.224077495481648,0.0836284876240582,0.254622324708005
healthy,-0.150948166018397,-0.109056248075068,0.0211690890004334,-0.265157211148662,-0.137643806869946,0.107319802990503,0.167527408358512,0.468058724865783,0.163030552832473,0.0942464204811875,-0.0501560247359973,0.125384357586836,0.0942731490838822,-0.0068618573149772,-0.0860615233194442,0.156757809978653,0.14795229312617,0.166789530839309,0.069161650816102,-0.0241433841362401,0.0776151161843928,-0.006776977782162,0.0485802526650514,0.0403693226908332,-0.196294340512544,-0.0493331813227491,0.0368773694768913,-0.344289967121956,0.167860764944263,-0.368102664296963,0.0492059869051069,0.0852916903519042,0.31908521514453,0.0348572558176506,-0.0223024443813212,0.427261232760482,0.0869246417995891,-0.18582578551897,-0.0894106696603517,-0.416057080099162,0.0395790242935787,0.0287726274310395,0.205998419260433,0.176697536487718,-0.0889436139775694
