group,CD101,CD11c,CD123,CD141,CD169,CD2,CD224,CD26,CD269,CD303,CD305,CD31,CD319,CD32,CD336,CD366,CD4,CD45RA,CD49d,CD49f,CD5,CD54,CD57,CD58,CD95,CD96,CD99,CLEC12A,CX3CR1,FCERIA,HLA,ITGB7,Podoplanin
healthy,-0.837231283255827,-0.863572250426778,0.590619272054051,-0.0558410589690956,-0.419482279954815,-0.372622259698246,-0.396912226378401,-0.149246904929899,-0.226985833235222,0.639619479884664,0.44501071728301,0.200972142366833,0.0582762704862399,-0.824929579545438,-0.402489878226512,-0.88226581899061,0.159655065346629,0.649188889445913,-0.326722480480842,-0.286286022190806,-0.329178007461431,0.0568503869699989,-0.0993654129344814,-0.760386842130861,-0.597932704003732,-0.392518063877645,0.0769097551910887,-0.760910503389667,-0.597328970446976,-0.753504811744358,-0.132234385307791,-0.608490123320854,-0.582200014895287
healthy,-0.555485996019999,-0.549871842019637,0.47566441775988,-0.0031489462021902,-0.514552454195009,-0.372585236432083,-0.533655871786354,-0.498424353384046,-0.600703440724369,0.387843398471716,0.428971686996883,0.0834276898502054,-0.313801732559519,-0.644882290918039,-0.691935531556334,-0.537306764255275,0.129304252284368,0.2307881977394,-0.164582464670561,-0.556047760467015,-0.526040754000106,-0.0064931073634957,-0.584660390951021,-0.5969328422945,-0.682046086205756,-0.723497225795608,0.178558808996042,-0.318445582919698,-0.632347879660683,-0.350454408259734,-0.220258348283372,-0.622789507886262,-0.612236906877388
healthy,-0.530187127603569,-0.663539461183153,0.809517484888616,-0.155331731489842,0.0336145034505648,-0.138619331041591,-0.110224019770927,0.489866974933567,0.0585764946811475,0.710651147346005,0.765680188244232,0.255706146511514,0.234384062538939,-0.603602172784471,0.186307037856596,-0.684492977826491,0.543486428053343,0.716079465024365,-0.0012433428166157,-0.0293080146928479,-0.307388241142908,-0.0384636484799208,-0.0946471657615581,-0.311877145366456,-0.232723360935979,-0.0094008541295597,0.566919158737851,-0.468314382197617,-0.379538399668452,-0.576169279613266,0.0605107277156757,-0.345784581973836,-0.0937521001107362
healthy,-0.857704111610966,-0.851227942889325,0.695790039539505,-0.18202039329961,-0.366833715925417,-0.43631645304377,-0.550790247714222,0.0657029400953107,-0.271241741380592,0.733693621893336,0.584710764826876,0.0216908966874958,0.347892806086686,-0.840884968100007,-0.492595740441743,-0.839259726707736,-0.0294301398516285,0.599246434782013,-0.321814268317253,-0.373201360126868,-0.519714541650946,0.0047331403912967,-0.306128691228466,-0.671978578724673,-0.794042462278311,-0.281706012796101,0.0538155082206065,-0.833320177397952,-0.536894324702076,-0.68691990949186,-0.0087256204295628,-0.547427767715311,-0.446905952631166
healthy,0.439465793039567,0.417503802178499,-0.658014885391087,-0.309005402849345,0.0802934210128875,0.35365709127641,0.293094406572893,-0.181111194728725,0.0752719699194796,-0.729231120979493,-0.537433302232522,-0.334238536430176,-0.356537607856074,0.161556300512773,-0.0461342409676303,0.262317370171669,-0.528370787470921,-0.635957528882749,-0.0674598233745396,0.0516833464862775,0.0243024203142187,-0.171015726644159,0.0407714199833715,0.262823423430732,0.312413383877164,0.148762926952401,-0.354590853782478,0.399377163363802,0.0855812190598338,0.231993320174159,0.146191838727709,0.0841428233681312,0.186571251804787
healthy,-0.466931748047739,-0.382052010720511,0.467681223124665,0.444664823089837,0.116549706675837,-0.0265785897760021,-0.49771305674985,0.481198788541449,0.0018108016830882,0.434179673503903,0.322848939867312,0.369884349293636,0.395578910201853,-0.265600692600496,-0.40094140154344,-0.260592084270046,0.108493186726521,0.473880615411962,-0.0414440747738791,-0.187352095478286,-0.114372599932804,0.199501873536499,-0.059380114199579,-0.247238363069752,-0.376339491702055,0.16655784667761,0.278114679428152,-0.17753264122335,-0.216120403108346,-0.0973851301950583,-0.0261752408024433,-0.198703809100566,-0.168583054895592
healthy,-0.761088457256302,-0.772995521821992,0.664258637019306,0.146373075389124,-0.0014091907558765,-0.537982408543721,-0.317829815837648,0.403460407683029,-0.0711259761165,0.718549781301222,0.64302473885258,0.0581926943852956,0.149416092539455,-0.737836778825064,-0.325864101623097,-0.658535844013853,0.365044453381292,0.599051670317492,-0.25198676430769,-0.134836984072039,-0.408419919979854,-0.0936822099550832,-0.0937146750903532,-0.531081078574037,-0.624378605495768,0.0234466246715991,0.447395272072632,-0.668702613856459,-0.391572694052069,-0.566435877232389,0.0579692488721755,-0.547238877975545,-0.269009163390323
healthy,-0.728695351435148,-0.780648603084087,0.805906777680175,0.106706764963006,-0.27272392928235,-0.314470375202823,-0.470688463429879,0.0696985258473029,-0.255599074904395,0.857554456456279,0.728961099385371,0.2979792731481,0.370641791150574,-0.581321657339804,-0.415520116098414,-0.697357856813147,0.357960994945454,0.756790906126224,-0.186005417084684,-0.384446445465424,-0.207667525574964,-0.155782294896493,-0.0046414046851981,-0.454420532199805,-0.691600720353039,-0.0799688851680169,0.228684500875478,-0.704487382468407,-0.467336564260473,-0.484601761782908,0.0048123384811196,-0.256844415171201,-0.142445833402234
healthy,-0.699236792695329,-0.793689821248302,0.851211388111862,0.11034827758198,-0.229899893682881,-0.479640312717496,-0.462907773396013,0.157011282024522,-0.1275147572466,0.785802244052852,0.729981298494477,0.147010174675632,0.496684283798873,-0.670835201876748,-0.0799346466171328,-0.695641602488648,0.692551121827822,0.825032357357121,0.136578003976427,-0.363538672797908,-0.301942845623905,0.212539525049435,-0.109922201460913,-0.512973883490709,-0.696916384277475,-0.114965149003131,-0.0942397147422326,-0.718205140349863,-0.487162023626661,-0.74007469338307,-0.106443366262669,-0.484067973350554,-0.277582711807452
healthy,0.297749790706671,0.395679063345484,-0.649238944928873,-0.0883373243541017,0.263214106602839,-0.10834929708069,-0.167095498399852,-0.327106261440016,-0.286117054340229,-0.579538512993416,-0.526692571599546,-0.17563851207509,-0.233214944344533,0.411513150883506,-0.125996955418272,0.503787027004781,-0.519721370721531,-0.582148723135204,-0.216673152642085,0.13957787894709,0.201464409613017,-0.596516966943385,-0.132231618252583,0.278895127271856,0.435542777463322,0.2123130035682,0.375894489448788,0.429488420030881,0.170478979351732,0.405942875447617,-0.320669424970587,0.0162004526764275,0.138494039663069
