group,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD36,CD366,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD58,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Podoplanin,TCR
healthy,0.795343647950729,0.417980019255868,0.353517989028905,0.782728673642483,-0.819814810463086,-0.054904521292465,0.351760776284143,0.239029672876629,0.236927784277877,0.365098650981659,0.198264526247698,-0.0921343709134032,-0.781454447467607,-0.636490354740371,-0.291084630076382,0.71418253233087,0.23291164686892,0.696931953198701,0.177880468726328,-0.413759681502236,-0.859288756737137,-0.351588759826367,0.0839680249374726,0.109126192119474,0.0473499150860126,0.0503071293424719,-0.190561571786517,0.616534575101756,0.57185247556507,-0.17905100267963,0.723428936974122,0.493252900198182,0.650740975339294,0.364254294638878,0.498581559486319,-0.0307422562006712
healthy,-0.0039042358173994,-0.0548404846276392,-0.270347565137205,0.109955179018409,-0.460338273864667,-0.341845895067183,-0.242184736161591,-0.206274675643722,-0.105063523316787,-0.0599924019572364,-0.0519614671504957,-0.26848948084615,-0.480357067397757,-0.429464191803997,-0.316938818077534,-0.0128189552022677,-0.589984735257935,-0.0859952832376521,-0.247556292014637,-0.492660894591321,-0.534392087684616,-0.468877076628067,-0.392650697577325,-0.0323766794159266,-0.0054221477425486,-0.122945056475939,-0.374415342614468,0.028137417416404,-0.0574953594143541,-0.582824323468984,-0.0988917385904397,-0.124265367128071,-0.166650513214259,-0.117804089845644,-0.205990282565695,-0.185112073835907
healthy,0.569684575725926,0.0419030947506458,0.237862446883677,0.572947814919256,-0.798485773543605,-0.0583490810335431,-0.0771252170587772,0.0251110202823117,0.209914876614451,0.291024716942389,0.198921441171764,-0.483111236067977,-0.765993350160157,-0.711221098049764,-0.427787782694111,0.610578244776934,-0.120230211667305,0.559247973704346,0.18595164986833,-0.614148680783744,-0.769186537156206,-0.387029335739281,-0.217621561814132,0.199660850095027,0.0973255770456048,0.117398666479979,-0.270718822507933,0.403468637826591,0.397123595454944,-0.430644615089899,0.688865923430162,0.430245760451698,0.669501713094943,0.270083448730086,0.0123181502682247,0.0323815273717473
healthy,-0.245778075763274,-0.35527905718613,-0.21193437256495,-0.13104026653292,0.020459798122409,-0.0734672818367082,-0.161309815827293,-0.180345406948771,-0.270329959473549,-0.305811246836528,-0.248792916872479,-0.109876772234898,-0.069157912910276,-0.169263669254445,-0.0416287940049701,-0.392567480226133,-0.0692458798263121,-0.0960151386506876,-0.155753709130697,-0.132586460307378,-0.168780710334497,-0.105227237702129,-0.212677395522939,-0.25211191427241,-0.140162828288355,-0.246879401328457,-0.124699658419536,-0.24704792448953,-0.232540027106958,-0.20351615381851,-0.0629242546133798,-0.223613020454603,-0.124498257896869,-0.0381490651926023,-0.306323307442315,-0.286017893752772
healthy,0.71699418307363,0.0895153570740137,0.276637907454937,0.677677986238769,-0.88896705553167,-0.282720806576531,0.193803605429,-0.222509525026786,0.377572144093668,0.352916175537689,0.397644641895473,-0.198821417025765,-0.785946797149911,-0.735465193057714,-0.375320153628096,0.177303305744739,-0.242312112315531,0.631685231867749,0.120976887225156,-0.574332012034759,-0.823802961928653,-0.492333665965165,-0.0371109256008765,0.0509413693272103,0.190032063572336,-0.0428949843526053,-0.049944469712227,0.436509439613241,0.582763176403744,-0.520121571530001,0.650530693997033,0.464021878741289,0.539131952625299,0.189303972485338,0.301884885992735,0.0019078915958193
healthy,0.58947760570356,-0.0723513854884024,0.201055779296042,0.733791867510179,-0.744718397607181,-0.375840523419135,-0.139736314988067,-0.181379367546713,0.352585346352821,0.331093599533305,0.221426862862479,-0.368169616524984,-0.708360736903729,-0.646172657587369,-0.559400836761638,0.600680900014539,-0.0665292350773059,0.66980495084753,0.10001515398587,-0.425070133115616,-0.700472356283019,-0.280808315380155,0.0049875390845356,0.0042278035730109,0.351013816111764,0.413917685157931,-0.291305946138907,0.472497342589335,0.564925410766656,-0.328583824926428,0.464791142306484,0.30780422455973,0.68491426940123,0.533293846380283,0.243469171794834,-0.0270522757187623
healthy,-0.648696963018117,-0.0501992280921547,-0.0645895356572388,-0.574645913617655,0.698410620500312,0.157414798961881,-0.212911961913211,0.125458623533342,-0.23370317284825,-0.260470482791694,-0.348729935111912,0.0943976787196167,0.539457832752234,0.582730097602202,-0.0140482751077749,-0.424490223262703,0.0923323201954163,-0.539712902351101,-0.248582703831212,0.448717368313986,0.543169625898618,0.295057305896795,-0.16951498066242,-0.0240771553107223,-0.414537973100481,-0.327755264365038,0.0127316106735664,-0.487563145136472,-0.492934749723232,0.367614859840444,-0.599044529122704,-0.325361525445932,-0.232570631616151,-0.423756396716716,-0.242509295237572,-0.243139308394876
healthy,-0.0474819546540292,0.193075538896556,0.10394315845548,-0.126128328367171,0.153597514396138,0.0024776715156232,0.226928970585775,0.164936959018443,-0.0847589677690048,0.178331199701625,-0.170965515020362,0.0129920202953555,0.23813140566895,0.362418488150775,0.196901189129925,-0.151857845466229,0.209093735240046,-0.180323876327277,0.384145332773476,0.0481999428595905,0.173935210366895,0.24146246447224,-0.0417225715881243,-0.0027181195232866,-0.0815360456366508,0.0406837154546409,0.0982814167155738,0.0558126462784822,0.0642075406409677,0.120581884458948,0.0970975611270728,0.0042761057711166,0.220817290888033,-0.277731977551669,0.0637387128247784,-0.0098918099992813
healthy,0.729595496211544,0.204754441501733,0.445059895534963,0.808367497386938,-0.825790645443999,-0.300735170752444,0.221244804477524,0.037943343222408,0.524750643033676,0.568149274791485,0.320145821095981,-0.153596291364784,-0.830415486989294,-0.676861711825518,-0.530118905276626,0.73104416600455,0.0712586910690243,0.702940590493378,0.408669161164025,-0.697215684925576,-0.822096560804998,-0.237206385474899,-0.166221874759293,0.452826407370223,0.263780226237274,0.350580547928546,-0.192432732865861,0.603014210919331,0.743297933548148,0.181229009091205,0.796753455845011,0.52428153148861,0.719546465649114,0.448514162410782,0.335168422260558,0.1448623940933
healthy,-0.413177022346262,0.056144105609845,-0.334328657535269,-0.613958887864036,0.283250898833054,0.333800745471658,0.173661232958363,-0.0443326660587841,-0.0855681628226986,0.154484517388542,-0.184627712420346,-0.305324000433481,0.371051599444279,0.358649939908434,-0.0157078211325557,-0.28689205944486,0.0745391663028651,-0.514109776185999,0.0488927634488124,-0.0350394570447626,0.481607437198207,0.0822225467657408,-0.199963612904432,0.0418733636841269,-0.319093033740874,-0.206454983624352,-0.366086165637966,-0.232626811226755,-0.267076379409375,0.48835096677046,-0.591601043133912,-0.194701046916891,-0.0494063081834521,-0.449930753877147,-0.0062368176801911,0.211358886928805
