group,CD101,CD11a,CD11c,CD123,CD141,CD144,CD154,CD169,CD2,CD26,CD30,CD303,CD305,CD31,CD319,CD32,CD326,CD36,CD366,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD58,CD95,CD99,CLEC12A,FCERIA,ITGB7,TCR
healthy,-0.21859204426851,0.0464480443877411,-0.243519464745213,0.602566205483267,0.0572458654840414,0.203280554732942,-0.0462572803458857,-0.171999584563394,0.0398657002733931,0.239585284207563,0.0791077300816209,0.471237550653586,0.404086864900194,0.420879810286147,0.242956264124915,-0.0503503117539017,-0.0525685433782543,-0.0264950858628137,-0.17755599607186,0.108630622081647,0.256131430550649,0.506418323255737,0.162131065855327,0.487423266639761,0.23528419677307,0.265858167453303,0.135526755725893,0.14759481450941,0.329477776773228,-0.119954229119431,-0.0890784691338312,0.433854352646796,-0.283425425055824,-0.11337658023245,0.146028298715298,0.121040328120894
healthy,-0.401764457209533,-0.127073947706229,-0.551630869025458,0.658777984379399,0.14744477511432,-0.0519815997194884,-0.18337973166697,-0.0662897265409298,-0.409475170474032,0.0601110026086818,-0.0179288691835743,0.683880983767656,0.558469669717598,0.27796884010024,0.120855443075234,-0.449139383386383,-0.111296580069169,0.199350069513353,-0.327387193638881,-0.0828889416377982,0.356740646533241,0.593789503558338,-0.127995800687591,0.252581452308328,0.261705524956221,-0.363245254788073,-0.168641117856315,-0.0600961621969179,0.42879127015616,-0.298867502755159,-0.332223050288242,0.371028093977298,-0.44101953393217,-0.151784248960539,-0.165186203371346,-0.0894507517534555
healthy,-0.53563463124772,-0.23230078236224,-0.517601885452967,0.825619141093182,-0.0620541740680532,0.0453800147991059,0.165236194516796,0.0592518336942045,-0.160782733104131,0.44641011537682,-0.096675004328498,0.759496177996922,0.745845870831124,0.224303637290802,0.330417289399834,-0.511697337010528,-0.0979357917518487,0.253786553134954,-0.624322194291767,-0.240452173141892,0.672418536372083,0.694173102702642,-0.0729242749016798,0.37179926910206,0.205346598908915,-0.176425888782324,-0.193223484518199,-0.075686258895923,0.224328667171276,-0.331215431705781,-0.361387597929218,0.482802980879517,-0.621769067579621,-0.605330300086191,-0.277077641625486,-0.0587870118305199
healthy,-0.0072806972189413,0.259377217690173,-0.0593622717854354,0.428764629849104,0.217646721224338,0.248560588598638,0.308792951192379,0.217552550327584,0.343605469245988,0.353174597363018,0.319821585085377,0.44518218212822,0.463530738299725,0.438577679009659,0.401038517575325,0.0336800740255705,0.185305481056387,0.342146595890918,0.0057005331152156,0.259899551142374,0.577214052876511,0.52910565629722,0.247719165027335,0.525106287754739,0.460075496341989,0.314375656574798,0.256074072021021,0.262748925926347,0.477665312567957,0.169509453757905,0.0735754160778269,0.461227817765034,-0.087098828470437,-0.0971058575430269,0.0593234536235672,0.22752449589266
healthy,-0.579009304645726,-0.128076092431032,-0.547061242391198,0.849620840457466,0.318481691505597,-0.0439269890959219,-0.0132318682969961,-0.155771116072691,-0.401855829709651,0.177055058596779,0.118112430145822,0.855311955029059,0.774668312946861,0.462472026595767,0.426753615446575,-0.0559616673275273,0.0974875519088571,0.359950734584845,-0.535758063206758,0.0653008093206212,0.616466953197719,0.788326656102979,-0.120834856190826,0.520607021204228,0.225255754095005,-0.0434288505916545,-0.186241988570591,-0.0018941242417413,0.237470954110864,-0.299189650068681,-0.462997828199328,0.590182877394627,-0.489850139251101,-0.4005755930013,-0.123607221108679,0.0324108901582485
healthy,-0.548549899129254,-0.294300769575263,-0.449214234135909,0.781399277852253,0.347113859208756,0.175363555863629,-0.073587491754643,-0.0483465449914584,-0.184134554394105,0.414969803424774,-0.0275114381844418,0.660993512286788,0.682374468859255,0.345717460685136,0.432523914411182,-0.473680478789088,-0.20650931974673,0.0523156283013644,-0.626491928621824,-0.164541059783206,0.379726153542825,0.723083675725802,-0.0148439039925157,0.165785598361401,0.0471441194419198,-0.202934571504527,-0.215824445898304,-0.331851924458988,0.509785405743087,-0.417727094931884,-0.487755006307056,0.367890382949792,-0.482960034685864,-0.379051057552369,-0.320167025341404,-0.109907452023312
healthy,-0.198272416996967,0.278459710598578,-0.159410896105773,0.619376784752736,0.263732549357519,0.219356653492767,0.0450863009522983,0.213849353120865,-0.0624336002729262,0.304818506602563,0.186417102758476,0.546471578302229,0.565315182047588,0.249570221143355,0.358299090590192,-0.224113746804941,0.108584468360911,0.210613791279195,-0.237910261441514,0.0881459269983403,0.562686011482656,0.545873741172396,0.0396761109225401,0.402376888545969,0.376827525141273,0.241293700881534,0.0785415978333742,0.0991456573282115,0.377069319746183,-0.0120155178096259,-0.143116197620016,0.398154626340944,-0.238532441491602,-0.0334054469061219,0.0841418617715307,0.14404752370416
healthy,0.752161681997282,0.529211279081334,0.715496988369816,-0.380104224911056,0.144667773624652,0.384151081544013,0.340791519184451,0.419452708027087,0.559587263099493,0.122452983839153,0.479488483971252,-0.467974418649652,-0.404681173622743,-0.058164468415907,-0.0817695749490319,0.491304019443643,0.384678253105793,0.180722256077872,0.651450125574439,0.37524948422919,0.076744672690247,-0.335347494290735,0.382284621276295,0.129391278430272,0.404616369456369,0.428644872405691,0.51228331991211,0.483687737059528,0.41362753259942,0.628429176529328,0.679062585174046,0.0399579017125075,0.652649648735938,0.408987226332482,0.417385024583919,0.447652891732182
healthy,-0.684141631812732,-0.358556877841082,-0.747471426592711,0.832995553187122,0.0625572954110815,-0.27060943396736,-0.163082121144493,-0.292519430871483,-0.362913938742907,0.166337041102834,-0.0184675964751357,0.79760340364257,0.693182984002305,0.0849610492015936,0.441301237469103,-0.65591574349328,-0.259524271034995,0.0352658479790645,-0.666787893369861,-0.401402050973605,0.754799545744606,0.774846779713207,-0.24589821909237,0.361217510894789,0.259209505229098,-0.426324467940564,-0.275088550759202,-0.291525171648034,0.229365155334853,-0.539177338452114,-0.713436452199137,-0.155170021674878,-0.792921894707612,-0.659564646244818,-0.40850345223644,-0.0887078780635857
healthy,-0.657148216493579,-0.0472299660811782,-0.640587526250319,0.631077132115095,0.485578653495511,-0.0729492643182593,-0.211300467843882,-0.338874081610644,0.0022225496837064,0.177795378301204,-0.306959552114818,0.66109638930691,0.648138229000765,0.0678226363521858,0.088148596237989,-0.574537116421071,0.0856680521052927,-0.0159461898060856,-0.771256831682402,-0.3747832506471,0.335168000108802,0.765618223020236,-0.236685341110116,0.348756037288243,-0.111274517373816,-0.246832459611696,-0.620274016397914,-0.487012559585302,0.0373968842214046,-0.569724542412488,-0.684003066934569,0.155751303827243,-0.645883097928592,-0.350821658481751,-0.500373072437841,-0.02505412830796
