group,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD158f,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD366,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD58,CD85j,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7
healthy,-0.73033959980091,-0.287221877876751,-0.506674150447956,-0.769060874689742,0.616368973231584,0.0591774744420918,0.150545412115208,-0.256962520927123,-0.303005261793609,-0.490359736015876,-0.296984970324531,-0.327087033035217,-0.214920332410083,0.672600312150579,0.520954273614345,0.108303659508542,-0.830248274449019,-0.778135234828166,-0.290338971778284,0.173321585267487,0.590898633931579,-0.100588864006576,0.0180763935040503,-0.290876820179948,-0.214758925022969,-0.337972395134232,-0.208523634733935,0.0898155147145557,-0.663692596510894,0.101950259811675,-0.546583632011166,0.0318287173477041,-0.659108718063494,-0.489285875099013,-0.805176695625234,-0.633333595865869
healthy,0.778089409608869,0.446172499720962,0.203928919265746,0.736200775399873,-0.564420640638988,-0.026117730265225,0.307151869510034,0.431588432372862,0.314420788103451,0.41644430159027,0.605112383698132,0.624311302457981,0.333158663747433,-0.500454015437912,-0.442915729348317,0.112189632584874,0.756254896759523,0.621336975732328,0.211803302301869,-0.145182642141277,-0.357830960810241,0.374158214760515,0.125272501389178,0.160886058950841,0.659411239866711,0.446526189661935,0.179144092354374,0.0748092132732615,0.574595681977092,0.328761624840307,0.695821339975663,-0.184036828299954,0.518356758872869,0.634731644799911,0.422282262990805,0.604897178367722
healthy,0.528602842427417,0.065214078363766,0.180883009700486,0.658976235787281,-0.856942848611019,0.0015826390776549,-0.147904323047438,-0.0199429330173127,0.156274985950476,0.165428711744453,0.207101651900184,0.244364331565782,-0.453115249456901,-0.745229317841869,-0.750840999909364,-0.28263813449494,0.688420400213958,0.615478930950459,0.191601094354004,-0.54864078792659,-0.774004473190215,0.0735374961840686,-0.372996178909957,-0.0928362636406446,0.147732555605685,0.258371585802863,0.219405796867248,-0.0211129998303839,0.387290361684039,-0.0248511755852594,0.331180427889542,-0.504380291277418,0.546027906221207,0.399021411747764,0.681850387449962,0.259812256366211
healthy,0.723968774237515,0.183889994722016,0.385855622044751,0.749458829381895,-0.860367601567319,0.0703740930720634,-0.14025585189479,0.159271096419495,-0.363203447693064,0.240458719025707,0.305748562365556,0.333363615090843,-0.235507209009818,-0.874593060171752,-0.798707097192127,-0.484558179440893,0.732672854212224,0.743311178355385,0.0672522395198518,-0.247193868388873,-0.775166513858691,0.0850474292025264,-0.369502593313198,0.075361632822026,0.17616158147412,0.360150848936671,0.435001256797745,-0.146218866134871,0.485599614436886,-0.0246072863978633,0.643876161552425,-0.346732639885237,0.689127137073841,0.337462700482912,0.465852346223844,0.416414144537178
healthy,0.678761828054071,0.0557364187220781,0.236519073895666,0.600878472710622,-0.920660064052305,-0.251525141000112,0.123133465059727,0.174799106423902,-0.179095843996278,0.35692870736509,0.28636560975559,0.411806695846971,-0.154510488002943,-0.785509815054518,-0.754642873564562,-0.380777723531664,0.117006228748917,0.613138699738036,0.0206310032268253,-0.52743140052819,-0.77104744634442,0.125889931732871,-0.458746116210054,-0.0282859062331573,0.0759830984457297,0.302493925442293,-0.0507948683852338,-0.0943471871684435,0.38646859399976,-0.0270367176206577,0.543292703341549,-0.54635446728376,0.571026221134289,0.418952342453493,0.459131875838078,0.273678530426227
healthy,0.663622001671507,0.193379913467333,0.359966255687391,0.54395457406878,-0.565175141670777,-0.296842196840591,0.0851435037850626,0.0519232026566429,-0.0894208740736628,0.398439399885293,0.433353609756334,0.254688924149305,-0.366703292131257,-0.742126289968199,-0.590623648816082,-0.487819891106064,0.702927001848588,0.694436257442918,0.241135699813006,-0.340079846795934,-0.591124494004167,0.183633457455798,-0.274477885471542,0.0209001637828158,0.0416740637911082,0.308183909442367,0.49167678786101,-0.493891677411404,0.620769075943996,-0.0475827959671318,0.655651171325476,-0.167201310262527,0.644698802141518,0.370201818819994,0.717932238879848,0.550935216354418
healthy,0.746555824878112,0.15474466969901,0.491732002040145,0.859760509370472,-0.602368513081707,0.10254453213507,0.210971649573054,0.0920971341797664,-0.0223581537139518,0.639702786697366,0.465624967556883,0.406540569709436,-0.247905799773962,-0.626121652551579,-0.519574005571901,-0.0521240515838036,0.735445121961253,0.736410220662741,0.403361465079731,-0.220488748018195,-0.537692290182956,-0.026885069676482,-0.119101390024358,0.395245422013657,0.299519320632186,0.46436715341103,0.469077236812056,0.202772579422013,0.668132515080931,0.11971052227477,0.732685192352503,-0.318308175690925,0.666881663923927,0.509763768589668,0.574764712358326,0.551812526682811
healthy,0.53921463220372,0.259043718780087,0.533865929475418,0.623282494202254,-0.597630578053811,0.308303213903881,0.154965680608746,0.421688687539621,-0.161095168817051,0.260567207595796,0.435923559555341,0.37861242391779,0.225958991365523,-0.605660225891409,-0.440521463084922,-0.0916946006270052,0.224411929909527,0.75314827988071,0.39670606553045,-0.0584806403237505,-0.425913604854428,0.374534654232046,-0.0270662487044752,0.391260038964808,0.572292980482322,0.534606681360987,0.322665941323032,0.451736132800061,0.438920570309594,0.165309687666122,0.57208841907824,-0.174480072813932,0.578983484068694,0.570381067993021,0.338827822025568,0.265267544756189
healthy,-0.63742358879883,-0.0947559291303681,-0.582175495542426,-0.761194318322544,0.672772378771228,0.235284770281439,0.152529466501278,-0.0620017909905218,-0.0064516727916583,-0.628456157828111,-0.499276352386769,-0.208043657324005,0.079306071629346,0.740326078261603,0.606081086225271,0.597476950741058,-0.530628675517831,-0.659669241047124,-0.4030920154772,0.602627690179122,0.740114835977382,-0.165057710350811,0.199146758921883,0.169673693289905,-0.297687080340182,-0.266408254403949,-0.193300993386814,0.173232491210726,-0.484723878442394,-0.0105006492955186,-0.645574346905921,-0.107882160355474,-0.736948297639797,-0.360745275133054,-0.668626940988761,-0.406137411490643
healthy,0.54884149589669,-0.118730977437213,0.163631378548964,0.712972416511626,-0.543019857866477,-0.540720323603813,-0.468651125314461,0.157703173713541,0.170943754718193,0.0270410211517619,-0.22495764656939,0.16145730229588,0.0055851951298807,-0.625644429558026,-0.603192328603033,-0.13952241123623,0.426573101510533,0.667845005063418,0.208069955729532,-0.213355437398214,-0.751491071529088,0.0795768468147129,-0.317117831373908,0.137532365532984,-0.0174472348683862,0.480670814136282,0.322954581526665,0.0410632454195815,0.383366047230833,0.190713677062274,0.473696545950376,-0.366538404059872,0.571245272585907,0.329678980676939,0.188960693612084,0.522464598814788
