group,CD101,CD11a,CD11c,CD123,CD137,CD169,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD357,CD366,CD38,CD4,CD45RA,CD47,CD49f,CD5,CD52,CD54,CD57,CD58,CD71,CD95,CD96,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Podoplanin,TCR
healthy,0.743722786184696,0.37642147892148,0.749053543456794,-0.806591990939488,0.20815842456676,0.26691633773961,0.439278175461485,0.214362900887571,0.308359788256173,0.0677687510552127,-0.764065607960095,-0.687717524979115,-0.285506249805805,0.826111511746234,0.0174963676986545,0.641500120492383,0.180838376748839,-0.338130550075795,-0.75418088049161,-0.198549711285645,0.146310808859045,0.117530293534531,0.176308396454301,-0.145914065437749,-0.0394269663458055,0.544898466319117,0.0616527149195799,0.549481435171017,0.360260344385297,-0.18616906128648,0.668884003131746,0.371325217003126,0.686116788097245,0.42974542062022,0.460278164458372,0.0606078320914373
healthy,0.728883643910215,0.323619555962812,0.770102023148423,-0.431778712549891,0.45135349037004,0.427169117270134,0.406222909286455,0.740724416087225,0.566531636484201,0.35958977863856,-0.51938146267328,-0.427740424979096,0.191890240894062,0.786208099014327,0.43625124152326,0.66406948862155,0.329704878386597,-0.112933509253601,-0.446711653578795,-0.0629139483577671,0.651999337203487,0.418860913111885,0.180010120425148,-0.11133678882051,0.521156905264033,0.624761735397128,0.18876239376984,0.708757018459369,0.466428510504111,-0.0582885874247679,0.777350121024756,0.728936804782651,0.412824722737919,0.567313983607806,0.63418618571408,0.461158020697867
healthy,-0.212952301292834,-0.0160465684978304,-0.0687909286889795,0.436577227713499,0.102882838462539,0.0858549537757896,-0.222197912492031,-0.320386769754062,-0.243359120610208,0.0312990598379599,0.348791694322404,0.304507941906158,0.327192852579153,-0.0618635116655553,-0.0210827451912059,-0.145566213400241,-0.0492203235255132,0.0985664704839131,0.14472104061651,-0.0453726524116074,-0.370284145364337,-0.119082285153969,-0.173695746469597,0.326642702681493,-0.186199601307479,-0.105781036316688,0.285050533581666,-0.367245958179337,-0.362927323879546,-0.0064573543257411,-0.333183189476667,-0.0994516976794076,-0.347344787592759,-0.173314143530434,-0.0165258352608362,-0.32416028238049
healthy,-0.780341653231566,-0.395021547255642,-0.804493955261746,0.766971871843071,-0.281832067539592,-0.324125527322101,-0.248983797018664,-0.444681614996174,-0.301202244713174,0.144091080728848,0.815157900685463,0.625163742512665,0.447112329865992,-0.813023559288318,-0.205919862277657,-0.719788659939785,-0.270455568217581,0.0764572267923475,0.688997349775257,0.195765792999103,-0.26589275374478,-0.364005619048108,-0.476309653753232,0.102820691837941,-0.158447949032727,-0.577496016044883,0.217976332004362,-0.71890182639413,-0.187186071181841,0.198377080404034,-0.785041392268868,-0.459941350737805,-0.710963901555026,-0.443657702430602,-0.292271281113552,-0.236020698378849
healthy,-0.712937152594936,-0.0835559393945524,-0.596526116471696,0.497251582561614,-0.0696102257877208,-0.231366267863057,-0.218092379545439,-0.335955920546129,-0.111266690980497,0.359911335149713,0.426609520391353,0.581837537384578,0.339668755426862,-0.154480114617395,-0.0367562586230272,-0.410712609281399,-0.12486822600343,0.370164279189116,0.520441536951026,0.285241116036731,0.0937209899046809,-0.167682106137804,0.0149220031727426,-0.136551523564424,-0.138761821420679,-0.436784767512077,0.250388798930146,-0.540745480952071,-0.102181767312848,0.455787972161829,-0.560630186952352,-0.426541052875668,-0.400092417386537,-0.18339474088003,-0.217359877164242,0.0613550016850692
healthy,-0.588765819502268,-0.228635283463135,-0.591859664398701,0.794309982412196,-0.0148218512731644,0.0493332091749576,-0.27177206662849,-0.196057945008023,-0.223348137160635,0.3906532572288,0.792595650202371,0.869911720693943,0.540563745799645,-0.376217820315696,-0.0637529977903542,-0.640889938757292,-0.0622555498526145,0.407977114637914,0.862819237149981,0.230403760258749,-0.0186023357212483,-0.344433802517304,-0.218323634512492,0.389159124300388,-0.0336045676707556,-0.272187933586162,0.430856313668844,-0.497148630270551,-0.0048630028227039,0.588054608252863,-0.479041253976586,-0.0186475569053662,-0.449616537448911,-0.45557645973747,-0.326808252604802,0.165831663262547
healthy,-0.657627882523408,-0.018156936788545,-0.631624334819098,0.89618031139248,-0.0140294789446988,-0.0840486063604096,-0.403622715464112,-0.277473949203535,-0.193000534421742,0.359700160112301,0.75138521657831,0.72589871889101,0.158349434001162,-0.644525693687422,0.0937062263858054,-0.547926649728056,-0.0947063374127335,0.53075340688219,0.669863435620143,0.395900057593107,0.0471745156802378,-0.354314422165906,-0.285572897690866,0.127865219333652,0.0439347134681801,-0.396196522592591,0.188697678307331,-0.503242362444069,0.0689964984814498,0.516543499034054,-0.547757939260161,-0.321654932514108,-0.355166399137027,-0.357906112855576,-0.206779000711905,-0.0823725821258235
healthy,0.060415901139691,-0.313010793535423,0.176265738031767,-0.403319540750111,-0.0957902262845861,-0.182786407306087,-0.184923416000861,-0.136899229622122,-0.0117856257627801,-0.140922757130222,-0.366908469843785,-0.417928163404364,-0.206378667230907,0.188240248493024,0.136307688493596,0.0184066737564665,-0.250868063637768,-0.314285580020121,-0.373299433021522,-0.268086579852707,-0.0433804146666716,-0.286158310818675,-0.179134101165995,-0.293409438392179,-0.0054246821843737,-0.126217627812779,-0.282392928728965,-0.0200776569966822,-0.261214816368153,-0.23534521449321,-0.0812850406488676,0.0123974916191171,0.0022590660735486,0.0882854489910816,-0.149300763627851,-0.27752669021513
healthy,-0.777529044990633,-0.409666231872058,-0.784889256841985,0.797537058080196,-0.155400211199221,-0.241881512952739,-0.408689943678036,-0.568271719053373,-0.324051929740555,0.105998340521171,0.789981575139606,0.679189572964095,0.514154005987803,-0.704086632709679,-0.144728181146104,-0.675116242712679,-0.454654330584161,0.759825041552512,0.789794920923368,0.28973588596201,-0.519368920731002,-0.240047293462834,-0.33242370093185,0.260633932896075,-0.108923112538067,-0.593395819330623,0.0062165589952141,-0.767790261418961,-0.142525504970562,-0.169501545982265,-0.865720244139718,-0.465350236991184,-0.719378158375866,-0.441169824469737,-0.339731371717988,-0.166390546138078
healthy,-0.333352345920182,-0.0364451706768147,-0.298915842167157,0.470922964575422,0.24500248177171,-0.179481231035887,0.308934406035198,-0.0717713184026002,-0.0509381238450557,0.265855288182324,0.529758818216485,0.660062651555266,0.0772455203930386,-0.342613876764859,-0.0029841366226256,-0.567013865739739,-0.309715437636274,0.323793935518356,0.601413020623133,0.0776239703247038,-0.111662303157672,-0.208296841469737,-0.267654139484428,0.111457380424578,0.14113546647303,-0.326448674318209,0.207358611161445,-0.335826889774935,-0.156139676253376,0.0084388221154925,-0.383825475288059,-0.136642045272158,-0.691135258879709,-0.132733254314821,-0.0458589535308176,-0.159743615076316
