group,CD101,CD11a,CD11c,CD123,CD138,CD141,CD169,CD2,CD224,CD226,CD254,CD30,CD303,CD305,CD319,CD32,CD36,CD366,CD38,CD4,CD45RA,CD49f,CD5,CD54,CD58,CD70,CD88,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,Ig,TCR
healthy,-0.598767234962907,-0.126173169509987,-0.622960828011936,0.893932193582202,-0.0713696416797432,0.172966802152702,-0.134376526968576,-0.258545919120009,-0.0763875409251443,-0.229786782987579,-0.037749922832105,-0.187495216035983,0.740416786229878,0.713186400578039,0.340755952272902,-0.57879219872971,-0.0815278302871162,-0.496332566986099,0.0484284940940605,0.378898473907506,0.742824130908301,0.0416254547259849,0.0438554564080781,0.267942871650056,-0.476684649373058,-0.198288150821522,-0.342814899302495,-0.448174236702613,-0.529022232155218,-0.273199684403085,-0.61171159503421,-0.34635066536348,-0.268295124351878,0.048743425230722
healthy,-0.639767912078145,-0.103272894495256,-0.732586774460641,0.578669645907028,-0.617944401802113,0.275131456410976,-0.435474922250439,-0.282760879822802,-0.539776277371841,-0.649998031305456,-0.489266725468225,-0.427237855157634,0.430714835868248,0.537568996965669,-0.101070062134878,-0.745530127308121,-0.0755558704015111,-0.502933604252413,-0.0935623967202984,0.0783149267167341,0.305850527954948,-0.679848243444389,-0.452410452268905,0.0340041878514825,-0.631425860574697,-0.425171920446041,-0.370314125089135,-0.708725923078398,-0.384373408646657,-0.626651609717592,-0.455352746881617,-0.57277160924951,-0.484219483802191,-0.551968300284535
healthy,0.59602027007718,0.5995548018539,0.355992750119263,0.0452874351671687,0.133717491760197,0.314025037454703,0.450083149932861,0.64466324727151,0.615341936634961,0.515918393612796,0.307098634826273,0.118066972405757,-0.0639072131988324,0.103386988677909,0.127840171467997,0.324940029409489,0.511740595201935,0.343264988898072,0.368555480782187,0.139837905213671,-0.0360796323762021,0.496736426878865,0.38210294879715,0.0383662413296076,0.477137138089586,0.394558064612447,0.438373806185652,0.628418981079957,0.565276704823948,0.508239153265416,0.273436683980347,0.402349505634891,0.338693231018596,0.561193555611198
healthy,0.788185978231885,0.395524790437466,0.752986305734572,-0.847221914739087,0.152363122434114,0.0373409423773812,0.216667939484644,0.26120043864407,0.295743311966529,0.346895895704155,0.16372301251223,0.232697272251053,-0.8323538135086,-0.76240515304446,-0.448551688619951,0.771974988660121,-0.23992485056428,0.6969138835171,0.1326039117452,-0.207452923082871,-0.747528106922414,0.251187864524857,0.410702368693039,-0.143043340946655,0.485323461617841,0.0835358630463094,0.138306283936295,0.681423283582437,0.742510225157026,0.366050854016205,0.533665682563742,0.451549845870797,0.191628736281998,0.24572370179015
healthy,-0.715916892494542,-0.278757914742388,-0.683527184570448,0.850678040161562,-0.161423970873013,0.115375543639615,-0.207968887134901,-0.449755053993928,-0.242766693391417,-0.361063180059846,0.0583397513274708,-0.103449243424615,0.711958828682663,0.716447899365141,0.298796045759444,-0.10736367965909,0.157089057253513,-0.675328186656254,-0.0836522708962683,0.521291017585464,0.711751990811728,-0.0737339801823071,-0.259516771937659,0.0582799978989536,-0.470833651001488,0.153749544569521,-0.0151529012305394,-0.621338679437203,-0.664659225032838,-0.496667215343999,-0.547345938076274,-0.197298815245461,-0.218374399813925,-0.0695682423353648
healthy,-0.693042497991588,-0.230426160357103,-0.620864235218802,0.830146237125309,0.0087636822212037,0.389365994484856,0.0830031244368661,-0.270814279609535,-0.386037497799991,-0.275102463567212,-0.335962449039039,-0.0125595696059408,0.694401126626193,0.773887899976055,0.578724046200069,-0.540170341502224,0.123980872549809,-0.625896969525317,-0.116027138017061,0.445011988006267,0.79522455204325,-0.0120794387800314,-0.274326748583598,0.396275719075769,-0.400024780613098,0.0256425501651209,0.122858177408259,-0.54352221692578,-0.445315989690678,-0.25198108946482,-0.607554478095731,-0.570006967677808,-0.1174924904657,0.0016983491482631
healthy,-0.501161174780454,0.0744093191989565,-0.549161817891655,0.859030586169421,0.142019091565889,0.358371146994666,0.0644782369423439,-0.267508285457328,-0.165063157039844,-0.0966272969614779,0.106993125157066,0.0546448540968258,0.761416924929509,0.870544605430314,0.252052047836765,-0.540739333823531,0.298537936980442,-0.587015555039529,-0.0029418071459315,0.643250363044254,0.727121574256117,0.122016720483959,-0.293091759752704,0.145499835390346,-0.283389503837136,0.166390133618627,0.102769956526849,-0.346304524902674,-0.434574051279118,-0.132473691800571,-0.212918425258773,-0.282338333950832,-0.111811641567947,0.0078592455852483
healthy,0.260173519084911,0.196862820736281,0.383602003222888,-0.371078901514855,0.162257386791427,0.115949891860667,0.318164803246734,0.178383293109979,0.0738762220634669,0.12360440243518,0.165156214448673,0.184991905888018,-0.471754079204247,-0.442775047370663,-0.0064367872102505,0.215192859459299,-0.33117766603151,0.686533040665978,0.17344979153014,0.0026036775700665,-0.33197569155645,0.246402043515,0.369912588236288,0.305060109839062,0.089094420118617,0.197463384034058,0.0100329086584639,0.209192929211526,0.248536292185102,0.235468747718075,0.184261494425155,0.0685479554097846,-0.16868204633249,0.151920098930139
healthy,-0.715942104072069,-0.344406811103626,-0.755864861471203,0.833577356710674,-0.143433412194451,0.107992105380875,-0.263523885668699,-0.399191228224281,-0.462493042831553,-0.327775350262116,-0.0412364682235793,0.0063175851532839,0.788296445729076,0.754927729219102,0.453575611582132,-0.681561384221146,0.131349051448932,-0.706934301874145,-0.407186828380156,0.717504040683897,0.825329088135645,-0.362905547559749,-0.286043738129392,0.27822442419174,-0.492906140592308,-0.0698049500039391,-0.0951496353624223,-0.70352204618029,-0.760331318005703,-0.497181478965478,-0.647787081819182,-0.452769612433274,-0.260473999852168,-0.100737449463078
healthy,-0.647966504885884,-0.240426559617966,-0.468063953606791,0.521555897268377,-0.137519751696493,0.606373950889951,-0.36703536263092,0.031671332992817,0.0100146025678047,-0.250461099916844,0.136668124186337,-0.268082922165102,0.587437136149903,0.536048656988462,0.131206505930759,-0.464975975609451,0.0064897284094534,-0.491436594948681,-0.245015239388222,0.23225106083073,0.46894804170614,-0.103765133690929,-0.559520770969241,-0.10485793026786,-0.470945359744773,-0.0545277329247595,-0.242882376098389,-0.495261719443058,-0.294150053684685,-0.340033452307847,-0.390088612373823,-0.583952680563956,-0.445454307073403,-0.0096072221331275
