group,CD101,CD11a,CD11c,CD123,CD141,CD169,CD197,CD2,CD224,CD26,CD30,CD303,CD305,CD319,CD32,CD36,CD366,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD58,CD71,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,TCR
healthy,0.797081724104468,0.414419126275065,0.83257251918503,-0.812739442121512,0.0001170672095788,0.357330173786368,0.102280786481898,0.267844041632753,0.283175781003968,-0.0078424968093929,0.255484788320996,-0.788873685657479,-0.604133305968102,-0.180525880671224,0.797449655876936,0.237988899005626,0.723225796356777,0.165352858278044,-0.317978224090801,-0.816179462400493,0.140892554946807,0.15430431723459,0.0975536380923383,0.0605202936521384,-0.0817766502294796,0.596174838921427,0.163838560163197,0.507347377226778,0.702432318750598,0.49476970391257,0.693249943784504,0.456396751495975,-0.03629456483007
healthy,0.662883466997034,0.247512261467515,0.750976602248769,-0.555588103896164,-0.153958771669831,0.27402887902948,0.399740917385638,0.440603956126559,0.466890635221827,0.128008896550558,0.257607917288258,-0.460690988075156,-0.438791001588732,0.131757591756654,0.666268369646575,0.0745360979175644,0.545790883602625,0.293211533407991,-0.104871226031682,-0.35558432280051,0.0288935713758163,0.620894155733971,0.412268074379468,0.19386656955753,-0.164574114597039,0.416322709009819,-0.11903370333976,0.546221462126849,0.636397786413936,0.514614648173873,0.470806244026857,0.317565592026649,0.417127857917668
healthy,0.582029813290859,0.208949157815283,0.521773627704957,-0.799915131491962,-0.0292972257165898,-0.129641607337701,-0.157604993142002,0.161677604979443,0.16025460683869,-0.518142398837302,-0.0178205035273555,-0.788507091742744,-0.74284879338418,-0.444197416591606,0.58209671141334,-0.211902674694207,0.545098752358252,0.209472539655091,-0.681301582111083,-0.775785279926836,-0.227714579972542,0.145089425085986,0.137739608035455,0.0547200282374659,-0.312603897142604,0.336949813143941,-0.39817973270467,0.351111057657135,0.660778018068667,0.381599574749891,0.557676925167022,0.258809592349737,0.0152543116005415
healthy,-0.195146523488489,-0.298646419523506,-0.248806830334825,-0.176208527787697,-0.149614787445923,-0.405386290801435,-0.325789922086533,-0.341242462854888,-0.404288550733654,-0.232052330448555,-0.541147611811444,-0.090283572719557,-0.117736578366957,-0.223039183303729,-0.326830367475485,-0.0877084819001441,-0.268867410030997,-0.413587250814927,-0.430922084636316,-0.0713353658179917,-0.321627186880837,-0.411673382543267,-0.414909955106516,-0.425806459131164,-0.158223557241969,-0.469032461008149,-0.0337383263481557,-0.354130981187709,-0.229277488503091,-0.330336448690616,-0.300963409042341,-0.226202371933504,-0.443207763916104
healthy,0.796805370230766,0.252511302781441,0.703607896953219,-0.782419711440542,-0.297569297804331,0.142404540134618,-0.259023243533872,0.37455396305411,0.312727745231601,-0.222639425707538,0.11271748408802,-0.72035348472573,-0.684301799304081,-0.385290259685697,0.148898897573154,-0.150582954048077,0.618654397025683,0.166199309476814,-0.567298065902606,-0.740917828266082,-0.0739009414065633,0.0883416555014434,0.223936007224309,-0.020789168506917,-0.0781799264546277,0.487513932872648,-0.307501616340356,0.667303422195097,0.668323025625591,0.447895869094167,0.590969793580608,0.199129518370243,0.0469992807750625
healthy,-0.677501832596706,-0.127271651264597,-0.75816046184674,0.797688484540032,0.477221709194934,0.100393080671039,-0.0310287372630919,-0.254651623664669,-0.470181515535957,0.194898950666229,-0.114112660991119,0.655863057227523,0.645816574197809,0.541657512371631,-0.597452075746095,0.144883235455605,-0.507619101139734,-0.0554444820184513,0.343878295346534,0.751676825709003,-0.172070098416478,-0.0653497637999696,-0.271575106535005,-0.288067568167716,0.117423813793778,-0.470358807973643,0.513438117667855,-0.562309464852771,-0.427265848241883,-0.251742018222443,-0.593965855277816,-0.62150069625096,-0.0157703849481574
healthy,0.574340678908349,-0.0344960661686908,0.512120281867077,-0.843436911505184,-0.354839608046225,-0.0410558725285892,-0.147073032707371,0.332339925524019,0.274241709433187,-0.273306313088452,0.0047372954683609,-0.794231234466989,-0.751261441596152,-0.232248312002016,0.539402194026737,-0.111010255423292,0.523853219687258,0.106605917238199,-0.635294242879973,-0.666242925725808,-0.121844245954053,-0.0693135813110181,0.259320588026349,0.172206085254082,-0.222459616336759,0.306933667549144,-0.150604204260287,0.460824537100316,0.561926549690717,0.222981622387689,0.238124189549025,0.207473497096743,0.0864608542858517
healthy,0.298854002994623,0.402681830851525,0.274932352021448,0.0587641696999652,0.232265657494367,0.312473219033013,0.336672970253603,0.470895253748704,0.0755750418176164,0.26619191091441,0.187465317374973,0.0158668998916252,-0.0068501301376769,0.0713180227098929,0.157981942265309,0.210877610027866,0.100557350709944,0.245406038305021,0.36951800494396,0.151054208099957,0.315271967497041,0.276629851388896,0.503570669651046,0.564477729963619,0.307126238765603,0.312639025128195,-0.0170293463614085,0.335700729082875,0.210837863920625,0.339477786586965,0.351002391177618,0.484680111748797,0.675455457303866
healthy,0.721945965881931,0.386335136772456,0.774867303852191,-0.837334783078351,-0.190716704508804,0.199454969765893,0.148409260739925,0.492763988967507,0.437742186065552,-0.153778514186549,-0.0717062349822689,-0.749040679694856,-0.745902346518352,-0.510503220853386,0.604163706247314,-0.222426261410624,0.645341110401229,0.349152448591854,-0.698446793587841,-0.822802937614051,-0.194457697800601,0.349700551669267,0.308032146922028,0.26706698627266,-0.230254650643509,0.481124365717372,0.0608466029385833,0.72667931288276,0.747204284574697,0.458805248905564,0.648256501323475,0.526854206002437,0.116447001070275
healthy,0.0867578055992378,0.369100325476924,0.193526442356654,0.0023848845109,-0.428039519469458,-0.161645753056379,-0.155668650140947,-0.0411171691485695,0.0051927568870098,0.378676229805915,-0.22128356668061,-0.0732918753357758,-0.232984871449468,0.0138598421757844,0.244724197689185,0.297971244399762,0.112628566959356,0.0510984520254506,0.307466649251424,-0.218879113362842,0.100440859741712,-0.172635797645085,0.293240588877609,0.203505626715433,-0.0313473882444127,-0.0940054675202043,0.0883577037587302,0.06893482808772,0.434623208997945,-0.109091754682779,0.0916228924148347,0.115612321372687,-0.156164453889465
