group,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD36,CD366,CD38,CD4,CD45RA,CD49f,CD5,CD52,CD58,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7
healthy,0.778252565772301,0.39520885280385,0.339298010571429,0.782844995335697,-0.839185081168708,-0.0242329123828151,0.37445310866023,0.221688304452246,0.177594139993425,0.296227504243657,0.23798722247157,-0.114584266360139,-0.736359390344791,-0.630412554881537,-0.284853460625205,0.688652796793681,0.235596170987178,0.677313147486936,0.0800375111973694,-0.349886073567041,-0.830723054979119,0.0567243038797916,-0.0350610687352762,0.006302981402537,0.583065721038936,0.517199907970273,0.703820524914137,0.508537614550863,0.616988970380068,0.379591931444838
healthy,0.764331626252318,0.450952032620032,0.296360496329826,0.76620018142642,-0.557465402646381,-0.106539346507437,0.472521946728633,0.347729914797385,0.362642609372918,0.665726146628515,0.691468171854393,0.294192553051653,-0.419943117929421,-0.376212109534723,0.297029196126564,0.716211526796004,0.0624533390926192,0.638492364118512,0.361756091770175,-0.0132319915474246,-0.283661130625956,0.680313425619905,0.59896247960586,0.280531235782833,0.598907397902669,0.737022719761504,0.644939417717195,0.698133605905613,0.620025212461286,0.559530665221058
healthy,0.645254978628345,0.166257089257634,0.290851727401378,0.778268490037012,-0.770802652936968,0.179881039973467,0.0632655057480033,0.350167409420642,0.256252077829273,0.27585391484328,0.402317296962847,-0.381825757869631,-0.625257993810747,-0.58674491806836,-0.143137499640529,0.764837864891957,-0.265637465614227,0.717011791713288,0.32988324859485,-0.440630750299021,-0.642907823839498,0.242159930125721,0.357856970664049,0.301840370237496,0.528758771844592,0.397977939658087,0.608668683457831,0.593851532540879,0.719485026571662,0.381428064998474
healthy,0.69769240666627,0.368857831333845,0.424792034032038,0.716037107230269,-0.80514767056169,0.0220409942862912,0.163570716563085,-0.353451262404302,0.306858184449795,0.414247293299378,0.458577581529527,-0.102588910543431,-0.784404058936244,-0.656661342759068,-0.426543627103158,0.735195251857063,-0.11761466175446,0.757882346364225,0.203461579879997,-0.209317193934481,-0.668222792280406,0.292475062890562,0.334354937024621,0.478634307048613,0.536820923084853,0.66711846545529,0.631084035502036,0.4423994958706,0.513117348071504,0.325016858289824
healthy,0.827221638282897,0.126033128265295,0.242095614803962,0.768847183857339,-0.815307815278852,-0.24230247564123,0.175762251614519,-0.169481661845602,0.297417549920988,0.445137562054295,0.332854398329094,-0.285533117939505,-0.704254144369163,-0.639622615327553,-0.385668273185511,0.236827982167474,-0.177389018845032,0.684566979613062,0.233480326696438,-0.485960903788137,-0.732312644123373,0.107378006988762,0.156311881132569,-0.0597342108432081,0.501073831890332,0.684170165044349,0.732485333506181,0.534471949581298,0.619201054500344,0.246519238499085
healthy,0.61071256070878,0.0566490814591999,0.50634059382097,0.703123100003679,-0.611388224347956,-0.276135059722276,0.0207199478534822,-0.0520816171969576,0.413045651924357,0.404272674448154,0.190686474091983,-0.065373629220334,-0.726854237698757,-0.651157825041202,-0.408339520208365,0.717396918014577,0.0867149455406177,0.712523013976729,0.128812826758385,-0.213306626419649,-0.598422327263478,0.14628200362618,0.418010318164453,0.500648992019058,0.584295179998579,0.651727252454649,0.670705255939453,0.164241943512648,0.762154862260958,0.541876134475808
healthy,0.664712578332648,-0.0681908116911444,0.132358724472358,0.569973628960009,-0.704999030814926,-0.377759869809976,-0.0407268544225916,-0.328367416570313,0.404392866783269,0.259281578040794,0.157462449430589,-0.393194019630532,-0.762307223955864,-0.673128522188884,-0.236236908172484,0.623572105280841,0.0541220818995576,0.569686771253765,0.234487296585982,-0.548467712933126,-0.630407389203204,-0.0125837613608916,0.191585644770531,0.218793984234229,0.403241138336904,0.573703267132436,0.72418008848959,0.310529112002364,0.431195177911947,0.325003597815048
healthy,0.727654248582228,0.222355011839936,0.286938331121111,0.714866571876728,-0.806484912274949,-0.117612370934622,0.330892182231564,-0.240596174169022,0.265666069320715,0.531833153298098,0.250674408954451,-0.110442254264502,-0.856767826594663,-0.683595745463346,-0.373768042607495,0.48516675254392,0.226171712988151,0.690743759558038,0.369222643115854,-0.380392187736591,-0.770144011272796,0.415382767907001,0.178131705300703,0.222775582402782,0.412407645806256,0.672579108432689,0.759748182023298,0.433114857623056,0.479557369925495,0.319372178040076
healthy,-0.597439500343359,-0.245702167713759,-0.31427020771601,-0.504035548695303,0.467322188688191,0.424475107916403,-0.104384494124601,-0.105910192012929,-0.241846838985746,-0.576896798189182,-0.211633018935153,0.123057096235705,0.526255538819235,0.357606185573427,0.248830944408362,-0.472687639026106,-0.287921672397624,-0.344077848603846,-0.306566920051034,0.549851453059323,0.472908769916482,-0.428276385168582,0.0253399052065039,-0.293752129429712,-0.501521604492498,-0.62973889204401,-0.687550026893729,-0.364120735910572,-0.33036745387706,-0.42732249529692
healthy,0.756085843613228,0.0855967511756654,-0.0154334141131409,0.738100849918401,-0.694551750635974,-0.229787695501484,0.399890190487907,0.287035227702636,0.0987182484512951,0.0302292633065215,0.40842445147967,-0.166066468528454,-0.596988959501934,-0.466153195553621,-0.164100531361288,0.720242138737555,0.045428098866174,0.774390523398129,0.459886068229055,-0.410567041184181,-0.732777182540815,0.407897985712482,0.619535375116107,0.648489850348635,0.649592468918911,0.782060095123519,0.810196344874651,0.487214870490037,0.269522472254504,0.515837140901704
