group,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD169,CD195,CD197,CD2,CD224,CD303,CD305,CD319,CD32,CD366,CD4,CD45RA,CD47,CD49f,CD5,CD52,CD58,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Ig,Podoplanin
healthy,-0.671766433419923,-0.326895353447794,-0.176642437313982,-0.667453875666602,0.813783348926006,0.180576170775325,-0.128984876195146,-0.260706383407108,-0.0168995887854373,-0.292948972417164,-0.375062243276243,0.7602980260668,0.623582265516371,0.406153559274772,-0.679551918847553,-0.523439023398508,0.354866246080574,0.724050728535891,0.220055388444805,-0.146192386512741,0.0074548451795936,-0.1829031825514,-0.573958944456852,-0.622100382356893,0.0163773218352732,-0.644821762963741,-0.402886401983281,-0.657410185941202,-0.337544645752454,-0.262316742772414,-0.433680194234729
healthy,0.748869612975474,0.534500750570007,0.313837447705946,0.750624796847605,-0.477911021182271,-0.0774270301479721,0.555015828646234,0.434104139976721,0.665458002628532,0.365925844476567,0.700304884784084,-0.455951432182072,-0.421799585743275,0.289233072710506,0.804897120336445,0.638429980888017,-0.0350186194906261,-0.286000096225129,0.125056514317818,0.693307514389324,0.53497497471226,0.205279582347372,0.649412828067859,0.780867206929832,-0.0904488692932381,0.636120260487116,0.776333485667822,0.484652577468991,0.728593023167478,0.53719775262168,0.695255738207741
healthy,-0.0138320282687059,0.235389187065889,-0.176549085691508,0.287825747690845,-0.350156047143617,-0.256841465819433,-0.204872872896092,0.0460245972916269,0.0409329861242912,-0.162560218335916,0.0397942750783727,-0.380347639725388,-0.229556639249253,-0.200902410435824,0.21571783182327,0.249319038201854,-0.21695833934554,-0.198828291874398,-0.211645408786203,-0.005974704337552,-0.222435800396731,-0.0983762437951046,0.094519687237068,0.0587788811761944,-0.296331645114483,0.165544538014845,0.281644852199418,0.426709852563644,0.124464841752243,-0.150148913600962,-0.124157197752998
healthy,-0.772101374664401,-0.232854521478725,-0.347852644991493,-0.773436738260217,0.864215757481995,0.0238568256487823,-0.200631796413216,0.227251287117051,-0.0612460001206156,-0.238894875311082,-0.396050598000098,0.860200085163105,0.72818777150165,0.395039483223831,-0.786007132772247,-0.644515390277169,0.304073234619816,0.764741024405321,0.336934753167083,-0.252470470161149,-0.314397630888054,-0.424147446490415,-0.498863012607113,-0.683163985506257,0.228348976878837,-0.727052570405516,-0.439633358293853,-0.592395957136824,-0.411602059125884,-0.22594896354223,-0.274100036985135
healthy,-0.359196184359415,0.152344650585168,0.077564614451755,-0.213933277564162,0.523015079698403,0.298975754271561,0.221382445765199,0.17752806369353,0.385628932304781,-0.179224658829915,0.127040605663681,0.583785080386744,0.595241292577537,0.456545804400688,0.0647819835492302,-0.247333059206895,0.656425266078742,0.555137639414428,0.693950985180094,0.127967873152878,-0.0028942390922415,0.069620615422053,-0.0680289350041135,-0.233174114409862,0.402314104310934,-0.142269956767347,-0.0999720052872511,-0.138740426524861,-0.254143305942797,-0.112818861121259,0.105242373614803
healthy,0.688771780783834,0.049160290306811,0.218009413892264,0.617416970654118,-0.651206285140304,-0.345677525998237,-0.114946377377651,-0.0518399391589207,0.06412605701039,0.286258595290185,0.343012015643215,-0.736279957458803,-0.657329937126901,-0.505198626638742,0.616585849188724,0.737154320572117,-0.397531381123764,-0.684680323656314,-0.224431656571378,0.0217429898040564,0.336537786203951,0.431144317141382,0.490199656908121,0.646970987156677,-0.344615200555293,0.529747901336031,0.260587654190373,0.677643164209188,0.617447949094739,0.19221574800037,0.24942196328126
healthy,0.733365081918028,0.180013268833892,0.393392244782114,0.718987639386157,-0.457715434904159,-0.0975931272278882,0.0725826357608324,-0.0631287266117439,0.046338913595212,0.564182654401289,0.403798879832997,-0.574236836073297,-0.471514843784461,-0.0806754688568078,0.646026937004731,0.652316949694066,-0.230943732650834,-0.500606851489361,-0.192214267803879,0.267075515102507,0.382105971880117,0.465827551580863,0.591648544911553,0.759588993417387,-0.275326170921842,0.765713946505905,0.456880626075797,0.604394701005053,0.538930283951924,0.250960442401883,0.335616858784711
healthy,0.752698201258909,0.240065680823445,0.510855906010042,0.771224519794553,-0.62030630160441,0.192931017474318,0.469988467860206,0.0440928306870333,0.200845407107944,0.344365334587492,0.48558038150116,-0.664107464145969,-0.593650280869003,-0.123049257344422,0.440362070155809,0.813989002015159,-0.142111019136796,-0.570505191047005,-0.173303447552376,0.358405314582372,0.391255055284913,0.289771222960637,0.521559336197649,0.651291799803117,-0.252022518513088,0.727593076769758,0.55134757463587,0.523307521696464,0.36546487952192,0.163041599907997,0.298454590261118
healthy,0.771391003972925,0.186652803404399,0.479773140489204,0.855074447475919,-0.76145079303138,-0.194874965862602,0.305791010481848,-0.0237754857447082,0.120582524351189,0.539022443230429,0.53867312280057,-0.808814833610052,-0.658994655871255,-0.454771786827553,0.699698166177339,0.730217349633867,-0.657690271957414,-0.776884506121479,-0.207670145397031,0.454301510362863,0.343255924544013,0.365964277070028,0.550128153606065,0.727758136917415,0.04185267108615,0.755656026110993,0.506987080316826,0.684542497515266,0.524356499104953,0.301040781905948,0.344645317287528
healthy,0.837034811256577,0.216108786839207,0.144107179972099,0.687093880615097,-0.615483656466903,-0.414023576565675,0.392568257422636,0.339633306077465,0.223254327426341,0.194473097324315,0.0786331757175774,-0.533248907518189,-0.383232595636173,-0.126216962747477,0.768810479509716,0.730150169764339,-0.311135702345117,-0.608017922618994,-0.174010132528838,0.509826568364633,0.658498702731456,0.582313654704758,0.666484076363948,0.723078424032421,-0.272243739551977,0.749495803871141,0.426567250937577,0.313213871655541,0.581191239766838,0.233287902807344,0.420801757598782
