group,CD101,CD107a,CD11a,CD11b,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD226,CD303,CD305,CD319,CD32,CD36,CD366,CD4,CD41,CD45RA,CD47,CD49f,CD5,CD52,CD54,CD58,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Ig
healthy,-0.533010020479801,-0.188155566095804,-0.147036908394317,-0.523842670782196,-0.592484544389654,0.571770954750677,-0.0234134419157633,-0.0806970148726635,-0.206221678560229,-0.0819978179092678,-0.576198621059308,-0.206232329150583,0.635446158402861,0.387416328144535,0.307048292765586,-0.444288314279146,-0.304284972882623,-0.52715382684689,0.0637577899697637,-0.357140850109067,0.475882573100614,0.142169963057579,-0.0194212647939161,-0.0194524866405021,-0.105458216614671,0.0090798685191147,-0.613460312943473,-0.497668714672875,-0.109317176490569,-0.627584869766469,-0.466242126361191,-0.686232774368582,-0.359530535774685,-0.338937633219426
healthy,0.710261058781191,0.308962662404158,0.206701555045558,0.417536769709676,0.693952144950973,-0.61827757199767,-0.134293293916937,0.372789601644359,0.108115098375284,0.504503144983437,0.511255808704445,0.552202774488561,-0.57957997778284,-0.511866402344372,-0.0100635218597728,0.683402616699111,-0.0237946912920914,0.516813873037598,-0.165738387149835,0.482511648141548,-0.421967859608602,0.025116210869653,0.58265618090654,0.459280559919975,0.0913968910406034,-0.1237075431339,0.429774369090469,0.61189490673643,-0.300213923087968,0.547281127690403,0.620521927931006,0.302270404160878,0.553049734771534,0.36037213114198
healthy,-0.576886979872891,0.179662136916765,-0.233356639202955,-0.0051558413494889,-0.426765562224144,0.767675168879025,-0.0689736193378005,0.068408023066933,0.0674168301127751,-0.149578446884462,-0.174580545866904,-0.16154475576271,0.777348106784419,0.782956024909949,0.400305082815518,-0.459585587954155,0.181599252223869,-0.568152225068698,0.73195565774486,-0.0221591324587309,0.751610218611883,0.433806525170359,-0.133619467993525,-0.082389956897182,-0.0212840860503637,0.393257017601926,-0.255887621069192,-0.349463393836789,0.45151527161819,-0.67789617798989,-0.337186159304609,-0.599787498886122,-0.321818466458128,-0.126475985817305
healthy,0.741148310627603,0.37073083582539,0.429341514732241,0.286963217551728,0.721458217321178,-0.807965896613159,0.120132325948353,0.247948190337892,-0.139922040789295,0.330672826542421,0.393260128001986,0.522779209988207,-0.780824427657007,-0.677408469706744,-0.303133457978155,0.796556862225453,-0.12326466287103,0.715135410607507,-0.116240404771363,0.321207645765297,-0.628556057330896,-0.274521961174709,0.429076660937307,0.432038682547296,0.519763571350865,-0.139833648715274,0.571983038234006,0.668026131580109,-0.216406059788857,0.577107891345019,0.495878831674422,0.499628910577679,0.444367085874267,0.270459008370214
healthy,-0.70010134995048,-0.0821649851803839,-0.336804636015107,-0.185474531529914,-0.722537192341566,0.667299856705327,0.131768831315028,-0.290493986028487,0.0925912602328851,-0.523873286087492,-0.225414693379672,-0.266910893040279,0.703472176408987,0.665674016446175,0.284644165360147,-0.137611882747076,0.214494497903596,-0.682383682770035,0.529516381303519,-0.0782170916059231,0.621386083734429,0.282871583417021,-0.126854907414277,-0.258506085270527,0.0149220031727426,0.0723404767633769,-0.500110184244405,-0.603003267822847,0.524543360945263,-0.716708092203638,-0.383623193628306,-0.513914787207182,-0.16515723000404,-0.131404421453249
healthy,-0.651877529350184,0.0097837432797338,-0.345042281570998,-0.0982755048504197,-0.657714304703357,0.846314783022808,0.330476332853577,-0.0170199571653604,0.284575889788481,-0.356416494428641,-0.371854582629198,-0.226590287538773,0.668629538421509,0.758338925298622,0.526709369221147,-0.631653695774795,0.0363103904192118,-0.655406940712062,0.345421415070216,0.0289069649417358,0.789960541167682,0.194571138134527,-0.126471724026928,-0.289759871377878,-0.330655630571249,0.292373435355214,-0.47665560434207,-0.583593752061197,0.370502903422644,-0.548273046507163,-0.200700307975063,-0.595992228855926,-0.478581759771309,-0.0741087570615239
healthy,0.640687654365977,0.146968310837643,0.489748115881809,0.250975942221344,0.731095290812372,-0.260451387197397,0.0081476138100484,0.116615190965381,0.081017670278936,0.470453728759358,0.34096936866206,0.328680406141158,-0.379852870010613,-0.345749127763677,-0.0053005936695194,0.632272630822254,0.195110953556399,0.581529709132316,-0.116707783066679,0.329593026112343,-0.36609814862662,-0.114886931185727,0.276855035769599,0.407947448587853,0.4637427907575,0.198358674331083,0.553792751432302,0.621333516056804,-0.236369507894175,0.601270467919967,0.436184726991909,0.582111387698407,0.630086481636643,0.334399023190727
healthy,-0.835603201448484,-0.201303688229812,-0.371903356383608,-0.298625345072313,-0.789770343769794,0.778066385082924,0.0807233082395788,-0.338321404482884,0.105561473909293,-0.356760180614776,-0.532602430167901,-0.34321696847638,0.822706114050207,0.67862253821521,0.356024097496212,-0.600233921863415,-0.191064794829316,-0.682745316365813,0.271031348231123,-0.263011171896323,0.69827607950832,0.161365847804167,-0.387171006030235,-0.249660063624977,-0.295962641571855,-0.199324048941,-0.459489179531325,-0.697181758574623,0.222502286799249,-0.767079673747441,-0.454861909830449,-0.602483936893536,-0.372750790238454,-0.161767730969132
healthy,-0.739978599030396,-0.130458541340976,-0.491835709052507,-0.324166817131749,-0.792820402708236,0.806148538224502,0.334782254832015,-0.133939332121776,0.0051365804214997,-0.567964130227742,-0.565447601400143,-0.226061437744081,0.818158567535622,0.644282153568141,0.5474945760343,-0.6964383521571,-0.0697335817602983,-0.67429617607121,0.676280275254145,-0.139717504293241,0.789110864571106,0.198300082341701,-0.365531309698918,-0.22438228812509,-0.366739216060565,0.0824108219889958,-0.574097337722106,-0.747219018711864,-0.226734453521751,-0.775917373892697,-0.465771344534409,-0.744650547374497,-0.443356799249242,-0.32436860076832
healthy,-0.632413809713667,0.0710545074275416,-0.170697278986306,-0.203073969470367,-0.724223953857943,0.493120735792261,0.412548214154751,-0.0953728717219985,-0.248713770600975,-0.0227811342579912,0.0456220783644435,-0.335970946804753,0.553454687685946,0.559530596788093,0.007391915827085,-0.496225373160532,0.0778767409134411,-0.78803129910188,0.195193624584436,-0.0086517146349597,0.70488981855829,0.240045690222129,-0.171533867021818,-0.535145608669591,-0.401481209226642,-0.180751607070122,-0.522170995366135,-0.575624246304678,0.380297353161219,-0.746194868106599,-0.371651571037941,-0.205921068063119,-0.53627180280038,-0.21140526918349
