group,CD101,CD107a,CD11a,CD11c,CD123,CD154,CD169,CD2,CD224,CD226,CD269,CD30,CD303,CD305,CD32,CD336,CD36,CD366,CD4,CD45RA,CD47,CD49f,CD58,CD70,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,TCR
healthy,0.806988758180777,0.388694421164226,0.445656456001325,0.836120330828082,-0.803924229105779,0.172150338349822,0.328061212444888,0.319332395047078,0.22508395926303,0.300915417660777,0.156702980184004,0.246345779032686,-0.750618238740952,-0.666532051185465,0.829539115128542,0.327405884419073,0.150566787502333,0.748532894848876,-0.326375026584549,-0.813166447204921,-0.264403582154099,0.127363233450346,0.594550700422712,0.359832436574907,0.53655723307808,0.677907343194748,0.486718976505432,0.681187371565399,0.50573378852199,-0.0276446524390066
healthy,0.784844357292941,0.388166350445887,0.167074670641948,0.70783246714236,-0.59387268824485,0.556258064773673,0.392253393692547,0.452683783394704,0.570347237250619,0.573649645682899,0.410716854229033,0.331174912354766,-0.487866493617968,-0.445132000980333,0.72512768128075,0.588318154821309,0.0217860485206811,0.520026609408101,-0.178262621009839,-0.317329924908781,0.0668942815299848,0.615373993917845,0.52032625518383,0.416887945551127,0.674023477915381,0.528008493883411,0.636465292173895,0.416842631995681,0.516334798636435,0.52653895013148
healthy,0.56439550059939,0.142305423219629,0.161411045172897,0.693818235592761,-0.768053887651667,0.169383813665839,0.001141387990299,0.141818804458805,0.264050320635418,0.220643804748294,-0.0390094793411342,0.0261907400326285,-0.767498344842037,-0.645370676908579,0.733236750038776,-0.182872128355058,-0.352736754945807,0.592608422309144,-0.452426070292645,-0.717506549874945,-0.344734451405123,0.119973538333684,0.373076416204346,-0.0087917558899251,0.295432225446628,0.520508942355714,0.390457720040359,0.694959357544813,0.411080019144185,0.108739337540209
healthy,-0.74750780975225,-0.183056192505367,-0.32540353482809,-0.753079668169683,0.869407650015073,-0.1616204428345,-0.246197483762679,-0.147226453989717,-0.256084262638295,-0.262042602126921,-0.121583112244917,-0.209641551583811,0.848642242516709,0.761582987079766,-0.756198499908033,-0.225695907656486,0.240774170703492,-0.666792871902649,0.295272749995603,0.786161141721648,0.354771586219445,-0.194345487260217,-0.482120492059711,-0.0911176484062784,-0.636320345322265,-0.71226838611073,-0.365462745587131,-0.569136622197196,-0.405868381548462,-0.191512827347171
healthy,0.70601498759739,0.0301973877158676,0.345376839394802,0.625841193149756,-0.853344022024067,0.159410293806517,0.252226583211051,0.287694859854627,0.322728765158689,0.469562042906499,0.159018730142297,0.0280583305655799,-0.746066431180931,-0.680956588606351,0.227758504470582,-0.0124039088658596,-0.40820624917216,0.597809657692785,-0.398987420017285,-0.635819845936466,-0.274543711491439,0.180625064660432,0.47000766730498,0.047325485288268,0.538060570865863,0.627815130321963,0.439289160932432,0.513707711943712,0.444049788317304,0.0679162874170334
healthy,0.680942132569619,0.159921927189724,0.316030075888731,0.826986881948537,-0.729515138031921,0.314087009509056,-0.0138132985689881,0.471949553590091,0.512015156081742,0.283508038621645,-0.0385097157936768,0.30741041797398,-0.660635573561723,-0.55121708703816,0.734019383692861,0.488882023150854,0.134730659187075,0.605787352063382,-0.238827452618994,-0.658599542500089,-0.127444692688484,0.306213773073795,0.654866822316423,0.110515779584887,0.721287632437494,0.617386088107156,0.343784446537392,0.651181109247985,0.568338189437011,0.166680837836679
healthy,0.703267132687759,0.0205948673994866,0.293856720524537,0.690929878494812,-0.644297770319206,0.128920931515009,0.0101281705648134,0.545176527925015,0.377731154949464,0.304556851597376,0.0206892554671069,0.10880692648987,-0.729163956473053,-0.619112258253107,0.675875544014076,0.227080418665345,0.100636654414331,0.64586672452277,-0.381160927825057,-0.571346507051379,-0.309176797374035,0.156272685936247,0.506382848118933,0.0130177720780411,0.651435713136553,0.718927232918152,0.396560130833195,0.487019097728274,0.435090960168693,0.265539378692583
healthy,0.788989897027566,0.233514358131564,0.497675220135483,0.832400650909552,-0.776993624223732,0.174013566292736,0.403525452203207,0.406044906885538,0.539500279433806,0.365347968954006,0.309764475017631,0.190664691194464,-0.76085014639531,-0.660842843496263,0.568599340118488,0.504125041859736,0.161453785024134,0.736138770079296,-0.141951480070003,-0.602352123311928,-0.107521698215221,0.478208686935763,0.520268205351537,0.153106840925853,0.757139517817504,0.749779141447176,0.549842899823176,0.604768674172466,0.343876995917377,0.32800078215264
healthy,-0.76998343777298,-0.235854897669398,-0.42653797344417,-0.757992441584355,0.741833639010411,-0.176403362718655,-0.214274236087576,-0.406442467984357,-0.654588340659788,-0.288503975329452,-0.22944174609162,-0.0937632190679072,0.749907542836671,0.580187239637031,-0.724471424904677,-0.01442346384119,-0.0326028332793719,-0.650174633206165,0.714603454176852,0.715274793504389,0.271033945886848,-0.458435213940635,-0.591975442682747,-0.123556398137928,-0.771669297412021,-0.886821386143318,-0.452921624077486,-0.769546874809465,-0.526320958088109,-0.127527116149803
healthy,0.799558437347619,0.0780495107494239,0.0442548501075607,0.663465652187831,-0.605026855149879,0.384047867870634,0.399326964867502,0.0742702019305241,0.0734404188305676,0.387276854937499,0.0186437564441053,0.350258168409525,-0.559149043915042,-0.5129336224982,0.71459465725242,-0.0532069254552235,0.0211379725336483,0.814206841668539,-0.378095921305003,-0.709293086555531,-0.219995896939208,0.430487563489445,0.667585702936451,0.208715950688353,0.737455206360876,0.780121152353274,0.414733569073682,0.312292112174507,0.52725109619646,0.0817555765838694
mild,0.558437596519307,0.431175232718768,0.116017780301454,0.66312852043989,-0.522371932500677,0.345443478051939,0.383175495668467,0.119667756696288,0.436789089781925,0.218460384555911,0.267965027554969,0.491798479437601,-0.361262799670034,-0.285644346605072,0.650494619274022,0.409739680987838,-0.0826943344081113,0.22262333949236,-0.260634871598645,-0.421928103824391,-0.0227670746298134,0.360693041229024,0.429550543050337,0.268340354866056,0.34269581821325,0.295012670082209,0.634076901433107,0.381728675789008,0.186392125714539,0.336490798556026
mild,0.578038380687643,0.190189807559234,0.0452395980716823,0.476604579520122,-0.504440490458893,0.266903886110992,0.192461544869403,0.378781342749618,0.457416049872724,0.172732098196093,0.180675463477665,0.372428222739793,-0.287647768599674,-0.449909537798229,0.278026106829968,0.162783769384173,-0.236779538097375,0.489409735169641,-0.143878283588427,-0.324530296435285,-0.13673512648617,0.0490764700654441,0.169097962665739,0.183526979072157,0.43763133063445,0.599380456562592,0.127508197210739,0.439671706260861,0.55755964230327,0.151014187164627
mild,0.678493018355627,0.184712294745252,0.297192528191366,0.725756445302777,-0.652813660128902,0.122502847562635,0.196397010447351,0.522538948118689,0.610417533933647,0.230192979735485,-0.0949509441964608,0.0654553589351588,-0.659585963158197,-0.692362024812527,0.709012668914528,0.219482969442187,-0.419829632213743,0.730265580275273,-0.386026857333649,-0.697936159057979,-0.213369687538211,0.306987736193117,0.515543024636578,0.276461015732651,0.566266313165806,0.735097777778076,0.452893894244756,0.474178865761676,0.602173297011748,0.165932758662202
mild,-0.438321922268233,-0.0326083222224598,-0.0097878354071341,-0.335358551299085,0.374044491210483,-0.123471391595657,-0.179909970210984,-0.274432276639116,-0.312748975295126,0.134509854174766,0.110236739852381,-0.33545124176064,0.246094058900415,0.283490333774896,-0.565496269005013,-0.0532937024050049,-0.0050615698698762,-0.194491390264928,0.185498803737987,0.324925176700802,-0.0099226898602338,0.020806078587864,-0.440737191576789,0.14567812326341,-0.463329702578629,-0.628381300072626,-0.426080259941777,-0.349338967348887,0.0451240114919107,-0.167205547662609
mild,-0.159392807308655,-0.518985335269379,0.124394041209708,-0.0431612042441707,0.336519217900288,-0.0311994566378858,-0.0711824575808021,0.0451575975372298,-0.328233179666927,-0.0514681585799422,-0.354960483819703,0.0142858454828569,-0.107131033298642,-0.149130024788119,-0.376934024864302,-0.294248064080255,-0.705007412313299,0.174886642974572,-0.176160029007203,0.0614732498624558,-0.266034352974152,-0.469841817969614,-0.244572012229691,-0.10061631445537,-0.154787714280337,-0.160403083522014,-0.240176015533805,-0.010455058121162,0.405878904249917,-0.0473927214227457
